title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Pleasing the Ghost,Sharon Creech,3.56,"1,021 rating","January 1, 1996","Newbery Medal winner and master storyteller Sharon Creech spins a wonderfully funny and tender tale. As nine-year-old Dennis confronts the ghost of his uncle Arvie, Arvie's eccentric antics and wonderful wordplay keep the reader laughing. But at its tender heart, the story reveals the holes left in our lives when we lose the ones we love. Ever since nine-year-old Dennis's dad died, a veritable parade of ghosts has been passing through his bedroom. When the ghost of his uncle Arvie blows into his room on a warm breeze, Dennis isn't surprised, but Uncle Arvie is the first ghost who wants something from Dennis. Dennis would love to help Uncle Arvie, but he can't quite understand what Uncle Arvie is asking for. What, for example, is ""Fraggle pin Heartfoot a wig pasta""? Dennis has to find out, because this is one ghost who isn't going to leave until he gets what he came for. Uncle Arvie's antics and Dennis's attempts to please his ghost form the heart of this touching story.",112,"['Childrens', 'Ghosts', 'Fantasy', 'Fiction', 'Middle Grade', 'Young Adult', 'Supernatural', 'Childrens', 'Ghosts', 'Fantasy', 'Fiction', 'Middle Grade', 'Young Adult', 'Supernatural', 'Childrens', 'Ghosts', 'Fantasy', 'Fiction', 'Middle Grade', 'Young Adult', 'Supernatural']","2,923 follower",129 review,81,26 (2%),115 (11%),378 (37%),269 (26%),233 (22%)
Για την πατρίδα,Penelope Delta,3.87,587 rating,"February 1, 1909","""Η πλοκή του μυθιστορήματος εκτυλίσσεται, στη βυζαντινή εποχή, και συγκεκριμένα τον 10ο αιώνα. Είναι η ιστορία δύο νέων, του Ασώτη Ταρωνίτη και του Αλέξιου Αργυρού, τους οποίους αιχμαλωτίζουν οι Βούλγαροι όταν καταλαμβάνουν τη Θεσσαλονίκη το 995. Το ""Για την Πατρίδα"" είναι το πρώτο μυθιστόρημα της Δέλτα. Το ενδιαφέρον της για τη συγγραφή ήταν στενά συνυφασμένο με αυτό που η ίδια αντιλαμβανόταν ως ανάγκη για τη διαπαιδαγώγηση των Ελληνοπαίδων. Διακηρυγμένος στόχος της παρέμεινε ως το τέλος της ζωής της να ξυπνήσει ""στα Ελληνόπαιδα όμορφα και μεγάλα ιδανικά"". Είναι, από αυτήν την άποψη, χαρακτηριστικοί οι δύο άξονες γύρω από τους οποίους στρέφεται το μυθιστόρημά της. Ο ένας είναι η φιλοπατρία και ο άλλος τα ευγενή αισθήματα που συνδέουν τους κεντρικούς ήρωες: η άδολη φιλία των δύο αγοριών και ο μέχρι αυτοθυσίας έρωτας των νεαρών ζευγαριών, της Μιροσλάβας και του Ασώτη, του Αλέξιου και της Θέκλας. Το ""Για την Πατρίδα"" γνώρισε ευμενή υποδοχή. Οι επιστολές που της στέλνουν ο Αλ. Πάλλης, ο Κ. Παλαμάς, ο Αργ. Εφταλιώτης, ο Μ. Τριανταφυλλίδης και ο Αλ. Δελμούζος είναι εγκωμιαστικές, αναγνωρίζοντας τη δύναμη της πλοκής, την ακρίβεια των γεγονότων και το πατριωτικό της αίσθημα. Σήμερα, εκατό χρόνια μετά την πρώτη του έκδοση, το ""Για την Πατρίδα"" διαβάζεται ακόμη ευχάριστα. Και αυτό γιατί είναι, όπως και όλα τα άλλα μυθιστορήματα της Δέλτα, ένα συνοπτικό μάθημα ιστορίας"".",145,"['Classics', 'Historical Fiction', 'Literature', 'Childrens', 'Fiction', 'Adventure', 'Classics', 'Historical Fiction', 'Literature', 'Childrens', 'Fiction', 'Adventure', 'Classics', 'Historical Fiction', 'Literature', 'Childrens', 'Fiction', 'Adventure']",30 book,21 review,30,10 (1%),36 (6%),156 (26%),202 (34%),183 (31%)
Peter Spier's Christmas!,Peter Spier,4.39,377 rating,"August 16, 1983",A wordless picture book by the Caldecott Medal-winning artist of Noah's Ark contains more than ninety full-color paintings capturing the spirit and joy of Christmas through the delights of three young children. Reprint.,40,"['Christmas', 'Picture Books', 'Childrens', 'Holiday', 'Family', 'Fiction']",63 follower,51 review,93,1 (<1%),10 (2%),48 (12%),100 (26%),218 (57%)
A Pirate's Love,Johanna Lindsey,3.67,"7,100 rating","January 1, 1978","Sun-Blazed BeachesWith languid tropical breezes caressing her breathtakingly beautiful face, Bettina Verlaine stood before the mast, sailing westward to fulfill a promise her heart never made--marriage to a Count her eyes had never beheld. Then in a moment of swashbuckling courage, the pirate Tristan swept her away and the spell of his passion was cast over her heart forever. But many days--and fiery nights--must pass before their love could flower into that fragile blossom a woman gives to only one man.",384,"['Historical Romance', 'Romance', 'Historical', 'Pirates', 'Historical Fiction', 'Fiction', 'Adult']","6,878 follower",444 review,157,558 (7%),673 (9%),"1,654 (23%)","1,885 (26%)","2,330 (32%)"
Remote Control,Andy McNab,3.90,"5,995 rating","July 3, 1997","Few writers know the intricate landscape of special operations like Andy McNab. A member of the crack elite force the Special Air Service for seventeen years, McNab saw duty all over the world--and was the British Army's most highly decorated serving soldier when he resigned in 1993.Now, in Remote Control, his explosive fiction debut, McNab has drawn on his personal experience and unique knowledge to create a thriller of gripping authenticity, high-stakes intrigue, and unstoppable action. After his mission is suddenly terminated in Washington, D.C., British Intelligence agent Nick Stone decides to visit an old colleague, Kev Brown. But when Stone arrives at his friend's eerily quiet suburban home, he discovers a chilling scene of carnage. Every member of the Brown family has been brutally slaughtered except one: seven-year-old Kelly Brown. His instincts on red alert and adrenaline in overdrive, Stone grabs the girl and runs--with anonymous assassins in hot pursuit. But whom do they wish to silence: Stone, the innocent child, or both? During a heart-pounding chase that takes the resourceful, sometimes ruthless seasoned pro and his frightened young charge from Washington to Florida, and across the Atlantic to England, Stone begins to piece together a shocking global conspiracy. Thrust into a lethal game of cat-and-mouse, Stone is certain of two things: He and Kelly are on their own. No one can be trusted. And his darkest fears about the shadowy link between politics, money, and terrorism are about to be realized.Combining relentless action, daring escapes, and breathless plotting with chillingly authentic operational detail rarely seen in thrillers, Remote Control is a novel so real and so suspenseful it sets a new standard for the genre.From the Hardcover edition.",512,"['Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Mystery', 'Adventure']","1,082 follower",256 review,210,119 (1%),330 (5%),"1,391 (23%)","2,347 (39%)","1,808 (30%)"
Life at Blandings,P.G. Wodehouse,4.35,"3,319 rating","January 1, 1981","P.G. Wodehouse entices us into the demesne of Blandings Castle - an apparent paradise where it is eternal high summer, with jolly parties, tea on the lawn and love trysts in the rose garden. But for Clarence, ninth Earl of Emsworth, there is always something to disturb this tranquil scene.This omnibus contains Something Fresh, Summer Lightning and three short stories (The Custody of the Pumpkin, Lord Emsworth Acts for the Best and Pig-hoo-o-o-o-ey).",608,"['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', 'Literature', 'Collections']","6,441 follower",85 review,"1,129",11 (<1%),32 (<1%),370 (11%),"1,267 (38%)","1,639 (49%)"
The Black Unicorn: Poems,Audre Lorde,4.34,"3,084 rating","January 1, 1978","The Black Unicorn is a collection of poems by a woman who, Adrienne Rich writes, ""for the complexity of her vision, for her moral courage and the catalytic passion of her language, has already become, for many, an indispensable poet."" Rich continues: ""Refusing to be circumscribed by any simple identity, Audre Lorde writes as a Black woman, a mother, a daughter, a Lesbian, a feminist, a visionary; poems of elemental wildness and healing, nightmare and lucidity. Her rhythms and accents have the timelessness of a poetry which extends beyond white Western politics, beyond the anger and wisdom of Black America, beyond the North American earth, to Abomey and the Dahomeyan Amazons. These are poems nourished in an oral tradition, which also blaze and pulse on the page, beneath the reader's eye.""",136,"['Poetry', 'Feminism', 'Queer', 'LGBT', 'Race', 'Classics', 'Nonfiction']","4,519 follower",320 review,108,15 (<1%),56 (1%),343 (11%),"1,108 (35%)","1,562 (50%)"
Shenzhen: A Travelogue from China,Guy Delisle,3.74,"8,678 rating","April 1, 2000","Shenzhen is entertainingly compact with Guy Delisle's observations of life in urban southern China, sealed off from the rest of the country by electric fences and armed guards. With a dry wit and a clean line, Delisle makes the most of his time spent in Asia overseeing outsourced production for a French animation company. He brings to life the quick pace of Shenzhen's crowded streets. By translating his fish-out-of-water experiences into accessible graphic novels, Delisle skillfully notes the differences between Western and Eastern cultures, while also conveying his compassion for the simple freedoms that escape his colleagues in the Communist state.",152,"['Graphic Novels', 'Comics', 'Nonfiction', 'Travel', 'China', 'Bande Dessinée', 'Memoir']","1,644 follower",732 review,39,81 (<1%),532 (6%),"2,777 (32%)","3,485 (40%)","1,803 (20%)"
Monty: His Part In My Victory,Spike Milligan,4.17,"2,034 rating","January 1, 1976","Look out, Eric Scott! Here it is!Britain's looniest war hero completes the third volume of the Milligan memoirs. The nineteenth battery forge into Tunis, cocksure and carefree. They climb an aqueduct with no trousers on (the battery that is; the aqueduct was very well-dressed). five hundred gunners try to dance with two girls and an old French matron ...Up there in Valhalla, Monty's laughing fit to burst.",127,"['Humor', 'Biography', 'Nonfiction', 'War', 'History', 'Comedy', 'Autobiography']",273 follower,66 review,241,5 (<1%),43 (2%),364 (17%),817 (40%),805 (39%)
The Wild Shore,Kim Stanley Robinson,3.74,"3,801 rating","March 1, 1984","2047: for 60 years America has been quarantined after a devastating nuclear attack. For the small community of San Onofre on the West Coast, life is a matter of survival: living simply on what the sea and land can provide, preserving what knowledge and skills they can in a society without mass communications. Until the men from San Diego arrive, riding the rails on flatbed trucks and bringing news of the new American Resistance. And Hank Fletcher and his friends are drawn into an adventure that marks the end of childhood...",384,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Dystopia', 'Apocalyptic', 'Speculative Fiction', 'Science Fiction Fantasy']","6,738 follower",317 review,236,71 (1%),237 (6%),"1,098 (28%)","1,593 (41%)",802 (21%)
Early Victorian Novelists,David Cecil,3.97,29 rating,"January 1, 1934","""Early Victorian Novelists"" is composed of critical essays written by Lord David Cecil, a well-read critic who also wrote a number of other books of critical essays. The essays discuss Charles Dickens, William Makepeace Thackeray, Charlotte Bronte, Emily Bronte, Mrs. Gaskell, Anthony Trollope, and George Eliot. Cecil makes a few comparisons between these writers and some of the modern British writers of his time, such as Virginia Woolf and Aldous Huxley, and notes differences in novel-writing then and now.",332,"['Literary Criticism', 'Literature', 'Victorian']",19 follower,5 review,100,0 (0%),2 (6%),6 (20%),12 (41%),9 (31%)
The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant,Dan Savage,4.05,"8,753 rating","September 1, 1999","Dan Savage 's nationally syndicated sex advice column, ""Savage Love,"" enrages and excites more than four million people each week. In The Kid , Savage tells a no-holds-barred, high-energy story of an ordinary American couple who wants to have a baby. Except that in this case the couple happens to be Dan and his boyfriend. That fact, in the face of a society enormously uneasy with gay adoption, makes for an edgy, entertaining, and illuminating read. When Dan and his boyfriend are finally presented with an infant badly in need of parenting, they find themselves caught up in a drama that extends well beyond the confines of their immediate world. A story about confronting homophobia, falling in love, getting older, and getting a little bit smarter, The Kid is a book about the very human desire to have a family.",246,"['Nonfiction', 'Memoir', 'LGBT', 'Queer', 'Humor', 'Parenting', 'Adoption']",787 follower,630 review,21,131 (1%),301 (3%),"1,663 (18%)","3,583 (40%)","3,075 (35%)"
Die Wilden Hühner,Cornelia Funke,4.16,"4,207 rating","January 1, 1993","""Abenteuer kann man doch nicht planen wie Ballett oder so was. Die warten um die Ecke und - zack! - plötzlich sind sie da!"", erklärt Sprotte ihren Freundinnen. Tatsächlich lässt das erste Abenteuer für ihre Mädchenbande DIE WILDEN HÜHNER nicht lange auf sich warten. Denn DIE PYGMÄEN, vier Jungs aus ihrer Klasse, lassen nach einem Streit die Hühner von Sprottes Oma frei. Das schreit natürlich nach Rache.",176,"['Childrens', 'German Literature', 'Fiction', 'Middle Grade', 'Audiobook', 'Young Adult', 'Contemporary']",13k follower,157 review,360,41 (<1%),158 (3%),731 (17%),"1,437 (34%)","1,840 (43%)"
L'arte della gioia,Goliarda Sapienza,4.10,"4,669 rating","January 1, 1998","L'arte della gioia è un libro postumo: giaceva da vent'anni abbandonato in una cassapanca e, dopo essere stato rifiutato da molti editori, venne stampato in pochi esemplari da Stampa Alternativa nel 1998. Ma soltanto quando uscì in Francia ricevette il giusto riconoscimento. Nel romanzo tutto ruota intorno alla figura di Modesta: una donna vitale e scomoda, potentemente immorale secondo la morale comune. Una donna siciliana in cui si fondono carnalità e intelletto. Modesta nasce in una casa povera ma fin dall'inizio è consapevole di essere destinata a una vita che va oltre i confini del suo villaggio. Ancora ragazzina è mandata in un convento e successivamente in una casa di nobili dove, grazie al suo talento e alla sua intelligenza, riesce a convertirsi in aristocratica attraverso un matrimonio di convenienza. Tutto ciò senza smettere di sedurre uomini e donne di ogni tipo. Amica generosa, madre affettuosa, amante sensuale: Modesta è una donna capace di scombinare ogni regola del gioco pur di godere del vero piacere, sfidando la cultura patriarcale, fascista, mafiosa e oppressiva in cui vive. L'arte della gioia è l'opera scandalo di una scrittrice. È un'autobiografia immaginaria. È un romanzo d'avventura. È un romanzo di formazione. Ed è anche un romanzo erotico, e politico, e psicologico. Insomma, è un romanzo indefinibile, che conquista e sconvolge.",540,"['Fiction', 'Italian Literature', 'Italy', 'Feminism', 'Historical Fiction', 'Womens', 'Classics']",176 follower,531 review,22,125 (2%),269 (5%),725 (15%),"1,429 (30%)","2,121 (45%)"
Trouble with Lichen,John Wyndham,3.68,"5,610 rating","January 1, 1960","'Francis Saxover, a Cambridge scientist, hits on a discovery which, as he modestly remarks, is ""in the megaton range"". It is that SF favourite, an antidote to the old age, or ""Antigerone"", as its discoverer calls it, and it raises the expectation of life to between 200 and 300 years.'But the lichen from which it is derived is scarce - only enough to preserve a few thousand people. Any announcement of the discovery would start a stampede like a gold-rush. So Saxover, in agonies of indecision, keeps his secret. But it is not his only. A former colleague has also discovered Antigerone...'John Wyndham's marvellous sense of timing, as the story gathers way and then rushes headlong into its inconclusive but artistically valid conclusion, is a sheer delight' -Michael maxwell Scott in the Daily TelegraphIn short, there's as much trouble with lichen as there ever was with Triffids, Chrysalids or Cuckoos.'If even a tenth of science fiction were as good, we should be in clover' - Kinglsey Amis in the Observer",204,"['Science Fiction', 'Fiction', 'Classics', 'Speculative Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Novels']","1,810 follower",428 review,325,67 (1%),396 (7%),"1,927 (34%)","2,123 (37%)","1,097 (19%)"
Tristes Tropiques,Claude Lévi-Strauss,4.14,"3,651 rating","January 1, 1955","Tristes Tropiques begins with the line ‘I hate travelling and explorers’, yet during his life Claude Lévi-Strauss travelled from wartime France to the Amazon basin and the dense upland jungles of Brazil, where he found ‘human society reduced to its most basic expression’. His account of the people he encountered changed the field of anthropology, transforming Western notions of ‘primitive’ man. Tristes Tropiques is a major work of art as well as of scholarship. It is a memoir of exquisite beauty and a masterpiece of travel writing: funny, discursive, movingly detailing personal and cultural loss, and brilliantly connecting disparate fields of thought. Few books have had as powerful and broad an impact.",417,"['Anthropology', 'Nonfiction', 'Philosophy', 'Travel', 'France', 'Sociology', 'History', 'Anthropology', 'Nonfiction', 'Philosophy', 'Travel', 'France', 'Sociology', 'History', 'Anthropology', 'Nonfiction', 'Philosophy', 'Travel', 'France', 'Sociology', 'History', 'Anthropology', 'Nonfiction', 'Philosophy', 'Travel', 'France', 'Sociology', 'History', 'Anthropology', 'Nonfiction', 'Philosophy', 'Travel', 'France', 'Sociology', 'History']",764 follower,258 review,236,34 (<1%),125 (3%),651 (17%),"1,318 (36%)","1,523 (41%)"
La Bâtarde,Violette Leduc,4.09,935 rating,"September 25, 1964","An obsessive and revealing self-portrait of a remarkable woman humiliated by the circumstances of her birth and by her physical appearance, La Batarde relates Violette Leduc's long search for her own identity through a series of agonizing and passionate love affairs with both men and women. When first published, La Batarde earned Violette Leduc comparisons to Jean Genet for the frank depiction of her sexual escapades and immoral behavior. A confession that contains portraits of several famous French authors, this book is more than just a scintillating memoir. Like that of Henry Miller, Leduc's brilliant writing style and attention to language transform this autobiography into a work of art.Violette Leduc was born the illegitimate daughter of a servant girl and was encouraged to write by Maurice Sachs and Simone de Beauvoir. Her first novel, L'Asphyxie (In the Prison of Her Skin), was published by Camus for Gallimard and earned her praise from Jean-Paul Sartre, Jean Cocteau, and Jean Genet. She went on to write eight more books, including Ravages, L'Affamee, and La Folie en tete (Mad in Pursuit), the second part of her literary autobiography.",488,"['Fiction', 'France', 'Queer', 'LGBT', 'Classics', 'French Literature', 'Literature', 'Fiction', 'France', 'Queer', 'LGBT', 'Classics', 'French Literature', 'Literature', 'Fiction', 'France', 'Queer', 'LGBT', 'Classics', 'French Literature', 'Literature', 'Fiction', 'France', 'Queer', 'LGBT', 'Classics', 'French Literature', 'Literature', 'Fiction', 'France', 'Queer', 'LGBT', 'Classics', 'French Literature', 'Literature']",218 follower,96 review,25,17 (1%),40 (4%),171 (18%),317 (33%),390 (41%)
The Ra Expeditions,Thor Heyerdahl,4.01,"1,131 rating","January 1, 1970",paperback,336,"['Nonfiction', 'History', 'Travel', 'Adventure', 'Science', 'Anthropology', 'Memoir']",280 follower,59 review,112,3 (<1%),42 (3%),238 (21%),501 (44%),347 (30%)
The Expelled / The Calmative / The End & First Love,Samuel Beckett,3.77,"2,194 rating","January 1, 1980","These four stories or 'nouvelles' date from 1945, though all were published much later, in French and subsequently in English. All make use of a first-person narrator, and relish its vagaries - the inability to remember facts, the uncertainty as to why he is speaking in the first place, the loss of heart when explanations seem called for... Above all, the stories crisply plot the narrator's plotless descent into vagrancy, the steeper as it approaches The End. Out of these short works and their patient procedures grew the large canvases of Molloy and Malone Dies.My bench was still there. It was shaped to fit the curves of the seated body. It stood beside a watering trough, gift of a Mrs Maxwell to the city horses, according to the inscription. During the short time I rested there, several horses took advantage of the monument. The iron shoes approached and the jingle of the harness. Then silence. That was the horse looking at me. Then the noise of pebbles and mud that horses make when drinking. Then the silence again. That was the horse looking at me again. Then the pebbles again. Then the silence again. Till the horse had finished drinking or the driver deemed it had drunk its fill.Edited by Christopher Ricks",128,"['Fiction', 'Short Stories', 'Classics', 'Irish Literature', 'Literature', '20th Century', 'Ireland']","5,808 follower",235 review,705,57 (2%),183 (8%),582 (26%),768 (35%),604 (27%)
The Fabulous Clipjoint,Fredric Brown,3.85,873 rating,"January 1, 1947","1948 Edgar Award Winner Ed Hunter is eighteen, and he isn't happy. He doesn't want to end up like his father, a linotype operator and a drunk, married to a harridan, with a harridan-in-training stepdaughter. Ed wants out, he wants to live, he wants to see the world before it's too late. Then his father doesn't come home one night, and Ed finds out how good he had it. The bulk of the book has Ed teaming up with Uncle Ambrose, a former carny worker, and trying to find out who killed Ed's dad. But the title is as much a coming-of-age tale as it is a pulp. Author Brown won the Edgar award in 1947 for this spectacular first-effort.",132,"['Mystery', 'Crime', 'Noir', 'Fiction', 'Thriller', 'Pulp', 'Detective']",329 follower,132 review,686,15 (1%),36 (4%),234 (26%),370 (42%),218 (24%)
The Wizard and the Warlord,Elizabeth H. Boyer,3.51,264 rating,"January 1, 1983","You can find an alternate cover edition here.THE MAGIC IN THE BOXSigurd grew up with his grandmother, bothered only by the trolls that seemed bent on destroying their settlement. Then she died, leaving him a mysterious box he couldn't open and a confused warning against some dread warlord or wizard--he couldn't be sure of which from her final ravings. Then the grim warlord Halfdane came to abduct him by force into the Realm of the Alfar.Now he was a virtual prisoner in the hill fort of Halfdane, caught in a bitter war between light and dark elves. And he seemed trapped on the losing side. His only hope was to escape and somehow learn what powerful magic was contained in the box and which everyone seemed bent on stealing from him.Of course, there were a few walking dead, a cursed sword, and a multitude of savage trolls to be faced. But the strange wizard Jotull was willing--oh, very willing--to help him!","Mass Market PaperbackFirst published January 1, 1983","['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Sword and Sorcery']",46 follower,22 review,19,8 (3%),28 (10%),96 (36%),86 (32%),46 (17%)
The Magic Wagon,Joe R. Lansdale,3.94,693 rating,"January 1, 1986","This entertaining episodic novel is set in turn-of-the-20th-century eastern Texas, where crooked traveling medicine shows and aging gunslingers define the closing frontier. Narrator Buster Fogg's family is wiped out by a twister in an early sequence described with surreal verve. Buster hitches on with Billy Bob Daniels, a patent-medicine pusher and trick shooter who claims to be the illegitimate son of Wild Bill Hickock, joining an entourage consisting of a kindly ex-slave named Albert, and Rot Toe, the wrestling ape. Adventures on the road, which include swiping the mummified remains of Billy Bob's ""pa"" and swindling settlers with their concoction of watered-down whiskey, stoke personal tensions that only aggravate troubles when their wagon rolls into Mud Creek and Billy Bob is called out by Texas Jack, a dime-novel desperado who, legend says, intimidated even Wild Bill.Lansdale's affection for the classic western is never in doubt, although he spends much of the novel skillfully deflating the romance of heroic reputations made as much by luck and exaggeration as by skill with a gun. The true charm of the story, though, is in its telling, which melds laconic humor, colorful colloquialisms and outrageous figures of speech into a Twainesque tall tale. This novel endures as a modern western classic. Published in a small print run with limited distribution.- From Publisher's Weekely",155,"['Westerns', 'Fantasy', 'Horror', 'Fiction', 'Historical Fiction', 'Novels', 'Americana']","3,486 follower",72 review,807,9 (1%),22 (3%),164 (23%),306 (44%),192 (27%)
Coyotes: A Journey Across Borders With America's Mexican Migrants,Ted Conover,4.12,"1,250 rating","August 12, 1987","The compelling adventure of a young writer who poses as a Mexican wetback to discover the hardships, fear and camaraderie of illegal aliens crossing the border to work in the United States.",264,"['Nonfiction', 'Sociology', 'Journalism', 'History', 'Politics', 'Memoir', 'Travel']",222 follower,130 review,31,5 (<1%),42 (3%),218 (17%),524 (41%),461 (36%)
"Concluding Unscientific Postscript to Philosophical Fragments, Volume 1",Søren Kierkegaard,4.32,692 rating,"February 28, 1846","In Philosophical Fragments the pseudonymous author Johannes Climacus explored the question: What is required in order to go beyond Socratic recollection of eternal ideas already possessed by the learner? Written as an afterword to this work, Concluding Unscientific Postscript is on one level a philosophical jest, yet on another it is Climacus's characterization of the subjective thinker's relation to the truth of Christianity. At once ironic, humorous, and polemical, this work takes on the ""unscientific"" form of a mimical-pathetical-dialectical compilation of ideas. Whereas the movement in the earlier pseudonymous writings is away from the aesthetic, the movement in Postscript is away from speculative thought. Kierkegaard intended Postscript to be his concluding work as an author. The subsequent ""second authorship"" after The Corsair Affair made Postscript the turning point in the entire authorship. Part One of the text volume examines the truth of Christianity as an objective issue, Part Two the subjective issue of what is involved for the individual in becoming a Christian, and the volume ends with an addendum in which Kierkegaard acknowledges and explains his relation to the pseudonymous authors and their writings. The second volume contains the scholarly apparatus, including a key to references and selected entries from Kierkegaard's journals and papers.",650,"['Philosophy', 'Theology', 'Religion', 'Nonfiction', 'Classics', 'Christianity', 'Psychology', 'Philosophy', 'Theology', 'Religion', 'Nonfiction', 'Classics', 'Christianity', 'Psychology', 'Philosophy', 'Theology', 'Religion', 'Nonfiction', 'Classics', 'Christianity', 'Psychology', 'Philosophy', 'Theology', 'Religion', 'Nonfiction', 'Classics', 'Christianity', 'Psychology', 'Philosophy', 'Theology', 'Religion', 'Nonfiction', 'Classics', 'Christianity', 'Psychology']","5,403 follower",21 review,"1,159",7 (1%),15 (2%),94 (13%),210 (30%),366 (52%)
صفة صلاة النبي صلى الله عليه وسلم من التكبير إلى التسليم كأنك تراها,محمد ناصر الدين الألباني,4.49,"1,747 rating","January 1, 1951","كيف كان رسول الله صلى الله عليه وسلم يصلي من التكبير إلى التسليم كأنك تراها، بعبارة وجيزة، لا تعقيد فيها ولا غموض، بعيدة عن الأقيسة و الآراء .صفة صلاة النبي صلى الله عليه وسلم من التكبير الى التسليم كأنك تراها :المواضيع التي يتطرق لها الكتاب :* استقبال الكعبة* القيام* صلاة المريض جالسًا* الصلاة في النعال* السترة ووجوبها* ما يقطع الصلاة* الصلاة تجاه القبر* النية* التكبير* رفع اليدين* وضع اليمنى على اليسرى والأمر به* وضعهما على الصدر ( اليدين)* النظر لموضع السجود ,والخشوع* أدعية الاستفتاح* القراءة آية آية* ركنية (الفاتحة) وفضائلها* التأمين وجهر الإمام به* الجهر والإسرار فى الصلوات الخمس وغيرها* ما كان يقرؤه في الصلوات* أذكار الركوع* الاستعاذه والتفل في الصلاة لدفع الوسوسة* الاعتدال من الركوع وما يقوله* الركوع وصفته* السجود* وجوب الطمأنينة في الركوع* أذكار السجود* الأذكار بين السجدتين* جلسة الاستراحة* الاعتماد على اليدين في النهوض إلى الركعة* الرفع من السجود* التشهد الأول* وجوب التشهد الأول ، ومشروعية الدعاء فيه* التشهد الأخير* صيغ التشهد* وجوب الصلاه على النبى ﴿صلى الله عليه وسلم﴾* القيام إلى الركعة الثالثة ثم الرابعة* وجوب الاستعاذة من أربع قبل الدعاء* القيام إلى الركعة الثالثة ثم الرابعة* القنوت فى الصلوات الخمس النازلة* الدعاء قبل السلام وأنواعه* التسليم",192,"['Islam', 'Religion', 'Nonfiction', 'Prayer']",547 follower,191 review,226,37 (2%),34 (1%),132 (7%),375 (21%),"1,169 (66%)"
Letting Loose the Hounds,Brady Udall,4.09,619 rating,"January 1, 1997","A collection of short stories celebrates the art of letting loose and includes the tale, ""Midnight Raid,"" in which an Apache steps into a moonlit Arizona backyard, and the title story, in which a delirious man is rescued by a stranger. Reprint.",224,"['Short Stories', 'Fiction', 'Contemporary']",211 follower,67 review,20,2 (<1%),15 (2%),105 (16%),298 (48%),199 (32%)
The Circus of Dr. Lao,Charles G. Finney,3.81,"1,375 rating","January 1, 1935","Abalone, Arizona, is a sleepy southwestern town whose chief concerns are boredom and surviving the Great Depression. That is, until the circus of Dr. Lao arrives and immensely and irrevocably changes the lives of everyone drawn to its tents. Expecting a sideshow spectacle, the citizens of Abalone instead confront and learn profound lessons from the mythical made real--a chimera, a Medusa, a talking sphinx, a sea serpent, witches, the Hound of the Hedges, a werewolf, a mermaid, an ancient god, and the elusive, ever-changing Dr. Lao. The circus unfolds, spinning magical, dark strands that ensnare the town's the sea serpent's tale shatters love's illusions; the fortune-teller's shocking pronouncements toll the tedium and secret dread of every person's life; sensual undercurrents pour forth for men and women alike; and the dead walk again. Dazzling and macabre, literary and philosophical, The Circus of Dr. Lao has been acclaimed as a masterpiece of speculative fiction and influenced such writers as Ray Bradbury. This Bison Frontiers of Imagination edition features a new introduction by noted fantasy writer John Marco and striking illustrations by Boris Artzybasheff from the first edition.",154,"['Fantasy', 'Fiction', 'Horror', 'Classics', 'Speculative Fiction', 'Novels', 'Magical Realism', 'Fantasy', 'Fiction', 'Horror', 'Classics', 'Speculative Fiction', 'Novels', 'Magical Realism', 'Fantasy', 'Fiction', 'Horror', 'Classics', 'Speculative Fiction', 'Novels', 'Magical Realism', 'Fantasy', 'Fiction', 'Horror', 'Classics', 'Speculative Fiction', 'Novels', 'Magical Realism', 'Fantasy', 'Fiction', 'Horror', 'Classics', 'Speculative Fiction', 'Novels', 'Magical Realism']",13 follower,224 review,105,30 (2%),97 (7%),366 (26%),489 (35%),393 (28%)
