title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Cancer Ward,Aleksandr Solzhenitsyn,4.25,"16,566 rating","January 1, 1967","One of the great allegorical masterpieces of world literature, Cancer Ward is both a deeply compassionate study of people facing terminal illness and a brilliant dissection of the “cancerous” Soviet police state.",576,"['Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels']","3,581 follower",947 review,432,151 (<1%),441 (2%),"2,311 (13%)","5,903 (35%)","7,760 (46%)"
The Road to Serfdom,Friedrich A. Hayek,4.16,"23,443 rating","September 18, 1944","A classic work in political philosophy, intellectual and cultural history, and economics, The Road to Serfdom has inspired and infuriated politicians, scholars, and general readers for half a century. Originally published in England in the spring of 1944—when Eleanor Roosevelt supported the efforts of Stalin, and Albert Einstein subscribed lock, stock, and barrel to the socialist program—The Road to Serfdom was seen as heretical for its passionate warning against the dangers of state control over the means of production. For F. A. Hayek, the collectivist idea of empowering government with increasing economic control would inevitably lead not to a utopia but to the horrors of nazi Germany and fascist Italy.First published by the University of Chicago Press on September 18, 1944, The Road to Serfdom garnered immediate attention from the public, politicians, and scholars alike. The first printing of 2,000 copies was exhausted instantly, and within six months more than 30,000 were sold. In April of 1945, Reader's Digest published a condensed version of the book, and soon thereafter the Book-of-the-Month Club distributed this condensation to more than 600,000 readers. A perennial best-seller, the book has sold over a quarter of a million copies in the United States, not including the British edition or the nearly twenty translations into such languages as German, French, Dutch, Swedish, and Japanese, and not to mention the many underground editions produced in Eastern Europe before the fall of the iron curtain.After thirty-two printings in the United States, The Road to Serfdom has established itself alongside the works of Alexis de Tocqueville, John Stuart Mill, and George Orwell for its timeless meditation on the relation between individual liberty and government authority. This fiftieth anniversary edition, with a new introduction by Milton Friedman, commemorates the enduring influence of The Road to Serfdom on the ever-changing political and social climates of the twentieth century, from the rise of socialism after World War II to the Reagan and Thatcher ""revolutions"" in the 1980s and the transitions in Eastern Europe from communism to capitalism in the 1990s.F. A. Hayek (1899-1992), recipient of the Medal of Freedom in 1991 and co-winner of the Nobel Memorial Prize in Economics in 1974, was a pioneer in monetary theory and the principal proponent of libertarianism in the twentieth century.On the first American edition of The Road to Serfdom:""One of the most important books of our generation. . . . It restates for our time the issue between liberty and authority with the power and rigor of reasoning with which John Stuart Mill stated the issue for his own generation in his great essay On Liberty. . . . It is an arresting call to all well-intentioned planners and socialists, to all those who are sincere democrats and liberals at heart to stop, look and listen.""—Henry Hazlitt, New York Times Book Review, September 1944""In the negative part of Professor Hayek's thesis there is a great deal of truth. It cannot be said too often—at any rate, it is not being said nearly often enough—that collectivism is not inherently democratic, but, on the contrary, gives to a tyrannical minority such powers as the Spanish Inquisitors never dreamt of.""—George Orwell, Collected Essays",274,"['Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Classics', 'Political Science', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Classics', 'Political Science', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Classics', 'Political Science']","1,464 follower","1,673 review",235,583 (2%),"1,014 (4%)","3,392 (14%)","7,569 (32%)","10,885 (46%)"
The Sword of Shannara,Terry Brooks,3.76,"96,240 rating","January 1, 1977","Living in peaceful Shady Vale, Shea Ohmsford knew little of the troubles that plagued the rest of the world. Then the giant, forbidding Allanon revealed that the supposedly dead Warlock Lord was plotting to destroy the world. The sole weapon against this Power of Darkness was the Sword of Shannara, which could only be used by a true heir of Shannara--Shea being the last of the bloodline, upon whom all hope rested. Soon a Skull Bearer, dread minion of Evil, flew into the Vale, seeking to destroy Shea. To save the Vale, Shea fled, drawing the Skull Bearer after him....",726,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure', 'Magic']",77.4k follower,"4,811 review",420,"4,061 (4%)","8,461 (8%)","23,042 (23%)","31,194 (32%)","29,482 (30%)"
The King Must Die,Mary Renault,3.98,"9,239 rating","January 1, 1958","Theseus is the grandson of the King of Troizen, but his paternity is shrouded in mystery. When he discovers his father's sword beneath a rock, his mother reveals his true identity: Theseus is the son of Aegeus, King of Athens, and is his only heir. So begin Theseus's adventures. He undertakes the perilous journey to his father's palace, escaping bandits and ritual sacrifice in Eleusis, and slays the fearsome Minotaur in Knossos. Weaving legend and historical research, Renault breathes new life into the Theseus myth.",338,"['Historical Fiction', 'Fiction', 'Mythology', 'Historical', 'Fantasy', 'Classics', 'Greek Mythology']","1,443 follower",817 review,33,190 (2%),443 (4%),"1,897 (20%)","3,553 (38%)","3,156 (34%)"
The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.80,"1,673 rating","January 1, 1999","The brevity of Muriel Spark's novels is equaled only by their brilliance. These four novels, each a miniature masterpiece, illustrate her development over four decades. Despite the seriousness of their themes, all four are fantastic comedies of manners, bristling with wit.Spark's most celebrated novel, THE PRIME OF MISS JEAN BRODIE, tells the story of a charismatic schoolteacher's catastrophic effect on her pupils. THE GIRLS OF SLENDER MEANS is a beautifully drawn portrait of young women living in a hostel in London in the giddy postwar days of 1945. THE DRIVER'S SEAT follows the final haunted hours of a woman descending into madness. And THE ONLY PROBLEM is a witty fable about suffering that brings the Book of Job to bear on contemporary terrorism.Characters are vividly etched in a few words; earth-shaking events are lightly touched on. Yet underneath the glittering surface there is an obsessive probing of metaphysical questions: the meaning of good and evil, the need for salvation, the search for significance.",512,"['Fiction', 'Classics', 'Literature', 'Novels', 'Short Stories', 'British Literature', '20th Century']","1,086 follower",123 review,192,30 (1%),111 (6%),458 (27%),644 (38%),430 (25%)
The Book of the New Sun,Gene Wolfe,4.22,"4,178 rating","January 1, 1983","Recently voted the greatest fantasy of all time, after The Lord of the Rings and The Hobbit, Gene Wolfe's The Book of the New Sun is an extraordinary epic, set a million years in the future, on an Earth transformed in mysterious and wondrous ways, in a time when our present culture is no longer even a memory. Severian, the central character, is a torturer, exiled from his guild after falling in love with one of his victims, and journeying to the distant city of Thrax, armed with his ancient executioner's sword, Terminus Est. This edition contains the first four volumes of the series.",950,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Literature', 'Novels', 'Speculative Fiction']","3,094 follower",231 review,496,117 (2%),225 (5%),533 (12%),"1,058 (25%)","2,245 (53%)"
The Motorcycle Diaries: Notes on a Latin American Journey,Ernesto Che Guevara,3.79,"40,243 rating","May 17, 1992","The young Che Guevara’s lively and highly entertaining travel diary, now a popular movie and a New York Times bestseller. This new, expanded edition features exclusive, unpublished photos taken by the 23-year-old Ernesto on his journey across a continent, and a tender preface by Aleida Guevara, offering an insightful perspective on the man and the icon.Features of this edition include:A preface by Che Guevara’s daughter AleidaIntroduction by Cintio Vintier, well-known Latin American poetPhotos & maps from the original journeyPostcript: Che’s personal reflections on his formative years: “A child of my environment.”  Published in association with the Che Guevara Studies Center, Havana ",175,"['Nonfiction', 'Travel', 'Biography', 'History', 'Memoir', 'Politics', 'Autobiography', 'Nonfiction', 'Travel', 'Biography', 'History', 'Memoir', 'Politics', 'Autobiography', 'Nonfiction', 'Travel', 'Biography', 'History', 'Memoir', 'Politics', 'Autobiography']","1,613 follower","2,437 review",402,859 (2%),"2,541 (6%)","11,012 (27%)","15,715 (39%)","10,116 (25%)"
Paradise,Toni Morrison,3.85,"26,875 rating","December 24, 1997","""They shoot the white girl first. With the rest they can take their time."" So begins this visionary work from a storyteller. Toni Morrison's first novel since she was awarded the Nobel Prize for Literature, Paradise opens with a horrifying scene of mass violence and chronicles its genesis in an all-black small town in rural Oklahoma. Founded by the descendants of freed slaves and survivors in exodus from a hostile world, the patriarchal community of Ruby is built on righteousness, rigidly enforced moral law, and fear. But seventeen miles away, another group of exiles has gathered in a promised land of their own. And it is upon these women in flight from death and despair that nine male citizens of Ruby will lay their pain, their terror, and their murderous rage.In prose that soars with the rhythms, grandeur, and tragic arc of an epic poem, Toni Morrison challenges our most fiercely held beliefs as she weaves folklore and history, memory and myth into an unforgettable meditation of race, religion, gender, and a far-off past that is ever present.",318,"['Fiction', 'Classics', 'Historical Fiction', 'African American', 'Literary Fiction', 'Literature', 'Novels']",19.3k follower,"1,587 review",208,806 (2%),"1,772 (6%)","6,446 (23%)","9,445 (35%)","8,406 (31%)"
The Secret of the Old Clock,Carolyn Keene,3.98,"77,638 rating","January 1, 1930","Nancy, unaided, seeks to find a missing will. To the surprise of many, the Topham family will inherit wealthy Josiah Crowley's fortune, instead of deserving relatives and friends who were promised inheritances. Nancy determines that a clue to a second will might be found in an old clock Mr. Crowley had owned and she seeks to find the timepiece. Her search not only tests her keen mind, but also leads her into a thrilling adventure.",210,"['Mystery', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Mystery Thriller', 'Mystery', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Mystery Thriller', 'Mystery', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Mystery Thriller', 'Mystery', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Mystery Thriller', 'Mystery', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Mystery Thriller']","3,378 follower","4,588 review","1,165",995 (1%),"3,374 (4%)","19,379 (24%)","26,102 (33%)","27,788 (35%)"
Timeline,Michael Crichton,3.86,"205,868 rating","November 16, 1999","In an Arizona desert, a man wanders in a daze, speaking words that make no sense. Within twenty-four hours he is dead, his body swiftly cremated by his only known associates. Halfway around the world, archaeologists make a shocking discovery at a medieval site. Suddenly they are swept off to the headquarters of a secretive multinational corporation that has developed an astounding technology. Now this group is about to get a chance not to study the past but to enter it. And with history opened up to the present, the dead awakened to the living, these men and women will soon find themselves fighting for their very survival -- six hundred years ago.",489,"['Science Fiction', 'Fiction', 'Thriller', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Adventure']",17.3k follower,"5,727 review",205,"3,462 (1%)","13,592 (6%)","51,948 (25%)","75,173 (36%)","61,693 (29%)"
Rabbit Redux,John Updike,3.80,"15,594 rating","January 1, 1971","In this sequel to Rabbit, Run, John Updike resumes the spiritual quest of his anxious Everyman, Harry “Rabbit” Angstrom. Ten years have passed; the impulsive former athlete has become a paunchy thirty-six-year-old conservative, and Eisenhower’s becalmed America has become 1969’s lurid turmoil of technology, fantasy, drugs, and violence. Rabbit is abandoned by his family, his home invaded by a runaway and a radical, his past reduced to a ruined inner landscape; still he clings to semblances of decency and responsibility, and yearns to belong and to believe.",440,"['Fiction', 'Classics', 'American', 'Literature', 'Novels', 'Literary Fiction', '20th Century']","2,215 follower",893 review,891,339 (2%),"1,070 (6%)","4,020 (25%)","6,054 (38%)","4,111 (26%)"
The Angela's Ashes/'Tis Boxed Set,Frank McCourt,4.14,"1,632 rating","736 pages, HardcoverPublished November 1, 2000","Quite possibly the most perfect holiday gift -- a beautiful boxed collection of two prizewinning, perennial bestselling modern Angela's Ashes and 'Tis. With almost 8 million copies of Frank McCourt's books in print, fans just can't get enough of their favorite author. From the heartwrenching times young Frank spent in the slums of Ireland to his struggle for the American dream as an impoverished immigrant, readers can now have both of McCourt's remarkable memoirs conveniently combined in one elegant package.",736,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir']","2,208 follower",74 review,53,25 (1%),62 (3%),261 (15%),589 (36%),695 (42%)
The Structure of Scientific Revolutions,Thomas S. Kuhn,4.03,"27,112 rating","January 1, 1962","A good book may have the power to change the way we see the world, but a great book actually becomes part of our daily consciousness, pervading our thinking to the point that we take it for granted, and we forget how provocative and challenging its ideas once were—and still are. The Structure of Scientific Revolutions is that kind of book. When it was first published in 1962, it was a landmark event in the history and philosophy of science. Fifty years later, it still has many lessons to teach. With The Structure of Scientific Revolutions, Kuhn challenged long-standing linear notions of scientific progress, arguing that transformative ideas don’t arise from the day-to-day, gradual process of experimentation and data accumulation but that the revolutions in science, those breakthrough moments that disrupt accepted thinking and offer unanticipated ideas, occur outside of “normal science,” as he called it. Though Kuhn was writing when physics ruled the sciences, his ideas on how scientific revolutions bring order to the anomalies that amass over time in research experiments are still instructive in our biotech age. This new edition of Kuhn’s essential work in the history of science includes an insightful introduction by Ian Hacking, which clarifies terms popularized by Kuhn, including paradigm and incommensurability, and applies Kuhn’s ideas to the science of today. Usefully keyed to the separate sections of the book, Hacking’s introduction provides important background information as well as a contemporary context.  Newly designed, with an expanded index, this edition will be eagerly welcomed by the next generation of readers seeking to understand the history of our perspectives on science.",226,"['Science', 'Philosophy', 'Nonfiction', 'History', 'Sociology', 'History Of Science', 'Classics']",570 follower,"1,597 review",38,658 (2%),"1,415 (5%)","4,802 (17%)","9,738 (35%)","10,499 (38%)"
The Paper Bag Princess,Robert Munsch,4.31,"51,024 rating","May 1, 1980","
""Elizabeth was a beautiful princess. She lived in a castle and had expensive princess clothes...""
A fearsome dragon leaves Elizabeth only a paper bag to clothe herself. But unswayed, she will chase after the dragon and get back what is hers. What about the Prince?",32,"['Picture Books', 'Childrens', 'Fantasy', 'Fiction', 'Dragons', 'Fairy Tales', 'Classics', 'Picture Books', 'Childrens', 'Fantasy', 'Fiction', 'Dragons', 'Fairy Tales', 'Classics', 'Picture Books', 'Childrens', 'Fantasy', 'Fiction', 'Dragons', 'Fairy Tales', 'Classics']","1,360 follower","2,331 review",259,756 (1%),"1,582 (3%)","6,643 (13%)","13,996 (27%)","28,047 (54%)"
A Wild Sheep Chase,Haruki Murakami,3.94,"124,438 rating","October 13, 1982","His life was like a recurring nightmare: a train to nowhere. But an ordinary life has a way of taking an extraordinary turn. Add a girl whose ears are so exquisite that, when uncovered, they improve sex a thousand-fold, a runaway friend, a right-wing politico, an ovine-obsessed professor and a manic-depressive in a sheep outfit, implicate them in a hunt for a sheep, that may or may not be running the world, and the upshot is another singular masterpiece from Japan's finest novelist.",353,"['Fiction', 'Japan', 'Magical Realism', 'Japanese Literature', 'Fantasy', 'Contemporary', 'Novels', 'Fiction', 'Japan', 'Magical Realism', 'Japanese Literature', 'Fantasy', 'Contemporary', 'Novels', 'Fiction', 'Japan', 'Magical Realism', 'Japanese Literature', 'Fantasy', 'Contemporary', 'Novels']",117k follower,"7,373 review",412,"1,305 (1%)","5,556 (4%)","28,024 (22%)","53,665 (43%)","35,888 (28%)"
Martin Eden,Jack London,4.47,"42,400 rating","January 1, 1908","The semiautobiographical Martin Eden is the most vital and original character Jack London ever created. Set in San Francisco, this is the story of Martin Eden, an impoverished seaman who pursues, obsessively and aggressively, dreams of education and literary fame. London, dissatisfied with the rewards of his own success, intended Martin Eden as an attack on individualism and a criticism of ambition; however, much of its status as a classic has been conferred by admirers of its ambitious protagonist.Andrew Sinclair's wide-ranging introduction discusses the conflict between London's support of socialism and his powerful self-will. Sinclair also explores the parallels and divergences between the life of Martin Eden and that of his creator, focusing on London's mental depressions and how they affected his depiction of Eden.",480,"['Classics', 'Fiction', 'American', 'Literature', 'The United States Of America', 'Novels', 'Roman', 'Classics', 'Fiction', 'American', 'Literature', 'The United States Of America', 'Novels', 'Roman', 'Classics', 'Fiction', 'American', 'Literature', 'The United States Of America', 'Novels', 'Roman']","6,793 follower","2,756 review","6,594",281 (<1%),864 (2%),"3,741 (8%)","11,159 (26%)","26,355 (62%)"
The Unabridged Devil's Dictionary,Ambrose Bierce,4.06,"10,630 rating","January 1, 1911","If we could only put aside our civil pose and say what we really thought, the world would be a lot like the one alluded to in The Unabridged Devil’s Dictionary. There, a bore is ""a person who talks when you wish him to listen,"" and happiness is ""an agreeable sensation arising from contemplating the misery of another."" This is the most comprehensive, authoritative edition ever of Ambrose Bierce’s satiric masterpiece. It renders obsolete all other versions that have appeared in the book’s ninety-year history.A virtual onslaught of acerbic, confrontational wordplay, The Unabridged Devil’s Dictionary offers some 1,600 wickedly clever definitions to the vocabulary of everyday life. Little is sacred and few are safe, for Bierce targets just about any pursuit, from matrimony to immortality, that allows our willful failings and excesses to shine forth.This new edition is based on David E. Schultz and S. T. Joshi’s exhaustive investigation into the book’s writing and publishing history. All of Bierce’s known satiric definitions are here, including previously uncollected, unpublished, and alternative entries. Definitions dropped from previous editions have been restored while nearly two hundred wrongly attributed to Bierce have been excised. For dedicated Bierce readers, an introduction and notes are also included.Ambrose Bierce’s Devil’s Dictionary is a classic that stands alongside the best work of satirists such as Twain, Mencken, and Thurber. This unabridged edition will be celebrated by humor fans and word lovers everywhere.",404,"['Humor', 'Nonfiction', 'Classics', 'Reference', 'Language', 'Literature', 'Philosophy', 'Humor', 'Nonfiction', 'Classics', 'Reference', 'Language', 'Literature', 'Philosophy', 'Humor', 'Nonfiction', 'Classics', 'Reference', 'Language', 'Literature', 'Philosophy', 'Humor', 'Nonfiction', 'Classics', 'Reference', 'Language', 'Literature', 'Philosophy', 'Humor', 'Nonfiction', 'Classics', 'Reference', 'Language', 'Literature', 'Philosophy']","1,191 follower",697 review,"2,245",243 (2%),456 (4%),"1,930 (18%)","3,842 (36%)","4,159 (39%)"
The Samurai's Garden,Gail Tsukiyama,4.15,"25,780 rating","May 4, 1994","A 20-year-old Chinese painter named Stephen is sent to his family's summer home in a Japanese coastal village to recover from a bout with tuberculosis. Here he is cared for by Matsu, a reticent housekeeper and a master gardener. Over the course of a remarkable year, Stephen learns Matsu's secret and gains not only physical strength, but also profound spiritual insight. Matsu is a samurai of the soul, a man devoted to doing good and finding beauty in a cruel and arbitrary world, and Stephen is a noble student, learning to appreciate Matsu's generous and nurturing way of life and to love Matsu's soul-mate, gentle Sachi, a woman afflicted with leprosy. ",211,"['Historical Fiction', 'Fiction', 'Japan', 'Asia', 'Historical', 'Asian Literature', 'China']","1,344 follower","2,491 review",19,187 (<1%),766 (2%),"4,307 (16%)","10,312 (40%)","10,208 (39%)"
Chesapeake,James A. Michener,4.21,"25,583 rating","January 1, 1978","Once again James A. Michener brings history to life with this 400-year saga of America's great bay and its Eastern Shore. Following Edmund Steed and his remarkable family, who parallel the settling and forming of the nation, CHESAPEAKE sweeps readers from the unspoiled world of the Native Americans to the voyages of Captain John Smith, the Revolutionary War, and right up to modern times.",1024,"['Historical Fiction', 'Fiction', 'Historical', 'American History', 'Classics', 'Novels', 'Adventure']","2,995 follower","1,049 review",439,188 (<1%),667 (2%),"4,014 (15%)","9,537 (37%)","11,177 (43%)"
Sarum: The Novel of England,Edward Rutherfurd,4.08,"44,498 rating","May 7, 1987","A masterpiece of breathtaking scope—a brilliantly conceived epic novel that traces the entire turbulent course of English history. This rich tapestry weaves a compelling saga of five families—the Wilsons, the Masons, the family of Porteus, the Shockleys, and the Godfreys—who reflect the changing character of Britain. As their fates and fortunes intertwine over the course of the centuries, their greater destinies offer a fascinating glimpse into the future. An absorbing historical chronicle, Sarum is a keen tale of struggle and adventure, a profound human drama, and a magnificent work of sheer storytelling.",912,"['Historical Fiction', 'Fiction', 'Historical', 'British Literature', 'Epic', 'Audiobook', 'Novels']","5,026 follower","1,812 review",39,766 (1%),"2,012 (4%)","7,984 (17%)","15,798 (35%)","17,938 (40%)"
The Complete Anne of Green Gables,L.M. Montgomery,4.45,"104,995 rating","January 1, 1921","Favorites for nearly 100 years, these classic novels follow the adventures of the spirited redhead Anne Shirley, who comes to stay at Green Gables and wins the hearts of everyone she meets.Includes Anne of Green Gables, Anne of Avonlea, Anne of the Island, Anne of Windy Poplars, Anne's House of Dreams, Anne of Ingleside, Rainbow Valley and Rilla of Ingleside - the whole collection. Each book includes: The original, unabridged text; a specially commissioned biography of L.M. Montgomery; a map of Prince Edward Island.",2088,"['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Historical Fiction', 'Romance', 'Middle Grade']",11.5k follower,"1,764 review","2,111","1,587 (1%)","2,131 (2%)","9,804 (9%)","25,566 (24%)","65,907 (62%)"
Chess Story,Stefan Zweig,4.27,"125,934 rating","January 1, 1942","Chess Story, also known as The Royal Game, is the Austrian master Stefan Zweig's final achievement, completed in Brazilian exile and sent off to his American publisher only days before his suicide in 1942. It is the only story in which Zweig looks at Nazism, and he does so with characteristic emphasis on the psychological.Travelers by ship from New York to Buenos Aires find that on board with them is the world champion of chess, an arrogant and unfriendly man. They come together to try their skills against him and are soundly defeated. Then a mysterious passenger steps forward to advise them and their fortunes change. How he came to possess his extraordinary grasp of the game of chess and at what cost lie at the heart of Zweig's story.This new translation of Chess Story brings out the work's unusual mixture of high suspense and poignant reflection.",104,"['Fiction', 'German Literature', 'Short Stories', 'Literature', 'Classics', 'Novels', 'Novella', 'Fiction', 'German Literature', 'Short Stories', 'Literature', 'Classics', 'Novels', 'Novella', 'Fiction', 'German Literature', 'Short Stories', 'Literature', 'Classics', 'Novels', 'Novella', 'Fiction', 'German Literature', 'Short Stories', 'Literature', 'Classics', 'Novels', 'Novella', 'Fiction', 'German Literature', 'Short Stories', 'Literature', 'Classics', 'Novels', 'Novella']","8,704 follower","9,391 review","2,038",799 (<1%),"2,545 (2%)","15,749 (12%)","49,144 (39%)","57,697 (45%)"
Imajica,Clive Barker,4.17,"23,089 rating","October 1, 1991","Imajica is an epic beyond compare: vast in conception, obsessively detailed in execution, and apocalyptic in its resolution. At its heart lies the sensualist and master art forger, Gentle, whose life unravels when he encounters Judith Odell, whose power to influence the destinies of men is vaster than she knows, and Pie 'oh' pah, an alien assassin who comes from a hidden dimension.That dimension is one of five in the great system called Imajica. They are worlds that are utterly unlike our own, but are ruled, peopled, and haunted by species whose lives are intricately connected with ours. As Gentle, Judith, and Pie 'oh' pah travel the Imajica, they uncover a trail of crimes and intimate betrayals, leading them to a revelation so startling that it changes reality forever.",832,"['Fantasy', 'Horror', 'Fiction', 'Science Fiction', 'Dark Fantasy', 'Science Fiction Fantasy', 'Novels']",13.7k follower,"1,108 review",702,403 (1%),"1,112 (4%)","3,585 (15%)","7,004 (30%)","10,985 (47%)"
The Beach,Alex Garland,3.97,"86,920 rating","October 14, 1996","The irresistible novel that was adapted into a major motion picture starring Leonardo DiCaprio.The Khao San Road, Bangkok -- first stop for the hordes of rootless young Westerners traveling in Southeast Asia. On Richard's first night there, in a low-budget guest house, a fellow traveller slashes his wrists, bequeathing to Richard a meticulously drawn map to ""the Beach.""The Beach, as Richard has come to learn, is the subject of a legend among young travellers in Asia: a lagoon hidden from the sea, with white sand and coral gardens, freshwater falls surrounded by jungle, plants untouched for a thousand years. There, it is rumoured, a carefully selected international few have settled in a communal Eden.Haunted by the figure of Mr. Duck -- the name by which the Thai police have identified the dead man -- and his own obsession with Vietnam movies, Richard sets off with a young French couple to an island hidden away in an archipelago forbidden to tourists. They discover the Beach, and it is as beautiful and idyllic as it is reputed to be. Yet over time it becomes clear that Beach culture, as Richard calls it, has troubling, even deadly, undercurrents.Spellbinding and hallucinogenic, The Beach by Alex Garland -- both a national bestseller and his debut -- is a highly accomplished and suspenseful novel that fixates on a generation in their twenties, who, burdened with the legacy of the preceding generation and saturated by popular culture, long for an unruined landscape, but find it difficult to experience the world first hand.",436,"['Fiction', 'Travel', 'Thriller', 'Adventure', 'Contemporary', 'Asia', 'Novels']","1,427 follower","3,716 review",25,"1,254 (1%)","4,392 (5%)","18,344 (21%)","34,734 (39%)","28,196 (32%)"
The Lottery,Shirley Jackson,4.06,"89,087 rating","June 26, 1948","In a small American town, the local residents are abuzz with excitement and nervousness when they wake on the morning of the twenty-seventh of June. Everything has been prepared for the town’s annual tradition—a lottery in which every family must participate, and no one wants to win.  “The Lottery” stands out as one of the most famous short stories in American literary history. Originally published in The New Yorker, the author immediately began receiving letters from readers who demanded an explanation of the story’s meaning. “The Lottery” has been adapted for stage, television, radio and film. ",30,"['Short Stories', 'Classics', 'Horror', 'Fiction', 'Dystopia', 'School', 'Read For School']","9,044 follower","5,583 review",292,"1,122 (1%)","3,802 (4%)","17,319 (19%)","33,442 (37%)","33,402 (37%)"
Curtain,Agatha Christie,4.10,"43,746 rating","June 7, 1975","Arthritic and immobilized, Poirot calls on his old friend Captain Hastings to join him at Styles to be the eyes and ears that will feed observations to Poirot's still razor sharp mind. Though aware of the criminal's identity, Poirot will not reveal it to the frustrated Hastings, and dubs the nameless personage 'X'. Already responsible for several murders, X, Poirot warns, is ready to strike again, and the partners must work swiftly to prevent imminent murder.Poirot’s final case, a mystery which brings him and Hastings back to Styles where they first solved a crime together. The story was both anticipated and dreaded by Agatha Christie fans worldwide, many of whom still refuse to read it, as it is known to contain Poirot’s death.Agatha Christie wrote it during World War II, as a gift for her daughter should she not survive the bombings, and it was kept in a safe for over thirty years. It was agreed among the family that Curtain would be published finally in 1975 by Collins, her long-standing publishers, and that Sleeping Murder (the Marple story written during the war for her husband, Max) would follow.The reception of Poirot’s death was international, even earning him an obituary in The New York Times; he is still the only fictional character to have received such an honour. The first actor to take on the role of portraying Poirot in his final hours was David Suchet, as the final episode of the series Agatha Christie’s Poirot for which he’d been playing the role for twenty-five years. The episode was adapted in 2013.",215,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'Mystery Thriller', 'Audiobook']",64.5k follower,"2,812 review","4,158",488 (1%),"1,630 (3%)","8,162 (18%)","16,351 (37%)","17,115 (39%)"
Molloy / Malone Dies / The Unnamable,Samuel Beckett,4.28,"8,947 rating","January 1, 1958","The first novel of Samuel Beckett's mordant and exhilirating midcentury trilogy intoduces us to Molloy, who has been mysteriously incarcerated, and who subsequently escapes to go discover the whereabouts of his mother. In the latter part of this curious masterwork, a certain Jacques Moran is deputized by anonymous authorities to search for the aforementioned Molloy. In the trilogy's second novel, Malone, who might or might not be Molloy himself, addresses us with his ruminations while in the act of dying. The third novel consists of the fragmented monologue - delivered, like the monologues of the previous novels, in a mournful rhetoric that possesses the utmost splendor and beauty - of what might or might not an armless and legless creature living in an urn outside an eating house. Taken together, these three novels represent the high-water mark of the literary movement we call Modernism. Within their linguistic terrain, where stories are taken up, broken off, and taken up again, where voices rise and crumble and are resurrected, we can discern the essential lineaments of our modern condition, and encounter an awesome vision, tragic yet always compelling and always mysteriously invigorating, of consciousness trapped and struggling inside the boundaries of nature.",512,"['Fiction', 'Classics', 'Literature', 'Novels', 'Irish Literature', 'Ireland', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'Novels', 'Irish Literature', 'Ireland', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'Novels', 'Irish Literature', 'Ireland', 'Philosophy']","5,806 follower",459 review,706,175 (1%),352 (3%),"1,086 (12%)","2,504 (27%)","4,830 (53%)"
The White Dragon,Anne McCaffrey,4.19,"47,473 rating","June 1, 1978","Volume III of The Dragonriders of Pern®, the influential series by sci-fi/fantasy titan Anne McCaffreyNever in the history of Pern has there been a dragon like Ruth. Mocked by other dragons for his small size and pure white color, Ruth is smart, brave, and loyal—qualities that he shares with his rider, the young Lord Jaxom. Unfortunately, Jaxom is also looked down upon by his fellow lords, and by other riders as well. His dreams of joining the dragonriders in defending Pern are dismissed. What else can Jaxom and Ruth do but strike out on their own, pursuing in secret all they are denied? But in doing so, the two friends will find themselves facing a desperate choice—one that will push their bond to the breaking point . . . and threaten the future of Pern itself.",468,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'High Fantasy']","7,225 follower","1,030 review",568,303 (<1%),"1,359 (2%)","8,261 (17%)","16,470 (34%)","21,080 (44%)"
