title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Jimmy Corrigan: The Smartest Kid on Earth,Chris Ware,4.08,"23,942 rating","September 12, 2000",1893 This is the tragic autobiography of an office dogsbody in Chicago. One day he meets the father who abandoned him as a child. The first graphic novel to win a major British literary award took the Guardian First Book Award 2001.,384,"['Graphic Novels', 'Comics', 'Fiction', 'Graphic Novels Comics', 'Comix', 'Comic Book', 'Bande Dessinée']","1,103 follower","1,531 review",194,810 (3%),"1,510 (6%)","3,657 (15%)","6,838 (28%)","11,127 (46%)"
"Anastasia: The Last Grand Duchess, Russia, 1914",Carolyn Meyer,3.92,"10,006 rating","September 1, 2000",Award-winning author Carolyn Meyer introduces readers to the unforgettable Anastasia Romanov whose idyllic life is forever changed with the coming of World War I.,219,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Middle Grade', 'Childrens', 'Russia']","1,047 follower",487 review,105,79 (<1%),463 (4%),"2,720 (27%)","3,614 (36%)","3,130 (31%)"
"Between Silk and Cyanide: A Codemaker's War, 1941-1945",Leo Marks,4.24,"2,522 rating","June 12, 1998","In 1942, Leo Marks left his father's famous bookshop, 84 Charing Cross Road, and went off to fight the war. He was twenty-two. Soon recognized as a cryptographer of genius, he became head of communications at the Special Operations Executive (SOE), where he revolutionized the codemaking techniques of the Allies and trained some of the most famous agents dropped into occupied Europe, including ""the White Rabbit"" and Violette Szabo. As a top codemaker, Marks had a unique perspective on one of the most fascinating and, until now, little-known aspects of the Second World War.  Writing with the narrative flair and vivid characterization of his famous screenplays, Marks gives free rein to his keen sense of the absurd and his wry wit, resulting in a thrilling and poignant memoir that celebrates individual courage and endeavor, without losing sight of the human cost and horror of war.",624,"['History', 'Nonfiction', 'World War II', 'Espionage', 'Biography', 'War', 'Memoir']",9 follower,289 review,8,38 (1%),90 (3%),320 (12%),854 (33%),"1,220 (48%)"
The Mysteries of Pittsburgh,Michael Chabon,3.64,"27,452 rating","April 1, 1988","The enthralling debut from bestselling novelist Michael Chabon is a penetrating narrative of complex friendships, father-son conflicts, and the awakening of a young man’s sexual identity.Chabon masterfully renders the funny, tender, and captivating first-person narrative of Art Bechstein, whose confusion and heartache echo the tones of literary forebears like The Catcher in the Rye’s Holden Caulfield and The Great Gatsby’s Nick Carraway.The Mysteries of Pittsburgh incontrovertibly established Chabon as a powerful force in contemporary fiction, even before his Pulitzer Prize-winning novel The Amazing Adventures of Kavalier & Clay set the literary world spinning. An unforgettable story of coming of age in America, it is also an essential milestone in the movement of American fiction, from a novelist who has become one of the most important and enduring voices of this generation.",320,"['Fiction', 'LGBT', 'Novels', 'Contemporary', 'Coming Of Age', 'Queer', 'Literary Fiction']","8,316 follower","2,045 review",145,509 (1%),"2,329 (8%)","8,832 (32%)","10,526 (38%)","5,256 (19%)"
But Not the Hippopotamus,Sandra Boynton,4.24,"14,428 rating","December 1, 1982","A hesitant hippo makes a big impact in this whimsical story about taking a chance from board book creator Sandra Boynton.Follow along as this shy hippo observes spirited animals cavort in a bog, try on new hats, and go for a jog, all while longing to join in the fun. Building toward an exciting ending, readers will be cheering on the hippopotamus as it finds the courage to say YES to trying something new.Then the animal packComes scurrying back,Saying, HEY! COME JOIN THE LOT OF US!And she just doesn’t know—Should she stay? Should she go?But YES the hippopotamus!",16,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Humor', 'Kids', 'Storytime']",999 follower,425 review,172,221 (1%),505 (3%),"2,271 (15%)","4,055 (28%)","7,376 (51%)"
The Consolations of Philosophy,Alain de Botton,4.01,"30,603 rating","January 1, 2000","Alternate Cover Edition can be found here. From the internationally heralded author of How Proust Can Change Your Life comes this remarkable new book that presents the wisdom of some of the greatest thinkers of the ages as advice for our day to day struggles.Solace for the broken heart can be found in the words of Schopenhauer. The ancient Greek Epicurus has the wisest, and most affordable, solution to cash flow problems. A remedy for impotence lies in Montaigne. Seneca offers advice upon losing a job. And Nietzsche has shrewd counsel for everything from loneliness to illness. The Consolations of Philosophy is a book as accessibly erudite as it is useful and entertaining.",272,"['Philosophy', 'Nonfiction', 'Self Help', 'Psychology', 'Essays', 'History', 'Audiobook']",14k follower,"3,007 review",144,360 (1%),"1,251 (4%)","6,182 (20%)","12,690 (41%)","10,120 (33%)"
დათა თუთაშხია,Chabua Amirejibi,4.56,"1,039 rating","January 1, 2018",დათა თუთაშხია არის ჭაბუა ამირეჯიბის ყველაზე განთქმული რომანი. რომანი შეიქმნა 1973-1975 წლებში. რომანის მოქმედება წარმოებს XIX საუკუნის დასასრულსა და XX საუკუნის დამდეგს საქართველოში. სიუჟეტი აგებულია მწვავე სიტუაციებზე და ეხება მრავალ ეთიკურ პრობლემას.,614,"['Georgian', 'Fiction', 'Historical Fiction', 'Classics', 'School', 'Adventure', 'Novels', 'Georgian', 'Fiction', 'Historical Fiction', 'Classics', 'School', 'Adventure', 'Novels', 'Georgian', 'Fiction', 'Historical Fiction', 'Classics', 'School', 'Adventure', 'Novels']",40 follower,49 review,8,18 (1%),18 (1%),80 (7%),168 (16%),755 (72%)
Tamarind Woman,Anita Rau Badami,3.58,"1,272 rating","January 1, 1997","Kamini has recently moved from India to Canada. Plunged into the past by acrimonious telephone calls and odd postcards from her mother, she tries to make sense of the eccentric family she has left behind. Why was her Mother as bitter as a tamarind with her lot in life? Why did she seem to love Roopa best, rubbing almond oil on her skin at bath-time and never scolding her for getting her sums wrong? And where did she disappear to while Dadda was away on business, leaving her daughters in the care of a superstitious old ayah? A wise and affectionate portrait of two generations of women in an Indian family, Tamarind Woman is a beautifully evocative novel that explores the mutability of memory and unravels the deep ties of love and resentment that bind mothers and daughters everywhere.Tamarind Woman is the author's debut novel.",272,"['Fiction', 'India', 'Canada', 'Historical Fiction', 'Literary Fiction', 'Literature', 'Asia']",164 follower,106 review,7,26 (2%),131 (10%),432 (33%),448 (35%),235 (18%)
The Outsider,Richard Wright,4.17,"2,324 rating","January 1, 1953","""Wright presents a compelling story of a black man's attempt to escape his past and start anew in Harlem. Cross Damon is a man at odds with society and with himself, a man who hungers for peace but who brings terror and destruction wherever he goes.As Maryemma Graham writes in her Introduction to this edition, with its restored text established by the Library of America, ""The Outsider is Richard Wright's second installment in a story of epic proportions, a complex master narrative designed to show American racism in raw and ugly terms ... The stories of Bigger Thomas ... and Cross Damon bear an uncanny resemblance to many contemporary cases of street crime and violence. There is also a prophetic note in Wright's construction of the criminal mind as intelligent, introspective, and transformative.""In addition to the Introduction by Maryemma Graham, this edition includes a notes section by Arnold Rampersad.""",629,"['Fiction', 'Classics', 'African American', 'Race', 'Literature', 'American', 'Literary Fiction']","1,832 follower",136 review,293,27 (1%),82 (3%),373 (16%),819 (35%),"1,023 (44%)"
Famous Last Words,Timothy Findley,3.98,"1,801 rating","January 1, 1981","In the final days of the Second World War, Hugh Selwyn Mauberley scrawls his desperate account on the walls and ceilings of his ice-cold prison high in the Austrian Alps. Officers of the liberating army discover his frozen, disfigured corpse and his astonishing testament - the sordid truth that he alone possessed. Fascinated but horrified, they learn of a dazzling array of characters caught up in a scandal and political corruption.Famous Last Words is part-thriller, part-horror story; it is also a meditation on history and the human soul and it is Findley's fine achievement that he has combined these elements into a web that constantly surprises and astounds the reader.",416,"['Fiction', 'Canada', 'Historical Fiction', 'War', 'Historical', 'Literature', 'Canadian Literature']",328 follower,100 review,52,18 (<1%),90 (4%),393 (21%),705 (39%),595 (33%)
"Beloved Prophet: The Love Letters of Kahlil Gibran and Mary Haskell, and Her Private Journal",Mary Elizabeth Haskell,3.72,"3,941 rating","February 12, 1972",Collected letters of Kahlil Gibran and Mary Haskell with excerpts from Haskell's journals. Provides a very precise and in-depth look into the life of the famed author of The Prophet.,450,"['Nonfiction', 'Poetry', 'Biography', 'Romance', 'Literature', 'Lebanon', 'Philosophy', 'Nonfiction', 'Poetry', 'Biography', 'Romance', 'Literature', 'Lebanon', 'Philosophy', 'Nonfiction', 'Poetry', 'Biography', 'Romance', 'Literature', 'Lebanon', 'Philosophy', 'Nonfiction', 'Poetry', 'Biography', 'Romance', 'Literature', 'Lebanon', 'Philosophy', 'Nonfiction', 'Poetry', 'Biography', 'Romance', 'Literature', 'Lebanon', 'Philosophy']",7 follower,572 review,7,153 (3%),360 (9%),"1,067 (27%)","1,213 (30%)","1,148 (29%)"
Annie on My Mind,Nancy Garden,4.02,"51,692 rating","July 1, 1982","This groundbreaking book is the story of two teenage girls whose friendship blossoms into love and who, despite pressures from family and school that threaten their relationship, promise to be true to each other and their feelings. The book has been banned from many school libraries and publicly burned in Kansas City. Of the author and the book, the Margaret A. Edwards Award committee said, “Using a fluid, readable style, Garden opens a window through which readers can find courage to be true to themselves.”",234,"['LGBT', 'Young Adult', 'Romance', 'Fiction', 'Queer', 'Lesbian', 'Contemporary']",429 follower,"3,434 review",40,"1,638 (3%)","2,668 (5%)","9,836 (19%)","16,565 (32%)","20,985 (40%)"
Human Development as Described in the Qur'an and Sunnah: Correlation with Modern Embryology,Abdul-Majeed Zindani,4.20,20 rating,"January 1, 1994","The understanding that the human embryo develops in stages is a fairly recent discovery in modern science. Since the end of the 19th century, researchers have attempted to devise reasonably accurate terminology for classifying these stages. Until recently, it was not known to many Western scientists that the Qur'an and Sunnah, which are the sources of Islamic belief, provide detailed descriptions of significant events in human embryological development, and this terminology is characterized by descriptiveness, accuracy, ease of comprehension, and integration between description and appearance and main internal processes.This publication is a compilation of conference proceedings presented by renowned scientists and scholars in embryology, anatomy, and Islamic studies who investigated and compared the direct linguistic meanings of the Islamic terminology with the latest scientific findings. They concluded that the appearance of these terms 1400 years ago is astonishing, since it was impossible for this knowledge to have been attained through any human means, given the limitations of human scientific advancement and technology at the time. Furthermore, these terms, as explained in this book, can serve as valuable additions to the field of embryology.The relationship between science and religion in the West has often been characterized by antagonism, opposition, and hostility. In contrast, this relationship in Islamic society has been one of cooperation, harmony, and mutual benefit. The information presented in this book illustrates the clear support and encouragement provided through Islamic teachings for objective scientific research and is solid evidence for this type of harmonious relationship.",200,[],4 follower,0 review,2,2 (10%),1 (5%),2 (10%),1 (5%),14 (70%)
Objects in Mirror Are Closer Than They Appear,Katharine Weber,3.23,226 rating,"January 1, 1995","A New York Times Notable Book of the YearA Publishers Weekly Best Book of 1995Harriet Rose, twenty-six, is an American photographer just winning recognition for her work. A travel fellowship brings her to visit her best friend and former roommate, Anne Gordon, in Switzerland. In an ongoing letter to her boyfriend, Harriet reports on strange developments in Anne's life, most notably her affair with a much older married man, which seems to be leading to a disastrous conclusion. Before she can rescue Anne, events take a series of unexpected turns, and Harriet must reexamine her own life and past, and come to terms with the difficulties and possibilities of human relationships. ",272,"['Fiction', 'Literary Fiction', 'Chick Lit', 'Contemporary', 'Womens', 'Adult Fiction']",94 follower,31 review,14,9 (3%),36 (15%),98 (43%),59 (26%),24 (10%)
Holding the Man,Timothy Conigrave,4.40,"5,564 rating","June 5, 1995","From the land of Down Under comes this true story about a male high school drama student who falls in love with the captain of the football team. Winner of the United Nations Human Rights Award for Nonfiction, HOLDING THE MAN has been adapted into a play opening in America in September 2007. The playwright who adapted the book for stage refers to this a a memoir of striking and unapologetic honesty.",320,"['Nonfiction', 'LGBT', 'Queer', 'Memoir', 'Gay', 'Biography', 'Romance']",55 follower,575 review,3,34 (<1%),114 (2%),594 (10%),"1,683 (30%)","3,139 (56%)"
Faserland,Christian Kracht,3.64,"5,962 rating","January 1, 1995","Einmal durch die Republik, von Nord nach Süd: Christian Krachts namenloser Ich-Erzähler berichtet von seiner Deutschlandreise. Der kleine Bildungsroman Faserland veränderte in Deutschland die Wahrnehmung einer ganzen Generation, von der es vorher hieß, sie habe gar keine Wahrnehmung.",160,"['Fiction', 'German Literature', 'Contemporary', 'Germany', 'School', 'Classics', 'Novels']",399 follower,302 review,26,282 (4%),638 (10%),"1,460 (24%)","2,147 (36%)","1,435 (24%)"
Beowulf,Seamus Heaney,3.48,"308,920 rating","January 1, 1966","Composed toward the end of the first millennium, Beowulf is the elegiac narrative of the adventures of Beowulf, a Scandinavian hero who saves the Danes from the seemingly invincible monster Grendel and, later, from Grendel's mother. He then returns to his own country and dies in old age in a vivid fight against a dragon. The poem is about encountering the monstrous, defeating it, and then having to live on in the exhausted aftermath. In the contours of this story, at once remote and uncannily familiar at the beginning of the twenty-first century, Nobel laureate Seamus Heaney finds a resonance that summons power to the poetry from deep beneath its surface. Drawn to what he has called the ""four-squareness of the utterance"" in Beowulf and its immense emotional credibility, Heaney gives these epic qualities new and convincing reality for the contemporary reader.",256,"['Classics', 'Poetry', 'Fiction', 'Fantasy', 'Mythology', 'School', 'Literature']",947 follower,"10,794 review",275,"18,881 (6%)","39,771 (12%)","92,792 (30%)","88,273 (28%)","69,203 (22%)"
The Descent,Fritz Peters,5.00,2 rating,"January 1, 1952","Set in the 1950s, The Descent asks the question, “Where are we all going, so fast?” when the fates of seven travelers converge at a hairpin turn on a New Mexico highway.In his most accessible and mainstream novel, Peters turns his observational prowess to the most unassuming of characters. Their dead ends and diversions are the repercussions of haphazard decisions made by their unexamined selves. Battle-worn or overprotected, the travelers must navigate the ennui of their ostensibly peaceful surroundings. Peters does a remarkable job of capturing the motivations of both male and female characters, how they struggle to understand each other and coexist, and what territory can only be ceded in the gaps of understanding they encounter. What emerges is a striking representation of post-World War II United States, but the insights contained within are timeless. The Descent shows how catastrophe is a fact of life; that life is given to us on a silver platter, and what we do with it is up to us.--“Largely focused on the proverbial war of the sexes, with enough suspense and brilliant analysis to satisfy anyone familiar with Peters’ earlier outstanding novels.”–NY TIMES BOOK REVIEW","PaperbackFirst published January 1, 1952",[],5 follower,0 review,36,0 (0%),0 (0%),0 (0%),0 (0%),2 (100%)
بداية ونهاية,Naguib Mahfouz,4.09,"7,588 rating","412 pages, PaperbackPublished January 1, 2006","قد يلفت انتباهك اسم الرواية ""بداية ونهاية ""، ويتركك حائرًا متسائلًا، بداية ماذا؟ ونهاية ماذا؟ وسرعان ما ستتبدد تلك التّساؤلات من خلال سير الأحداث، فتدرك أنّ اسم الرّواية يختصر قصّتنا في كلمتين، ويضعها في إطار مُتقن، رسم كاتبنا من خلاله أحداث قصّته، موضّحا أنّ النّهاية لتلك القصّة ما هي إلّا المصير المحتوم لبدايتنا، فالبداية كانت بالموت والنّهاية مع الموت، وما بينهما ما هو إلّا مجموعة من التّفاصيل والأحداث تتناول شخصيّات القصّة و تضحياتها، كيف بدأت كلّ منها؟ وكيف انتهت؟ هذا ما سيعرضه لنا الكاتب بإتقان محكم ونسيج متقن، فقد صال وجال في بحور اللّغة وألوانها، ممّا لن يدع مجالا للشّكّ في نفسك بأنّ ما ينقله هو صورة طبق الأصل لواقع نحياه، وستجد نفسك وقد ارتبطت بأبطاله وألفتهم، حتى بتّ تحيا معهم، فمصابهم مصابنا، وحزنهم حزننا، بكينا كما بكوا، وضحكنا حين ضحكوا.",412,"['Fiction', 'Novels', 'Literature', 'Egypt', 'Classics', 'Historical Fiction', 'Egyptian Literature', 'Fiction', 'Novels', 'Literature', 'Egypt', 'Classics', 'Historical Fiction', 'Egyptian Literature', 'Fiction', 'Novels', 'Literature', 'Egypt', 'Classics', 'Historical Fiction', 'Egyptian Literature']",15k follower,739 review,481,111 (1%),262 (3%),"1,319 (17%)","3,000 (39%)","2,896 (38%)"
Pippi in the South Seas,Astrid Lindgren,4.12,"18,270 rating","January 1, 1948","""Any reappearance of the irrepressible Pippi Longstocking is cause for celebration. This installment is no exception."" - The New York Times",126,"['Childrens', 'Fiction', 'Classics', 'Adventure', 'Fantasy', 'Middle Grade', 'Young Adult', 'Childrens', 'Fiction', 'Classics', 'Adventure', 'Fantasy', 'Middle Grade', 'Young Adult', 'Childrens', 'Fiction', 'Classics', 'Adventure', 'Fantasy', 'Middle Grade', 'Young Adult']","3,442 follower",373 review,"1,008",251 (1%),663 (3%),"3,662 (20%)","5,850 (32%)","7,844 (42%)"
The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,3.94,"42,583 rating","January 1, 1968","The story of a remarkable spiritual journey, the first awesome steps on the road to becoming ""a man of knowledge,"" the road that continues with A Separate Reality and Journey to Ixtlan. Includes the teachings and a structural analysis.",288,"['Philosophy', 'Spirituality', 'Nonfiction', 'Anthropology', 'Religion', 'Psychology', 'Classics']","2,289 follower","1,441 review",192,"1,116 (2%)","2,644 (6%)","9,277 (21%)","14,332 (33%)","15,214 (35%)"
The End of Alice,A.M. Homes,3.50,"9,668 rating","January 1, 1996","From the 2013 Orange Prize-winning author of May We Be ForgivenOnly a work of such searing, meticulously controlled brilliance could provoke such a wide range of visceral responses. Here is the incredible story of an imprisoned pedophile who is drawn into an erotically charged correspondence with a nineteen-year-old suburban coed. As the two reveal—and revel in—their obsessive desires, Homes creates in The End of Alice a novel that is part romance, part horror story, at once unnerving and seductive.",272,"['Fiction', 'Horror', 'Contemporary', 'Crime', 'Mystery', 'Thriller', 'Dark']","1,296 follower","1,306 review",62,666 (6%),"1,153 (11%)","2,569 (26%)","3,235 (33%)","2,045 (21%)"
Only the Paranoid Survive: How to Exploit the Crisis Points that Challenge Every Company and Career,Andrew S. Grove,3.97,"9,308 rating","September 1, 1996","Under Andy Grove’s leadership, Intel became the world’s largest chip maker and one of the most admired companies in the world. In Only the Paranoid Survive, Grove reveals his strategy for measuring the nightmare moment every leader dreads–when massive change occurs and a company must, virtually overnight, adapt or fall by the wayside–in a new way.Grove calls such a moment a Strategic Inflection Point, which can be set off by almost anything: mega-competition, a change in regulations, or a seemingly modest change in technology. When a Strategic Inflection Point hits, the ordinary rules of business go out the window. Yet, managed right, a Strategic Inflection Point can be an opportunity to win in the marketplace and emerge stronger than ever.Grove underscores his message by examining his own record of success and failure, including how he navigated the events of the Pentium flaw, which threatened Intel’s reputation in 1994, and how he has dealt with the explosions in growth of the Internet. The work of a lifetime, Only the Paranoid Survive is a classic of managerial and leadership skills.",224,"['Business', 'Nonfiction', 'Management', 'Leadership', 'Biography', 'Entrepreneurship', 'Technology']",363 follower,454 review,31,247 (2%),485 (5%),"1,892 (20%)","3,347 (35%)","3,337 (35%)"
თეთრი ბაირაღები,Nodar Dumbadze,4.43,748 rating,"January 1, 1973","სტუდენტ ზაზა ნაკაშიძეს, ჩხუბში მონაწილეობისთვის დააპატიმრებენ, უდანაშაულობის დამტკიცების იმედი არა აქვს. ციხის საკანში სხვადასხვა ეროვნებისა და მრწამსის დამნაშავეები შეყრილან. დროს განვლილ ცხოვრებაზე და დანაშაულის ჩადენის მიზეზებზე კამათში კლავენ. ქურდის, მკვლელის, სახელმწიფო ქონების გამფლანგველის, ყველაზე საშიში ბოროტმოქმედის სულშიც კი შეიძლება სათუთი გრძნობები იმალებოდეს.",304,['Georgian'],237 follower,27 review,46,10 (1%),17 (2%),70 (9%),196 (26%),455 (60%)
Brief einer Unbekannten,Stefan Zweig,4.12,"49,249 rating","January 1, 1922","Ein Liebesbrief erreicht den Romancier und Lebemann R. an seinem einundvierzigsten Geburtstag – die leidenschaftliche Lebensbeichte einer Frau, deren Lebensmittelpunkt er war.Doch sie ist für ihn nur eine belanglose Geliebte unter vielen geblieben, letztlich eine Unbekannte. »Ich klage Dich nicht an, mein Geliebter, nein, ich klage Dich nicht an«, verspricht sie, und doch stellen ihre glühenden Worten das Leben dieses Mannes, der »nur das Leichte, das Spielende, das Gewichtlose« lieben kann und vor Bindungen zurückscheut aus »Angst, in ein Schicksal einzugreifen«, vollständig in Frage.",96,"['Classics', 'Fiction', 'Romance', 'Short Stories', 'German Literature', 'Literature', 'Novels']","8,704 follower","5,208 review","2,034",697 (1%),"2,067 (4%)","8,468 (17%)","17,650 (35%)","20,367 (41%)"
Leviathan,Paul Auster,3.97,"18,488 rating","January 1, 1992","New York Times bestselling author Paul Auster (The New York Trilogy) opens Leviathan with the tearing of a bomb explosion and the death of one Benjamin Sachs. Ben’s one-time best friend, Peter Aaron, begins to retrospectively investigate the transformation that led Ben from his enviable stable life, to one of a recluse. Both were once intelligent, yet struggling novelists until Ben’s near-death experience falling from a fire escape triggers a tumble in which he becomes withdrawn and disturbed, living alone and building bombs in a far-off cabin. That is, until he mysteriously disappears, leaving behind only a manuscript titled Leviathan, pages rustling in the wind.",275,"['Fiction', 'Novels', 'American', 'Literature', 'Contemporary', 'The United States Of America', 'Literary Fiction']",10.9k follower,966 review,249,154 (<1%),751 (4%),"4,047 (21%)","8,164 (44%)","5,372 (29%)"
The Place of the Lion,Charles  Williams,3.85,"1,408 rating","January 1, 1931","Novelist, poet, critic, and dramatist Williams uses fiction to explore how people react when the supernatural enters their lives, and how then to find the path of peace.",244,"['Fiction', 'Fantasy', 'Classics', 'Christian', 'Literature', 'Novels', 'Christian Fiction']",333 follower,203 review,111,24 (1%),96 (6%),365 (25%),502 (35%),421 (29%)
God Arises: Evidence of God in Nature and in Science,Wahiduddin Khan,3.98,559 rating,"December 31, 1985", English (translation),287,"['Religion', 'Islam', 'Nonfiction', 'Science', 'Theology', 'Atheism', 'Philosophy', 'Religion', 'Islam', 'Nonfiction', 'Science', 'Theology', 'Atheism', 'Philosophy', 'Religion', 'Islam', 'Nonfiction', 'Science', 'Theology', 'Atheism', 'Philosophy']",257 follower,95 review,256,18 (3%),34 (6%),97 (17%),201 (35%),209 (37%)
الإسلام بين الشرق والغرب,Alija Izetbegović,4.47,"11,451 rating","January 1, 1980",كتاب «الإسلام بين الشرق والغرب»، هو نتيجة لدراسة واسعة متعددة الجوانب لأبرز الأفكار العالمية في تاريخ البشرية المعاصر. إن ظاهرة نسيان الذات التي تميز بها التاريخ الحديث للعالم الإسلامي، تضع المفكر الشرقي والغربي على السواء في موقف مماثل من هذا الكتاب. فمن خلال الدراسة المقارنة للمقدمات الأساسية والنتائج المترتبة عليها في المجالات الاجتماعية والقانونية والسياسية والثقافية والنفسية، وغيرها من المجالات للأيديولوجيتين اللتين حددتا أقدار الجنس البشري على مدى القرون الأخيرة. من خلال هذه الدراسة يكشف لنا المؤلف عن أعراض المشهد المأساوي المتزايد للتنصير والإلحاد في هذا العالم. فالمسيحية كمثال لظاهرة دينية حضارية ـ أعني دينًا بمعناه الغربي معزولاً عن قانون الوحي ـ هي فكرة شاملة للإبداع والحضارة والفن والأخلاق، وبهذا حلقت المسيحية في روحانية التاريخ. أما الإلحاد الذي يستند إلى مدخل مادي ـ الاشتراكية منظوره العملي والتاريخي ـ هذا الإلحاد هو العامل المشترك للعناصر التطورية والحضارية والسياسية والطوباوية التي تُعنى بالطبيعة المادية للإنسان وتاريخه.,416,"['Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Politics', 'History', 'Sociology']","4,225 follower","2,064 review",37,148 (1%),255 (2%),950 (8%),"2,817 (24%)","7,281 (63%)"
Necronomicon: The Best Weird Tales,H.P. Lovecraft,4.18,"17,577 rating","January 1, 2008","Originally written for the pulp magazines of the 1920s and 1930s, H. P. Lovecraft's astonishing tales blend elements of horror, science fiction, and cosmology that are as powerful today as they were when first published. This tome presents original versions of many of his most harrowing stories, including the complete Cthulhu Mythos cycle, in order of publication.See also: Eldritch Tales.",878,"['Horror', 'Fantasy', 'Fiction', 'Classics', 'Short Stories', 'Science Fiction', 'Audiobook']",17.4k follower,"1,049 review","3,847",256 (1%),680 (3%),"2,780 (15%)","5,790 (32%)","8,071 (45%)"
Witness,Whittaker Chambers,4.37,"2,164 rating","January 1, 1952","First published in 1952, Witness was at once a literary effort, a philosophical treatise, and a bestseller. Whittaker Chambers had just participated in America's trial of the century in which Chambers claimed that Alger Hiss, a full-standing member of the political establishment, was a spy for the Soviet Union. This poetic autobiography recounts the famous case, but also reveals much more. Chambers' worldview--e.g. ""man without mysticism is a monster""--went on to help make political conservatism a national force.",808,"['History', 'Biography', 'Politics', 'Nonfiction', 'Memoir', 'Autobiography', 'Philosophy', 'History', 'Biography', 'Politics', 'Nonfiction', 'Memoir', 'Autobiography', 'Philosophy', 'History', 'Biography', 'Politics', 'Nonfiction', 'Memoir', 'Autobiography', 'Philosophy', 'History', 'Biography', 'Politics', 'Nonfiction', 'Memoir', 'Autobiography', 'Philosophy', 'History', 'Biography', 'Politics', 'Nonfiction', 'Memoir', 'Autobiography', 'Philosophy']",46 follower,295 review,41,24 (1%),65 (3%),246 (11%),577 (26%),"1,252 (57%)"
Raintree County,Ross Lockridge Jr.,3.97,"1,069 rating","January 1, 1948","Throughout a single day in 1892, John Shawnessy recalls the great moments of his lifefrom the love affairs of his youth in Indiana, to the battles of the Civil War, to the politics of the Gilded Age, to his homecoming as schoolteacher, husband, and father. Shawnessy is the epitome of the place and period in which he lives, a rural land of springlike women, shady gamblers, wandering vagabonds, and soapbox orators. Yet here on the banks of the Shawmucky River, which weaves its primitive course through Raintree County, Indiana, he also feels and obeys ancient rhythms. A number-one bestseller when it was first published in 1948, this powerful novel is a compelling vision of 19th-century America with timeless resonance.",1088,"['Fiction', 'Historical Fiction', 'Classics', 'Novels', 'Civil War', 'Romance', 'War']",18 follower,100 review,10,31 (2%),65 (6%),230 (21%),326 (30%),417 (39%)
My Utmost for His Highest,Oswald Chambers,4.38,"79,658 rating","November 30, 1926","For nearly seventy-five years, countless millions of Christians the world over have trusted the spiritual companionship of Oswald Chambers’s daily devotional, My Utmost for His Highest. These brief scripture-based readings—by turns comforting and challenging—will draw you into God’s presence and form you as a disciple of the Risen Lord. You’ll treasure their insight, still fresh and vital. And you’ll discover what it means to offer God your very best for His greatest purpose—to truly offer Him your utmost for His highest. This edition includes Chambers’s text, updated by editor James Reimann, along with helpful subject and scripture indexes.",400,"['Christian', 'Nonfiction', 'Christianity', 'Faith', 'Religion', 'Christian Living', 'Theology']",445 follower,"1,051 review",249,"1,541 (1%)","2,446 (3%)","8,545 (10%)","18,799 (23%)","48,327 (60%)"
The General of the Dead Army,Ismail Kadare,4.03,"4,232 rating","January 1, 1963","This is the story of an Italian general, accompanied by his chaplain, charged with the mission of scouring Albania in search of the bones of their fallen countrymen, killed twenty years earlier during World War II.",256,"['Fiction', 'Historical Fiction', 'Albanian Literature', 'Classics', 'Novels', 'Literature', 'War', 'Fiction', 'Historical Fiction', 'Albanian Literature', 'Classics', 'Novels', 'Literature', 'War', 'Fiction', 'Historical Fiction', 'Albanian Literature', 'Classics', 'Novels', 'Literature', 'War']","1,486 follower",351 review,234,39 (<1%),191 (4%),879 (20%),"1,637 (38%)","1,486 (35%)"
