title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
A Game of Thrones / A Clash of Kings,George R.R. Martin,4.54,"27,115 rating","January 1, 1996","2 eBooks in 1! George R. R. Martin, a writer of unsurpassed vision, power, and imagination, has created a landmark of fantasy fiction. Now his two epic works, A Game of Thrones and A Clash of Kings are combined together in this eBook edition. Sweeping from a harsh land of cold to a summertime kingdom of epicurean plenty, A Game of Thrones tells a tale of lords and ladies, soldiers and sorcerers, assassins and bastards who come together in a time of grim omens. Here, an enigmatic band of warriors bear swords of no human metal, a tribe of fierce wildings carry men off into madness, a cruel young dragon prince barters his sister to win back his throne, a child is lost in the twilight between life and death, and a determined woman undertakes a treacherous journey to protect all she holds dear. Amid plots and counterplots, tragedy and betrayal, victory and terror, allies and enemies, the fate of the Starks hangs perilously in the balance, as each side endeavors to win that deadliest of conflicts: the game of thrones. In the eagerly awaited second volume in this epic saga, he once again proves himself a master myth-maker, setting a standard against which all other fantasy novels will be measured for years to come. Time is out of joint. The summer of peace and plenty, ten years long, is drawing to a close, and the harsh, chill winter approaches like an angry beast. Two great leaders--Lord Eddard Stark and Robert Baratheon--who held sway over an age of enforced peace are dead...victims of royal treachery. Now, from the ancient citadel of Dragonstone to the forbidding shores of Winterfell, chaos reigns, as pretenders to the Iron Throne of the Seven Kingdoms prepare to stake their claims through tempest, turmoil, and war. As a prophecy of doom cuts across the sky--a comet the color of blood and flame--six factions struggle for control of a divided land. Eddard's son Robb has declared himself King in the North. In the south, Joffrey, the heir apparent, rules in name only, victim of the scheming courtiers who teem over King's Landing. Robert's two brothers each seek their own dominion, while a disfavored house turns once more to conquest. And a continent away, an exiled queen, the Mother of Dragons, risks everything to lead her precious brood across a hard hot desert to win back the crown that is rightfully hers. A Clash of Kings transports us into a magnificent, forgotten land of revelry and revenge, wizardry and warfare. It is a tale in which maidens cavort with madmen, brother plots against brother, and the dead rise to walk in the night. Here a princess masquerades as an orphan boy; a knight of the mind prepares a poison for a treacherous sorceress; and wild men descend from the Mountains of the Moon to ravage the countryside. Against a backdrop of incest and fratricide, alchemy and murder, the price of glory may be measured in blood. And the spoils of victory may just go to the men and women possessed of the coldest steel ... and the coldest hearts. For when rulers clash, all of the land feels the tremors. Audacious, inventive, brilliantly imagined, A Clash of Kings is a novel of dazzling beauty and boundless enchantment--a tale of pure excitement you will never forget.",864,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'Adventure', 'Audiobook', 'High Fantasy']",110k follower,668 review,"1,414",126 (<1%),260 (<1%),"1,822 (6%)","7,680 (28%)","17,227 (63%)"
The Witches of Eileanan,Kate Forsyth,4.03,"7,125 rating","January 1, 1997","In the Celtic land of Eileanan, witches and magic have been outlawed, and those caught for practicing witchcraft are put to death! It is a land ruled by an evil Queen, where sea-dwelling Fairgean stir, and children vanish in the night. But in a valley deep in the mountains, young Isabeau grows to womanhood under the guidance of an elderly witch, and must set out on a quest, carrying the last hopes of the persecuted witches.",411,"['Fantasy', 'Fiction', 'Witches', 'Magic', 'Dragons', 'Epic Fantasy', 'High Fantasy']","2,399 follower",394 review,89,153 (2%),349 (4%),"1,390 (19%)","2,506 (35%)","2,727 (38%)"
Once a Princess,Johanna Lindsey,4.09,"12,028 rating","January 1, 1991","Once Upon A Time...In a rustic Mississippi tavern, a beautiful exiled princess was forced to dance for the pleasure of others unaware of her regal birthright...and infuriated by a magnificent golden-eyed devil who crossed an ocean to possess her. From A Far Off Land... A bold and brazen prince came to America to claim his promised bride. But the spirited vixen spurned his affections while inflaming his royal blood with passion's fire...impelling virile Stefan Barany to take in sensuous and searing conquest the love Tatiana vowed never to yield.",432,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Adult', 'Regency']","6,878 follower",437 review,157,158 (1%),545 (4%),"2,395 (19%)","3,910 (32%)","5,020 (41%)"
The Takeover,Stephen W. Frey,3.84,975 rating,"January 1, 1995",This is a thriller set in the world of high finance about a mergers and acquisitions specialist who finds himself in the middle of a conspiracy involving a huge leveraged buyout that has the potential to topple a presidential administration.,400,"['Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Crime', 'Suspense', 'Business']",256 follower,57 review,37,20 (2%),49 (5%),247 (25%),409 (41%),250 (25%)
"How Late It Was, How Late",James Kelman,3.59,"4,378 rating","March 28, 1994","One Sunday morning in Glasgow, Sammy, an ex-convict and sometime shoplifter, awakens down a lane after a two-day drinking binge. Friday is a blur and Saturday has disappeared altogether from his memory. Unwisely he gets into a physical altercation with some soldiers; when he next revives he’s in a jail cell, badly battered and—he slowly discovers—completely blind. And things don’t get any better: His girlfriend has disappeared. The police are questioning him and playing every kind of cop game with his head. His stab at Disability Compensation catches him in the Kafkaesque coils of the welfare bureaucracy. Sammy’s response to this wave of misfortune? “So okay, ye’vd had this bad time. Ye’ve lost yer sight for a few days and it’s been bad. Ye’ve coped but ye’ve fucking coped.” Told in the utterly uncensored language of the Scottish lower classes, How Late It Was, How Late is a dark and subtly political parable of struggle and survival, a masterpiece of irony and black humor.",374,"['Fiction', 'Scotland', 'Novels', 'Literary Fiction', 'Literature', 'Contemporary', 'British Literature']",248 follower,369 review,91,251 (5%),491 (11%),"1,135 (25%)","1,429 (32%)","1,072 (24%)"
Desperadoes,Ron Hansen,3.87,501 rating,"January 1, 1979","At age 65, Emmett Dalton, the sole survivor of the infamous Dalton gang makes a living by selling his outrageous adventure stories to Hollywood. Desperadoes details his memories of the murders, bootlegging and thievery he and his posse committed. The grit and excitement of these violent times are expertly evoked by the sharp pen and authentic voice of HarperCollins' bestselling author Ron Hansen.",288,"['Westerns', 'Historical Fiction', 'Fiction', 'Literature', 'Historical', 'American', 'United States']",233 follower,51 review,56,7 (1%),32 (6%),122 (24%),196 (39%),144 (28%)
Dealing with People You Can't Stand: How to Bring Out the Best in People at Their Worst,Rick Brinkman,3.66,"1,680 rating","January 1, 1994","With their 1994 international bestseller, Dealing with People You Can't Stand, Drs. Rick Brinkman and Rick Kirschner armed a civility-starved world with no-nonsense strategies for dealing with difficult people with tact and skill. Since then, cell phones, the Internet, voice mail, and other technological wonders designed to bring people closer together have only made it that much harder to avoid ""people you can't stand;"" even worse, they've also created exciting new ways for annoying people to realize their talent for being pains in the butt.Updated and revised for the digital age, this new edition of Brinkman and Kirschner's bestselling guide shows readers how to successfully combat the whiners, grenades, tanks, snipers, close-talkers, pedants, and other rude, crude, and inconsiderate people who can ruin your day at work, in stores, on the street, in restaurants, at the movies, in waiting rooms, by fax, phone, and E-mail, and in cyberspace.",224,"['Nonfiction', 'Self Help', 'Psychology', 'Business', 'Communication', 'Management', 'Leadership', 'Nonfiction', 'Self Help', 'Psychology', 'Business', 'Communication', 'Management', 'Leadership', 'Nonfiction', 'Self Help', 'Psychology', 'Business', 'Communication', 'Management', 'Leadership']",16 follower,204 review,20,40 (2%),171 (10%),503 (29%),565 (33%),401 (23%)
Los campeonatos del mundo: De Steinitz a Alekhine,Pablo Morán,3.80,5 rating,"May 1, 1987",Los Campeonatos del De Steinitz a Alekhine (Spanish Edition) Very good condition. Some tanning on first and last page. See Cover Photo,222,[],2 follower,2 review,10,0 (0%),0 (0%),2 (40%),2 (40%),1 (20%)
The Legacy of Conquest: The Unbroken Past of the American West,Patricia Nelson Limerick,4.01,"1,102 rating","January 30, 1987","The 'settling' of the American West has been perceived throughout the world as a series of quaint, violent, and romantic adventures–most with happy endings–and a process that came to an end with the 'closing' of the frontier in the 1890s. But in fact, Patricia Nelson Limerick argues, the West has a history grounded in primary economic reality; in hardheaded questions of profit, loss, competition, and consolidation. In The Legacy of Conquest, she interprets the stories and the characters in a new way: the trappers, traders, Indians, farmers, oilmen, cowboys, and sheriffs of the Old West ""meant business"" in more ways than one, and their descendents mean business today.""Written with extraordinary grace and understanding…[this book] returns the Western American past to the mainstream of national history. …Most important of all is her eloquent plea for Westerners, whether Anglo, Hispanic, Indian, Asian, or black, to see the West as a shared place, a splendid whole which each has helped create."" -- Howard R. Lamar",400,"['History', 'Nonfiction', 'American History', 'Westerns', 'Grad School', 'American', 'Research']",26 follower,70 review,35,18 (1%),51 (4%),226 (20%),419 (38%),388 (35%)
The Rings of Saturn,Paul  French,3.71,"1,555 rating","January 1, 1958","Earth officials were hard on the heels of the mysterious Sirian spy, Agent X, when he blasted off in a stolen spaceship. But before they could catch him, the master spy jettisoned the capsule that held his report into the icy rings of Saturn. In a flash, Lucky Starr and Bigman Jones found themselves in a race with the Sirian war fleet to recover it.When the Sirians couldn't find the capsule, they kidnapped Lucky and Bigman, bringing them to their secret military base on Titan. There the arrogant Sirian commander offered Lucky a terrible choice: turn traitor to Earth—or Bigman would die!It was not an idle threat.",144,"['Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Space Opera', 'Novels', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Space Opera', 'Novels', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Space Opera', 'Novels']",11 follower,55 review,13,14 (<1%),111 (7%),539 (34%),534 (34%),357 (22%)
Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,4.05,"119,302 rating","January 1, 1995","The groundbreaking book that redefines what it means to be smart, with a new introduction by the author.Everyone knows that high IQ is no guarantee of success, happiness, or virtue, but until Emotional Intelligence, we could only guess why. Daniel Goleman's brilliant report from the frontiers of psychology and neuroscience offers startling new insight into our “two minds”—the rational and the emotional—and how they together shape our destiny.Drawing on groundbreaking brain and behavioral research, Goleman shows the factors at work when people of high IQ flounder and those of modest IQ do surprisingly well. These factors, which include self-awareness, self-discipline, and empathy, add up to a different way of being smart—and they aren’t fixed at birth. Although shaped by childhood experiences, emotional intelligence can be nurtured and strengthened throughout our adulthood—with immediate benefits to our health, our relationships, and our work.  The twenty-fifth-anniversary edition of Emotional Intelligence could not come at a better time—we spend so much of our time online, more and more jobs are becoming automated and digitized, and our children are picking up new technology faster than we ever imagined. With a new introduction from the author, the twenty-fifth-anniversary edition prepares readers, now more than ever, to reach their fullest potential and stand out from the pack with the help of EI.",352,"['Psychology', 'Nonfiction', 'Self Help', 'Business', 'Personal Development', 'Science', 'Leadership']","4,918 follower","4,449 review",342,"2,233 (1%)","5,196 (4%)","22,841 (19%)","43,247 (36%)","45,785 (38%)"
The Immortal,Christopher Pike,3.79,"2,654 rating","January 1, 1993","Josie is on vacation in Greece with her friend, her father and his girlfriend. While visiting the sacred island of Delos, she stumbles upon a statue of a goddess. She takes it with her when she leaves the island. The trouble starts. The Goddess wants something from Josie she doesn't want to give.",233,"['Young Adult', 'Horror', 'Fiction', 'Fantasy', 'Mythology', 'Teen', 'Thriller']","5,179 follower",152 review,240,37 (1%),203 (7%),796 (29%),860 (32%),758 (28%)
"Nausicaä of the Valley of the Wind, Vol. 3",Hayao Miyazaki,4.55,"3,152 rating","January 1, 1984","An epic fantasy tale written and illustrated by the legendary director Hayao Miyazaki!In a long-ago war, humankind set off a devastating ecological disaster. Thriving indistrial societies disappeared. The earth is slowly submerging beneath the expanding Sea of Corruption, an enormous toxic forest that creates mutant insects and releases a miasma of poisonous spores into the air.At the periphery of the sea, tiny kingdoms are scattered on tiny parcels of land. Here lies the Valley of the Wind, a kingdom of barely 500 citizens; a nation given fragile protection from the decaying sea's poisons by the ocean breezes; and home to Nausicaä.Nausicaä finds herself on the edge of despair as she comes to realize the full extent of the ecological destruction that's ravaging Earth. Meanwhile, Queen Kushana of Torumekia plots to lead her troops back to the imperial capital and seize the crown. Nausicaä agrees to join Kushana and her people in the fight against the Doroks and her scheming brothers.",150,"['Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics']","2,925 follower",118 review,359,3 (<1%),28 (<1%),235 (7%),842 (26%),"2,044 (64%)"
The Morning Gift,Eva Ibbotson,3.97,"7,990 rating","January 1, 1993","The Morning Gift is a beautiful, classic romance from much loved author, Eva Ibbotson. Ruth lives in the beautiful city of Vienna and is wildly in love with Heini Radik, a brilliant young pianist. But her world is about to change forever.When Hitler's forces invade, Ruth's family flees to London, but she is unable to get a passport. Quin, a young professor and friend of the family, visits Ruth and, in an effort to bring her back to London, he offers a marriage of convenience. As Ruth throws herself into her London life, Quin begins to fall desperately in love with her. Things are further complicated by the arrival of Heini . . .",410,"['Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'War']","2,261 follower",684 review,58,113 (1%),449 (5%),"1,771 (22%)","2,870 (35%)","2,787 (34%)"
Pillar of Light,Gerald N. Lund,4.30,"16,105 rating","October 1, 1994","""You believe me, don't you, Nathan."" It was not a question, but a statement, filled with wonder.It stunned Nathan.""You believe it all. I can see it on your face.""For a moment, time seemed suspended as Nathan probed the inward recesses of his soul. There was still the incredulousness, still the sense of hearing something that couldn't possibly be true. And yet he knew it was. He knew without the least shadow of doubt that everything Joseph was telling him was true. And so, finally, with a wonder of his own, he said, ""Yes, Joseph, I believe you.""Pillar of Light — the first volume in the series The Work and the Glory — begins the epic story of the Benjamin Steed family. In the 1820s they move from Vermont to Palmyra Township in upstate New York in search of better farmland. There they meet a young man named Joseph Smith and are thrown into the maelstrom of conflict and controversy that swirls around him. Did he really see the Father and the Son in a pillar of light? Has he truly been visited by angelic messengers? What is all this talk about gold plates and new scripture? In short, is he a prophet and seer or a monumental fraud? The answers each one gives to these questions — intensely personal, potentially divisive — will dramatically affect the lives of the Steeds forever after.Author Gerald N. Lund here masterfully weaves together historical reality and high-powered fiction. In his hands this combination seems to make the reader an eyewitness to the early scenes of the Restoration, thus deepening one's understanding and appreciation of those momentous events. The well-drawn plot and fictional characters present a moving, gripping story. Here are Benjamin and Mary Ann Steed, devoted to each other as man and wife, yet at odds over religion; Joshua, their volatile son, who rebels and heads for trouble; the sensitive Nathan, their second son, in whom Joseph Smith's message strikes a responsive chord; the beautiful Lydia McBride, who captures the hearts of both Joshua and Nathan.This book skillfully explores the inmost motivations of Joseph Smith and his early followers and the responses of typical contemporary families to the claims he made. These people come to life in this powerful historical novel, a story that captures both the heartache and the happiness that came in the wake of Joseph's experience with the pillar of light.",437,"['Historical Fiction', 'Lds', 'Lds Fiction', 'Religion', 'Fiction', 'Historical', 'Church']",699 follower,"1,018 review",62,141 (<1%),379 (2%),"2,097 (13%)","5,452 (33%)","8,036 (49%)"
A Day No Pigs Would Die,Robert Newton Peck,3.58,"10,069 rating","January 1, 1972","Out of a rare American tradition, sweet as hay, grounded in the gentle austerities of the Book of Shaker, and in the Universal countryman's acceptance of birth, death, and the hard work of wresting a life from the land comes this haunting novel of a Vermont farm boyhood.In the daily round of his thirteenth year, as the seasons turn and the farm is tended, the boy—whose time is the only-yesterday of Calvin Coolidge, whose people are the Plain People living without ""frills"" in the Shaker Way—becomes a man.That is all, and it is everything. The boy is mauled by Apron, the neighbor's ailing cow whom he helps, alone, to give birth. The grateful farmer brings him a gift—a newborn pig. His father at first demurs (""We thank you, Brother Tanner,"" said Papa, ""but it's not the Shaker Way to take frills for being neighborly. All that Robert done was what any farmer would do for another"") but is persuaded. Rob keeps the pig, names her, and gives her his devotion... He wrestles with grammar in the schoolhouse. He hears rumors of sin. He is taken—at last—to the Rutland Fair. He broadens his heart to make room even for Baptists. And when his father, who can neither read nor cipher, whose hands are bloodied by his trade, whose wisdom and mastery of country things are bred in the bone, entrusts Rob with his final secret, the boy makes the sacrifice that completes his passage into manhood.All is told with quiet humor and simplicity. Here are lives lived by earthy reason—in a novel that, like a hoedown country fiddler's tune, rings at the same time with both poignancy and cheer.",150,"['Fiction', 'Young Adult', 'Classics', 'Historical Fiction', 'Childrens', 'Banned Books', 'Coming Of Age']",70 follower,973 review,82,628 (6%),"1,048 (10%)","2,769 (27%)","3,110 (30%)","2,514 (24%)"
A Dry White Season,André P. Brink,4.07,"4,104 rating","August 1, 1979","As startling and powerful as when first published more than two decades ago, André Brink's classic novel, A Dry White Season, is an unflinching and unforgettable look at racial intolerance, the human condition, and the heavy price of morality.Ben Du Toit is a white schoolteacher in suburban Johannesburg in a dark time of intolerance and state-sanctioned apartheid. A simple, apolitical man, he believes in the essential fairness of the South African government and its policies—until the sudden arrest and subsequent ""suicide"" of a black janitor from Du Toit's school. Haunted by new questions and desperate to believe that the man's death was a tragic accident, Du Toit undertakes an investigation into the terrible affair—a quest for the truth that will have devastating consequences for the teacher and his family, as it draws him into a lethal morass of lies, corruption, and murder.",316,"['Africa', 'Fiction', 'South Africa', 'Historical Fiction', 'Classics', 'African Literature', 'Novels']",239 follower,311 review,128,37 (<1%),165 (4%),690 (16%),"1,807 (44%)","1,405 (34%)"
Real Murders,Charlaine Harris,3.68,"34,535 rating","December 1, 1990","Though a small town at heart, Lawrenceton, Georgia, has its dark side-and crime buffs. One of whom is librarian Aurora ""Roe"" Teagarden, a member of the Real Murders Club, which meets once a month to analyze famous cases. It's a harmless pastime—until the night she finds a member killed in a manner that eerily resembles the crime the club was about to discuss. And as other brutal ""copycat"" killings follow, Roe will have to uncover the person behind the terrifying game, one that casts all the members of Real Murders, herself included, as prime suspects-or potential victims.",175,"['Mystery', 'Fiction', 'Cozy Mystery', 'Crime', 'Mystery Thriller', 'Audiobook', 'Adult']",35.8k follower,"2,607 review",278,594 (1%),"2,584 (7%)","11,601 (33%)","12,209 (35%)","7,547 (21%)"
Treasures of the Snow,Patricia St. John,4.26,"4,531 rating","January 1, 1950","A story of vicious revenge and hard repentanceAnnette and Lucien are enemies. After Annette gets Lucien into trouble at school, he decides to get back at her by threatening the most precious thing in the world to her: her little brother Dani. But tragedy strikes. Annette is so filled with rage that she sets out to alienate and humiliate Lucien at every turn. As Lucien seeks to repent and restore, light floods both of their dark hearts and Christ proves that He makes all things new.",228,"['Fiction', 'Christian', 'Christian Fiction', 'Childrens', 'Historical Fiction', 'Classics', 'Christmas', 'Fiction', 'Christian', 'Christian Fiction', 'Childrens', 'Historical Fiction', 'Classics', 'Christmas', 'Fiction', 'Christian', 'Christian Fiction', 'Childrens', 'Historical Fiction', 'Classics', 'Christmas', 'Fiction', 'Christian', 'Christian Fiction', 'Childrens', 'Historical Fiction', 'Classics', 'Christmas', 'Fiction', 'Christian', 'Christian Fiction', 'Childrens', 'Historical Fiction', 'Classics', 'Christmas']",200 follower,389 review,89,55 (1%),129 (2%),675 (14%),"1,394 (30%)","2,278 (50%)"
The One Minute Manager,Kenneth H. Blanchard,3.95,"123,828 rating","January 1, 1981","For more than twenty years, millions of managers in Fortune 500 companies and small businesses nationwide have followed The One Minute Manager's techniques, thus increasing their productivity, job satisfaction, and personal prosperity. These very real results were achieved through learning the management techniques that spell profitability for the organization and its employees.The One Minute Manager is a concise, easily read story that reveals three very practical secrets: One Minute Goals, One Minute Praisings, and One Minute Reprimands. The book also presents several studies in medicine and the behavioral sciences that clearly explain why these apparently simple methods work so well with so many people. By the book's end you will know how to apply them to your own situation and enjoy the benefits.",111,"['Business', 'Leadership', 'Nonfiction', 'Management', 'Self Help', 'Personal Development', 'Productivity', 'Business', 'Leadership', 'Nonfiction', 'Management', 'Self Help', 'Personal Development', 'Productivity', 'Business', 'Leadership', 'Nonfiction', 'Management', 'Self Help', 'Personal Development', 'Productivity']","1,751 follower","2,124 review",296,"3,340 (2%)","7,527 (6%)","27,525 (22%)","38,680 (31%)","46,756 (37%)"
The Black Cauldron,Lloyd Alexander,4.12,"64,242 rating","August 5, 1965","Taran, the Assistant Pig-Keeper, and his friends are led into a mortal struggle with Arawn and his deathless warriors. Taran must wrest the black cauldron from them, for it is the cauldron that gives them their evil strength. But can he withstand the three enchantresses, who are determined to turn him and his companions into toads? Taran has not foreseen the awful price he will have to pay in his defence of Prydain...",182,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Classics']","2,011 follower","2,014 review",128,897 (1%),"1,861 (2%)","11,516 (17%)","24,321 (37%)","25,647 (39%)"
The Son Rises,William Lane Craig,4.37,187 rating,"January 1, 1981","Is the Christian message of Jesus Christ and his resurrection true? Using ten lines of historical evidence, Dr. Craig defends the probability that Jesus was resurrected following his crucifixion. He examines the origin of the Christian movement, and more provocative subjects, such as the Shroud of Turin, parapsychological phenomena and hallucinations.",156,"['Christianity', 'History', 'Theology', 'Religion', 'Philosophy', 'Faith', 'New Testament']",743 follower,26 review,119,1 (<1%),3 (1%),20 (10%),64 (34%),99 (52%)
1905,Leon Trotsky,4.13,123 rating,"January 1, 1922",PART ONERussia’s Social Development and Tsarism Russian CapitalismRussian CapitalismThe Peasantry and the Agrarian QuestionThe Driving Forces of the Russian RevolutionThe SpringJanuary NinthThe Strike in OctoberThe Creation of the Soviet of Workers’ DeputiesOctober EighteenthWitte’s MinistryThe first Days of the “Freedoms”The Tsar’s Men at WorkStorming the Censorship BastiliesOpposition and RevolutionThe November StrikeEight Hours and a GunThe Peasant RiotsThe Red FleetOn the Threshold of Counter-RevolutionThe Last Days of the SovietDecemberSumming UpAnnexesThe Proletariat & the Russian RevolutionOur DifferencesThe Struggle for PowerOn the Special Features of Russia’s Historical DevelopmentPART TWOInstead of a Preface to the Second PartTrial of the Soviet of Workers’ DeputiesThe Soviet and the ProsecutionMy Speech Before the CourtThereBack,"PaperbackFirst published January 1, 1922","['History', 'Politics', 'Nonfiction', 'Russia', 'Russian History', 'Russian Revolution', 'Philosophy']",651 follower,11 review,964,2 (1%),6 (4%),18 (14%),45 (36%),52 (42%)
"Blame!, Vol. 1",Tsutomu Nihei,4.13,"4,605 rating","June 23, 1998","Killy is a man of few words who packs one very powerful gun. He wanders an endless labyrinth of cyberdungeons filled with concrete and steel, fighting off cyborgs and other bizarre silicate creatures.",256,"['Manga', 'Comics', 'Science Fiction', 'Graphic Novels', 'Cyberpunk', 'Fiction', 'Horror']",594 follower,274 review,166,83 (1%),245 (5%),776 (16%),"1,378 (29%)","2,123 (46%)"
El tiempo principia en Xibalbá,Luis de Lion,4.22,137 rating,"January 1, 1997","Time Commences in Xibalb� tells the story of a violent village crisis in Guatemala sparked by the return of a prodigal son, Pascual. He had been raised tough by a poor, single mother in the village before going off with the military. When Pascual comes back, he is changed-both scarred and ""enlightened"" by his experiences. To his eyes, the village has remained frozen in time. After experiencing alternative cultures in the wider world, he finds that he is both comforted and disgusted by the village's lingering ""indigenous"" characteristics.De Li�n manages to tell this volatile story by blending several modes, moods, and voices so that the novel never falls into the expected narrative line. It wrenches the reader's sense of time and identity by refusing the conventions of voice and character to depict a new, multi-layered periphery. This novel demands that we leave preconceptions about indigenous culture at the front cover and be ready to come out the other side not only with a completely different understanding of indigeneity in Latin America, but also with a much wider understanding of how supposedly peripheral peoples actually impact the modern world.The first translation into English of this thought-provoking novel includes a conluding essay by the translator suggesting that a helpful approach for the reader might be to see the work as enacting the never-quite-there poetics of translation underlying Guatemala's indigenous heart. An afterword by Arturo Arias, the leading thinker on Indigenous modernities in Guatemala, offers important approaches to interpreting this challenging novel by showing how Guatemala's colonial legacy cannot escape its racial overtones and sexual undertones as the nation-state struggles to find a suitable place in the modern world.",147,['Fiction'],2 follower,17 review,11,1 (<1%),7 (5%),22 (16%),38 (27%),69 (50%)
Strangely Enough,C. B. Colby,3.99,235 rating,"June 1, 1940",Phantom ships ... ghostly people ... a vanishing city. Eighty incredible tales to fascinate and intrigue you.,80,"['Horror', 'Paranormal', 'Nonfiction', 'Short Stories', 'Mystery', 'Ghosts', 'Middle Grade', 'Horror', 'Paranormal', 'Nonfiction', 'Short Stories', 'Mystery', 'Ghosts', 'Middle Grade', 'Horror', 'Paranormal', 'Nonfiction', 'Short Stories', 'Mystery', 'Ghosts', 'Middle Grade']",40 book,42 review,40,2 (<1%),9 (3%),61 (25%),80 (34%),83 (35%)
Dragon's Teeth,Upton Sinclair,4.05,932 rating,"January 1, 1942","Pulitzer Prize Winner: An American in Germany fights against the rising tide of Nazi terror in this monumental saga of twentieth-century world history.In the wake of the 1929 stock market crash, Lanny Budd’s financial acumen and his marriage into great wealth enable him to continue the lifestyle he has always enjoyed.  But the devastation the collapse has wrought on ordinary citizens has only strengthened Lanny’s socialist ideals—much to the chagrin of his heiress wife, Irma, a confirmed capitalist. In Germany to visit relatives, Lanny encounters a disturbing atmosphere of hatred and jingoism. His concern over the growing popularity of the Nazi Party escalates when he meets Adolf Hitler, the group’s fanatical leader, and the members of his inner circle. But Lanny’s gravest fear is the threat a national socialist government poses to the German Jewish family of Hansi, the musician husband of Lanny’s sister, Bess—a threat that will impel the international art dealer to risk his wealth, his future, even his life in a courageous attempt to rescue his loved ones from a terrible fate. Winner of the 1943 Pulitzer Prize for Fiction, Dragon’s Teeth brilliantly captures the nightmarish march toward the Second World War. An astonishing mix of history, adventure, and romance, the Lanny Budd Novels are a testament to the breathtaking scope of Upton Sinclair’s vision and his singular talents as a storyteller.",836,"['Fiction', 'Historical Fiction', 'Classics', 'War', 'World War II', 'Literature', 'Novels']","1,030 follower",104 review,643,33 (3%),45 (4%),147 (15%),321 (34%),386 (41%)
A Grain of Rice,Helena Clare Pittman,4.11,"2,437 rating","September 1, 1986","When a humble farmer named Pong Lo asks for the hand of the Emperor's beautiful daughter, the Emperor is enraged. Who ever heard of a peasant marrying a princess? But Pong Lo is wiser than the Emperor knows. And when he concocts a potion that saves the Princess's life, the Emperor gladly offers him any reward he chooses--except the Princess.   Pong Lo makes a surprising request. He asks for a single grain of rice, doubled every day for one hundred days. The baffled Emperor obliges--only to discover that if you're as clever as Pong Lo, you can turn a single grain of rice into all the wealth and happiness in the world!",80,"['Historical Fiction', 'Fiction', 'China', 'Childrens', 'Picture Books', 'Mathematics', 'Asia']",8 follower,115 review,20,29 (1%),104 (4%),458 (18%),823 (33%),"1,023 (41%)"
Poems of Paul Celan,Paul Celan,4.35,"3,382 rating","January 1, 1972","""In the writing of Paul Celan even we readers who can hear poetry only dimly in German can sense the greatness of his invention: the cadences of a music tilted against music's complacency; words punished for their plausibility by being reinvented and fused together and broken apart; syntax chopped and stretched to crack and expose its crust of dead rhetoric Michael Hamburger has earned our gratitude for rendering these poems into a reasonably inventive English ""Robert Pinsky, THE NEW REPUBLIC.Parallel German text and English translation.",358,"['Poetry', 'German Literature', 'Classics', 'Fiction', 'Literature', 'Romania', '20th Century', 'Poetry', 'German Literature', 'Classics', 'Fiction', 'Literature', 'Romania', '20th Century', 'Poetry', 'German Literature', 'Classics', 'Fiction', 'Literature', 'Romania', '20th Century']",444 follower,131 review,211,41 (1%),112 (3%),420 (12%),863 (25%),"1,946 (57%)"
On Revolution,Hannah Arendt,4.02,"2,648 rating","January 1, 1956","Tracing the gradual evolution of revolutions since the American and French examples, Arendt predicts the changing relationship between war and revolution and the crucial role such combustive movements will play in the future of international relations.",350,"['Philosophy', 'Politics', 'History', 'Nonfiction', 'Political Science', 'Theory', 'Sociology']","3,819 follower",187 review,377,60 (2%),113 (4%),499 (18%),"1,024 (38%)",952 (35%)
