title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Tauben im Gras,Wolfgang Koeppen,3.21,"1,963 rating","January 1, 1951","""Tauben im Gras"", 1951 erstmals erschienen, ist der erste Roman jener ""Trilogie des Scheiterns"", mit der Wolfgang Koeppen eine erste kritische Bestandsaufnahme der sich formierenden Bundesrepublik Deutschland gab. Mit Vehemenz und unerbittlicher Schärfe analysiert Koeppen die Rückstände jener Ideologien und Verhaltensweisen, die zu Faschismus und Krieg geführt haben und die schließlich in den fünfziger Jahren die Restauration der überkommenen Verhältnisse protegierten. Dabei ist das literarische Verfahren von ""Tauben im Gras"" ein kaleidoskopartiges: Der ganze Roman schildert Gestalten und Vorgänge eines einzigen Tages im München des Jahres 1949. Mit einer Fülle genauer atmospärischer Details zeichnet Koeppen den Nachkriegsalltag dieser Stadt, die sein Protagonist, der verhinderte Schriftsteller Philipp, wie ein Schlachtfeld erlebt, wie ein undurchdringliches ""Pandämonium"".",228,68,37 follower,"['Classics', 'German Literature', 'Fiction', 'School', 'Germany', 'Historical Fiction', 'Read For School']",108 review,338 (17%),537 (27%),525 (26%),323 (16%),240 (12%)
Christ of the Celts: The Healing of Creation,J. Philip Newell,4.30,440 rating,"November 30, 2000","Christ of the Celts""I explore the Celtic image of Christ as the Memory of what we have forgotten. He remembers the dance of the universe and the harmony that is deep within all things. He is the Memory also of who we are.""--from the Prelude""Diagnosing the human soul with a longing for peace in the face of fear and fragmentation nurtured by global political forces and fundamentalisms, Newell offers the ancient traditions of Celtic Christianity as a way forward in healing humankind and the earth.""--Publishers Weekly""This graceful, wise, and important book is a superb introduction to the treasures of Celtic Christianity for our time.""--Marcus Borg, author, The Heart of Christianity",160,22,50 follower,"['Spirituality', 'Nonfiction', 'Religion', 'Theology', 'Faith', 'Christianity', 'Christian']",60 review,228 (51%),142 (32%),50 (11%),16 (3%),4 (<1%)
The God Boy,Ian Cross,3.58,293 rating,"January 1, 1957",A CLASSIC NZ NOVEL ABOUT A BOY GROWING UP IN A SMALL TOWN.,181,26,26 book,"['Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Historical', 'Family', 'Novels', 'Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Historical', 'Family', 'Novels', 'Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Historical', 'Family', 'Novels']",36 review,69 (23%),92 (31%),86 (29%),31 (10%),15 (5%)
Bart Simpson's Guide to Life : A Wee Handbook for the Perplexed,Matt Groening,3.88,"2,866 rating","January 1, 1993","The world's most popular delinquent reveals all in this guide to the hard knock facts of life, out now in paperback. Written and illustrated by Matt Groening, the creator of The Simpsons, Bart Simpson's Guide to Life is chock full of the kind of humour that keeps Simpsons devotees hooked to the show. Including such gems as Dr Bart's Miracle Cures, Homer's Dozen-Donut-A-Day Diet and the beauty secrets of Marge ('Never pluck protruding nose hair, death may result. Instead, use a lightweight Weedwacker') and Homer ('The scent of chili dogs, onions and beer, when eaten in combination, makes women swoon'). With guest appearances by all the great Simpsons characters, including Lisa, Moe, Barney, Millhouse, Krusty the Clown, Groundskeeper Willie, Mr Burns and Smithers. Like the shows themselves, Bart Simpson's Guide to Life has something to please all age groups and is so crammed full of fun that you'll spot something new every time you read it.",186,988,404 follower,"['Humor', 'Fiction', 'Comics', 'Comedy', 'Childrens', 'Young Adult', 'Tv']",245 review,962 (33%),894 (31%),754 (26%),209 (7%),47 (1%)
Pooh Winnie the Pooh and the Honey Tree,Mary Packard,4.35,"5,640 rating","January 1, 1995","Winnie the Pooh, the honey loving silly old bear attempts to get honey from a bee tree, so after climbing the tree didn't work, he borrows Christopher Robin's balloon, dunks himself in mud and floats to the top of the honey tree incognito as a little black rain cloud.",23,214,14 follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Young Adult']",26 review,"3,459 (61%)","1,064 (18%)",853 (15%),181 (3%),83 (1%)
Little Big Man,Thomas Berger,4.27,"8,154 rating","January 1, 1964","""I am a white man and never forget it, but I was brought up by the Cheyenne Indians from the age of ten.""So starts the story of Jack Crabb, the 111-year old narrator of Thomas Berger's masterpiece of American fiction. As a ""human being"", as the Cheyenne called their own, he won the name Little Big Man. He dressed in skins, feasted on dog, loved four wives and saw his people butchered by the horse soldiers of General Custer, the man he had sworn to kill.As a white man, Crabb hunted buffalo, tangled with Wyatt Earp, cheated Wild Bill Hickok and survived the Battle of Little Bighorn. Part-farcical, part-historical, the picaresque adventures of this witty, wily mythomaniac claimed the Wild West as the stuff of serious literature.",422,169,126 follower,"['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Humor', 'Historical', 'Adventure']",581 review,"3,858 (47%)","2,990 (36%)","1,025 (12%)",216 (2%),65 (<1%)
"Preacher, Volume 6: War in the Sun",Garth Ennis,4.33,"20,289 rating","March 1, 1999","The Reverend Jesse Custer faces his deadliest challenge yet in this, the sixth Preacher collection. Jesse, along with his gun-toting girlfriend, Tulip, and the hard-drinking Irish vampire Cassidy, faces a deadly showdown in the desert with the ruthless Starr and the forces of the U.S. military -- including a nuclear warhead.Collects: Preacher #34–40, Preacher Special: One Man's War",240,"3,022","2,960 follower","['Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror']",272 review,"10,960 (54%)","6,170 (30%)","2,342 (11%)",515 (2%),302 (1%)
The Letter Killers Club,Sigizmund Krzhizhanovsky,3.76,971 rating,"January 1, 1926","A New York Review Books Original.Writers are professional killers of conceptions. The logic of the Letter Killers Club, a secret society of “conceivers” who commit nothing to paper on principle, is strict and uncompromising. Every Saturday they meet in a fire-lit room hung with blank black bookshelves to present their “pure and unsubstantiated” conceptions: a rehearsal of Hamlet hijacked by an actor who vanishes with the role; the double life of a medieval merry cleric derailed by a costume change; a machine-run world that imprisons men’s minds while conscripting their bodies; a dead Roman scribe stranded this side of the River Acheron. The overarching scene of this short novel is set in Soviet Moscow, in the ominous 1920s. Known only by pseudonym, like Chesterton’s anarchists in fin-de-siècle London, the Letter Killers are as mistrustful of one another as they are mesmerized by their despotic president. Sigizmund Krzhizhanovsky is at his philosophical and fantastical best in this extended meditation on madness and silence, the word and the soul unbound.Sigizmund Krzhizhanovsky (1887–1950) studied law and classical philology at Kiev University. His philosophical and satirical stories with fantastical plots ignored official injunctions to portray the new Soviet state in a positive light, and three separate efforts to print different collections were quashed by the censors, a fourth by World War II. Not until 1989 could these surreal fictions begin to be published. His collection of stories, Memories of the Future, is available from NYRB Classics.   Caryl Emerson is A. Watson Armour III Professor of Slavic Languages and Literatures at Princeton University.   Joanne Turnbull has translated a number of books from Russian, including Sigizmund Krzhizhanovsky’s Memories of the Future, which was shortlisted for the Best Translated Book Award (available as a NYRB Classic). Editorial Reviews - The Letter Killers Club From the Publisher A New York Review Books",126,44,186 follower,"['Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Classics', 'Literature', '20th Century', 'Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Classics', 'Literature', '20th Century', 'Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Classics', 'Literature', '20th Century', 'Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Classics', 'Literature', '20th Century', 'Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Classics', 'Literature', '20th Century']",122 review,259 (26%),343 (35%),272 (28%),67 (6%),30 (3%)
"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",Marianne Williamson,4.26,"34,125 rating","January 1, 1992","Back by popular demand -- and newly updated by the author -- the mega-bestselling spiritual guide in which Marianne Williamson shares her reflections on A Course in Miracles and her insights on the application of love in the search for inner peace.Williamson reveals how we each can become a miracle worker by accepting God and by the expression of love in our daily lives. Whether psychic pain is in the area of relationships, career, or health, she shows us how love is a potent force, the key to inner peace, and how by practicing love we can make our own lives more fulfilling while creating a more peaceful and loving world for our children.",300,359,"2,168 follower","['Spirituality', 'Self Help', 'Nonfiction', 'Personal Development', 'Philosophy', 'Psychology', 'Inspirational']","1,390 review","18,198 (53%)","9,329 (27%)","4,522 (13%)","1,331 (3%)",745 (2%)
Angels Flight,Michael Connelly,4.21,"61,067 rating","January 28, 1999","An activist attorney is killed in a cute little L.A. trolley called Angels Flight, far from Harry Bosch's Hollywood turf. But the case is so explosive--and the dead man's enemies inside the L.A.P.D. are so numerous--that it falls to Harry to solve it. Now the streets are superheating. Harry's year-old Vegas marriage is unraveling. And the hunt for a killer is leading Harry to another high-profile L.A. murder case, one where every cop had a motive. The question is, did any have the guts?",454,414,30.2k follower,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Audiobook']","2,424 review","24,334 (39%)","26,926 (44%)","8,561 (14%)",937 (1%),309 (<1%)
The Man-Eater of Malgudi,R.K. Narayan,3.84,"3,309 rating","February 28, 1961","Nataraj, owner of a small, friendly printing press in the enchanted city of Malgudi, has never been very successful at making enemies. Until, that is, he meets Vasu. Almost accidentally, Vasu, a pugnacious taxidermist, moves into Nataraj's attic, bringing an alarming stuffed jungle of hyenas, pythons, and tigers, and an assortment of dancing girls who clump up and down the printer's stairs. Vasu is definitely not a man to tangle with. But when, in search of bigger game, he threatens the beloved temple elephant, Nataraj rises to the occasion--and R. K. Narayan invests his story with all his warm, wicked, and delightful sense of comedy.",176,151,"1,808 follower","['Fiction', 'Indian Literature', 'India', 'Classics', 'Drama', '20th Century', 'Literature']",162 review,824 (24%),"1,366 (41%)",926 (27%),152 (4%),41 (1%)
The Exposed,K.A. Applegate,3.81,"3,241 rating","March 1, 1999","The Animorphs and Ax have one true ally in their battle against the Yeerks: the Chee. So, when they discover that the Chee⁠—including their friend, Erek⁠—are in trouble, they have no choice but to help.But the Chee's problem is much deeper than anything the kids could have imagined. It's hidden in the ocean. So far down that no human has ever traveled there—and survived. And the Animorphs realize what will happen if Visser Three discovers the valuable secrets of the Chee. One of which is the Animorphs. . . .",154,254,361 follower,"['Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens']",143 review,888 (27%),"1,095 (33%)","1,031 (31%)",205 (6%),22 (<1%)
Cherokee Thunder,Rachel Lee,4.04,137 rating,"November 1, 1992","TWO LIVES DEPENDED ON HIMMicah Parish: Deputy Sheriff.Six feet, four inches of solid muscle. Half-Cherokee. Tough, proud, a loner.Faith Williams: Mother-to-be.Fragile-looking blonde running for her life. Quiet, scared of her own shadow.Protecting the people of Conard County was deputy sheriff Micah Parish's job, but protecting Faith Williams was about to become his life's work. Pregnant, alone and stalked by her abusive ex-husband, Faith needed more than a place to hide and a strong shoulder to lean on. She needed someone to end her nightmare. And Micah needed someone to start his dream.CONARD COUNTY: Where the Wyoming sky spreads bold and blue above men and women who draw their strength from the land -- and from the bonds of love they share.",240,343,132 follower,"['Romance', 'Contemporary', 'Fiction', 'Category Romance', 'Harlequin', 'Contemporary Romance']",7 review,48 (35%),56 (40%),24 (17%),9 (6%),0 (0%)
Small Craft Warnings: Stories,Kate Braverman,4.08,80 rating,"September 1, 1998","The indigo skies and lush vegetation of the contemporary West Coast belie the damaged souls and desperate alienation that lurk behind fading stucco walls and off the endless highways. The lives of women on the edge and beyond the margins have seldom been explored with as much power or insight as in these brilliant stories by award-winning novelist and poet Kate Braverman. In a world without succor, Braverman’s characters grope for meaning and solutions to their dilemmas. Our Lady of the 43 Sorrows must meet the bizarre needs of her severely brain-damaged mother as her own career as a soap-opera actress declines. The protagonist of ""Pagan Night"" waits with her unnamed and unwanted infant in a shabby zoo in Idaho while her partner buys dope and makes plans to reconstitute their failed rock band. And the precocious, awkward adolescent narrator of the title story watches as her elegant grandmother confronts the illness that will soon end the colorful life she has so enjoyed. Abandonment, in these wrenching stories, comes in many forms, and freedom is elusive and sometimes fraught with pain and terror. Braverman’s language is ripe, intense, as vivid as the sun-drenched California landscape, and her characters are contrary, unpredictable, and unforgettable. These haunting stories evoke the glittering expectations and shattering disappointments of the postmodern West.",192,31,78 follower,"['Short Stories', 'Fiction']",11 review,37 (46%),21 (26%),14 (17%),7 (8%),1 (1%)
"The Night Trilogy: Night, Dawn, The Accident",Elie Wiesel,4.29,"4,926 rating","January 1, 1961","The first three works by Elie Wiesel are here brought together in one volume, where the terrifying truth of their vision, the stunning simplicity of their art, and the power of their unity achieve epic dimensions.Night, first published in 1960, is Wiesel's true account of spiritual and national exile and one of the masterpieces of Holocaust literature. The adolescent Elie and his family, among hundreds of thousands of Jews from all parts of Eastern Europe, are cruelly deported from their hometown to the horrors of Auschwitz and Buchenwald. Wiesel writes of their battle for survival, and of his battle with God for a way to understand the wanton cruelty he witnesses each day.In the short novel Dawn (1961), Elisha - the sole survivor of his family, whose immolation he witnessed at Auschwitz - has survived the Second World War and settled in Palestine. Apprenticed to a Jewish terrorist gang, he is commanded to execute a British officer who has been taken hostage. During the lonely hours before dawn, he meditates on the act of murder he is waiting to commit.In The Accident, (1962), Wiesel's second novel, Elisha, now a journalist living in New York, is the victim of a nearly fatal automobile accident. This fiction questions the limits of the spirit and the self: Can Holocaust survivors forge a new life without the memories of the old? As the author writes in his introduction, ""In Night it is the 'I' who speaks; in the other two [narratives], it is the 'I' who listens and questions."" Wiesel's trilogy offers meditations on mankind's attraction to violence and on the temptation of self-destruction.",317,321,"4,223 follower","['Fiction', 'Holocaust', 'Historical Fiction', 'Classics', 'World War II', 'War', 'Historical', 'Fiction', 'Holocaust', 'Historical Fiction', 'Classics', 'World War II', 'War', 'Historical', 'Fiction', 'Holocaust', 'Historical Fiction', 'Classics', 'World War II', 'War', 'Historical', 'Fiction', 'Holocaust', 'Historical Fiction', 'Classics', 'World War II', 'War', 'Historical', 'Fiction', 'Holocaust', 'Historical Fiction', 'Classics', 'World War II', 'War', 'Historical']",510 review,"2,481 (50%)","1,617 (32%)",665 (13%),120 (2%),43 (<1%)
Night Probe,Clive Cussler,3.91,"14,746 rating","January 1, 1981","May 1914. Two diplomats hurry home by sea and rail, each carrying a document of world-changing importance. Then the liner Empress of India is sunk in a collision, and the Manhattan-Line express plunges from a bridge - both dragging their VIP passengers to watery oblivion. Tragic coincidence or conspiracy?In the energy-starved, fear-torn 1980s, Dirk Pitt discovers that those long-lost papers could destroy whole nations, throwing him into his biggest challenge yet. Racing against hired killers, he launches his revolutionary deep-sea search craft and faces the horrors of the sea bed to hunt for the documents. 'Night Probe' has begun . . .",369,492,"7,903 follower","['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']",371 review,"4,180 (28%)","5,843 (39%)","4,086 (27%)",547 (3%),90 (<1%)
Private Screening,Richard North Patterson,3.71,"1,698 rating","September 28, 1985","Book by Patterson, Richard North","PaperbackFirst published September 28, 1985",101,636 follower,"['Mystery', 'Fiction', 'Thriller', 'Legal Thriller', 'Crime', 'Suspense', 'Mystery Thriller']",63 review,387 (22%),604 (35%),570 (33%),96 (5%),41 (2%)
Superman: Whatever Happened to the Man of Tomorrow?,Alan Moore,4.14,"12,744 rating","January 1, 1985","An unforgettable trade paperback collection of WATCHMEN writer Alan Moore's definitive Superman tales that is sure to appeal of readers of his BATMAN: THE KILLING JOKE graphic novel. Moore teams with Curt Swan, the definitive Superman artist from the 1950's through the 1970's, to tell the final adventure of the Man of Steel featuring his last stand against Lex Luthor, Brainiac and his other foes in ""WHATEVER HAPPENED TO THE MAN OF TOMORROW?"".",47,"1,746",19.8k follower,"['Comics', 'Graphic Novels', 'Superman', 'Dc Comics', 'Comic Book', 'Superheroes', 'Fiction', 'Comics', 'Graphic Novels', 'Superman', 'Dc Comics', 'Comic Book', 'Superheroes', 'Fiction', 'Comics', 'Graphic Novels', 'Superman', 'Dc Comics', 'Comic Book', 'Superheroes', 'Fiction', 'Comics', 'Graphic Novels', 'Superman', 'Dc Comics', 'Comic Book', 'Superheroes', 'Fiction', 'Comics', 'Graphic Novels', 'Superman', 'Dc Comics', 'Comic Book', 'Superheroes', 'Fiction']",279 review,"5,714 (44%)","4,017 (31%)","2,269 (17%)",518 (4%),226 (1%)
A History of Warfare,John Keegan,3.98,"4,309 rating","January 1, 1993","The acclaimed author of The Face of Battle examines centures of conflict in a variety of diverse societies and cultures. ""Keegan is at once the most readable and the most original of living military historians . . . A History of Warfare is perhaps the most remarkable study of warfare that has yet been written.""--The New York Times Book Review.",432,157,700 follower,"['History', 'Nonfiction', 'War', 'Military History', 'Military Fiction', 'World History', 'Audiobook', 'History', 'Nonfiction', 'War', 'Military History', 'Military Fiction', 'World History', 'Audiobook', 'History', 'Nonfiction', 'War', 'Military History', 'Military Fiction', 'World History', 'Audiobook']",225 review,"1,445 (33%)","1,698 (39%)",876 (20%),209 (4%),81 (1%)
The Unicorn Hunt,Dorothy Dunnett,4.42,"2,092 rating","November 4, 1993","With the bravura storytelling and pungent authenticity of detail she brought to her acclaimed Lymond Chronicles, Dorothy Dunnett, grande dame of the historical novel, presents The House of Niccolo series. The time is the 15th century, when intrepid merchants became the new knighthood of Europe. Among them, none is bolder or more cunning than Nicholas vander Poele of Bruges, the good-natured dyer's apprentice who schemes and swashbuckles his way to the helm of a mercantile empire.Scotland, 1468: a nation at the edge of Europe, a civilization on the threshold of the Modern Age. Merchants, musicians, politicians, and pageantry fill the court of King James III. In its midst, Nicholas seeks to avenge his bride's claim that she carries the bastard of his archenemy, Simon St. Pol. When she flees before Nicholas can determine whether or not the rumored child is his own—or exists at all—Nicholas gives chase. So begins the deadly game of cat and mouse that will lead him from the infested cisterns of Cairo to the misted canals of Venice at carnival. Breathlessly paced, sparkling with wit. The Unicorn Hunt confirms Dorothy Dunnett as the genre's finest practitioner.",656,48,788 follower,"['Historical Fiction', 'Historical', 'Fiction', 'Scotland', 'Audiobook', 'Adventure', 'Romance']",100 review,"1,192 (56%)",641 (30%),219 (10%),30 (1%),10 (<1%)
The Restless Flame: A Novel about Saint Augustine,Louis de Wohl,4.20,766 rating,"January 1, 1951","This is a stirring novel which deals reverently but realistically with the fascinating life and era of St. Augustine, one of the most remarkable men of all time.",303,63,211 follower,"['Catholic', 'Historical Fiction', 'Fiction', 'Faith', 'Religion', 'Christian Fiction', 'Christian']",51 review,328 (42%),295 (38%),122 (15%),13 (1%),8 (1%)
Hangsaman,Shirley Jackson,3.78,"8,322 rating","January 1, 1951","Seventeen-year-old Natalie Waite longs to escape home for college. Her father is a domineering and egotistical writer who keeps a tight rein on Natalie and her long-suffering mother. When Natalie finally does get away, however, college life doesn’t bring the happiness she expected. Little by little, Natalie is no longer certain of anything—even where reality ends and her dark imaginings begin. Chilling and suspenseful, is loosely based on the real-life disappearance of a Bennington College sophomore in 1946.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",225,290,"9,047 follower","['Horror', 'Fiction', 'Classics', 'Gothic', 'Mystery', '20th Century', 'Novels', 'Horror', 'Fiction', 'Classics', 'Gothic', 'Mystery', '20th Century', 'Novels', 'Horror', 'Fiction', 'Classics', 'Gothic', 'Mystery', '20th Century', 'Novels']","1,213 review","2,008 (24%)","3,298 (39%)","2,297 (27%)",576 (6%),143 (1%)
El capitán Alatriste,Arturo Pérez-Reverte,3.72,"15,330 rating","January 2, 1996","""No era el hombre más honesto ni el más piadoso, pero era un hombre valiente""... Con estas palabras empieza El capitán Alatriste, la historia de un soldado veterano de los tercios de Flandes que malvive como espadachín a sueldo en el Madrid del siglo XVII. Sus aventuras peligrosas y apasionantes nos sumergen sin aliento en las intrigas de la Corte de una España corrupta y en decadencia, las emboscadas en callejones oscuros entre el brillo de dos aceros, las tabernas donde Francisco de Quevedo compone sonetos entre pendencias y botellas de vino, o los corrales de comedias donde las representaciones de Lope de Vega terminan a cuchilladas. Todo ello de la mano de personajes entrañables o fascinantes: el joven Íñigo Balboa, el implacable inquisidor fray Emilio Bocanegra, el peligroso asesino Gualterio Malatesta, o el diabólico secretario del rey, Luis de Alquézar. Acción, historia y aventura se dan cita en estas páginas inolvidables.",242,134,"5,280 follower","['Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Spain', 'Spanish Literature', 'Mystery']",998 review,"3,527 (23%)","5,893 (38%)","4,388 (28%)","1,154 (7%)",368 (2%)
The Rocking-Horse Winner,D.H. Lawrence,3.84,"6,749 rating","July 1, 1926","But he became a partner. And when the Leger was coming on, Paul was ""sure"" about Lively Spark, which was a quite inconsiderable horse. The boy insisted on putting a thousand on the horse, Bassett went for five hundred, and Oscar Cresswell two hundred. Lively Spark came in first, and the betting had been ten to one against him. Paul had made ten thousand.",20,"1,994","3,638 follower","['Short Stories', 'Classics', 'Fiction', 'Literature', 'School', '20th Century', 'Horror']",289 review,"1,978 (29%)","2,457 (36%)","1,730 (25%)",440 (6%),144 (2%)
The Contender,Robert Lipsyte,3.64,"4,548 rating","January 1, 1967","Before you can be a champion, you have to be a contender.Alfred Brooks is scared. He's a highschool dropout and his grocery store job is leading nowhere. His best friend is sinking further and further into drug addiction. Some street kids are after him for something he didn't even do. So Alfred begins going to Donatelli's Gym, a boxing club in Harlem that has trained champions. There he learns it's the effort, not the win, that makes the man -- that last desperate struggle to get back on your feet when you thought you were down for the count.",190,52,35 follower,"['Young Adult', 'Fiction', 'Sports', 'Realistic Fiction', 'School', 'Read For School', 'Historical Fiction']",595 review,"1,065 (23%)","1,508 (33%)","1,416 (31%)",402 (8%),157 (3%)
Sheer Mischief,Jill Mansell,3.86,"4,727 rating","January 1, 1994","Love is always just around the corner in a Jill Mansell novel - with a few surprises and a lot of humour on the way to happinessIt's not that Janey Sinclair isn't pleased to see her sister. It's just that being woken at seven by Maxine, complete with police escort, isn't quite how she'd planned to spend her Sunday. Even so Janey, who's just rebuilding her life after her husband disappeared, is delighted that her sister's back in the Cornish town where they grew up. When Maxine sets her sights on Guy Cassidy, an impossibly glamorous fashion photographer, Janey knows there's no limit to the mischief her sister will get up to in order to dispatch her rivals. But little do they know that the competition is a lot closer to home than they think...",504,82,"4,463 follower","['Chick Lit', 'Romance', 'Fiction', 'Contemporary Romance', 'Contemporary', 'Womens Fiction', 'British Literature']",222 review,"1,351 (28%)","1,747 (36%)","1,310 (27%)",250 (5%),69 (1%)
Тёмные аллеи,Ivan Alekseyevich Bunin,4.14,"5,741 rating","January 1, 1943","Книга великого мастера новеллы И.А.Бунина ""Темные аллеи"" считается поистине ""энциклопедией любви"". Рассказанные в ней истории отношений двоих окрашены изысканным эротизмом и психологичностью. Выдержанная в лучших традициях русской классики, книга Бунина по сей день остается непревзойденным образцом лирической прозы.",272,454,291 follower,"['Russia', 'Classics', 'Short Stories', 'Fiction', 'Russian Literature', 'Nobel Prize', 'Literature', 'Russia', 'Classics', 'Short Stories', 'Fiction', 'Russian Literature', 'Nobel Prize', 'Literature', 'Russia', 'Classics', 'Short Stories', 'Fiction', 'Russian Literature', 'Nobel Prize', 'Literature']",189 review,"2,805 (48%)","1,557 (27%)",903 (15%),333 (5%),143 (2%)
Επιτάφιος,Yiannis Ritsos,4.62,256 rating,"January 1, 1936","Ο ""Κέδρος"" σαν δείγμα αγάπης και θαυμασμού προς τον ποιητή, αφιερώνει αυτή την έκδοση του ""Επιτάφιου"" στα εβδομηντάχρονα του Γιάννη Ρίτσου. Ο Α. Τάσσος χάραξε αποκλειστικά για την τιμητική αυτή έκδοση έξι ξυλογραφίες, προσφορά στον ποιητή.",87,199,276 follower,"['Poetry', 'Poetry', 'Poetry', 'Poetry', 'Poetry']",13 review,177 (69%),65 (25%),11 (4%),2 (<1%),1 (<1%)
I Am David,Anne Holm,3.96,"11,802 rating","January 1, 1963","David's entire twelve-year life has been spent in a grisly prison camp in Eastern Europe. He knows nothing of the outside world. But when he is given the chance to escape, he seizes it. With his vengeful enemies hot on his heels, David struggles to cope in this strange new world, where his only resources are a compass, a few crusts of bread, his two aching feet, and some vague advice to seek refuge in Denmark. Is that enough to survive? David's extraordinary odyssey is dramatically chronicled in Anne Holm's classic about the meaning of freedom and the power of hope.",256,6,49 follower,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Childrens', 'War', 'Holocaust']","1,070 review","4,122 (34%)","4,302 (36%)","2,462 (20%)",674 (5%),242 (2%)
The Sicilian,Mario Puzo,4.02,"26,593 rating","November 1, 1984","After Mario Puzo wrote his internationally acclaimed The Godfather, he has often been imitated but never equaled. Puzo's classic novel, The Sicilian, stands as a cornerstone of his work--a lushly romantic, unforgettable tale of bloodshed, justice, and treachery. . . .The year is 1950. Michael Corleone is nearing the end of his exile in Sicily. The Godfather has commanded Michael to bring a young Sicilian bandit named Salvatore Giuliano back with him to America. But Giuliano is a man entwined in a bloody web of violence and vendettas. In Sicily, Giuliano is a modern day Robin Hood who has defied corruption--and defied the Cosa Nostra. Now, in the land of mist-shrouded mountains and ancient ruins, Michael Corleone's fate is entwined with the dangerous legend of Salvatore Giuliano: warrior, lover, and the ultimate Siciliano.",416,151,"4,284 follower","['Fiction', 'Crime', 'Thriller', 'Classics', 'Historical Fiction', 'Mystery', 'Novels']","1,115 review","9,041 (33%)","10,523 (39%)","5,734 (21%)","1,067 (4%)",228 (<1%)
Infinity Welcomes Careful Drivers,Grant Naylor,4.07,"27,641 rating","January 1, 1989","8 hours, 15 minutesNominated for the Audiobook Download of the Year, 2008.When Lister got drunk, he really got drunk!After celebrating his birthday with a Monopoly-board pub crawl around London, he came to in a burger bar on one of Saturn's moons, wearing a lady's pink crimplene hat and a pair of yellow fishing waders, with no money and a passport in the name of ""Emily Berkenstein.""Joining the Space Corps seemed a good idea. Red Dwarf, a clapped out spaceship, was bound for Earth. It never made it, leaving Lister as the last remaining member of the human race, three million light years from Earth, with only a dead man, a senile computer, and a highly evolved cat for company.They begin their journey home. On the way, they'll break the light barrier. They'll meet Einstein, Archimedes, God, and Norman Wisdom...and discover an alternative plane of reality.",298,8,230 follower,"['Science Fiction', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook']",646 review,"10,584 (38%)","10,248 (37%)","5,413 (19%)","1,072 (3%)",324 (1%)
Kiss of the Spider Woman,Manuel Puig,4.01,"18,312 rating","January 1, 1976","Sometimes they talk all night long. In the still darkness of their cell, Molina re-weaves the glittering and fragile stories of the film he loves, and the cynical Valentin listens. Valentin believes in the just cause which makes all suffering bearable; Molina believes in the magic of love which makes all else endurable. Each has always been alone, and always - especially now - in danger of betrayal. But in cell 7 each surrenders to the other something of himself that he has never surrendered before.",281,69,500 follower,"['Fiction', 'LGBT', 'Classics', 'Spanish Literature', 'Queer', 'Latin American', 'Literature']","1,506 review","6,269 (34%)","7,302 (39%)","3,650 (19%)",865 (4%),226 (1%)
