title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Capitalismul și istoricii,Friedrich A. Hayek,3.95,189 rating,"January 1, 1954","Texte de T. S. Ashton, L. M. Hacker, W. T. Hutt, B. de JouvenelIntreoducere F. A. HayekVolumul coordonat de F. A. Hayek a avut, deopotriva la aparitie (in 1954) si la fiecare reeditare sau traducere, soarta marilor carti: a fost aparat si atacat cu egala pasiune, dar nu a lasat pe nimeni indiferent. Motivul e simplu. Capitalismul si istoricii demonteaza cu argumente clare si viguroase o conceptie adanc inradacinata in opinia comuna – o „axioma istorica“ pe care generatii intregi si-au insusit-o din manuale, impreuna cu Marx, cu fabianistii, cu grosul intelectualitatii (de stanga, centru si dreapta), cu ecologistii, cu avocatii contemporani ai societatii civile, ba chiar si cu majoritatea liberalilor – toti impartasim viziunea dickensiana potrivit careia in Anglia „capitalismului primitiv“ era o vale a plangerii, plina de fabrici mohorate in care erau exploatati la sange muncitori (inclusiv copii!), alungati de industrializare din raiul societatii agrare traditionale si aruncati in mahalalele marilor orase... Autorii volumului propun o imagine complet noua: Revolutia industriala a initiat „cercul virtuos“ al cresterii economice bazate pe consumul de masa, principalii sai beneficiari fiind, pentru prima oara in istorie, oamenii de rand. Iar greseala initiala de perceptie a intelectualilor independenti, perpetuata pana in zilele noastre, e explicabila prin valul romantic care a inundat cultura Europei, gasind ecou in insusi miezul democratiei americane.",184,235,"1,464 follower","['Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Government', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Government', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Government', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Government', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Government']",5 review,60 (31%),80 (42%),34 (17%),9 (4%),6 (3%)
Φυσάει στα σταυροδρόμια του κόσμου,Tasos Leivaditis,4.33,138 rating,"January 1, 1953",Ποιητική συλλογή,27,42,69 follower,"['Poetry', 'Greece', 'Poetry', 'Greece', 'Poetry', 'Greece']",9 review,75 (54%),42 (30%),14 (10%),5 (3%),2 (1%)
Gentleman's Agreement,Laura Z. Hobson,3.94,916 rating,"January 1, 1946","A landmark novel that ranked #1 on the New York Times bestseller list for five months straight, Gentleman’s Agreement speaks to the pervasive nature of prejudice after World War II—an issue just as relevant today as when the book was first published Journalist Philip Green has just moved to New York City from California when the Third Reich falls. To mark this moment in history, his editor at Smith’s Weekly Magazine assigns Phil a series of articles on anti-Semitism in America. In order to experience anti-Semitism firsthand, Phil, a Christian, decides to pose as a Jew. What he discovers about the rampant bigotry in America will change him forever.",278,17,21 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Jewish', 'Novels', 'Literature', 'Race']",127 review,288 (31%),370 (40%),190 (20%),50 (5%),18 (1%)
Basic Black With Pearls,Helen Weinzweig,3.52,670 rating,"January 1, 1980","A brilliant, lost feminist classic that is equal parts domestic drama and international intrigue.Shirley and Coenraad’s affair has been going on for decades, but her longing for him is as desperate as ever. She is a Toronto housewife; he works for an international organization known only as the Agency. Their rendezvous take place in Tangier, in Hong Kong, in Rome and are arranged by an intricate code based on notes slipped into issues of National Geographic. He recognizes her by her costume: a respectable black dress and string of pearls; his appearance, however, is changeable. But something has happened, the code has been discovered, and Coenraad sends Shirley (who prefers to be known as “Lola Montez”) to Toronto, the last place she wants to go. There the trail leads her through the sites of her impoverished immigrant childhood and sends her, finally, to her own house, where she discards her pearls and trades in her basic black for a dress of vibrant multicolored silk.Helen Weinzweig published her first novel when she was fifty-eight. Basic Black with Pearls, her second, won the Toronto Book Award and has since come to be recognized as a feminist landmark. Here Weinzweig imbues the formal inventiveness of the nouveau roman with psychological poignancy and surprising humor to tell a story of simultaneous dissolution and discovery.",161,4,12 follower,"['Fiction', 'Canada', 'Classics', 'Feminism', 'Literature', '20th Century', 'Novels', 'Fiction', 'Canada', 'Classics', 'Feminism', 'Literature', '20th Century', 'Novels', 'Fiction', 'Canada', 'Classics', 'Feminism', 'Literature', '20th Century', 'Novels']",112 review,110 (16%),247 (36%),221 (32%),65 (9%),27 (4%)
Walkabout,James Vance Marshall,3.48,"2,548 rating","January 1, 1959","Mary and her young brother Peter are the only survivors of an aircrash in the middle of the Australian desert. Facing death from exhaustion and starvation, they meet an aboriginal boy who helps them to survive, and guides them along their long journey. But a terrible misunderstanding results in a tragedy that neither Mary nor Peter will ever forget...",128,32,9 follower,"['Fiction', 'Australia', 'Young Adult', 'Classics', 'Adventure', 'Survival', 'School']",271 review,469 (18%),775 (30%),891 (34%),325 (12%),88 (3%)
Harvesting the Heart,Jodi Picoult,3.64,"55,605 rating","January 1, 1993","From the #1 New York Times Bestselling author of Leaving Time Paige has only a few vivid memories of her mother, who abandoned her at five years old. Now, having left her father behind in Chicago for dreams of art school and marriage to an ambitious young doctor, she finds herself with a child of her own. But her mother's absence and shameful memories of her past force her to doubt whether she could ever be capable of bringing joy and meaning into the life of her child, gifts her own mother never gave.Harvesting the Heart is written with astonishing clarity and evocative detail, convincing in its depiction of emotional pain, love, and vulnerability, and recalls the writing of Alice Hoffman and Kristin Hannah. Out of Paige's struggle to find wholeness, Jodi Picoult crafts an absorbing novel peopled by richly drawn characters, and explores motherhood with a power and depth only she is capable of.“A brilliant, moving examination of motherhood, brimming with detail and emotion.” —Richmond Times-Dispatch“Jodi Picoult explores the fragile ground of ambivalent motherhood in her lush second novel. This story belongs to… the lucky reader.” —The New York Times Book Review",453,107,80.1k follower,"['Fiction', 'Contemporary', 'Chick Lit', 'Romance', 'Drama', 'Audiobook', 'Adult']","3,404 review","12,195 (21%)","19,153 (34%)","17,618 (31%)","5,236 (9%)","1,403 (2%)"
Up in the Old Hotel,Joseph Mitchell,4.32,"4,040 rating","January 1, 1992","Saloon-keepers and street preachers, gypsies and steel-walking Mohawks, a bearded lady and a 93-year-old “seafoodetarian” who believes his specialized diet will keep him alive for another two decades. These are among the people that Joseph Mitchell immortalized in his reportage for The New Yorker and in four books—McSorley's Wonderful Saloon, Old Mr. Flood, The Bottom of the Harbor, and Joe Gould's Secret—that are still renowned for their precise, respectful observation, their graveyard humor, and their offhand perfection of style.These masterpieces (along with several previously uncollected stories) are available in one volume, which presents an indelible collective portrait of an unsuspected New York and its odder citizens—as depicted by one of the great writers of this or any other time.",716,120,171 follower,"['Nonfiction', 'Essays', 'Short Stories', 'New York', 'History', 'Journalism', 'Literature']",387 review,"2,163 (53%)","1,233 (30%)",475 (11%),125 (3%),44 (1%)
The Last Precinct,Patricia Cornwell,3.89,"38,348 rating","October 16, 2000","Patricia Cornwell's legendary crime fiction creation, Virginia's Chief Medical Examiner Kay Scarpetta, has logged a host of fans among mystery readers and, within the bounds of her fictional world, an equally impressive tally of individuals intent on causing her grievous physical or psychological harm.The 11th Scarpetta novel, The Last Precinct, doesn't add any new names to the second roster. Instead, in a sweeping narrative gesture toward retrospection (less-than-fervent fans might whisper ""or stagnation""), the novel depends largely on ground already covered in its predecessors, Black Notice and, to a lesser extent, Point of Origin. All the familiar faces--friend and foe--are here: police captain Marino, Kay's niece Lucy, the so-called Werewolf murderer, and (in memoriam) Kay's lover Benton Wesley and his killer, Carrie Grethen. Kay, who nearly killed the Werewolf in self-defense as Black Notice came to a close, now finds herself the target of a corrupt police investigation that will dredge her darkest secrets from the deepest corners of her past.Torn between a desire to clear her name and the instinct of a wounded animal to turn against even its would-be rescuers, Kay sifts through the forensic evidence that seems to link Chandonne to other horrific events in her past, up to and including Wesley's murder. Physical analysis, however, will not be enough to right her up-ended world. Instead, Kay must rely on the strategic support of her niece, cofounder of the Last Precinct (an odd, ill-defined organization that is, in the words of its motto, ""where you go when there is nowhere left""), and on her willingness to examine her own fears, misconceptions, and anything-but-altruistic motives. The most important setting in this novel is not the morgue--it's the living room where Kay's therapist forces her to address (you guessed it) ""unresolved issues."" The novel's focus on Kay's emotional evolution does not, unfortunately, mask the leaps of illogic that pepper the plot's murky stew. More disturbing than these occasional lapses, however, is the feeling that Cornwell has written herself into a corner. The Scarpetta of The Last Precinct is a far cry from the irritably independent woman of previous books. Her often over-inflated musings are more tiresome than tantalizing. Cornwell's impressive track record makes this excursion a bit disappointing, but that same record means that loyal fans will race to acquire the book anyway and that the odds of her returning to her usual stellar form next time are (hurrah!) favorable. --Kelly Flynn",468,310,17.4k follower,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']",786 review,"11,652 (30%)","14,153 (36%)","9,801 (25%)","2,177 (5%)",565 (1%)
Cleaned Out,Annie Ernaux,3.94,"3,424 rating","January 1, 1974","Cleaned Out tells the story of Denise Lesur, a 20-year-old woman suffering the after-effects of a back-alley abortion. Alone in her college dorm room, Denise attempts to understand how her suffocating middle-class upbringing has brought her to such an awful present. Ernaux, one of France's most important contemporary writers, daringly breaks with formal French literary tradition in this moving novel about abortion, growing up, and coming to terms with one's childhood.",127,70,"6,282 follower","['Fiction', 'France', 'Feminism', 'Nobel Prize', 'Roman', 'French Literature', 'Contemporary', 'Fiction', 'France', 'Feminism', 'Nobel Prize', 'Roman', 'French Literature', 'Contemporary', 'Fiction', 'France', 'Feminism', 'Nobel Prize', 'Roman', 'French Literature', 'Contemporary']",414 review,993 (29%),"1,490 (43%)",723 (21%),171 (4%),47 (1%)
Resurrection Inc,Kevin J. Anderson,3.58,447 rating,"January 1, 1988","IT IS THE FUTURE – AND THE DEAD WALK THE STREETS. Resurrection, Inc. found a profitable way to do it. All it took was a microprocessor brain, a synthetic heart and blood, and a viola! Anyone with the price could buy a Servant with no mind of its own and trained to obey any command. But for every Servant created, Resurrection, Inc.’s profits became everyone’s else’s loss. Some take to rioting in the streets, their rampages ruthlessly ended by heavily armed Enforcers, eager for the kill. Others join the ever growing cult of Neo-Satanism, seeking heaven in the depths of hell. Only one man tries to save the world. He is the last hope for the living. His name is Danal, he’s dead – but he remembers. Everything.",296,873,"2,872 follower","['Science Fiction', 'Fiction', 'Horror', 'Fantasy', 'Dystopia', 'Cyberpunk', 'Science Fiction Fantasy']",58 review,77 (17%),164 (36%),164 (36%),27 (6%),15 (3%)
The Architect of Ruins,Herbert Rosendorfer,4.05,154 rating,"January 1, 1969","Four men led by the Architect of Ruins construct an Armagedon shelter, in the shape of a giant cigar, so that when the end of the world comes they can enter eternity in the right mood, whilst playing a Schubert string quartet.",368,117,16 follower,"['Fiction', 'Germany', 'German Literature']",19 review,62 (40%),50 (32%),31 (20%),9 (5%),2 (1%)
A Dance Through Time,Lynn Kurland,4.15,"5,659 rating","December 1, 1996","Scotland, 1311. James MacLeod was the most respected---and feared---laird in all of Scotland. He loved his men like brothers and his land with a passion. And he allowed no women to cross the threshold of his keep...New York City, 1996. With an indifferent fiancé and a stalled writing career, Elizabeth Smith found passion and adventure only in the unpublished romance novels that she wrote. Until a Scottish hero began calling to her...Elizabeth longed for the man of her dreams. But she knew she was overworked when she began hearing his voice---when she was awake. To clear her mind, she took a walk in Gramercy Park. She dozed off on a bench---and woke up in a lush forest in fourteenth-century Scotland. A forest surrounding the castle of James MacLeod, an arrogant and handsome lord with a very familiar voice. Elizabeth would turn his ordered world upside-down and go where no woman had ever gone before: straight into his heart...",356,55,"1,514 follower","['Time Travel', 'Romance', 'Historical Romance', 'Historical', 'Fantasy', 'Time Travel Romance', 'Historical Fiction']",301 review,"2,666 (47%)","1,714 (30%)",880 (15%),284 (5%),115 (2%)
Tropic of Orange,Karen Tei Yamashita,3.56,"2,754 rating","September 1, 1997","This fiercely satirical, semifantastical novel ... features an Asian-American television news executive, Emi, and a Latino newspaper reporter, Gabriel, who are so focused on chasing stories they almost don't notice that the world is falling apart all around them. Karen Tei Yamashita's staccato prose works well to evoke the frenetic breeziness and monumental self-absorption that are central to their lives.-Janet Kaye, The New York Times Book Review",268,25,161 follower,"['Fiction', 'Magical Realism', 'School', 'Literature', 'Novels', 'Fantasy', 'American']",243 review,600 (21%),903 (32%),797 (28%),344 (12%),110 (3%)
Immediate Action,Andy McNab,3.96,"3,526 rating","January 1, 1995",", 388 pages, illustrations in colour and black & white, SIGNED and dedicated by the author on title page",389,210,"1,082 follower","['Military Fiction', 'Nonfiction', 'War', 'History', 'Biography', 'Thriller', 'Military History']",90 review,"1,103 (31%)","1,385 (39%)",866 (24%),137 (3%),35 (<1%)
Flat Stanley,Jeff Brown,3.85,"15,905 rating","January 1, 1964","When Stanley Lambchop wakes up one morning, his brother, Arthur, is yelling. A bulletin board fell on Stanley during the night, and now he is only half an inch thick! Amazing things begin happening to him. Stanley gets rolled up, mailed, and flown like a kite. He even gets to help catch two dangerous art thieves. He may be flat, but he's a hero. This is the very first Flat Stanley adventure, updated with crisp new art.Supports the Common Core State Standards",96,283,116 follower,"['Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Chapter Books', 'Adventure', 'Writing', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Chapter Books', 'Adventure', 'Writing', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Chapter Books', 'Adventure', 'Writing']","1,065 review","5,628 (35%)","4,412 (27%)","4,190 (26%)","1,232 (7%)",443 (2%)
The Infinity Link,Jeffrey A. Carver,3.84,197 rating,"January 1, 1984","In the year 2034, a young woman named Mozelle Moi learns that her work as a test subject in a top-secret tachyon transmission project will soon be terminated. The purpose of the project has never been revealed to her; she only knows she is in love with David Kadin, a man she has met only through the tachyon cyberlink. Desperate not to lose her chance at love, she conspires with a programmer friend to join her with Kadin through the tachyon transmitter. She succeeds--but the truth that awaits her at the end of the tachyon beam is one that will shatter not only her own ambitions of love, but the plans of a secret government program to establish contact with visitors from the stars. Trapped by her love for Kadin, and caught in a telepathic link with the ancient Talenki voyagers, Mozy's personal odyssey becomes irrevocably entwined with the fate of all of Humanity. Combining visionary scientific speculation with passionate human characters, The Infinity Link is an epic work of transcendent science fiction and an exploration into the very nature of humanity.",544,44,157 follower,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy']",16 review,67 (34%),59 (29%),49 (24%),17 (8%),5 (2%)
Piccadilly Jim,P.G. Wodehouse,4.03,"5,034 rating","February 24, 1917","This is a P.G. Wodehouse novel. It takes a lot of effort for Jimmy Crocker to become Piccadilly Jim - nights on the town roistering, headlines in the gossip columns, a string of broken hearts and breaches of promise. Eventually, he becomes rather good at it and manages to go to pieces with his eyes open. But no sooner has Jimmy cut a wild swathe through fashionable London than his terrifying Aunt Nesta decides he must mend his ways. He then falls in love with the girl he has hurt most of all, and after that things get complicated. In a dizzying plot, impersonations pile on impersonations so that (for reasons that will become clear, we promise) Jimmy ends up having to pretend he's himself. Does he deserve a happy ending? Read and find out.",320,"1,129","6,441 follower","['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', '20th Century', 'Romance']",434 review,"1,634 (32%)","2,127 (42%)","1,086 (21%)",150 (2%),37 (<1%)
"The Recording Angel: Music, Records and Culture from Aristotle to Zappa",Evan Eisenberg,3.99,151 rating,"October 1, 1986","First published in 1987 and now considered a classic, The Recording Angel charts the ways in which the phonograph and its cousins have transformed our culture. In a new Afterword, Evan Eisenberg shows how digital technology, file trading, and other recent developments are acceleratingor reversingthese trends. Influential and provocative, The Recording Angel is required reading for anyone who cares about the effect recording has hadand will haveon our experience of music.",256,6,9 follower,"['Music', 'History', 'Nonfiction', 'Classical Music']",19 review,50 (33%),59 (39%),34 (22%),7 (4%),1 (<1%)
Constituția libertății,Friedrich A. Hayek,4.15,"2,710 rating","January 1, 1960","Prefata la The Constitution of Liberty este datata 1959, pentru a indica faptul ca Hayek dorea, printre altele, ca lucrarea sa sa comemoreze centenarul editiei originale a volumului lui John Stuart Mill, On Liberty (1859). Dedicatia (), avea menirea sa exprime opinia lui Hayek ca in Statele Unite avea loc o renastere a liberalismului clasic, ca aici urma sa ia nastere o societate mai libertara. Scopul volumului era acela de a reafirma ideaurile libertatii care vor inspira cresterea neintrerupta a civilizatiei libere, occidentale. În acelasi timp, era o incercare de a crea mijlocul (o constitutie a libertatii) prin care societatile puteau deveni si ramine libere. Era o lucrare extrem de ambitioasa si optimista: .Cartea este impartita in trei mari parti. Prima este o aparare a valorii libertatii (). Hayek face distinctia intre si , sustine superioritatea creatoare a societatilor libere si legatura intre acestea si continuarea progresului. Urmatoarele teme explorate sint relatia intre libertate, ratiune si traditie, teme deja proeminente in corpusul hayekian si legatura intre responsabilitate si libertate. Sectiunea se incheie cu o discutie a diverselor amenintari si posibile capcane cu care se confrunta societatile democratice: egalitate versus merit, regula majoritatii versus drepturi individuale, precum si modurile in care lumea materiala ne afecteaza libertatea (problema angajarii).Partea a doua se refera la libertate si drept (). Hayek pune in evidenta legatura strinsa intre traditia statului de drept si cresterea libertatii in Marea Britanie si Statele Unite. Sint trecute in revista natura coercitiva a statului, garantiile constitutionale si juridice necesare unei societati libere ( unei societati libere) si dimensiunile istorice ale statului de drept. Autorul examineaza traditia constitutionala americana si alte traditii juridice, in special din perspectiva garantiilor oferite libertatii individuale. Sectiunea continua cu discutarea modului in care interactioneaza si a celui in care ar trebui sa interactioneze politica economica si statul de drept si se incheie cu o analiza a declinului statului de drept, in fata pozitivismului juridic si a activismului judiciar si administrativ.A treia si ultima sectiune a volumului este consacrata problemelor cu care se confrunta libertatea in statul bunastarii (). Fara nici o indoiala, socialismul clasic fusese invins si cazuse deja in dizgratie, la sfirsitul anilor 1950, cu exceptia locurilor unde fusese impus, prin forta armelor, de catre sovietici. Însa el lasa in urma o intreaga panoplie de masuri interventioniste si crease societati ale dependentei, ostile sau in orice caz nefavorabile libertatii. În Occident, abandonarea idealului socialist propriu­zis nu insemna ca libertatea obtinuse victoria, intrucit statul bunastarii crease clase defavorizate, alaturi de noi clientele. Hayek analizeaza diverse aspecte ale statului bunastarii: sindicatele, schemele de impozitare ce vizau redistribuirea veniturilor, politicile in domenii precum agricultura si educatia; el arata cum acestea pot constitui pericole pentru libertate, pe termen scurt si pe termen lung. The Constitution of Liberty este o carte mare, o adevarata enciclopedie de idei, concepte si opinii liberale; in fine, ea este un extrem de valoros izvor de idei pozitive. Fiind o lucrare de o mare densitate si eruditie, ea nu a atins niciodata popularitatea volumului The Road to Serfdom. Pe de alta parte, pentru liderii de opinie si pentru cei ce lucreaza la construirea unor societati libere, The Constitution of Liberty este o resursa esentiala.",584,235,"1,464 follower","['Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History', 'Political Science', 'Law', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History', 'Political Science', 'Law', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History', 'Political Science', 'Law', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History', 'Political Science', 'Law', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History', 'Political Science', 'Law']",124 review,"1,308 (48%)",798 (29%),402 (14%),114 (4%),88 (3%)
Ralentir travaux,René Char,4.33,30 rating,"January 1, 1930","Ce petit recueil de trente brefs poèmes, précédés de trois non moins brèves préfaces par chacun des auteurs, est le fruit d'une expression poétique collective, née des retrouvailles de Breton, Char et Éluard à Avignon au printemps de 1930.""L'unité de ces poèmes à trois voix est tout à fait remarquable, l'engrenage d'une parole sur l'autre s'effectue en effet aisément.Tantôt c'est une forme syntaxique – temps, mode du verbe, jeu des pronoms – qui ordonne le poème, tantôt la reprise directe d'un terme, d'une expression ou divers parallélismes plus ou moins directs.(...) Outre leur apparentement formels, ces poèmes ont en commun une thématique aisément repérable. (...) Elle a trait à l'errance, aux découvertes que ménage le trajet.""",80,181,114 follower,"['Poetry', 'Poetry', 'Poetry', 'Poetry', 'Poetry']",2 review,18 (60%),6 (20%),4 (13%),2 (6%),0 (0%)
The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,3.95,"11,102 rating","March 20, 1990","The winner of the National Book Award and now considered a classic, The House of Morgan is the most ambitious history ever written about an American banking dynasty. Acclaimed by The Wall Street Journal as ""brilliantly researched and written,"" the book tells the rich, panoramic story of four generations of Morgans and the powerful, secretive firms they spawned. It is the definitive account of the rise of the modern financial world. A gripping history of banking and the booms and busts that shaped the world on both sides of the Atlantic, The House of Morgan traces the trajectory of the J. P. Morgan empire from its obscure beginnings in Victorian London to the crash of 1987. Ron Chernow paints a fascinating portrait of the private saga of the Morgans and the rarefied world of the American and British elite in which they moved. Based on extensive interviews and access to the family and business archives, The House of Morgan is an investigative masterpiece, a compelling account of a remarkable institution and the men who ran it, and an essential book for understanding the money and power behind the major historical events of the last 150 years.",812,45,"5,292 follower","['History', 'Biography', 'Nonfiction', 'Business', 'Finance', 'Economics', 'American History']",576 review,"3,777 (34%)","4,283 (38%)","2,073 (18%)",634 (5%),335 (3%)
Sharpe's Prey,Bernard Cornwell,4.07,"11,455 rating","January 1, 2000","Richard Sharpe is sent to Copenhagen to deliver a bribe to stop the Danes handing over possession of their battle fleet to the French.It seems very easy. But nothing is easy in a Europe stirred by French ambitions. The Danes possess a battle fleet that could replace every ship the French lost at Trafalgar, and Napoleon's forces are gathering to take it. The British have to stop them, while the Danes insist on remaining neutral.Dragged into a war of spies and brutality, Sharpe finds that he is a sacrificial pawn. But pawns can sometimes change the game, and Sharpe makes his own rules. When he discovers a traitor in his midst, he becomes a hunter in a city besieged by British troops.Soldier, hero, rogue – Sharpe is the man you always want on your side. Born in poverty, he joined the army to escape jail and climbed the ranks by sheer brutal courage. He knows no other family than the regiment of the 95th Rifles whose green jacket he proudly wears.",261,433,17.2k follower,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Audiobook']",304 review,"3,751 (32%)","5,088 (44%)","2,353 (20%)",232 (2%),31 (<1%)
The Complete Stories,Bernard Malamud,4.23,838 rating,"January 1, 1997","New York Times Notable Book of the YearPublishers Weekly Best Book of 1997With an Introduction by Robert Giroux, The Complete Stories of Bernard Malamud is ""an essential American book,"" Richard Stern declared in the Chicago Tribune when the collection was published in hardcover. His praise was echoed by other reviewers and by readers, who embraced the book as they might a displaced person in one of Malamud's stories, now returned to us, complete and fulfilled and recognized at last. The volume gathers together fifty-five stories, from ""Armistice"" (1940) to ""Alma Redeemed"" (1984), and including the immortal stories from The Magic Barrel and the vivid depictions of the unforgettable Fidelman. It is a varied and generous collection of great examples of the modern short story, which Malamud perfected, and an ideal introduction to the work of this great American writer.",658,142,442 follower,"['Short Stories', 'Fiction', 'Literature', 'Jewish', 'American', 'Classics', 'The United States Of America', 'Short Stories', 'Fiction', 'Literature', 'Jewish', 'American', 'Classics', 'The United States Of America', 'Short Stories', 'Fiction', 'Literature', 'Jewish', 'American', 'Classics', 'The United States Of America']",66 review,387 (46%),300 (35%),111 (13%),33 (3%),7 (<1%)
"The Science Fiction Hall of Fame, Volume One, 1929-1964",Robert Silverberg,4.32,"6,146 rating","April 1, 1970","If you own only one anthology of classic science fiction, it should be The Science Fiction Hall of Fame: Volume One, 1929-1964. Selected by a vote of the membership of the Science Fiction Writers of America (SFWA), these 26 reprints represent the best, most important, and most influential stories and authors in the field. The contributors are a Who's Who of classic SF, with every Golden Age giant included: Isaac Asimov, Ray Bradbury, Arthur C. Clarke, John W. Campbell, Robert A. Heinlein, Fritz Leiber, Cordwainer Smith, Theodore Sturgeon, and Roger Zelazny. Other contributors are less well known outside the core SF readership. Three of the contributors are famous for one story--but what stories!--Tom Godwin's pivotal hard-SF tale, ""The Cold Equations""; Jerome Bixby's ""It's a Good Life"" (made only more infamous by the chilling Twilight Zone adaptation); and Daniel Keyes's ""Flowers for Algernon"" (brought to mainstream fame by the movie adaptation, Charly). The collection has some minor but frustrating flaws. There are no contributor biographies, which is bad enough when the author is a giant; but it's especially sad for contributors who have become unjustly obscure. Each story's original publication date is in small print at the bottom of the first page. And neither this fine print nor the copyright page identifies the magazines in which the stories first appeared. Prefaced by editor Robert Silverberg's introduction, which describes SFWA and details the selection process, The Science Fiction Hall of Fame: Volume One, 1929-1964 is a wonderful book for the budding SF fan. Experienced SF readers should compare the table of contents to their library before making a purchase decision. Fans who contemplate giving this book to non-SF readers should bear in mind that, while several of the collected stories can measure up to classic mainstream literary stories, the less literarily-acceptable stories are weighted toward the front of the collection; adult mainstream-literature fans may not get very far into The Science Fiction Hall of Fame: Volume One, 1929-1964. --Cynthia Ward· Introduction · Robert Silverberg · in · A Martian Odyssey [Tweel] · Stanley G. Weinbaum · nv Wonder Stories Jul ’34 · Twilight [as by Don A. Stuart; Dying Earth] · John W. Campbell, Jr. · ss Astounding Nov ’34 · Helen O’Loy · Lester del Rey · ss Astounding Dec ’38 · The Roads Must Roll · Robert A. Heinlein · nv Astounding Jun ’40 · Microcosmic God · Theodore Sturgeon · nv Astounding Apr ’41 · Nightfall · Isaac Asimov · nv Astounding Sep ’41 · The Weapon Shop [Isher] · A. E. van Vogt · nv Astounding Dec ’42 · Mimsy Were the Borogoves · Lewis Padgett · nv Astounding Feb ’43 · Huddling Place [City (Websters)] · Clifford D. Simak · ss Astounding Jul ’44 · Arena · Fredric Brown · nv Astounding Jun ’44 · First Contact · Murray Leinster · nv Astounding May ’45 · That Only a Mother · Judith Merril · ss Astounding Jun ’48 · Scanners Live in Vain · Cordwainer Smith · nv Fantasy Book #6 ’50 · Mars Is Heaven! · Ray Bradbury · ss Planet Stories Fll ’48 · The Little Black Bag · C. M. Kornbluth · nv Astounding Jul ’50 · Born of Man and Woman · Richard Matheson · vi F&SF Sum ’50 · Coming Attraction · Fritz Leiber · ss Galaxy Nov ’50 · The Quest for Saint Aquin · Anthony Boucher · ss New Tales of Space and Time, ed. Raymond J. Healy, Holt, 1951; F&SF Jan ’59 · Surface Tension [Lavon] · James Blish · nv Galaxy Aug ’52 · The Nine Billion Names of God · Arthur C. Clarke · ss Star Science Fiction Stories #1, ed. Frederik Pohl, Ballantine, 1953 · It’s a Good Life · Jerome Bixby · ss Star Science Fiction Stories #2, ed. Frederik Pohl, Ballantine, 1953 · The Cold Equations · Tom Godwin · nv Astounding Aug ’54 · Fondly Fahrenheit · Alfred Bester · nv F&SF Aug ’54 · The Country of the Kind · Damon Knight · ss F&SF Feb ’56 · Flowers for Algernon · Daniel Keyes · nv F&SF Apr ’59 · A Rose for Ecclesiastes · Roger Zelazny · nv F&SF Nov ’63",560,"2,073","1,428 follower","['Science Fiction', 'Short Stories', 'Fiction', 'Anthologies', 'Science Fiction Fantasy', 'Classics', 'Audiobook']",439 review,"3,161 (51%)","2,039 (33%)",751 (12%),127 (2%),68 (1%)
"Berlin, Vol. 1: City of Stones",Jason Lutes,3.94,"6,175 rating","June 1, 2000","Berlin: City of Stones presents the first part of Jason Lutes' captivating trilogy, set in the twilight years of Germany's Weimar Republic. Kurt Severing, a journalist, and Marthe Muller, an art student, are the central figures in a broad cast of characters intertwined with the historical events unfolding around them. City of Stones covers eight months in Berlin, from September 1928 to May Day, 1929, meticulously documenting the hopes and struggles of its inhabitants as their future is darkened by a glowing shadow.",212,67,219 follower,"['Graphic Novels', 'Comics', 'Historical Fiction', 'Fiction', 'Germany', 'Graphic Novels Comics', 'Historical']",366 review,"1,912 (30%)","2,489 (40%)","1,346 (21%)",361 (5%),67 (1%)
