title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
What Katy Did,Susan Coolidge,3.89,"19,653 rating","January 1, 1872","Twelve-year-old Katy is constantly making and quickly breaking resolutions about how she will change her ways and treat others, especially her five younger brothers and sisters, with more respect and compassion. When Katy meets her Cousin Helen, an invalid, Katy is awed by her kindness, prettiness, and generosity. Katy is determined to become more like Helen, a resolution that lasts only a few hours. Soon, however, Katy gets a chance to become more like cousin Helen than she ever wished as she finds herself confined to her bedroom for four years as a result of an accident. Much of the story is focused on the change Katy undergoes during her illness. Helen visits again to advise Katy to learn from her experience and to try to become the center of the house by making her room and herself more attractive to others. One way Katy decides to take Helen's advice is through assuming the responsibility of running the house, a job that consists of giving the servants instructions and ringing her bell to summon her sisters when she has a task for them. As soon as Katy has learned the lesson about how to care for others, she recovers and regains the ability to walk. Grade 5-8",136,368,166 follower,"['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical Fiction', 'Middle Grade', '19th Century']",670 review,"6,475 (32%)","6,630 (33%)","4,960 (25%)","1,182 (6%)",406 (2%)
A Midnight Clear,William Wharton,4.18,"1,894 rating","August 12, 1982","Set in the Ardennes Forest on Christmas Eve 1944, Sergeant Will Knott and five other GIs are ordered close to the German lines to establish an observation post in an abandoned chateau. Here they play at being soldiers in what seems to be complete isolation. That is, until the Germans begin revealing their whereabouts and leaving signs of their presence: a scarecrow, equipment the squad had dropped on a retreat from a reconnaissance mission and, strangest of all, a small fir tree hung with fruit, candles, and cardboard stars. Suddenly, Knott and the others must unravel these mysteries, learning as they do about themselves, about one another, and about the ""enemy,"" until A Midnight Clear reaches its unexpected climax, one of the most shattering in the literature of war.",256,45,242 follower,"['Fiction', 'Historical Fiction', 'War', 'World War II', 'Novels', 'American', 'Historical']",100 review,772 (40%),762 (40%),295 (15%),50 (2%),15 (<1%)
سمفونی مردگان,عباس معروفی,4.22,"17,531 rating","January 1, 1989",چکیده آدم‌ها فقط یک نیمه از عمرشان را زندگی می‌کنند، من مال نیمۀ اول بودم و او نیمۀ دوم. آن‌که نیمه اول عمرش را زندگی کرده است، برادری است که تلاش می‌کند تا پا جای پای پدر بگذارد؛ پدری مستبد و تمامیت‌خواه. و آن‌که نیمۀ دوم را زیسته است، برادری است شاعر و روشنفکر، جوانی که نماد نسل روشنفکران معاصر ایران است. برادر روشنفکر در برابر ابتذال خانه و جامعه عصیان می‌کند، دل به عشق می‌سپارد و تلاش می‌کند اگر نه در جامعه لااقل در گوشۀ انزوایش دنیایی عاری از پستی و بدخواهی بسازد. برادر دیگر پیش می‌رود و به پدری دیگر بدل می‌شود. تضاد میان برادران ادامه می‌یابد و سرانجام یکی قربانی دیگری است. اما سرنوشت این هابیل و قابیل معاصر متأثر از هزاران رویداد تاریخی معاصر است؛ رویدادهایی که نه هابیل را چون گذشته باقی گذارده‌اند و نه قابیل را.,352,28,"1,443 follower","['Novels', 'Fiction', 'Iran', 'Literature', 'Drama', 'Roman', 'Historical Fiction', 'Novels', 'Fiction', 'Iran', 'Literature', 'Drama', 'Roman', 'Historical Fiction', 'Novels', 'Fiction', 'Iran', 'Literature', 'Drama', 'Roman', 'Historical Fiction']","1,880 review","8,451 (48%)","5,733 (32%)","2,388 (13%)",628 (3%),331 (1%)
The Palm at the End of the Mind: Selected Poems and a Play,Wallace Stevens,4.33,"2,207 rating","January 1, 1971","This selection of works by Wallace Stevens--the man Harold Bloom has called “the best and most representative American poet”--was first published in 1967. Edited by the poet's daughter Holly Stevens, it contains all the major long poems and sequences, and every shorter poem of lasting value in Stevens' career, including some not printed in his earlier Collected Works . Included also is a short play by Stevens, ""Bowl, Cat and Broomstick.""",415,230,460 follower,"['Poetry', 'Plays', 'Drama', 'Classics', 'American', 'Literature', '20th Century', 'Poetry', 'Plays', 'Drama', 'Classics', 'American', 'Literature', '20th Century', 'Poetry', 'Plays', 'Drama', 'Classics', 'American', 'Literature', '20th Century']",69 review,"1,227 (55%)",612 (27%),262 (11%),76 (3%),30 (1%)
Affliction,Russell Banks,4.00,"3,703 rating","September 9, 1989","Wade Whitehouse is an improbable protagonist for a tragedy. A well-digger and policeman in a bleak New Hampshire town, he is a former high-school star gone to beer fat, a loner with a mean streak. It is a mark of Russell Banks' artistry and understanding that Wade comes to loom in one's mind as a blue-collar American Everyman afflicted by the dark secret of the macho tradition. Told by his articulate, equally scarred younger brother, Wade's story becomes as spellbinding and inexorable as a fuse burning its way to the dynamite.",368,103,911 follower,"['Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Contemporary', 'Mystery', 'American']",274 review,"1,133 (30%)","1,639 (44%)",756 (20%),134 (3%),41 (1%)
Sunwing,Kenneth Oppel,4.02,"9,488 rating","August 12, 1999","Kenneth Oppel gives a bat's-eye view of the horrors of animal testing in Sunwing, the sequel to his popular and award-winning novel for middle readers, Silverwing. Shade, the lost baby bat of the first book, has rejoined his colony only to lose his freedom as the bats plunge into a mysterious human building they believe is paradise. The building's vast interior forest, with its teeming insects and eerie absence of owls, certainly seems like Eden. But Shade and his Brightwing friend Marina, now young adults, discover that the humans have a sinister motive for befriending the bats--they are using them as unwitting suicide bombers over a jungle war zone.  In addition, the bats are threatened once again by Goth, the giant jungle bat with the cannibalistic tastes and irrepressible knack for survival of Hannibal Lecter. This time he has a plan for making his god, Zotz, supreme: to be explicit (and Oppel is), by ripping out the hearts of 100 imprisoned bats, owls, and rats. Shade's and Marina's race to save their companions from this two-pronged threat makes for exciting and occasionally terrifying reading.        Once again Oppel immerses readers in the world view of his tiny flying mammals. It becomes second nature to see things upside down, hide in crevices, squint at the brightness of the sun, and sense danger through sound vibrations. Particularly chilling is his portrayal of the humans' laboratory, with its concentration-camp-like indifference to life. In Sunwing, Oppel offers breathless suspense while eliciting our compassion for these misunderstood creatures of the night. (Ages 9 to 12) --Lisa Alward",299,78,"2,600 follower","['Fantasy', 'Young Adult', 'Animals', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure']",202 review,"3,283 (34%)","3,694 (38%)","2,062 (21%)",356 (3%),93 (<1%)
The Negotiator,Dee Henderson,4.32,"29,266 rating","November 9, 2000","FBI agent Dave Richman from Danger in the Shadows is back. He's about to meet Kate O'Malley, and his life will never be the same. She's a hostage negotiator. He protects people. He's about to find out that falling in love with a hostage negotiator is one thing, but keeping her safe is another! Introducing the O'Malleys, an inspirational group of seven, all abandoned or orphaned as teens, who have made the choice to become a loyal and committed family. They have chosen their own surname, O'Malley, and have stood by each other through moments of joy and heartache. Their stories are told in CBA best-selling, inspirational romantic suspense novels that rock your heart and restore strength and hope to your spirit.",296,62,"3,694 follower","['Christian Fiction', 'Christian', 'Fiction', 'Romance', 'Mystery', 'Suspense', 'Christian Romance']","1,174 review","15,795 (53%)","8,615 (29%)","3,722 (12%)",789 (2%),345 (1%)
Necroscope,Brian Lumley,4.01,"20,963 rating","June 26, 1986","DEAD MEN TELL NO TALES...Except to Harry Keogh, Necroscope. And what they tell him is horrifying.In the Balkan mountains of Rumania, a terrible evil is growing. Long buried in hallowed ground, bound by earth and silver, the master vampire schemes and plots. Trapped in unlife, neither dead nor living, Thibor Ferenczy hungers for freedom and revenge.The vampire's human tool is Boris Dragosani, part of a super-secret Soviet spy agency. Dragosani is an avid pupil, eager to plumb the depthless evil of the vampire's mind. Ferenczy teaches Dragosani the awful skills of the necromancer, gives him the ability to rip secrets from the mind and bodies of the dead. Dragosani works not for Ferenczy's freedom but world domination. He will rule the world with knowledge raped from the dead.His only opponent: Harry Koegh, champion of the dead and the living.To protect Harry, the dead will do anything--even rise from their graves!",383,444,"1,286 follower","['Horror', 'Vampires', 'Fantasy', 'Fiction', 'Paranormal', 'Science Fiction', 'Thriller']",938 review,"8,334 (39%)","6,767 (32%)","4,176 (19%)","1,139 (5%)",547 (2%)
Women Who Run With the Wolves,Clarissa Pinkola Estés,4.13,"74,135 rating","January 1, 1992","Within every woman, there lives a powerful force, filled with good instincts, passionate creativity, and ageless knowing. She is the Wild Woman, who represents the instinctual nature of women. But she is an endangered species. For though the gifts of wildish nature belong to us at birth, society's attempt to ""civilize"" us into rigid roles has muffled the deep, life-giving messages of our own souls. In ""Women Who Run With the Wolves,"" Dr Estes unfolds rich intercultural myths, fairytales and stories, many from her own family, in order to help women reconnect with the fierce, healthy, visionary attributes of this instinctual nature. Through the stories and commentaries in this remarkable book, we retrieve, examine, love, and understand the Wild Woman, and hold her against our deep psyches as one who is both magic and medicine. Dr Estes has created a new lexicon for describing the female psyche. Fertile and life-giving, it is a psychology of women in the truest sense, a knowing of the soul.",537,66,"2,843 follower","['Nonfiction', 'Feminism', 'Psychology', 'Spirituality', 'Mythology', 'Self Help', 'Womens']","5,743 review","36,971 (49%)","19,551 (26%)","10,600 (14%)","4,334 (5%)","2,679 (3%)"
Gandhi: An Autobiography,Mahatma Gandhi,4.10,"70,235 rating","January 1, 1927","Mohandas K. Gandhi is one of the most inspiring figures of our time. In his classic autobiography he recounts the story of his life and how he developed his concept of active nonviolent resistance, which propelled the Indian struggle for independence and countless other nonviolent struggles of the twentieth century.In a new foreword, noted peace expert and teacher Sissela Bok urges us to adopt Gandhi's ""attitude of experimenting, of testing what will and will not bear close scrutiny, what can and cannot be adapted to new circumstances,"" in order to bring about change in our own lives and communities. All royalties earned on this book are paid to the Navajivan Trust, founded by Gandhi, for use in carrying on his work.",528,746,"6,384 follower","['Biography', 'Nonfiction', 'History', 'Autobiography', 'India', 'Philosophy', 'Memoir', 'Biography', 'Nonfiction', 'History', 'Autobiography', 'India', 'Philosophy', 'Memoir', 'Biography', 'Nonfiction', 'History', 'Autobiography', 'India', 'Philosophy', 'Memoir']","2,419 review","31,474 (44%)","21,749 (30%)","11,767 (16%)","3,258 (4%)","1,987 (2%)"
Night Soldiers,Alan Furst,3.94,"11,711 rating","June 23, 1988","Bulgaria, 1934. A young man is murdered by the local fascists. His brother, Khristo Stoianev, is recruited into the NKVD, the Soviet secret intelligence service, and sent to Spain to serve in its civil war. Warned that he is about to become a victim of Stalin’s purges, Khristo flees to Paris. Night Soldiers masterfully re-creates the European world of 1934–45: the struggle between Nazi Germany and Soviet Russia for Eastern Europe, the last desperate gaiety of the beau monde in 1937 Paris, and guerrilla operations with the French underground in 1944. Night Soldiers is a scrupulously researched panoramic novel, a work on a grand scale.",456,40,"1,453 follower","['Historical Fiction', 'Fiction', 'Espionage', 'Thriller', 'Mystery', 'War', 'World War II']",953 review,"3,767 (32%)","4,731 (40%)","2,233 (19%)",649 (5%),331 (2%)
The Richest Man in Babylon,George S. Clason,4.25,"196,296 rating","January 1, 1926","Beloved by millions, this timeless classic holds the key to all you desire and everything you wish to accomplish. This is the book that reveals the secret to personal wealth. The Success Secrets of the Ancients—An Assured Road to Happiness and Prosperity Countless readers have been helped by the famous “Babylonian parables,” hailed as the greatest of all inspirational works on the subject of thrift, financial planning, and personal wealth. In language as simple as that found in the Bible, these fascinating and informative stories set you on a sure path to prosperity and its accompanying joys. Acclaimed as a modern-day classic, this celebrated bestseller offers an understanding of—and a solution to—your personal financial problems that will guide you through a lifetime. This is the book that holds the secrets to keeping your money—and making more. The Richest Man in BabylonRead it and recommend it to loved ones—and get on the road to riches.MORE THAN TWO MILLION BOOKS SOLD",194,119,737 follower,"['Finance', 'Business', 'Nonfiction', 'Self Help', 'Personal Finance', 'Money', 'Personal Development']","10,711 review","100,232 (51%)","57,520 (29%)","28,247 (14%)","7,514 (3%)","2,783 (1%)"
Three Guineas,Virginia Woolf,3.92,"4,798 rating","June 1, 1938","The author received three separate requests for a gift of one guinea-one for a women’s college building fund, one for a society promoting the employment of professional women, and one to help prevent war and “protect culture, and intellectual liberty.” This book is a threefold answer to these requests-and a statement of feminine purpose.",352,"1,373",24.1k follower,"['Nonfiction', 'Classics', 'Feminism', 'Essays', 'Philosophy', 'Literature', 'Politics', 'Nonfiction', 'Classics', 'Feminism', 'Essays', 'Philosophy', 'Literature', 'Politics', 'Nonfiction', 'Classics', 'Feminism', 'Essays', 'Philosophy', 'Literature', 'Politics', 'Nonfiction', 'Classics', 'Feminism', 'Essays', 'Philosophy', 'Literature', 'Politics', 'Nonfiction', 'Classics', 'Feminism', 'Essays', 'Philosophy', 'Literature', 'Politics']",393 review,"1,520 (31%)","1,763 (36%)","1,180 (24%)",268 (5%),67 (1%)
Inny świat,Gustaw Herling-Grudziński,3.97,"9,643 rating","January 1, 1951","Wspomnienia Gustawa Herlinga - Grudzińskiego z sowieckiego łagru w Jercewie pod Archagielskiem. Książka obok nieprzeciętnych walorów literackich jest przede wszystkim - co podkreśla w rozmowie Autor - dokumentalną relacją ofiary, kronikarza i badacza instytucji i mechanizmów sowieckiego ""innego świata"" zbudowanego na utopijnej, zbrodniczej ideologii lewicowo - totalitarnej.",355,90,52 follower,"['Nonfiction', 'Polish Literature', 'School', 'History', 'Classics', 'War', 'Biography']",440 review,"3,092 (32%)","3,949 (40%)","1,982 (20%)",467 (4%),153 (1%)
The Stories of Vladimir Nabokov,Vladimir Nabokov,4.30,"7,379 rating","October 1, 1995","From the writer who shocked and delighted the world with his novels Lolita, Pale Fire, and Ada, or Ardor, and so many others, comes a magnificent collection of stories. Written between the 1920s and 1950s, these sixty-five tales—eleven of which have been translated into English for the first time—display all the shades of Nabokov's imagination. They range from sprightly fables to bittersweet tales of loss, from claustrophobic exercises in horror to a connoisseur's samplings of the table of human folly. Read as a whole, The Stories of Vladimir Nabokov offers an intoxicating draft of the master's genius, his devious wit, and his ability to turn language into an instrument of ecstasy.The Wood-SpriteRussian Spoken HereSoundsWingstrokeGodsA Matter of ChanceThe SeaportRevengeBeneficenceDetails of A SunsetThe ThunderstormLa VenezianaBachmannThe DragonChristmasA Letter That Never Reached RussiaThe FightThe Return of ChorbA Guide to BerlinA Nursery TaleTerrorRazorThe PassengerThe DoorbellAn Affair of HonorThe Christmas StoryThe Potato ElfThe AurelianA Dashing FellowA Bad DayThe Visit to the MuseumA Busy ManTerra IncognitaThe ReunionLips to LipsOracheMusicPerfectionThe Admiralty SpireThe LeonardoIn Memory of L.I. ShigaevThe CircleA Russian BeautyBreaking the NewsTorpid SmokeRecruitingA Slice of LifeSpring in FialtaCloud, Castle, LakeTyrants DestroyedLikMademoiselle OVasiliy ShishkovUltima ThuleSolus RexThe Assistant ProducerThat in Aleppo OnceA Forgotten PoetTime and EbbConversation Piece, 1945Signs and SymbolsFirst LoveScenes From the Life of A Double MonsterThe Vane SistersLance",685,751,13.3k follower,"['Short Stories', 'Fiction', 'Russia', 'Classics', 'Russian Literature', 'Literature', '20th Century']",322 review,"3,703 (50%)","2,474 (33%)",963 (13%),171 (2%),68 (<1%)
Omeros,Derek Walcott,3.99,"2,945 rating","January 1, 1990","A poem in five books, of circular narrative design, titled with the Greek name for Homer, which simultaneously charts two currents of history: the visible history charted in events—the tribal losses of the American Indian, the tragedy of African enslavement—and the interior, unwritten epic fashioned from the suffering of the individual in exile.",325,148,449 follower,"['Poetry', 'Fiction', 'Classics', 'Literature', 'Nobel Prize', 'Mythology', 'Epic']",317 review,"1,191 (40%)",917 (31%),534 (18%),230 (7%),73 (2%)
The Beloved Scoundrel,Iris Johansen,3.85,"1,853 rating","January 1, 1994","From New York Times bestselling author Iris Johansen comes a thrilling tale of abduction, seduction, and surrender that sweeps from the shimmering halls of Regency England to the decadent haunts of a notorious rogue.   SHE IS A HOSTAGE TORN BETWEEN PASSION AND LOYALTY   Marianna Sanders realizes she cannot trust this dark and savagely seductive stranger who has come to spirit her away across the sea. She possesses a secret that can topple an empire, a secret that Jordan Draken, the duke of Cambaron, is determined to wrest from her. In the eyes of the world the arrogant duke is her guardian, but they both know she is to be a prisoner in his sinister plot—and a slave to his exquisite pleasure.   HE IS THE FABULOUS RAKE THEY CALL THE DUKE OF DIAMONDS   For years, brilliant, deadly Jordan Draken has schemed to destroy the emperor who threatens everything he values most in the world. Now that he holds this defiant woman who is the key to his final triumph, he feels a fierce sense of satisfaction . . . and the first stirring of desire. She was only supposed to be a pawn in his plans, but once alone with his captive, Jordan realizes she is a prize he could never surrender.",464,294,"6,875 follower","['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Regency Romance']",74 review,572 (30%),609 (32%),517 (27%),124 (6%),31 (1%)
"Naruto, Vol. 02: The Worst Client",Masashi Kishimoto,4.45,"28,561 rating","June 2, 2000","Tired of menial tasks, Naruto, Sasuke and Sakura ask for a tougher assignment. But you should always be careful what you wish for! Along with their sensei, Kakashi, the trio must guard a cranky old man from the Land of Waves. But Tazuna the bridge builder is in more danger than anyone could have imagined. And now the young ninja are too!",216,911,"3,742 follower","['Manga', 'Fantasy', 'Comics', 'Graphic Novels', 'Young Adult', 'Adventure', 'Fiction']",681 review,"17,908 (62%)","6,564 (22%)","3,257 (11%)",592 (2%),240 (<1%)
The Female Man,Joanna Russ,3.47,"7,726 rating","January 1, 1975","It has influenced William Gibson and been listed as one of the ten essential works of science fiction. Most importantly, Joanna Russ's THE FEMALE MAN is a suspenseful, surprising and darkly witty chronicle of what happens when Jeannine, Janet, Joanna, and Jael—four alternative selves from drastically different realities—meet.",214,183,427 follower,"['Science Fiction', 'Fiction', 'Feminism', 'Classics', 'Speculative Fiction', 'LGBT', 'Gender']",980 review,"1,672 (21%)","2,350 (30%)","2,184 (28%)","1,014 (13%)",506 (6%)
Interesting Times: The Play,Stephen Briggs,4.22,"25,066 rating","January 1, 1995","A new stage adaptation of one of Pratchett's best-selling novelsThe Discworld's most inept wizard has been sent from Unseen University in Ankh-Morpork to the oppressive Agatean Empire to help some well-intentioned rebels overthrow the Emperor.He's assisted by toy-rabbit-wielding rebels, an army of terracotta warriors, a tax gatherer and a group of seven very elderly barbarian heroes lead by Cohen the Barbarian. Opposing him, though, is the evil and manipulative Lord Hong and his army of 750,000 men.Oh?Rincewind is also aided by Twoflower - Discworld's first tourist and the author of a subversive book, about his visit to Ankh-Morpork, which has inspired the rebels in their struggle for freedom.The book is called ""What I Did On My Holidays"". ",102,102,81 follower,"['Fantasy', 'Humor', 'Fiction', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Comic Fantasy', 'Fantasy', 'Humor', 'Fiction', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Comic Fantasy', 'Fantasy', 'Humor', 'Fiction', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Comic Fantasy']",177 review,"11,383 (45%)","8,615 (34%)","4,324 (17%)",624 (2%),120 (<1%)
When We Were Very Young,A.A. Milne,4.24,"25,559 rating","November 1, 1924","“They're changing guard at Buckingham Palace – Christopher Robin went down with Alice.” Curl up with A.A.Milne’s classic book of poetry for children, When We Were Very Young. This is the first volume of rhymes written especially for children by Milne – as popular now as when they were first written.This collection is a heart-warming and funny introduction to children’s poetry, offering the same sense of humour, imagination and whimsy that we’ve come to expect from Milne's favourite books about Winnie-the-Pooh, that Bear of Very Little Brain.This book is all the more special due to E.H.Shepard’s decorations, which are shown in full, glorious colour. They are truly iconic and contributed to him being known as ‘the man who drew Pooh’.Do you own all the classic Pooh titles?Winnie-the-PoohThe House at Pooh CornerWhen We Were Very YoungNow We Are SixReturn to the Hundred Acre WoodThe Best Bear in All the WorldOnce There Was a BearThe nation’s favourite teddy bear has been delighting generations of children for over 95 years. Milne’s classic children’s stories – featuring Piglet, Eeyore, Christopher Robin and, of course, Pooh himself – are gently humorous while teaching lessons about friendship and kindness.Pooh ranks alongside other beloved character such as Paddington Bear, and Peter Rabbit as an essential part of our literary heritage. Whether you’re 5 or 55, Pooh is the bear for all ages.",100,"1,744","3,265 follower","['Poetry', 'Childrens', 'Classics', 'Fiction', 'Fantasy', 'Animals', 'Childrens Classics', 'Poetry', 'Childrens', 'Classics', 'Fiction', 'Fantasy', 'Animals', 'Childrens Classics', 'Poetry', 'Childrens', 'Classics', 'Fiction', 'Fantasy', 'Animals', 'Childrens Classics']",849 review,"13,064 (51%)","7,181 (28%)","4,085 (15%)",919 (3%),310 (1%)
Five Go to Mystery Moor,Enid Blyton,4.01,"9,894 rating","January 1, 1954","Bleak and eerie, Mystery Moor is well-known for its spooky atmosphere, but is there something really scary out there? The Famous Five are intrigued, but the unfriendly travellers camped on the moor aren't letting on. The gang risk treacherous conditions to follow them over the moor -- but what danger will they find at the end of their trail?Cover illustration: Richard Jones",248,"5,917","5,785 follower","['Childrens', 'Adventure', 'Fiction', 'Mystery', 'Classics', 'Young Adult', 'Middle Grade']",190 review,"3,482 (35%)","3,523 (35%)","2,458 (24%)",351 (3%),80 (<1%)
Notes of a Dirty Old Man,Charles Bukowski,3.93,"24,095 rating","January 1, 1969","Notes of a Dirty Old Man is a collection of articles written by Charles Bukowski for the underground, L.A.-based newspaper Open City, which operated from 1967 to 1969. Bukowski uses his own life as the basis for his series of articles, and characteristically leaves nothing out.",204,855,27.7k follower,"['Fiction', 'Short Stories', 'Poetry', 'Classics', 'Literature', 'American', 'Essays']",770 review,"7,468 (30%)","9,471 (39%)","5,511 (22%)","1,215 (5%)",430 (1%)
The Prophet's Methods of Correcting People's Mistakes,محمد صالح المنجد,4.07,274 rating,"May 1, 1993","There are many teaching methods with different means and aids. Correcting mistakes is one that educationalists call the ‘remedial method’. Correcting people’s mistakes is essential if teaching people is the aim. Correcting mistakes is a divine method the Prophet (blessings and peace be upon him) practiced, as some verses of the Qur’an were revealed to correct certain mistakes made by his eminent Companions. The Prophet (peace be upon him) was divinely guided in correcting people’s mistakes, so his methods are the best of all. Following the example of the Prophet (peace be upon him) is therefore the best approach if one is really keen to teach Islamic knowledge and any of the other branches of knowledge. Shaykh Muhammad Sâlih al-Munajjid describes with clear examples from the Sunnah the various methods of the Prophet for teaching people and correcting their mistakes. This book is indispensable for everyone concerned with education in general and Islamic knowledge in particular. It is an excellent reference in educational methodology.",152,192,790 follower,"['Islam', 'Nonfiction', 'Islam', 'Nonfiction', 'Islam', 'Nonfiction']",45 review,118 (43%),86 (31%),51 (18%),9 (3%),10 (3%)
Darwinism Refuted: How the Theory of Evolution Breaks Down in the Light of Modern Science,Harun Yahya,3.21,38 rating,"January 1, 2000","This book is the most comprehensive scientific challenge from Harun Yahya to Darwinism. As the book explains in detail, findings from the last two decades in particular openly contradict the basic assumptions of the evolutionary theory. Many branches of science, such as paleontology, biochemistry, population genetics, comparative anatomy and biophysics, indicate that natural processes and coincidental effects cannot explain life, as the theory of evolution proposes.",378,487,316 follower,"['Nonfiction', 'Nonfiction', 'Nonfiction', 'Nonfiction', 'Nonfiction']",3 review,15 (39%),4 (10%),5 (13%),2 (5%),12 (31%)
خصائص التصور الإسلامي ومقوماته,Sayed Qutb,4.20,409 rating,"January 1, 1965",ماهية التصور الإسلامى لله تعالى والوجود والكون والحياة والإنسان ووضعه فى هذا الكون من خلال النصوص القرآنية مصحوباً بالشرح والتوجيه، وتحديد خصائص هذا التصور المتمثلة فى الربانية، والثبات والشمول والتوازن والإيجابية والواقعية والتوحيد، ومقومات هذا التصور,207,125,"2,023 follower","['Philosophy', 'Islam', 'Nonfiction', 'Philosophy', 'Islam', 'Nonfiction', 'Philosophy', 'Islam', 'Nonfiction']",46 review,204 (49%),128 (31%),46 (11%),18 (4%),13 (3%)
Last and First Men,Olaf Stapledon,3.79,"6,243 rating","January 1, 1930","""No book before or since has ever had such an impact upon my imagination,"" declared Arthur C. Clarke of Last and First Men. This masterpiece of science fiction by British philosopher and writer Olaf Stapledon (1886–1950) is an imaginative, ambitious history of humanity's future that spans billions of years. Together with its follow-up, Star Maker, it is regarded as the standard by which all earlier and later future histories are measured.The protagonist of this compelling novel is humanity itself, stripped down to sheer intelligence. It evolves through the ages: rising to pinnacles of civilization, teetering on the brink of extinction, surviving onslaughts from other planets and a decline in solar energy, and constantly developing new forms, new senses, and new intellectual abilities. From the present to five billion years into the future, this romance of humanity abounds in profound and imaginative thought.",246,81,486 follower,"['Science Fiction', 'Fiction', 'Classics', 'Philosophy', 'Speculative Fiction', 'Fantasy', 'Science Fiction Fantasy']",538 review,"1,936 (31%)","2,051 (32%)","1,494 (23%)",531 (8%),231 (3%)
The Mouse and His Child,Russell Hoban,3.93,"2,523 rating","January 1, 1967","""What are we, Papa?"" the toy mouse child asked his father.""I don't know,"" the father answered. ""We must wait and see.""So begins the story of a tin father and son who dance under a Christmas tree until they break the ancient clock-work rules and are themselves broken. Thrown away, then rescued from a trash can and repaired by a tramp, they set out on a perilous odyssey to follow the child's dream of a family and a place of their own. What happens to the mouse and his child in their search for the magnificent doll house, the plush elephant, and the tin seal they had known in the toyshop is a tale to remember and return to.",244,162,371 follower,"['Fantasy', 'Fiction', 'Childrens', 'Animals', 'Middle Grade', 'Classics', 'Adventure', 'Fantasy', 'Fiction', 'Childrens', 'Animals', 'Middle Grade', 'Classics', 'Adventure', 'Fantasy', 'Fiction', 'Childrens', 'Animals', 'Middle Grade', 'Classics', 'Adventure']",292 review,983 (38%),748 (29%),517 (20%),175 (6%),100 (3%)
The Map of Love,Ahdaf Soueif,3.81,"6,869 rating","January 1, 1999","With her first novel, In the Eye of the Sun, Ahdaf Soueif garnered comparisons to Tolstoy, Flaubert, and George Eliot.  In her latest novel, which was shortlisted for Britain's prestigious Booker Prize, she combines the romantic skill of the nineteenth-century novelists with a very modern sense of culture and politics--both sexual and international. At either end of the twentieth century, two women fall in love with men outside their familiar worlds. In 1901, Anna Winterbourne, recently widowed, leaves England for Egypt, an outpost of the Empire roiling with nationalist sentiment. Far from the comfort of the British colony, she finds herself enraptured by the real Egypt and in love with Sharif Pasha al-Baroudi. Nearly a hundred years later, Isabel Parkman, a divorced American journalist and descendant of Anna and Sharif has fallen in love with Omar al-Ghamrawi, a gifted and difficult Egyptian-American conductor with his own passionate politics. In an attempt to understand her conflicting emotions and to discover the truth behind her heritage, Isabel, too, travels to Egypt, and enlists Omar's sister's help in unravelling the story of Anna and Sharif's love.Joining the romance and intricate storytelling of A.S. Byatt's Possession and Michael Ondaatje's The English Patient, Ahdaf Soueif has once again created a mesmerizing tale of genuine eloquence and lasting importance.",529,32,823 follower,"['Fiction', 'Historical Fiction', 'Egypt', 'Africa', 'Novels', 'Romance', 'Literature', 'Fiction', 'Historical Fiction', 'Egypt', 'Africa', 'Novels', 'Romance', 'Literature', 'Fiction', 'Historical Fiction', 'Egypt', 'Africa', 'Novels', 'Romance', 'Literature']","1,050 review","1,963 (28%)","2,564 (37%)","1,619 (23%)",521 (7%),202 (2%)
A Small Place,Jamaica Kincaid,4.05,"14,603 rating","July 1, 1988","Lyrical, sardonic, and forthright, A Small Place magnifies our vision of one small place with Swiftian wit and precision. Jamaica Kincaid's expansive essay candidly appraises the ten-by-twelve-mile island in the British West Indies where she grew up, and makes palpable the impact of European colonization and tourism. The book is a missive to the traveler, whether American or European, who wants to escape the banality and corruption of some large place. Kincaid, eloquent and resolute, reminds us that the Antiguan people, formerly British subjects, are unable to escape the same drawbacks of their own tiny realm—that behind the benevolent Caribbean scenery are human lives, always complex and often fraught with injustice.",81,86,"1,432 follower","['Nonfiction', 'Essays', 'Memoir', 'History', 'School', 'Travel', 'Classics']","1,499 review","5,331 (36%)","5,738 (39%)","2,644 (18%)",665 (4%),225 (1%)
