title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The African Queen,C.S. Forester,4.01,"8,651 rating","January 1, 1935","As World War I reaches the heart of the African jungle, Charlie Allnutt and Rose Sayer, a dishevelled trader, and an English spinster missionary, find themselves thrown together by circumstance in German Central Africa. Fighting time, heat, malaria, and bullets, they make their escape on the rickety steamboat The African Queen... and hatch their own outrageous military plan. Originally published in 1935, The African Queen is a tale replete with vintage Forester drama - unrelenting suspense, reckless heroism, impromptu military manoeuvres, near-death experiences - and a good old-fashioned love story to boot.",257,"['Fiction', 'Classics', 'Historical Fiction', 'Adventure', 'Africa', 'Romance', 'War']",878 follower,587 review,419,109 (1%),383 (4%),"1,805 (20%)","3,331 (38%)","3,023 (34%)"
Four Ways to Forgiveness,Ursula K. Le Guin,4.20,"4,383 rating","January 1, 1994","At the far end of our universe, on the twin planets of Werel and Yeowe, all humankind is divided into ""assets"" and ""owners,"" tradition and liberation are at war, and freedom takes many forms. Here is a society as complex and troubled as any on our world, peopled with unforgettable characters struggling to become fully human. For the disgraced revolutionary Abberkam, the callow ""space brat"" Solly, the haughty soldier Teyeo, and the Ekumen historian and Hainish exile Havzhiva, freedom and duty both begin in the heart, and success as well as failure has its costs.In this stunning collection of four intimately interconnected novellas, Ursula K. Le Guin returns to the great themes that have made her one of America's most honored and respected authors.",304,"['Science Fiction', 'Fiction', 'Short Stories', 'Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy', 'Feminism']",25.5k follower,400 review,977,13 (<1%),111 (2%),682 (15%),"1,756 (40%)","1,821 (41%)"
I Rode a Horse of Milk White Jade,Diane Lee Wilson,4.02,"1,426 rating","January 1, 1998","Born on the Mongolian steppes during the reign of Kublai Khan, Oyuna's future seems decided when, as an infant, her foot is crushed by a horse. Her clan believes she has been cursed by bad luck, and she is confined to her family's tent to cook and sew. But Oyuna dreams of bringing honor and good luck to her family. Disguised as a boy and with only her beloved old mare and heroic cat for company, she sets off on a journey--a journey that will change her luck forever.",304,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Adventure', 'Middle Grade', 'Childrens']",31 follower,149 review,9,31 (2%),59 (4%),285 (19%),530 (37%),521 (36%)
"The Far Pavillions, Volume 2",M.M. Kaye,4.30,191 rating,"January 1, 1978",Dalekie Pawilony. Tom 2,568,"['Historical Fiction', 'India', 'Fiction']",540 follower,12 review,36,1 (<1%),5 (2%),26 (13%),63 (32%),96 (50%)
This Perfect Day,Ira Levin,4.00,"9,742 rating","January 1, 1970","This Perfect Day [paperback] Ira Levin,Gene Szafran [Nov 01, 1976] …",368,"['Science Fiction', 'Dystopia', 'Fiction', 'Horror', 'Classics', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Dystopia', 'Fiction', 'Horror', 'Classics', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Dystopia', 'Fiction', 'Horror', 'Classics', 'Novels', 'Science Fiction Fantasy']","1,484 follower",913 review,70,172 (1%),536 (5%),"1,957 (20%)","3,559 (36%)","3,518 (36%)"
Queer,William S. Burroughs,3.60,"13,615 rating","November 1, 1985","Originally written in 1952 but not published till 1985, Queer is an enigma - both an unflinching autobiographical self-portrait and a coruscatingly political novel, Burroughs' only realist love story and a montage of comic-grotesque fantasies that paved the way for his masterpiece, Naked Lunch. Set in Mexico City during the early fifties, Queer follows William Lee's hopeless pursuit of desire from bar to bar in the American expatriate scene. As Lee breaks down, the trademark Burroughsian voice emerges; a maniacal mix of self-lacerating humor and the Ugly American at his ugliest. A haunting tale of possession and exorcism, Queer is also a novel with a history of secrets, as this new edition reveals.",160,"['Fiction', 'Classics', 'Queer', 'LGBT', 'Literature', 'American', 'Novels']","6,028 follower",772 review,360,288 (2%),"1,298 (9%)","4,572 (33%)","4,873 (35%)","2,584 (18%)"
Thirst,Andrey Gelasimov,3.53,590 rating,"December 31, 1999","Masterfully translated from the original Russian by award-winning translator Marian Schwartz, Thirst tells the story of 20-year-old Chechen War veteran Kostya. Maimed beyond recognition by a tank explosion, he spends weeks on end locked inside his apartment, his sole companions the vodka bottles spilling from the refrigerator. But soon Kostya’s comfortable if dysfunctional cocoon is torn open when he receives a visit from his army buddies who are mobilized to locate a missing comrade. Through this search for his missing friend, Kostya is able to find himself.",116,"['Fiction', 'Russia', 'Russian Literature', 'Literature', 'War', 'Roman', 'Contemporary', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'War', 'Roman', 'Contemporary', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'War', 'Roman', 'Contemporary']",32 follower,74 review,16,13 (2%),62 (10%),223 (37%),184 (31%),108 (18%)
Fate Is the Hunter,Ernest K. Gann,4.56,"2,803 rating","January 1, 1961","Ernest K. Gann’s classic pilot's memoir is an up-close and thrilling account of the treacherous early days of commercial aviation. “Few writers have ever drawn readers so intimately into the shielded sanctum of the cockpit, and it is hear that Mr. Gann is truly the artist” (The New York Times Book Review).“A splendid and many-faceted personal memoir that is not only one man’s story but the story, in essence, of all men who fly” (Chicago Tribune). In his inimitable style, Gann brings you right into the cockpit, recounting both the triumphs and terrors of pilots who flew when flying was anything but routine.",416,"['Aviation', 'Nonfiction', 'History', 'Biography', 'Memoir', 'Adventure', 'Autobiography']",86 follower,257 review,51,14 (<1%),31 (1%),176 (6%),731 (26%),"1,851 (66%)"
Revolt Against the Modern World,Julius Evola,4.02,"1,783 rating","January 1, 1934","In what many consider to be his masterwork, Evola contrasts the characteristics of the modern world with those of traditional societies, from politics and institutions to views on life and death. ""No idea is as absurd as the idea of progress, which together with its corollary notion of the superiority of modern civilization, has created its own 'positive' alibis by falsifying history, by insinuating harmful myths in people's minds, and by proclaiming itself sovereign at the crossroads of the plebeian ideology from which it originated. In order to understand both the spirit of Tradition and its antithesis, modern civilization, it is necessary to begin with the fundamental doctrine of the two natures. According to this doctrine there is a physical order of things and a metaphysical one; there is a mortal nature and an immortal one; there is the superior realm of 'being' and the inferior realm of 'becoming.' Generally speaking, there is a visible and tangible dimension and, prior to and beyond it, an invisible and intangible dimension that is the support, the source, and the true life of the former."" —From Chapter One. With unflinching gaze and uncompromising intensity Julius Evola analyzes the spiritual and cultural malaise at the heart of Western civilization and all that passes for progress in the modern world. As a gadfly, Evola spares no one and nothing in his survey of what we have lost and where we are headed. At turns prophetic and provocative, Revolt against the Modern World outlines a profound metaphysics of history and demonstrates how and why we have lost contact with the transcendent dimension of being. The revolt advocated by Evola does not resemble the familiar protests of either liberals or conservatives. His criticisms are not limited to exposing the mindless nature of consumerism, the march of progress, the rise of technocracy, or the dominance of unalloyed individualism, although these and other subjects come under his scrutiny. Rather, he attempts to trace in space and time the remote causes and processes that have exercised corrosive influence on what he considers to be the higher values, ideals, beliefs, and codes of conduct—the world of Tradition—that are at the foundation of Western civilization and described in the myths and sacred literature of the Indo-Europeans. Agreeing with the Hindu philosophers that history is the movement of huge cycles and that we are now in the Kali Yuga, the age of dissolution and decadence, Evola finds revolt to be the only logical response for those who oppose the materialism and ritualized meaninglessness of life in the twentieth century. Through a sweeping study of the structures, myths, beliefs, and spiritual traditions of the major Western civilizations, the author compares the characteristics of the modern world with those of traditional societies. The domains explored include politics, law, the rise and fall of empires, the history of the Church, the doctrine of the two natures, life and death, social institutions and the caste system, the limits of racial theories, capitalism and communism, relations between the sexes, and the meaning of warriorhood. At every turn Evola challenges the reader's most cherished assumptions about fundamental aspects of modern life.",375,"['Philosophy', 'Politics', 'History', 'Nonfiction', 'Religion', 'Sociology', 'Spirituality']",763 follower,145 review,192,111 (6%),104 (5%),255 (14%),490 (27%),823 (46%)
Annihilation of Caste,B.R. Ambedkar,4.62,"7,274 rating","May 15, 1936","“What the Communist Manifesto is to the capitalist world, Annihilation of Caste is to India.” —Anand Teltumbde, author of The Persistence of CasteB.R. Ambedkar’s Annihilation of Caste is one of the most important, yet neglected, works of political writing from India. Written in 1936, it is an audacious denunciation of Hinduism and its caste system. Ambedkar – a figure like W.E.B. Du Bois – offers a scholarly critique of Hindu scriptures, scriptures that sanction a rigidly hierarchical and iniquitous social system. The world’s best-known Hindu, Mahatma Gandhi, responded publicly to the provocation. The hatchet was never buried.",100,"['Nonfiction', 'India', 'History', 'Politics', 'Philosophy', 'Sociology', 'Religion']",963 follower,810 review,182,63 (<1%),67 (<1%),337 (4%),"1,653 (22%)","5,154 (70%)"
512 Ants on Sullivan Street,Carol A. Losi,3.60,43 rating,"January 1, 1997","Featuring activities by a nationally acclaimed math educator and the author of The I Hate Mathematics Book, a whimsical mathematics skill-builder finds a number of ants helping themselves to a family picnic. Original. Reading level, 2.5.",48,"['Mathematics', 'Childrens', 'Picture Books', '1st Grade', 'Mathematics', 'Childrens', 'Picture Books', '1st Grade', 'Mathematics', 'Childrens', 'Picture Books', '1st Grade']",2 follower,3 review,4,1 (2%),5 (11%),13 (30%),15 (34%),9 (20%)
Pali anđeo,Per Olov Enquist,3.80,967 rating,"January 1, 1985","U romanu, koji spaja san sa stvarnosti, autor nastoji odgovoriti na pitanja ljudskog postojanja. Glavni likovi su dvije persone povezane tjelesno i emocionalno u neopoziv odnos uzajamne i kontroverzne ljubavi.",95,"['Fiction', 'Swedish Literature', 'Sweden', 'Classics', 'Historical Fiction', 'Scandinavian Literature', 'Roman', 'Fiction', 'Swedish Literature', 'Sweden', 'Classics', 'Historical Fiction', 'Scandinavian Literature', 'Roman', 'Fiction', 'Swedish Literature', 'Sweden', 'Classics', 'Historical Fiction', 'Scandinavian Literature', 'Roman', 'Fiction', 'Swedish Literature', 'Sweden', 'Classics', 'Historical Fiction', 'Scandinavian Literature', 'Roman', 'Fiction', 'Swedish Literature', 'Sweden', 'Classics', 'Historical Fiction', 'Scandinavian Literature', 'Roman']",157 follower,75 review,88,25 (2%),78 (8%),230 (23%),362 (37%),272 (28%)
Green Mansions,William Henry Hudson,3.69,"3,153 rating","January 1, 1904","A failed revolutionary attempt drives the hero of Hudson's novel to seek refuge in the primeval forests of south-western Venezuela. There, in the 'green mansions' of the title, Abel encounters the wood-nymph Rima, the last survivor of a mysterious aboriginal race. The love that flowers between them is soon overshadowed by cruelty and sorrow... One of the acknowledged masters of natural history writing, W. H. Hudson forms an important link between nineteenth-century Romanticism and the twentieth-century ecological movement.First published in 1904 and a bestseller after its reissue a dozen years later, Green Mansions offers its readers a poignant meditation on the loss of wilderness, the dream of a return to nature, and the bitter reality of the encounter between savage and civilized man.",240,"['Classics', 'Fiction', 'Fantasy', 'Romance', 'Literature', 'Novels', 'Adventure']",79 follower,320 review,502,104 (3%),310 (9%),874 (27%),"1,031 (32%)",834 (26%)
"The Civil War, Vol. 2: Fredericksburg to Meridian",Shelby Foote,4.53,"7,064 rating","January 1, 1963","A narrative history of the American Civil War, which covers not only the battles and the troop movements but also the social background that brought on the war and led, in the end, to the South's defeat.",976,"['History', 'Civil War', 'Nonfiction', 'American History', 'American Civil War', 'War', 'Military History']",602 follower,251 review,129,69 (<1%),106 (1%),511 (7%),"1,710 (24%)","4,668 (66%)"
The Denial of Death,Ernest Becker,4.09,"12,966 rating","December 31, 1973","Winner of the Pulitzer prize in 1974 and the culmination of a life's work, The Denial of Death is Ernest Becker's brilliant and impassioned answer to the ""why"" of human existence. In bold contrast to the predominant Freudian school of thought, Becker tackles the problem of the vital lie -- man's refusal to acknowledge his own mortality. In doing so, he sheds new light on the nature of humanity and issues a call to life and its living that still resonates more than twenty years after its writing.",336,"['Philosophy', 'Psychology', 'Nonfiction', 'Death', 'Self Help', 'Science', 'Sociology']",807 follower,"1,385 review",22,377 (2%),804 (6%),"1,993 (15%)","3,837 (29%)","5,955 (45%)"
Exiles: A Memoir,Michael J. Arlen,3.83,88 rating,"June 1, 1970","Back in print, ""a wry and moving . . . rare and minute accounting of growing up."" ( Time )Exiles is the story of two glamorous people ― one, a beautiful aristocrat; the other, a self-made man, one of the most famous authors of the 1920s. In this slender volume, which was nominated for the 1970 National Book Award and helped reestablish the memoir as a genre, Michael J. Arlen evokes ― with humor and honesty ― his parents' seemingly charmed life in Hollywood and New York, his own childhood spent between homes and boarding schools, and the decline of a family full of love, joy, and pride in one in other words, a family as ordinary as it is unusual.",240,"['Memoir', 'Biography Memoir', 'Nonfiction', 'Biography']",4 follower,14 review,27,4 (4%),3 (3%),22 (25%),34 (38%),25 (28%)
Sword at Sunset,Rosemary Sutcliff,4.09,"2,000 rating","January 1, 1963","This brilliant reconception of the Arthurian epic cuts through the familiar myths and tells the story of the real King Arthur: Artos the Bear, the mighty warrior-king who saved the last lights of Western civilization when the barbarian darkness descended in the fifth century. Artos here comes alive: bold and forceful in battle, warm and generous in friendship, tough in politics, shrewd in the strategy of war - and tender and tragically tormented in love. Out of the braiding of ancient legend, fresh research, soaring imagination and hypnotic narrative skill comes a novel that has richly earned its reputation as a classic.",486,"['Historical Fiction', 'Arthurian', 'Fiction', 'Fantasy', 'Historical', 'Classics', 'Young Adult']",620 follower,184 review,121,26 (1%),102 (5%),378 (18%),654 (32%),840 (42%)
Daughter of Persia: A Woman's Journey from Her Father's Harem Through the Islamic Revolution,Sattareh Farman Farmaian,4.12,"1,832 rating","January 1, 1992","""A riveting memoir about an inspiring Iranian woman and her country's road to revolution.""""A lesson about the value of personal freedom and what happens to a nation when its people are denied the right to direct their own destiny. This is a book Americans should read."" -- Washington PostThe fifteenth of thirty-six children, Sattareh Farman Farmaian was born in Iran in 1921 to a wealthy and powerful shazdeh, or prince, and spent a happy childhood in her father's Tehran harem. Inspired and empowered by his ardent belief in education, she defied tradition by traveling alone at the age of twenty-three to the United States to study at the University of Southern California. Ten years later, she returned to Tehran and founded the first school of social work in Iran.Intertwined with Sattareh's personal story is her unique perspective on the Iranian political and social upheaval that have rocked Iran throughout the twentieth century, from the 1953 American-backed coup that toppled democratic premier Mossadegh to the brutal regime of the Shah and Ayatollah Khomeini's fanatic and anti-Western Islamic Republic. In 1979, after two decades of tirelessly serving Iran's neediest, Sattareh was arrested as a counterrevolutionary and branded an imperialist by Ayatollah Khomeini's radical students.Daughter of Persia is the remarkable story of a woman and a nation in the grip of profound change.",432,"['Nonfiction', 'Iran', 'Biography', 'Memoir', 'History', 'Islam', 'Biography Memoir', 'Nonfiction', 'Iran', 'Biography', 'Memoir', 'History', 'Islam', 'Biography Memoir', 'Nonfiction', 'Iran', 'Biography', 'Memoir', 'History', 'Islam', 'Biography Memoir']",26 follower,239 review,2,27 (1%),64 (3%),316 (17%),683 (37%),742 (40%)
Anti-Intellectualism in American Life,Richard Hofstadter,4.12,"3,170 rating","February 12, 1963","Anti-intellectualism in American Life was awarded the 1964 Pulitzer Prize in Non-Fiction. It is a book which throws light on many features of the American character. Its concern is not merely to portray the scorners of intellect in American life, but to say something about what the intellectual is, and can be, as a force in a democratic society.Hofstadter set out to trace the social movements that altered the role of intellect in American society from a virtue to a vice. In so doing, he explored questions regarding the purpose of education and whether the democratization of education altered that purpose and reshaped its form.In considering the historic tension between access to education and excellence in education, Hofstadter argued that both anti-intellectualism and utilitarianism were consequences, in part, of the democratization of knowledge.Moreover, he saw these themes as historically embedded in America's national fabric, an outcome of her colonial European and evangelical Protestant heritage. Anti-intellectualism and utilitarianism were functions of American cultural heritage, not necessarily of democracy.",434,"['History', 'Politics', 'Nonfiction', 'Sociology', 'Philosophy', 'American History', 'Education']",249 follower,352 review,95,43 (1%),107 (3%),548 (17%),"1,185 (37%)","1,287 (40%)"
A Drink Before the War,Dennis Lehane,3.94,"42,372 rating","November 1, 1994","Kenzie and Gennaro are private investigators in the blue-collar neighborhoods and ghettos of South Boston-they know it as only natives can. Working out of an old church belfry, Kenzie and Gennaro take on a seemingly simple assignment for a prominent politician: to uncover the whereabouts of Jenna Angeline, a black cleaning woman who has allegedly stolen confidential state documents. Finding Jenna, however, is easy compared to staying alive once they've got her. The investigation escalates, implicating members of Jenna's family and rival gang leaders while uncovering extortion, assassination, and child prostitution extending from bombed-out ghetto streets to the highest levels of government. A Drink Before the War , the first in Lehane's acclaimed series with Boston detectives Patrick Kenzie and Angie Gennaro, is a remarkable debut that is at once a pulsating crime thriller and a mirror of our world, one in which the worst human horrors are found closest to home, and the most vicious obscenities are committed in the name of love.",282,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Noir']",12.7k follower,"2,397 review",101,567 (1%),"1,732 (4%)","9,480 (22%)","18,553 (43%)","12,040 (28%)"
Gabriel García Márquez: One Hundred Years of Solitude,Michael  Wood,4.55,"5,693 rating","May 31, 1990","One Hundred Years of Solitude is perhaps the most important landmark of the so-called Boom in contemporary Latin American fiction. Published in 1967, the novel was an instant success, running to hundreds of editions, winning four international prizes and being translated into 27 languages. In 1982, its author received the Nobel Prize for Literature. Michael Wood places the novel in the context of modern Colombia's violent history, and helps the reader to explore the rich and complex vision of the world which Garcia Marquez presents in it. Close reference is made to the text itself (in English translation), and there is a guide to further reading.",132,"['Fiction', 'Classics', 'Novels', 'Literature', 'Magical Realism', 'Fantasy', 'Latin American Literature']",33 follower,123 review,16,68 (1%),100 (1%),422 (7%),"1,174 (20%)","3,929 (69%)"
Buch der Erinnerung,Péter Nádas,4.07,570 rating,"January 1, 1986","Das Buch der Erinnerung von Péter Nádas, ein Meilenstein der ungarischen Nachkriegsliteratur, zeichnet ein Bild des 20. Jahrhunderts, indem es die Erschütterungen und Wechsellagen seiner äußeren Geschichte mit einer eindringlichen Beschreibung und Analyse des Gefühlslebens in Verbindung bringt. Es dokumentiert das Lebensgefühl eines Intellektuellen in der Auseinandersetzung mit einem menschenfeindlichen System.Entstehung: Elf Jahre lang arbeitete Nádas an seinem über 1300 Seiten starken Roman. Wie er in einem Vorspann zur deutschen Ausgabe mitteilte, war es sein Anliegen, parallele Erinnerungen verschiedener Personen zu verschiedenen Zeiten so niederzuschreiben, als wären alle diese Personen er, ohne dass er es wirklich wäre.Inhalt: Im Mittelpunkt des Romans steht ein etwa 30-jähriger ungarischer Schriftsteller. Dieser namenlose Ich-Erzähler befindet sich Anfang der 1970er Jahre in Ostberlin. Er durchlebt eine Krise, da sein geliebter Freund Melchior, ein deutscher Schriftsteller, in den Westen geflohen ist. Der Erzähler kehrt daraufhin nach Ungarn zurück und beginnt mit der Aufzeichnung seiner Erinnerungen. Um sich des eigenen Schicksals bewusst zu werden, entwirft er einen Roman um einen Schriftsteller, der sich zu Beginn des Jahrhunderts in Berlin und im Ostseebad Heiligendamm aufhält. Dieser Erzählstrang, aus der Perspektive der Hauptfigur ebenfalls in Ich-Form erzählt, ist die zweite Ebene des Romans. Die dritte führt in das Budapest der 1950er Jahre und schildert die schreckliche Kindheit des ersten Erzählers in einer großbürgerlichen Familie während der Zeit der stalinistischen Diktatur Rákosis.Der aus Ostberlin nach Budapest zurückgekehrte Erzähler stirbt schließlich eines gewaltsamen Todes; er wird von Motorradfahrern vorsätzlich überfahren. Krisztian, ein alter Schulfreund des Erzählers, nimmt das Erinnerungsbuch an sich, betrachtet die dort geschilderte, gemeinsam verbrachte Kindheit aus seiner Perspektive und sinniert über die Existenz und Identität seines toten Freundes.Struktur: Das Buch besitzt einen äußerst komplexen Aufbau, der vom Leser ein hohes Maß an Aufmerksamkeit und Aufnahmebereitschaft fordert. Es führt in ein Labyrinth aus Raum und Zeit, in dem sich die unterschiedlichen Ebenen vielfach verbinden und überlagern. Es tritt eine Fülle von Personen auf, deren Lebenskreise sich berühren und schneiden. Den Kern des Romans bildet die Verknüpfung zweier Biografien: die des ungarischen Schriftstellers, der seine Vergangenheit erforscht, und jene des jungen Deutschen, der ein Produkt der Fantasie der Hauptfigur ist.Der Text ist in drei Haupt-Erzählstränge gegliedert, in denen ein jeweils anderer Ich-Erzähler an verschiedenen Orten zu verschiedenen Zeiten auftritt. Diese parallelen Erinne- rungen sind jedoch nicht einander nachgestellt, sondern ineinander verschachtelt. Auch innerhalb der einzelnen Erzählstränge wird die Handlung immer wieder von akribisch und minutiös geschilderten Episoden, Bildern und Befindlichkeiten unterbrochen. Selbst auf der Ebene der einzelnen Sätze – lange Sätze, die kunstvoll komponiert und verschachtelt sind – wird dieses Prinzip des Unterbrechens und Hinhaltens angewendet. Inhalt und Sprache des Texts entsprechen dem Wesen des Erinnerns, sie folgen dem unberechenbaren Strom der Erinnerungen.Wirkung: Das Buch der Erinnerung begründete Nádas’ internationalen Ruf als Schriftsteller und wurde mit zahlreichen renommierten Literatur-Preisen ausgezeichnet. R. F. (Copyright: Aus Das Buch der 1000 Bücher (Harenberg Verlag))",1016,"['Fiction', 'Hungary', 'Hungarian Literature', 'Literary Fiction', 'Classics', 'Novels', 'Literature', 'Fiction', 'Hungary', 'Hungarian Literature', 'Literary Fiction', 'Classics', 'Novels', 'Literature', 'Fiction', 'Hungary', 'Hungarian Literature', 'Literary Fiction', 'Classics', 'Novels', 'Literature']",183 follower,80 review,96,21 (3%),43 (7%),74 (12%),169 (29%),263 (46%)
Paganini (Heyne allgemeine Reihe),Klaus Kinski,3.17,12 rating,"January 1, 1992", German,330,[],31 follower,2 review,23,1 (8%),1 (8%),5 (41%),5 (41%),0 (0%)
Ślub,Witold Gombrowicz,3.91,284 rating,"January 1, 1948","Gombrowicz, Witold","First published January 1, 1948","['Polish Literature', 'Plays', 'Drama', 'School', 'Fiction', 'Classics']",916 follower,19 review,113,7 (2%),18 (6%),60 (21%),107 (37%),92 (32%)
Seth Speaks: The Eternal Validity of the Soul,Jane Roberts,4.19,"9,128 rating","January 1, 1972","One of the most powerful of the Seth Books, this essential guide to conscious living clearly and powerfully articulates the furthest reaches of human potential, and the concept that we all create our own reality according to our individual beliefs. Having withstood the test of time, it is still considered one of the most dynamic and brilliant maps of inner reality available today.",446,"['Spirituality', 'Nonfiction', 'Philosophy', 'New Age', 'Self Help', 'Metaphysics', 'Religion', 'Spirituality', 'Nonfiction', 'Philosophy', 'New Age', 'Self Help', 'Metaphysics', 'Religion', 'Spirituality', 'Nonfiction', 'Philosophy', 'New Age', 'Self Help', 'Metaphysics', 'Religion', 'Spirituality', 'Nonfiction', 'Philosophy', 'New Age', 'Self Help', 'Metaphysics', 'Religion', 'Spirituality', 'Nonfiction', 'Philosophy', 'New Age', 'Self Help', 'Metaphysics', 'Religion']",344 follower,284 review,228,285 (3%),413 (4%),"1,359 (14%)","2,266 (24%)","4,805 (52%)"
Ship of Fools,Katherine Anne Porter,3.68,"2,747 rating","January 1, 1962","The story takes place in the summer of 1931, on board a cruise ship bound for Germany. Passengers include a Spanish noblewoman, a drunken German lawyer, an American divorcee, a pair of Mexican Catholic priests. This ship of fools is a crucible of intense experience, out of which everyone emerges forever changed. Rich in incident, passion, and treachery, the novel explores themes of nationalism, cultural and ethnic pride, and basic human frailty that are as relevant today as they were when the book was first published in 1962.",520,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction']",321 follower,325 review,141,85 (3%),277 (10%),732 (26%),"1,000 (36%)",653 (23%)
Lord Krishna's Cuisine: The Art of Indian Vegetarian Cooking,Yamuna Devi,4.23,"1,186 rating","March 28, 1987","Finally back in print--the definitive volume on Indian vegetarian cooking. Created by a noted author and lecturer, Lord Krishna's Cuisine features more than 500 recipes, filled with fresh produce and herbs, delicate spices, hot curries, and homemade dairy products. All recipes are based on readily available ingredients and have been scrupulously adapted for American kitchens. The recipes are enlivened by the author's anecdotes and personal reminiscences of her years in India, including stories of gathering recipes from royal families and temple cooks, which had been jealously guarded for centuries.Hailed by Gourmet as ""definitive,"" and as ""a marvelous source for vegetarians"" by Bon Appetit , Devi has created the landmark work on the world's most sophisticated vegetarian cuisine. Repackaged and evocatively illustrated, Lord Krishna's Cuisine unlocks the mysteries of the most healthful and delicious recipes of the world.",834,"['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Indian Literature', 'Vegetarian', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Indian Literature', 'Vegetarian', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Indian Literature', 'Vegetarian']",6 follower,42 review,6,22 (1%),49 (4%),194 (16%),288 (24%),633 (53%)
Annie's Song,Catherine Anderson,4.16,"16,818 rating","January 1, 1996","Annie Trimble lives in a solitary world that no one enters or understands. As delicate and beautiful as the tender blossoms of the Oregon spring, she is shunned by a town that misinterprets her affliction. But cruelty cannot destroy the love Annie holds in her heart.Alex Montgomery is horrified to learn his wild younger brother forced himself on a helpless ""idiot girl."" Tormented by guilt, Alex agrees to marry her and raise the baby she carries as his own. But he never dreams he will grow to cherish his lovely, mute, and misjudged Annie; her childlike innocence, her womanly charms and the wondrous way she views her world. He becomes determined to break through the wall of silence surrounding her; to heal...and to be healed by Annie's sweet song of love.",410,"['Historical Romance', 'Romance', 'Historical', 'Westerns', 'Historical Fiction', 'Disability', 'Adult']","2,818 follower","1,548 review",81,338 (2%),790 (4%),"2,643 (15%)","5,189 (30%)","7,858 (46%)"
Het goddelijke monster,Tom Lanoye,3.69,"1,882 rating","January 1, 1997", Dutch,336,"['Fiction', 'Roman', 'Literature', 'Dutch Literature', 'Collections', 'Belgium', 'Novels']",352 follower,39 review,98,43 (2%),132 (7%),516 (27%),862 (45%),329 (17%)
Dersu Uzala,Vladimir K. Arsenyev,4.30,"1,103 rating","January 1, 1923","A memoir by Russian explorer Vladimir Arsenyev, covering his trips in 1902, 1906, and 1907 as the first European to explore remote portions of Siberia. Dersu Uzala was his native guide on these trips. The book describes their adventures deep in the wilderness. It is the source for the Kurosawa movie of the same name. A great story of exploration.",312,"['Russia', 'Adventure', 'Nonfiction', 'Travel', 'History', 'Biography', 'Nature']",21 follower,136 review,21,5 (<1%),26 (2%),143 (12%),390 (35%),539 (48%)
Chicka Chicka Boom Boom,Bill Martin Jr.,4.25,"162,682 rating","January 1, 1989","The 26 characters in this rhythmic, rhyming baby book are a lowercase alphabet with attitude. ""A told b, and b told c, 'I'll meet you at the top of the coconut tree'""--which probably seemed like a good idea until the other 23 members of the gang decided to follow suit. The palm tree standing straight and tall on the first page begins to groan and bend under its alphabetical burden. First the coconuts fall off, then (""Chicka chicka... BOOM! BOOM!"") all the letters also end up in a big heap underneath.",32,"['Picture Books', 'Childrens', 'Fiction', 'Poetry', 'Classics', 'Storytime', 'Kids', 'Picture Books', 'Childrens', 'Fiction', 'Poetry', 'Classics', 'Storytime', 'Kids', 'Picture Books', 'Childrens', 'Fiction', 'Poetry', 'Classics', 'Storytime', 'Kids', 'Picture Books', 'Childrens', 'Fiction', 'Poetry', 'Classics', 'Storytime', 'Kids', 'Picture Books', 'Childrens', 'Fiction', 'Poetry', 'Classics', 'Storytime', 'Kids']",339 follower,"5,035 review",203,"3,868 (2%)","7,783 (4%)","23,866 (14%)","34,674 (21%)","92,491 (56%)"
