title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Big Sur,Jack Kerouac,3.84,"34,654 rating","September 11, 1962","""Each book by Jack Kerouac is unique, a telepathic diamond. With prose set in the middle of his mind, he reveals consciousness itself in all its syntactic elaboration, detailing the luminous emptiness of his own paranoiac confusion. Such rich natural writing is nonpareil in later half XX century, a synthesis of Proust, Céline, Thomas Wolfe, Hemingway, Genet, Thelonius Monk, Basho, Charlie Parker & Kerouac's own athletic sacred insight. ""Big Sur's humane, precise account of the extraordinary ravages of alcohol delirium tremens on Kerouac, a superior novelist who had strength to complete his poetic narrative, a task few scribes so afflicted have accomplished—others crack up. Here we meet San Francisco's poets & recognize hero Dean Moriarty ten years after On the Road. Jack Kerouac was a 'writer,' as his great peer W.S. Burroughs says, and here at the peak of his suffering humorous genius he wrote through his misery to end with 'Sea,' a brilliant poem appended, on the hallucinatory Sounds of the Pacific Ocean at Big Sur.""—Allen Ginsberg 10/10/91 N.Y.C.",256,357,10.4k follower,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Travel', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Travel', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Travel', '20th Century']","1,573 review","9,606 (27%)","13,197 (38%)","9,119 (26%)","2,163 (6%)",569 (1%)
The Black Dahlia,James Ellroy,3.77,"90,778 rating","September 1, 1987","On January 15, 1947, the torture-ravished body of a beautiful young woman is found in a vacant lot. The victim makes headlines as the Black Dahlia—and so begins the greatest manhunt in California history. Caught up in the investigation are Bucky Bleichert and Lee Blanchard: Warrants Squad cops, friends, and rivals in love with the same woman. But both are obsessed with the Dahlia—driven by dark needs to know everything about her past, to capture her killer, to possess the woman even in death. Their quest will take them on a hellish journey through the underbelly of postwar Hollywood, to the core of the dead girl's twisted life, past the extremes of their own psyches—into a region of total madness.",348,120,"3,816 follower","['Mystery', 'Fiction', 'Crime', 'Noir', 'Historical Fiction', 'True Crime', 'Thriller']","3,166 review","25,150 (27%)","32,684 (36%)","23,119 (25%)","6,841 (7%)","2,984 (3%)"
Cities of the Plain,Cormac McCarthy,4.12,"26,670 rating","May 12, 1998","The concluding volume of the Border trilogy. In this magnificent new novel, the National Book Award-winning author of All the Pretty Horses and The Crossing fashions a darkly beautiful elegy for the American frontier. It is 1952 and John Grady Cole and Billy Parham are working as ranch hands in New Mexico, not far from the proving grounds of Alamogordo and the cities of El Paso and Juarez. Their life is made up of trail drives and horse auctions and stories told by campfire light. They value that life all the more because they know it is about to change forever.The change comes when John Grady falls in love with a beautiful, ill-starred Mexican prostitute and sets in motion a chain of events as violent as they are unstoppable. Haunting in its beauty, filled with sorrow, humor, and awe, Cities of the Plain is a genuine American epic.",293,54,24.2k follower,"['Fiction', 'Westerns', 'Historical Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction']","1,729 review","9,549 (35%)","11,739 (44%)","4,593 (17%)",682 (2%),107 (<1%)
Snow Country,Yasunari Kawabata,3.60,"32,574 rating","January 1, 1948","Nobel Prize recipient Yasunari Kawabata's Snow Country is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness.",175,370,"3,278 follower","['Fiction', 'Japanese Literature', 'Romance', 'Literature', 'Asia', 'Novels', 'Nobel Prize', 'Fiction', 'Japanese Literature', 'Romance', 'Literature', 'Asia', 'Novels', 'Nobel Prize', 'Fiction', 'Japanese Literature', 'Romance', 'Literature', 'Asia', 'Novels', 'Nobel Prize']","3,519 review","6,360 (19%)","11,659 (35%)","10,378 (31%)","3,365 (10%)",812 (2%)
A Time to Love and a Time to Die,Erich Maria Remarque,4.43,"13,036 rating","January 1, 1954","From the quintessential author of wartime Germany, A Time to Love and a Time to Die echoes the harrowing insights of his masterpiece All Quiet on the Western Front. After two years at the Russian front, Ernst Graeber finally receives three weeks’ leave. But since leaves have been canceled before, he decides not to write his parents, fearing he would just raise their hopes. Then, when Graeber arrives home, he finds his house bombed to ruin and his parents nowhere in sight. Nobody knows if they are dead or alive. As his leave draws to a close, Graeber reaches out to Elisabeth, a childhood friend. Like him, she is imprisoned in a world she did not create. But in a time of war, love seems a world away. And sometimes, temporary comfort can lead to something unexpected and redeeming.",379,147,"5,247 follower","['Classics', 'Fiction', 'War', 'Historical Fiction', 'German Literature', 'Germany', 'Romance', 'Classics', 'Fiction', 'War', 'Historical Fiction', 'German Literature', 'Germany', 'Romance', 'Classics', 'Fiction', 'War', 'Historical Fiction', 'German Literature', 'Germany', 'Romance']",598 review,"7,357 (56%)","4,219 (32%)","1,231 (9%)",185 (1%),44 (<1%)
Island Sequined Love Nun,Christopher Moore,3.80,"32,613 rating","August 1, 1997","Take a wonderfully crazed excursion into the demented heart of a tropical paradise—a world of cargo cults, cannibals, mad scientists, ninjas, and talking fruit bats. Our bumbling hero is Tucker Case, a hopeless geek trapped in a cool guy's body, who makes a living as a pilot for the Mary Jean Cosmetics Corporation. But when he demolishes his boss's pink plane during a drunken airborne liaison, Tuck must run for his life from Mary Jean's goons. Now there's only one employment opportunity left for him: piloting shady secret missions for an unscrupulous medical missionary and a sexy blond high priestess on the remotest of Micronesian hells. Here is a brazen, ingenious, irreverent, and wickedly funny novel from a modern master of the outrageous.",325,94,90.4k follower,"['Humor', 'Fiction', 'Fantasy', 'Comedy', 'Adventure', 'Audiobook', 'Adult']","1,544 review","8,275 (25%)","12,660 (38%)","9,222 (28%)","1,952 (5%)",504 (1%)
Ghost Story,Peter Straub,3.93,"78,113 rating","January 1, 1979","In life, not every sin goes unpunished.GHOST STORYFor four aging men in the terror-stricken town of Milburn, New York, an act inadvertently carried out in their youth has come back to haunt them. Now they are about to learn what happens to those who believe they can bury the past -- and get away with murder.",567,263,"3,946 follower","['Horror', 'Fiction', 'Paranormal', 'Mystery', 'Ghosts', 'Thriller', 'Fantasy']","3,197 review","27,197 (34%)","26,924 (34%)","17,186 (22%)","4,929 (6%)","1,877 (2%)"
Oscar and Lucinda,Peter Carey,3.73,"21,103 rating","January 1, 1988","Peter Carey's Booker Prize winning novel imagines Australia's youth, before its dynamic passions became dangerous habits. It is also a startling and unusual love story. Oscar is a young English clergyman who has broken with his past and developed a disturbing talent for gambling. A country girl of singular ambition, Lucinda moves to Sydney, driven by dreams of self-reliance and the building of an industrial Utopia. Together this unlikely pair create and are created by the spectacle of mid-nineteenth century Australia. Peter Carey's visionary brilliance, and his capacity to delight and surprise, propel this story to its stunning conclusion.",515,97,989 follower,"['Fiction', 'Historical Fiction', 'Australia', 'Romance', 'Historical', 'Classics', 'Literary Fiction']","1,050 review","5,631 (26%)","7,504 (35%)","5,370 (25%)","1,833 (8%)",765 (3%)
"Flow My Tears, the Policeman Said",Philip K. Dick,3.91,"40,895 rating","February 1, 1974","Jason Taverner woke up one morning to find himself completely unknown. The night before he had been the top-rated television star with millions of devoted watchers. The next day he was just an unidentified walking object, whose face nobody recognised, of whom no one had heard, and without the I.D. papers required in that near future.When he finally found a man who would agree to counterfeiting such cards for him, that man turned out to be a police informer. And then Taverner found out not only what it was like to be a nobody but also to be hunted by the whole apparatus of society.It was obvious that in some way Taverner had become the pea in in some sort of cosmic shell game - but how? And why?Philip K. Dick takes the reader on a walking tour of solipsism's scariest margin in his latest novel about the age we are already half into.",204,"1,583",20.1k follower,"['Science Fiction', 'Fiction', 'Dystopia', 'Novels', 'Science Fiction Fantasy', 'Fantasy', 'American', 'Science Fiction', 'Fiction', 'Dystopia', 'Novels', 'Science Fiction Fantasy', 'Fantasy', 'American', 'Science Fiction', 'Fiction', 'Dystopia', 'Novels', 'Science Fiction Fantasy', 'Fantasy', 'American']","2,308 review","11,325 (27%)","17,575 (42%)","9,630 (23%)","1,894 (4%)",471 (1%)
Nightwood,Djuna Barnes,3.61,"12,708 rating","January 1, 1936","Nightwood, Djuna Barnes' strange and sinuous tour de force, ""belongs to that small class of books that somehow reflect a time or an epoch"" (TLS). That time is the period between the two World Wars, and Barnes' novel unfolds in the decadent shadows of Europe's great cities, Paris, Berlin, and Vienna—a world in which the boundaries of class, religion, and sexuality are bold but surprisingly porous. The outsized characters who inhabit this world are some of the most memorable in all of fiction—there is Guido Volkbein, the Wandering Jew and son of a self-proclaimed baron; Robin Vote, the American expatriate who marries him and then engages in a series of affairs, first with Nora Flood and then with Jenny Petherbridge, driving all of her lovers to distraction with her passion for wandering alone in the night; and there is Dr. Matthew-Mighty-Grain-of-Salt-Dante-O'Connor, a transvestite and ostensible gynecologist, whose digressive speeches brim with fury, keen insights, and surprising allusions. Barnes' depiction of these characters and their relationships (Nora says, ""A man is another person—a woman is yourself, caught as you turn in panic; on her mouth you kiss your own"") has made the novel a landmark of feminist and lesbian literature. Most striking of all is Barnes' unparalleled stylistic innovation, which led T. S. Eliot to proclaim the book ""so good a novel that only sensibilities trained on poetry can wholly appreciate it."" Now with a new preface by Jeanette Winterson, Nightwood still crackles with the same electric charge it had on its first publication in 1936.",182,101,478 follower,"['Fiction', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', '20th Century', 'Fiction', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', '20th Century', 'Fiction', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', '20th Century', 'Fiction', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', '20th Century', 'Fiction', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', '20th Century']","1,504 review","3,326 (26%)","3,916 (30%)","3,295 (25%)","1,572 (12%)",599 (4%)
The Assistant,Bernard Malamud,3.90,"10,617 rating","January 1, 1957","Bernard Malamud’s second novel, originally published in 1957, is the story of Morris Bober, a grocer in postwar Brooklyn, who “wants better” for himself and his family. First two robbers appear and hold him up; then things take a turn for the better when broken-nosed Frank Alpine becomes his assistant. But there are complications: Frank, whose reaction to Jews is ambivalent, falls in love with Helen Bober; at the same time he begins to steal from the store.Like Malamud’s best stories, this novel unerringly evokes an immigrant world of cramped circumstances and great expectations. Malamud defined the immigrant experience in a way that has proven vital for several generations of writers.",246,142,442 follower,"['Fiction', 'Classics', 'Jewish', 'Novels', 'Literature', 'American', 'Americana', 'Fiction', 'Classics', 'Jewish', 'Novels', 'Literature', 'American', 'Americana', 'Fiction', 'Classics', 'Jewish', 'Novels', 'Literature', 'American', 'Americana']",637 review,"3,103 (29%)","4,273 (40%)","2,481 (23%)",586 (5%),174 (1%)
A Voice in the Wind,Francine Rivers,4.57,"94,139 rating","March 1, 1993","“The city was silently bloating in the hot sun, rotting like the thousands of bodies that lay where they had fallen in street battles.” With this opening sentence, A Voice in the Wind transports readers back to Jerusalem during the first Jewish-Roman War, some seventy years after the death of Christ. Following the prides and passions of a group of Jews, Romans and Barbarians living at the time of the siege, the narrative is centered on an ill-fated romance between a steadfast slave girl, Hadassah, and Marcus, the brother of her owner and a handsome aristocrat. After surviving the massacre of her family and the destruction of Jerusalem by the Romans, Hadassah is captured and sold to a well-to-do merchant’s family. Brought to Rome, she is pressed into service as a personal slave to hedonistic Julia Valerian. Hadassah struggles to walk in the footsteps of Jesus and to treat her masters in a manner in keeping with His teachings, but she is forced to keep her religious identity a secret in order to survive. Confused and alone, she has only her faith to cling to as she tries to subtly bring God into the lives of her captors. Reckless, impulsive, and villainous, Julia tries to undermine Hadassah at every turn. But Julia’s brother, Marcus, is a different sort altogether. Is it possible for a love between Hadassah and Marcus to flourish considering not only their differing stations in life, but also the gap between Hadassah’s unrelenting faith and Marcus’ lack of belief in anything? Simultaneously, Atretes, a captured soldier from Germania, is forced to become a gladiator. This is the time of Rome’s decline and the decadence of a civilization on the verge of self-destruction serves as a powerful backdrop to the Barbarian’s struggle for survival in the arena.",520,100,17.3k follower,"['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Historical Romance', 'Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Historical Romance', 'Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Historical Romance']","4,577 review","67,807 (72%)","17,080 (18%)","5,701 (6%)","1,922 (2%)","1,629 (1%)"
Another Country,James Baldwin,4.31,"26,237 rating","May 1, 1962","From one of the most important American novelists of the twentieth century—a novel of sexual, racial, political, artistic passions, set in Greenwich Village, Harlem, and France.Stunning for its emotional intensity and haunting sensuality, this book depicts men and women, blacks and whites, stripped of their masks of gender and race by love and hatred at the most elemental and sublime.",426,255,12.4k follower,"['Fiction', 'Classics', 'LGBT', 'Queer', 'Race', 'Novels', 'African American']","2,714 review","13,240 (50%)","8,895 (33%)","3,186 (12%)",703 (2%),213 (<1%)
Bastard Out of Carolina / Two or Three Things I Know For Sure,Dorothy Allison,4.05,514 rating,"January 1, 1995","For anyone who has ever felt the contempt of a self-righteous world, this book will resonate within you like a gospel choir. For anyone who hasn't, this book will be an education. Dorothy Allison has elegantly unpretentious style, raw intensity, and a great big heart. In Bastard out of Carolina she tells a horrific story without malice or self-pity. I read her work in admiration and respect.","PaperbackFirst published January 1, 1995",65,"1,370 follower","['Fiction', 'Adult Fiction']",16 review,193 (37%),195 (37%),94 (18%),21 (4%),11 (2%)
"Not a Penny More, Not a Penny Less",Jeffrey Archer,4.04,"42,957 rating","January 1, 1976",vg++ Harper Collins paperback 1st edition,254,379,11.2k follower,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Mystery Thriller', 'Drama', 'Novels']","1,509 review","14,697 (34%)","17,445 (40%)","8,958 (20%)","1,506 (3%)",351 (<1%)
Kon-Tiki,Thor Heyerdahl,4.15,"23,134 rating","January 1, 1948","Kon-Tiki is the record of an astonishing adventure - a journey of 4,300 nautical miles across the Pacific Ocean by raft. Intrigued by Polynesian folklore, biologist Thor Heyerdahl suspected that the South Sea Islands had been settled by an ancient race from thousands of miles to the east, led by a mythical hero, Kon-Tiki. He decided to prove his theory by duplicating the legendary voyage.On April 28, 1947, Heyerdahl and five other adventurers sailed from Peru on a balsa log raft. After three months on the open sea, encountering raging storms, whales, and sharks, they sighted land - the Polynesian island of Puka Puka.Translated into over sixty languages, Kon-Tiki is a classic, inspiring tale of daring and courage - a magnificent saga of men against the sea.",240,113,280 follower,"['Nonfiction', 'Travel', 'Adventure', 'History', 'Classics', 'Biography', 'Memoir']","1,438 review","9,379 (40%)","8,947 (38%)","3,982 (17%)",615 (2%),211 (<1%)
Tom's Midnight Garden,Philippa Pearce,4.05,"26,427 rating","December 31, 1958","When his brother catches measles, Tom is sent away for the summer to stay with his uncle and aunt and is thoroughly fed up about it. What a boring summer it's going to be. But then, lying in bed one night, he hears the old grandfather clock in the hall strike the very strange hour of 13 o'clock. What can it mean? As Tom creeps downstairs and opens the door, he finds out...a magical garden, a new playmate, and the adventure of a lifetime.",240,82,95 follower,"['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Time Travel', 'Middle Grade', 'Young Adult', 'Fantasy', 'Childrens', 'Classics', 'Fiction', 'Time Travel', 'Middle Grade', 'Young Adult', 'Fantasy', 'Childrens', 'Classics', 'Fiction', 'Time Travel', 'Middle Grade', 'Young Adult']","1,230 review","10,373 (39%)","9,215 (34%)","5,186 (19%)","1,140 (4%)",513 (1%)
'Tis,Frank McCourt,3.72,"62,911 rating","January 1, 1999","Frank McCourt's glorious childhood memoir, Angela's Ashes, has been loved and celebrated by readers everywhere for its spirit, its wit and its profound humanity. A tale of redemption, in which storytelling itself is the source of salvation, it won the National Book Critics Circle Award, the Los Angeles Times Book Award and the Pulitzer Prize. Rarely has a book so swiftly found its place on the literary landscape.And now we have 'Tis, the story of Frank's American journey from impoverished immigrant to brilliant teacher and raconteur. Frank lands in New York at age nineteen, in the company of a priest he meets on the boat. He gets a job at the Biltmore Hotel, where he immediately encounters the vivid hierarchies of this ""classless country,"" and then is drafted into the army and is sent to Germany to train dogs and type reports. It is Frank's incomparable voice -- his uncanny humor and his astonishing ear for dialogue -- that renders these experiences spellbinding.When Frank returns to America in 1953, he works on the docks, always resisting what everyone tells him, that men and women who have dreamed and toiled for years to get to America should ""stick to their own kind"" once they arrive. Somehow, Frank knows that he should be getting an education, and though he left school at fourteen, he talks his way into New York University. There, he falls in love with the quintessential Yankee, long-legged and blonde, and tries to live his dream. But it is not until he starts to teach -- and to write -- that Frank finds his place in the world. The boy in Angela's Ashes comes of age.As Malcolm Jones said in his Newsweek review of Angela's Ashes, ""It is only the best storyteller who can so beguile his readers that he leaves them wanting more when he is done...and McCourt proves himself one of the very best."" Frank McCourt's 'Tis is one of the most eagerly awaited books of our time, and it is a masterpiece.",495,53,"2,208 follower","['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Ireland', 'Biography Memoir', 'Irish Literature']","2,531 review","14,096 (22%)","23,827 (37%)","19,459 (30%)","4,470 (7%)","1,059 (1%)"
In the Time of the Butterflies,Julia Alvarez,4.15,"71,115 rating","January 1, 1994","Set during the waning days of the Trujillo dictatorship in the Dominican Republic in 1960, this extraordinary novel tells the story of the Mirabal sisters, three young wives and mothers who are assassinated after visiting their jailed husbands. From the author of How the Garcia Girls Lost Their Accents comes this tale of courage and sisterhood set in the Dominican Republic during the rise of the Trujillo dictatorship. A skillful blend of fact and fiction, In the Time of the Butterflies is inspired by the true story of the three Mirabal sisters who, in 1960, were murdered for their part in an underground plot to overthrow the government. Alvarez breathes life into these historical figures--known as ""las mariposas,"" or ""the butterflies,"" in the underground--as she imagines their teenage years, their gradual involvement with the revolution, and their terror as their dissentience is uncovered.  Alvarez's controlled writing perfectly captures the mounting tension as ""the butterflies"" near their horrific end. The novel begins with the recollections of Dede, the fourth and surviving sister, who fears abandoning her routines and her husband to join the movement. Alvarez also offers the perspectives of the other sisters: brave and outspoken Minerva, the family's political ringleader; pious Patria, who forsakes her faith to join her sisters after witnessing the atrocities of the tyranny; and the baby sister, sensitive Maria Teresa, who, in a series of diaries, chronicles her allegiance to Minerva and the physical and spiritual anguish of prison life.  In the Time of the Butterflies is an American Library Association Notable Book and a 1995 National Book Critics Circle Award nominee.",324,83,"3,218 follower","['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'School', 'Novels', 'Spanish Literature']","5,537 review","28,679 (40%)","27,986 (39%)","11,450 (16%)","2,303 (3%)",697 (<1%)
Elmer Gantry,Sinclair Lewis,4.01,"5,856 rating","January 1, 1927","Universally recognized as a landmark in American literature, Elmer Gantry scandalized readers when it was first published, causing Sinclair Lewis to be ""invited"" to a jail cell in New Hampshire and to his own lynching in Virginia. His portrait of a golden-tongued evangelist who rises to power within his church--a saver of souls who lives a life of duplicity, sensuality, and ruthless self-indulgence--is also the record of a period, a reign of grotesque vulgarity, which but for Lewis would have left no trace of itself. Elmer Gantry has been called the greatest, most vital, and most penetrating study of hypocrisy that has been written since the works of Voltaire.",352,400,955 follower,"['Fiction', 'Classics', 'Religion', 'Literature', 'Historical Fiction', 'American', 'Novels']",586 review,"1,960 (33%)","2,373 (40%)","1,194 (20%)",254 (4%),75 (1%)
Fatherland,Robert   Harris,4.01,"47,408 rating","January 1, 1992","April 1964.The naked body of an old man floats in a lake on the outskirts of Berlin. In one week it will be Adolf Hitler’s 75th birthday. A terrible conspiracy is starting to unravel…What if Hitler had won?Fatherland is set in an alternative world where Hitler has won the Second World War. It is April 1964 and one week before Hitler's 75th birthday. Xavier March, a detective of the Kriminalpolizei, is called out to investigate the discovery of a dead body in a lake near Berlin's most prestigious suburb.As March discovers the identity of the body, he uncovers signs of a conspiracy that could go to the very top of the German Reich. And, with the Gestapo just one step behind, March, together with an American journalist, is caught up in a race to discover and reveal the truth -- a truth that has already killed, a truth that could topple governments, a truth that will change history.",380,52,"6,814 follower","['Fiction', 'Historical Fiction', 'Thriller', 'Alternate History', 'Mystery', 'Crime', 'Science Fiction']","2,721 review","14,725 (31%)","21,009 (44%)","9,422 (19%)","1,718 (3%)",534 (1%)
Aztec,Gary Jennings,4.26,"19,154 rating","January 1, 1980","Aztec is the extraordinary story of the last and greatest native civilization of North America. Told in the words of one of the most robust and memorable characters in modern fiction, Mixtli-Dark Cloud, Aztec reveals the very depths of Aztec civilization from the peak and feather-banner splendor of the Aztec Capital of Tenochtitlan to the arrival of Hernán Cortes and his conquistadores, and their destruction of the Aztec empire. The story of Mixtli is the story of the Aztecs themselves---a compelling, epic tale of heroic dignity and a colossal civilization's rise and fall.",754,127,412 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Adventure', 'Fantasy', 'Novels', 'Thriller']","1,179 review","10,134 (52%)","5,323 (27%)","2,534 (13%)",785 (4%),378 (1%)
"Holy Blood, Holy Grail",Michael Baigent,3.50,"12,690 rating","December 1, 1982","A nineteenth century French priest discovers something in his mountain village at the foot of The Pyrenees which enables him to amass and spend a fortune of millions of pounds. The tale seems to begin with buried treasure and then turns into an unprecedented historical detective story - a modern Grail quest leading back through cryptically coded parchments, secret societies, the Knights Templar, the Cathar heretics of the twelfth and thirteenth centuries and a dynasty of obscure French kings deposed more than 1,300 years ago. The author's conclusions are persuasive: at the core is not material riches but a secret - a secret of explosive and controversial proportions, which radiates out from the little Pyrenees village all the way to contemporary politics and the entire edifice of the Christian faith. It involves nothing less than... the Holy Grail.",496,67,152 follower,"['Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity', 'Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity', 'Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity', 'Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity', 'Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity']",848 review,"2,808 (22%)","3,770 (29%)","3,793 (29%)","1,582 (12%)",737 (5%)
A Voyage to Arcturus,David  Lindsay,3.55,"3,439 rating","January 1, 1920","A stunning achievement in speculative fiction, A Voyage to Arcturus has inspired, enchanted, and unsettled readers for decades. It is simultaneously an epic quest across one of the most unusual and brilliantly depicted alien worlds ever conceived, a profoundly moving journey of discovery into the metaphysical heart of the universe, and a shockingly intimate excursion into what makes us human and unique.  After a strange interstellar journey, Maskull, a man from Earth, awakens alone in a desert on the planet Tormance, seared by the suns of the binary star Arcturus. As he journeys northward, guided by a drumbeat, he encounters a world and its inhabitants like no other, where gender is a victory won at dear cost; where landscape and emotion are drawn into an accursed dance; where heroes are killed, reborn, and renamed; and where the cosmological lures of Shaping, who may be God, torment Maskull in his astonishing pilgrimage. At the end of his arduous and increasingly mystical quest waits a dark secret and an unforgettable revelation.A Voyage to Arcturus was the first novel by writer David Lindsay (1878–1945), and it remains one of the most revered classics of science fiction. This commemorative edition features an introduction by noted scholar and writer of speculative fiction John Clute and a famous essay by Loren Eiseley.",274,40,82 follower,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy']",482 review,895 (26%),972 (28%),913 (26%),450 (13%),209 (6%)
Time Enough for Love,Robert A. Heinlein,3.97,"35,526 rating","June 1, 1973","The capstone and crowning achievement of Heinlein's famous Future History, Time Enough for Love follows Lazarus Long through a vast and magnificent timescape of centuries and worlds. Heinlein's longest and most ambitious work, it is the story of a man so in love with Life that he refused to stop living it; and so in love with Time that he became his own ancestor.",589,818,"9,544 follower","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Time Travel', 'Fantasy', 'Classics', 'Speculative Fiction']","1,009 review","13,590 (38%)","11,346 (31%)","7,362 (20%)","2,280 (6%)",948 (2%)
"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel,3.75,"29,414 rating","October 1, 1999","Dramatically recolors the personality and accomplishment of a mythic figure whose seventeenth-century clash with Catholic doctrine continues to define the schism between science and religion.Inspired by a long fascination with Galileo, and by the remarkable surviving letters of Galileo's daughter, a cloistered nun, Dava Sobel has written a biography unlike any other of the man Albert Einstein called ""the father of modern physics--indeed of modern science altogether."" Galileo's Daughter also presents a stunning portrait of a person hitherto lost to history, described by her father as ""a woman of exquisite mind, singular goodness, and most tenderly attached to me."" The son of a musician, Galileo Gahlei (1564-1642) tried at first to enter a monastery before engaging the skills that made him the foremost scientist of his day. Though he never left Italy, his inventions and discoveries were heralded around the world. Most sensationally, his telescopes allowed him to reveal a new reality in the heavens and to reinforce the astounding argument that the Earth moves around the Sun. For this belief, he was brought before the Holy Office of the Inquisition, accused of heresy, and forced to spend his last years under house arrest. Of Galileo's three illegitimate children, the eldest best mirrored his own brilliance, industry, and sensibility, and by virtue of these qualities became his confidante. Born Virginia in 1600, she was thirteen when Galileo placed her in a convent near him in Florence, where she took the most appropriate name of Suor Maria Celeste. Her loving support, which Galileo repaid in kind, proved to be her father's greatest source of strength throughout his most productive and tumultuous years. Her presence, through letters which Sobel has translated from their original Italian and masterfully woven into the narrative, graces her father's life now as it did then. Galileo's Daughter dramatically recolors the personality and accomplishment of a mythic figure whose seventeenth-century clash with Catholic doctrine continues to define the schism between science and religion. Moving between Galileo's grand public life and Maria Celeste's sequestered world, Sobel illuminates the Florence of the Medicis and the papal court in Rome during the pivotal era when humanity's perception of its place in the cosmos was being overturned. In that same time, while the bubonic plague wreaked its terrible devastation and the Thirty Years' War tipped fortunes across Europe, one man sought to reconcile the Heaven he revered as a good Catholic with the heavens he revealed through his telescope. With all the human drama and scientific adventure that distinguished Longitude, Galileo's Daughter is an unforgettable story.",420,33,749 follower,"['History', 'Nonfiction', 'Science', 'Biography', 'Italy', 'Biography Memoir', 'Historical']","1,756 review","7,655 (26%)","10,903 (37%)","7,671 (26%)","2,162 (7%)","1,023 (3%)"
