title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Ragazzi di vita,Pier Paolo Pasolini,3.61,"4,758 rating","January 1, 1955","«Era una caldissima giornata di luglio. Il Riccetto che doveva farsi la prima comunione e la cresima, s'era alzato già alle cinque; ma mentre scendeva giù per via Donna Olimpia coi calzoni lunghi grigi e la camicetta bianca, piuttosto che un comunicando o un soldato di Gesù pareva un pischello quando se ne va acchittato pei lungoteveri a rimorchiare.»Il Riccetto, il Caciotta, il Lenzetta, il Begalone, Alduccio e altri sono giovanissimi sottoproletari romani. Sciamano dalle borgate della Roma anni Cinquanta verso il centro, in un itinerario picaresco fatto di eventi comici, tragici, grotteschi. Alternano una violenza gratuita a una generosità patetica: Riccetto salva una rondine che stava per annegare ma non potrà far nulla dinanzi al piccolo Genesio trascinato via dalla corrente dell'Aniene; Agnolo e Oberdan assistono Marcello agonizzante, rimasto travolto dal crollo della sua scuola. La Roma monumentale e quella della speculazione edilizia è lo spazio contraddittorio in cui avviene questa sorta di rito iniziatico di una giornata dei «ragazzi di vita».",256,"['Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', '20th Century', 'Literature', 'Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', '20th Century', 'Literature', 'Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', '20th Century', 'Literature']",689 follower,296 review,345,161 (3%),455 (9%),"1,428 (30%)","1,725 (36%)",989 (20%)
Naked Pictures of Famous People,Jon Stewart,3.57,"9,933 rating","January 1, 1998","In these nineteen whip-smart essays, Jon Stewart takes on politics, religion, and celebrity with seething irreverent wit, a brilliant sense of timing, and a palate for the absurd -- and these one-of-a-kind forays into his hilarious world will expose you to all it's wickedly naked truths.",164,"['Humor', 'Nonfiction', 'Comedy', 'Essays', 'Short Stories', 'Politics', 'History']",6 follower,499 review,94,390 (3%),"1,094 (11%)","3,061 (30%)","3,196 (32%)","2,192 (22%)"
حديث عيسى بن هشام,محمد المويلحي,3.89,279 rating,"January 1, 1907","With What ʿĪsā ibn Hishām Told Us , the Library of Arabic Literature brings readers an acknowledged masterpiece of early twentieth-century Arabic prose. Penned by the Egyptian journalist Muḥammad al-Muwayliḥī, this exceptional title was first introduced in serialized form in his family’s pioneering newspaper Miṣbāḥ al-Sharq ( Light of the East ), on which this edition is based, and later published in book form in 1907. Widely hailed for its erudition and its mordant wit, What ʿĪsā ibn Hishām Told Us was embraced by Egypt’s burgeoning reading public and soon became required reading for generations of Egyptian school students.Bridging classical genres and the emerging tradition of modern Arabic fiction, What ʿĪsā ibn Hishām Told Us is divided into two parts, the second of which was only added to the text with the fourth edition of 1927. Sarcastic in tone and critical in outlook, the book relates the excursions of its narrator ʿĪsā ibn Hishāmand his companion, the Pasha, through a rapidly Westernized Cairo at the height of British occupation, providing vivid commentary of a society negotiating―however imperfectly―the clash of imported cultural values and traditional norms of conduct, law, and education. The “Second Journey” takes the narrator to Paris to visit the Exposition Universelle of 1900, where al-Muwayliḥī casts the same relentlessly critical eye on European society, modernity, and the role of Western imperialism as it ripples across the globe.Paving the way for the modern Arabic novel, What ʿĪsā ibn Hishām Told Us is invaluable both for its sociological insight into colonial Egypt and its pioneering role in Arabic literary history.A bilingual Arabic-English edition.",456,"['Novels', 'Classics', 'Egypt']",20 follower,46 review,4,4 (1%),17 (6%),64 (22%),114 (40%),80 (28%)
The Mystery of Tally-Ho Cottage,Enid Blyton,4.09,"2,675 rating","January 1, 1954","A missing picture, a locked-up house, and a white poodle all come togther to make up the mystery of Tally-Ho cottage. It seems insoluble until Fatty has a brainwave- to Mr Goon's disgust.",192,"['Mystery', 'Childrens', 'Fiction', 'Adventure', 'Middle Grade', 'Classics', 'Crime']","5,786 follower",60 review,"5,916",12 (<1%),90 (3%),601 (22%),913 (34%),"1,059 (39%)"
The Grass Arena,John Healy,4.17,969 rating,"January 1, 1988","John Healy's The Grass Arena describes with unflinching honesty his experiences of addiction, his escape through learning to play chess in prison, and his ongoing search for peace of mind. This Penguin Classics edition includes an afterword by Colin MacCabe. In his searing autobiography Healy describes his fifteen years living rough in London without state aid, when begging carried an automatic three-year prison sentence and vagrant alcoholics prowled the parks and streets in search of drink or prey. When not united in their common aim of acquiring alcohol, winos sometimes murdered one another over prostitutes or a bottle, or the begging of money. Few modern writers have managed to match Healy's power to refine from the brutal destructive condition of the chronic alcoholic a story so compelling it is beyond comparison. John Healy (b. 1943) was born into an impoverished, Irish immigrant family, in the slums of Kentish Town, North London. Out of school by 14, pressed into the army and intermittently in prison, Healy became an alcoholic early on in life. Despite these obstacles Healy achieved remarkable, indeed phenomenal expertise in both writing and chess, as outlined in the autobiographical The Grass Arena. If you enjoyed The Grass Arena, you might like Last Exit to Brooklyn, also available in Penguin Modern Classics. 'Sober and precise, grotesque, violent, sad, charming and hilarious all at once' Literary Review 'Beside it, a book like Orwell's Down and Out in Paris and London seems a rather inaccurate tourist guide' Colin MacCabe",272,"['Nonfiction', 'Biography', 'Autobiography', 'Memoir', 'Irish Literature', 'Chess', 'Literature']",18 follower,124 review,68,10 (1%),37 (3%),140 (14%),376 (38%),406 (41%)
"The Autobiography of Martin Luther King, Jr.",Martin Luther King Jr.,4.33,"22,542 rating","August 1, 1986","This definitive box set includes all the landmark speeches of the great orator and American leader Martin Luther King, Jr., from his inspirational ""I Have a Dream"" to his firey ""Give Us the Ballot."" Comprised of recordings previously included in A Call to Conscience and A Knock at Midnight, THE ESSENTIAL BOX SET is a must-have for any home, library, or school collection.",400,"['Biography', 'Nonfiction', 'History', 'Autobiography', 'Politics', 'Memoir', 'Race', 'Biography', 'Nonfiction', 'History', 'Autobiography', 'Politics', 'Memoir', 'Race', 'Biography', 'Nonfiction', 'History', 'Autobiography', 'Politics', 'Memoir', 'Race']","3,124 follower",927 review,355,388 (1%),629 (2%),"2,596 (11%)","6,469 (28%)","12,460 (55%)"
The Tree of Knowledge: The Biological Roots of Human Understanding,Humberto R. Maturana,4.19,"1,245 rating","January 1, 1984","""Knowing how we know"" is the subject of this book. Its authors present a new view of cognition that has important social and ethical implications, for, they assert, the only world we humans can have is the one we create together through the actions of our coexistence. Written for a general audience as well as for students, scholars, and scientists and abundantly illustrated with examples from biology, linguistics, and new social and cultural phenomena, this revised edition includes a new afterword by Dr. Varela, in which he discusses the effect the book has had in the years since its first publication.",272,"['Philosophy', 'Science', 'Psychology', 'Nonfiction', 'Biology', 'Neuroscience', 'Anthropology', 'Philosophy', 'Science', 'Psychology', 'Nonfiction', 'Biology', 'Neuroscience', 'Anthropology', 'Philosophy', 'Science', 'Psychology', 'Nonfiction', 'Biology', 'Neuroscience', 'Anthropology']",153 follower,78 review,26,22 (1%),50 (4%),199 (15%),370 (29%),604 (48%)
The Rock of Tanios,Amin Maalouf,3.97,"7,251 rating","September 1, 1993","Tanios was a child of the mountains of Lebanon in the 1880s when the Egyptian Pashas were struggling against Ottoman domination and the British and French plotted with and against each other. Amin Maalouf's novel, The Rock of Tanios, begins with a recollection of the rock on which Tanios was last seen sitting and weaves together the strands of the fascinating legend of his disappearance. Tanios was the illegitimate son of a powerful Sheik whose every action brought chaos into his village. When Tanios's adopted father caused the death of a powerful political rival, he and his son together fled their homeland. In hiding, they became entangled with international spies and politicians; Tanios soon took on the roll of intermediary between dueling European and Middle Eastern powers.",288,"['Fiction', 'Historical Fiction', 'France', 'Novels', 'Lebanon', 'Literature', 'Historical']","5,976 follower",476 review,61,38 (<1%),269 (3%),"1,668 (23%)","3,170 (43%)","2,106 (29%)"
The Cry and the Covenant,Morton Thompson,4.53,302 rating,"January 1, 1949","Historical fiction. Based on the life of Ignaz Semmelweis (b. 1818 - d. 1865), an Austrian-Hungarian physician known for his research into puerperal fever and his advances in medical hygiene. In the novel he struggles to prove to his fellow doctors that if they would only wash their hands, they would save the lives of many mothers.",469,"['Historical Fiction', 'Fiction', 'Medicine', 'Classics']",7 follower,56 review,21,1 (<1%),4 (1%),22 (7%),81 (26%),194 (64%)
The Test,K.A. Applegate,3.86,"2,318 rating","June 1, 2000","Tobias, the other Animorphs, and Ax have seen things so bizarre that no sane person would believe their story. No one would believe that aliens have taken over Earth, and are in the process of infesting as many humans as possible. No one could believe the battles and missions and losses these six kids have had to deal with. And it's not over yet.Tobias has been captured by the same human-Controller that nearly tortured him to death once before. She claims that now she's a part of the Yeerk peace movement. That she just needs a favor. Tobias isn't sure what to believe, but he knows that if the Animorphs and Ax don't find him soon, what he believes won't matter anymore. . . .",135,"['Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens']",361 follower,101 review,254,17 (<1%),144 (6%),692 (29%),749 (32%),716 (30%)
Five Little Pigs,Agatha Christie,4.03,"73,511 rating","May 1, 1942","It was an open and shut case. All the evidence said Caroline Crale poisoned her philandering husband, a brilliant painter. She was quickly and easily convicted and sentenced to life in prison.  Now, sixteen years later, in a posthumous letter, Mrs. Crale has assured her grown daughter that she was innocent. But instead of setting the young woman's mind at ease, the letter only raises disquieting questions. Did Caroline indeed write the truth? And if she didn't kill her husband, who did?To find out, the Crale’s daughter asks Hercule Poirot to reopen the case. His investigation takes him deep into the conflicting memories and motivations of the five other people who were with the Crales on the fatal day. With his keen understanding of human psychology, he manages to discover the surprising truth behind the artist's death.",216,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']",64.5k follower,"5,605 review","4,153",342 (<1%),"1,983 (2%)","15,926 (21%)","32,325 (43%)","22,935 (31%)"
Sky Island,L. Frank Baum,3.97,676 rating,"January 1, 1912","This captivating tale by the ""royal historian of Oz"" recounts the further adventures of a little girl named Trot and Cap'n Bill, an old sailor, after their visit to the Sea Fairies. A remarkable fairyland in sky country, Sky Island turns out to be a place that Trot, Cap'n Bill, and their friend — a little boy nicknamed Button-bright — were glad to leave after having experienced some unpleasant moments there. Transported by a magical umbrella that whisks the three travelers off to this island in the sky, they meet the six snub-nosed princesses, discover the King's treasure chamber, encounter a blue wolf, meet Tourmaline the poverty Queen and Rosalie the Witch, and eventually make the long journey home. A charming addition to Dover's successful line of Oz books, this volume will delight long-time Oz fans as well as newcomers to L. Frank Baum's realms of fantasy. 86 black-and-white and 12 full-color illustrations.",300,"['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Adventure', 'Middle Grade', 'Juvenile']","2,505 follower",53 review,"2,734",5 (<1%),35 (5%),159 (23%),251 (37%),226 (33%)
Journey to Ixtlan: The Lessons of Don Juan,Carlos Castaneda,4.11,"12,839 rating","January 1, 1972","In Journey to Ixtlan, Carlos Castaneda introduces readers to this new approach for the first time and explores, as he comes to experience it himself, his own final voyage into the teachings of don Juan, sharing with us what it is like to truly “stop the world” and perceive reality on his own terms.Originally drawn to Yaqui Indian spiritual leader don Juan Matus for his knowledge of mind-altering plants, bestselling author Carlos Castaneda immersed himself in the sorcerer’s magical world entirely. Ten years after his first encounter with the shaman, Castaneda examines his field notes and comes to understand what don Juan knew all along—that these plants are merely a means to understanding the alternative realities that one cannot fully embrace on one’s own.",272,"['Philosophy', 'Fiction', 'Spirituality', 'Anthropology', 'Religion', 'Fantasy', 'Psychology']","2,289 follower",490 review,192,236 (1%),601 (4%),"2,322 (18%)","4,091 (31%)","5,589 (43%)"
Flesh and Blood,Michael Cunningham,4.05,"6,056 rating","January 1, 1995","In Flesh and Blood, Michael Cunningham takes us on a masterful journey through four generations of the Stassos family as he examines the dynamics of a family struggling to ""come of age"" in the 20th century.  In 1950, Constantine Stassos, a Greek immigrant laborer, marries Mary Cuccio, an Italian-American girl, and together they produce three children: Susan, an ambitious beauty, Billy, a brilliant homosexual, and Zoe, a wild child. Over the years, a web of tangled longings, love, inadequacies and unfulfilled dreams unfolds as Mary and Constantine's marriage fails and Susan, Billy, and Zoe leave to make families of their own. Zoe raises a child with the help of a transvestite, Billy makes a life with another man, and Susan raises a son conceived in secret, each extending the meaning of family and love. With the power of a Greek tragedy, the story builds to a heartbreaking crescendo, allowing a glimpse into contemporary life which will echo in one's heart for years to come.",465,"['Fiction', 'LGBT', 'Contemporary', 'Gay', 'Family', 'Literature', 'Literary Fiction']","3,706 follower",487 review,90,61 (1%),254 (4%),"1,246 (20%)","2,273 (37%)","2,222 (36%)"
"A Sunny Morning, A Comedy of Madrid",Serafín Álvarez Quintero,3.50,72 rating,"August 8, 2015",This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,28,"['Plays', 'Spanish Literature', 'Plays', 'Spanish Literature', 'Plays', 'Spanish Literature']",2 follower,18 review,338,1 (1%),7 (9%),28 (38%),27 (37%),9 (12%)
The Price of Admiralty: The Evolution of Naval Warfare from Trafalgar to Midway,John Keegan,4.09,989 rating,"March 1, 1989","Military historian John Keegan’s gripping history of naval warfare’s evolution.In  The Price of Admirality , leading military historian John Keegan illuminates the history of naval combat by expertly dissecting four landmark sea battles, each featuring a different type of the Battle of Trafalgar, the Battle of Jutland in World War I, the Battle of Midway in World War II, and the long and arduous Battle of the Atlantic.“The best military historian of our generation.”—Tom Clancy “ The Price of Admirality stands alongside Mr. Keegan’s earlier works in its power to impart both the big and little pictures of war.”—The New York Times",400,"['History', 'Military History', 'Military Fiction', 'Nonfiction', 'War', 'Naval History', 'European History']",700 follower,47 review,157,7 (<1%),32 (3%),184 (18%),411 (41%),355 (35%)
ჯაყოს ხიზნები,Mikheil Javakhishvili,4.31,"2,067 rating","January 1, 1924","რომანში, რომელსაც მწერალმა 20 წელი მოანდომა, XX საუკუნის დასაწყისის საქართველოს სოციალური პრობლემებია წარმოჩენილი. რომანი ავტორის ერთ-ერთ ყველაზე მნიშვნელოვან ნაწარმოებად არის მიჩნეული.მიხეილ ჯავახიშვილი აღნიშნავდა: „ჯაყოს ხიზნები 1924 წელს ზაფხულის დასასრულსა და შემოდგომის დასაწყისში დავწერე“. 1928 წელს ის დავით კასრაძესთან საუბარში აღნიშნავდა:„კვაჭი კვაჭანტირაძეს მივაყოლე ჯაყოს ხიზნები, ეს ქურთა–თამარაშენში ყოფნის სახსოვარია. მართალია, რომანმა აუარებელი მკითხველი გამიჩინა, მაგრამ აუარება დამაწყევარიც! კრიტიკაში ბევრი მაქებდა გულახდილობისათვის, ბევრი მაძაგებდა. ზოგიერთებმა ისიც კი მითხრეს, თუ გინდა, რომ ძველებურად მიგიღოთ და გულთბილად მოგეპყრათ, შენი შემოქმედებიდან ჯაყო ამოშალეო. ჯერ ერთი, რუსების თქმისა არ იყოს: კალმით დაწერილს ნაჯახით ვერ ამოშლი, და მეორეც, საკითხი მართლაც ასე რომ იყოს დაყენებული, მაშინ მე ყველაფერს დავთმობ, მაგრამ ჯაყოს და „თეთრ საყელოს“ ვერავინ გამამეტებინებს.“",390,"['Georgian', 'Classics', '20th Century', 'School', 'Fiction']",143 follower,77 review,35,33 (1%),54 (2%),248 (11%),637 (30%),"1,095 (52%)"
High Tide at Gettysburg: The Campaign in Pennsylvania,Glenn Tucker,4.13,485 rating,"January 1, 1958",High Tide at Gettysburg tells the story of the Army of Virginia. How near the South came to victory is clearly set forth in these pages. The author vividly conveys the background of the crucial b attle of the Civil War so that the reader can fully appreciate its unfolding.,480,"['Civil War', 'History', 'American Civil War', 'Nonfiction', 'War', 'Civil War Eastern Theater', 'American History']",5 follower,25 review,57,7 (1%),15 (3%),95 (19%),157 (32%),211 (43%)
El unicornio,Manuel Mujica Lainez,3.80,291 rating,"January 1, 1965","La leyenda medieval del hada Melusina, a la que su madre condenó a que todos los sábados la parte inferior de su cuerpo adoptara la forma de una serpiente, es el material fabuloso de que se sirve Manuel Mújica Láinez en esta singular novela.El unicornio representa para la Edad Media, dentro de la obra de su autor, lo que Bomarzo fue para el Renacimiento: una colosal recreación poética que juega con la atmósfera del pasado para ofrecernos una historia de sugestiva belleza, rara y absorbente. La historia y la magia, la minuciosa reconstrucción de ambientes remotísimos y una originalísima fantasía que anima todas y cada una de sus páginas, se conjugan en un relato inolvidable que constituye sin lugar a dudas una de las obras maestras del gran escritor argentino.",379,"['Fantasy', 'Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Medieval', 'Science Fiction Fantasy']",93 follower,43 review,100,14 (4%),22 (7%),68 (23%),92 (31%),95 (32%)
In Milton Lumky Territory,Philip K. Dick,3.44,840 rating,"June 1, 1985","Bruce Stevens is a successful young buyer for the CBB discount house in Reno and he cruises around the Western States in his '55 Mercury checking out likely deals. But when he meets Susan Faine, the part-owner of an ailing typewriter store in Boise, Idaho, a more attractive proposition comes his way.Susan is ten years older than Bruce and recently divorced. They've also met before, when she was his teacher in fifth grade. But she wants someone to manage the store and he's keen to try. Then one thing leads to another and within days they are married. Milton Lumky, the enigmatic paper salesman, is filled with foreboding...In Milton Lumky Territory is a haunting novel of American small-town life in the 1950s, one of the fine mainstream works from Philip K. Dick, now universally recognised as one of the most compelling and sensitive chroniclers of life and love of the period.Front cover illustration by Chris Moore",213,"['Fiction', 'Science Fiction', 'American', 'Contemporary', 'Collections', 'Novels', 'Fantasy']",20.1k follower,92 review,"1,582",23 (2%),116 (13%),304 (36%),266 (31%),131 (15%)
Sandry's Book,Tamora Pierce,4.02,"43,004 rating","September 1, 1997","With her gift of weaving silk thread and creating light, Sandry is brought to the Winding Circle community. There she meets Briar, a former thief who has a way with plants; Daja, an outcast gifted at metalcraft; and Tris, whose connection with the weather unsettles everyone, including herself. At Winding Circle, the four misfits are taught how to use their magic - and to trust one another. But then disaster strikes their new home. Can Sandry weave together four kinds of magical power and save herself, her friends, and the one place where they've ever been accepted?",252,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Middle Grade', 'Childrens']",84k follower,"1,319 review",141,667 (1%),"2,028 (4%)","9,227 (21%)","14,757 (34%)","16,325 (37%)"
Deep Dream of the Rain Forest,Malcolm Bosse,3.36,50 rating,"May 1, 1993","Three explorers---fifteen-year-old orphan Harry Windsor, Bayang, a young Iban tribesman, and Tombong, an outcast Iban girl---find mystery and adventure in the jungles of Borneo.""Gripping... This story withstands comparison to Kidnapped , Treasure Island , and Robinson Crusoe ."" ---Starred Review, Publishers Weekly",179,['Fiction'],10 follower,8 review,32,3 (6%),6 (12%),17 (34%),18 (36%),6 (12%)
Through the Storm,Maureen Lee,4.35,838 rating,"February 1, 1998","The third novel in bestseller Maureen Lee's outstanding Liverpool sequence about family life during World War IITwo years of war have taken a terrible toll on Pearl Street, Liverpool. German bombs have reduced some houses to rubble and most of the inhabitants have lost friends and family. While sisters Eileen and Sheila share the anxious burden of absent husbands, the conflict for others brings excitement and freedom.Kitty Quigley, stuck at home for years with an invalid father, is forced to register for war work and is delighted to become an auxiliary nurse. And Jessica Fleming, struggling to earn a living, finds herself and friend Rita increasingly drawn to the glamour and excitement of the Yanks.",464,"['Historical Fiction', 'Fiction', 'British Literature', 'War', 'Historical', 'World War II', 'Romance']",261 follower,28 review,60,11 (1%),21 (2%),105 (12%),224 (26%),477 (56%)
The Poverty of Historicism,Karl Popper,3.85,"1,403 rating","January 1, 1957","On its publication in 1957, The Poverty of Historicism was hailed by Arthur Koestler as 'probably the only book published this year which will outlive the century.'A devastating criticism of fixed and predictable laws in history, Popper dedicated the book to all those 'who fell victim to the fascist and communist belief in Inexorable Laws of Historical Destiny.' Short and beautifully written, it has inspired generations of readers, intellectuals and policy makers. One of the most important books on the social sciences since the Second World War, it is a searing insight into the ideas of this great thinker.",176,"['Philosophy', 'History', 'Nonfiction', 'Politics', 'Science', 'Sociology', 'Classics']","1,524 follower",92 review,276,39 (2%),75 (5%),352 (25%),527 (37%),410 (29%)
Steps,Jerzy Kosiński,3.77,"3,555 rating","January 1, 1968",A portrayal of men and women both aroused and desensitized by an environment that disdains the individual and seeks control over the imagination.,148,"['Fiction', 'Short Stories', 'Novels', 'Literature', 'Literary Fiction', 'Polish Literature', 'Classics']",550 follower,321 review,49,104 (2%),268 (7%),910 (25%),"1,336 (37%)",937 (26%)
Term Limits,Vince Flynn,4.33,"36,249 rating","December 31, 1997","Alternate-cover edition for ISBN 9780671023188 here
TAKING AMERICA BACK ... ONE POLITICIAN AT A TIME
In one bloody night, three of Washington's most powerful politicians are executed with surgical precision. Their assassins then deliver a shocking ultimatum to the American government: set aside partisan politics and restore power to the people. No one, they warn, is out of their reach—not even the president.A joint FBI-CIA task force reveals the killers are elite military commandos, but no one knows exactly who they are or when they will strike next. Only Michael O'Rourke, a former U.S. Marine and freshman congressman, holds a clue to the violence: a haunting incident in his own past with explosive implications for his country's future ...",612,"['Fiction', 'Thriller', 'Mystery', 'Action', 'Suspense', 'Espionage', 'Mystery Thriller']","6,363 follower","1,453 review",57,296 (<1%),755 (2%),"4,260 (11%)","12,421 (34%)","18,517 (51%)"
Ithaca,Constantinos P. Cavafy,4.57,479 rating,"January 1, 1911","Considerado el poeta griego que más ha influido en la literatura contemporánea, la poesía de Constantino Cavafis parte de la experiencia íntima de su autor, pero hunde sus raíces en la historia de la cultura grecolatina. Con ironía muy tamizada, cuestiona con elegancia la decadencia del poder y evoca con nostalgia las glorias del pasado. El poeta Luis Alberto de Cuenca, que ya se había acercado a Cavafis con su celebrada traducción de «Esperando a los bárbaros», visita de nuevo su obra para trasladar al español otros diecinueve poemas fundamentales del escritor de Alejandría. La selección, completamente arbitraria, tiene el denominador común de que las veinte piezas elegidas son auténticas obras maestras.","First published January 1, 1911","['Poetry', 'Classics', '20th Century']",483 follower,58 review,232,3 (<1%),9 (1%),32 (6%),102 (21%),333 (69%)
The Warlord of Mars,Edgar Rice Burroughs,3.87,"14,690 rating","January 1, 1919","John Carter risks everything to rescue his wife, Princess Dejah Thoris, from the clutches of his evil adversaries, but he is always just one step behind! His battles cover the face of the red planet, as his quest carries him ultimately to the mysterious northern pole. Will this civilization, submerged in ice, prove fatal to our hero? This is the third of eleven in the popular 'Martian' series by Edgar Rice Burroughs.Duration: 5 hr., 48 min.",6,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Pulp', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Pulp', 'Science Fiction Fantasy', 'Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Pulp', 'Science Fiction Fantasy']","2,586 follower",694 review,"3,035",114 (<1%),772 (5%),"4,188 (28%)","5,501 (37%)","4,115 (28%)"
Ace Of Aces,René Fonck,3.77,26 rating,"January 1, 1967",,164,"['World War I', 'History', 'Biography']",8 book,7 review,8,0 (0%),1 (3%),8 (30%),13 (50%),4 (15%)
The Moon-Spinners,Mary  Stewart,4.05,"9,957 rating","January 1, 1962","Young, beautiful, and adventurous Nicola Ferris loves her life as a secretary at the British Embassy on the lush island of Crete. Then on her day off, she links up with two hiking companions who have inadvertently stumbledupon a scene of blood vengeance. And suddenly the life Nicola adores is in danger of coming to an abrupt, brutal, and terrifying end . .",400,"['Mystery', 'Fiction', 'Romance', 'Suspense', 'Gothic', 'Romantic Suspense', 'Greece']","2,405 follower",887 review,71,70 (<1%),330 (3%),"2,153 (21%)","3,840 (38%)","3,564 (35%)"
The Commissar Vanishes: The Falsification of Photographs and Art in Stalin's Russia,David King,4.44,299 rating,"January 1, 1997","A New York Times Notable Book, 1997The lavishly illustrated and often darkly hilarious retelling of Soviet history through the doctored photographs under Stalin.The Commissar Vanishes has been hailed as a brilliant, indispensable record of an era. The Commissar Vanishes offers a unique and chilling look at how one man--Joseph Stalin--manipulated the science of photography to advance his own political career and erase the memory of his victims. Over the past thirty years David King has assembled the world's largest archive of doctored Soviet photographs, the best of which appear here, in a book Tatyana Tolstaya, in The New York Review of Books, called ""an extraordinary, incomparable volume.""",192,"['History', 'Nonfiction', 'Russia', 'Art', 'Photography', 'Politics', 'World History']",65 follower,55 review,493,0 (0%),5 (1%),23 (7%),106 (35%),165 (55%)
