title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Book of the Dead,John Skipp,4.06,"3,998 rating","January 1, 1989","You hold in your hands what is perhaps the most explicit and overt anthology of original horror fiction ever assembled.Each of the stories in this anthology is set in a world where the dead have risen to eat the living, and each author has his own intimate vision of what those days will be like: in the brilliant and caustic ""On the Far Side of the Cadillac Dessert with Dead Folks,"" Joe R. Lansdale spins a lawman tracking a badman--the deadly dead, however, give that tradition a special twist; Stephen King's pregnant heroine in ""Home Delivery"" learns the exorbitant price of survival and of patience; Robert R. McCammon's ""Eat Me"" answers all the questions about love among the newly risen; and Douglas E. Winter's ""Less Than Zombie"" allows us a very unhealthy peak at the pampered, exclusive, and totally lifeless life-styles of the rich and famous.Together these stories are a stream of timeless, mind-blowing spike points by some of the most talented, savage, and unique imaginations writing fiction today.This is a book filled with flaming, frozen moments of dread and wonder you will never in a million years forget.This is a book that goes too far. And invites you along for the ride.--back coverCONTENTSForeword by George A. Romero""Introduction: On Going Too Far, or Flesh Eating Zombies: New Hope for the Future"" by Skipp and Spector""Blossom"" by Chan McConnell (pseudonym for David J. Schow)""Mess Hall"" by Richard Laymon""It Helps If You Sing"" by Ramsey Campbell""Home Delivery"" by Stephen King""Wet Work"" by Phillip Nutman""A Sad Last Love at the Diner of the Damned"" by Edward Bryant""Bodies and Heads"" by Steve Rasnic Tem""Choices"" by Glen Vasey""The Good Parts"" by Les Daniels""Less Than Zombie"" by Douglas E. Winter""Like Pavlov's Dogs"" by Steven R. Boyett""Saxophone"" by Nicholas Royle""On the Far Side of the Cadillac Desert With Dead Folks"" by Joe R. Lansdale""Dead Giveaway"" by Brian Hodge""Jerry's Kids Meet Wormboy"" by David J. Schow""Eat Me"" by Robert R. McCammon",390,97,264 follower,"['Horror', 'Zombies', 'Short Stories', 'Anthologies', 'Fiction', 'Splatterpunk', 'Fantasy', 'Horror', 'Zombies', 'Short Stories', 'Anthologies', 'Fiction', 'Splatterpunk', 'Fantasy', 'Horror', 'Zombies', 'Short Stories', 'Anthologies', 'Fiction', 'Splatterpunk', 'Fantasy', 'Horror', 'Zombies', 'Short Stories', 'Anthologies', 'Fiction', 'Splatterpunk', 'Fantasy', 'Horror', 'Zombies', 'Short Stories', 'Anthologies', 'Fiction', 'Splatterpunk', 'Fantasy']",100 review,"1,715 (42%)","1,183 (29%)",818 (20%),200 (5%),82 (2%)
Le Spleen de Paris,Charles Baudelaire,4.26,"13,179 rating","January 1, 1869","Une - apparente - contradiction comme principe d'écriture : monsieur Jourdain y perdrait son latin ! Mais l'acte poétique prend son sens dans ces cinquante instantanés, observant Paris et sa faune : des sujets inattendus, un rythme nouveau, la modernité est en lignes ! Souvent méchants, maintes fois torturés, ces bijoux brillent de feux nouveaux. Vous risquez d'être éblouis.L'accompagnement critique s'interroge sur des questions génériques : la définition du poème en prose, la conception d'un recueil poétique. Des lectures détaillées des textes les moins rebattus sont proposées (""Le mauvais vitrier"", ""Le thyrse""). Un groupement de textes sur les poèmes des Fleurs du mal et leur correspondance en prose permet un travail original.Recueil de poèmes (XIXᵉ siècle) recommandé pour la classe de première. Texte intégral.","PaperbackFirst published January 1, 1869","1,634","3,701 follower","['Poetry', 'Classics', 'France', 'French Literature', 'Fiction', 'Literature', '19th Century']",596 review,"6,370 (48%)","4,456 (33%)","1,855 (14%)",383 (2%),115 (<1%)
Rejar,Dara Joy,4.07,"3,268 rating","January 1, 1997",There is only one thing a woman can think of when looking at a man like him. Sex. But Lilac never guesses that bringing a stray cat into her home will soon have her stroking the most wanted man in 1811 London.,390,26,293 follower,"['Romance', 'Paranormal Romance', 'Paranormal', 'Fantasy', 'Science Fiction', 'Time Travel', 'Historical Romance']",119 review,"1,397 (42%)","1,020 (31%)",591 (18%),194 (5%),66 (2%)
Nervous Conditions,Tsitsi Dangarembga,4.04,"18,980 rating","January 1, 1988","A modern classic in the African literary canon and voted in the Top Ten Africa's 100 Best Books of the 20th Century, this novel brings to the politics of decolonization theory the energy of women's rights. An extraordinarily well-crafted work, this book is a work of vision. Through its deft negotiation of race, class, gender and cultural change, it dramatizes the 'nervousness' of the 'postcolonial' conditions that bedevil us still. In Tambu and the women of her family, we African women see ourselves, whether at home or displaced, doing daily battle with our changing world with a mixture of tenacity, bewilderment and grace.",204,13,928 follower,"['Fiction', 'Africa', 'Historical Fiction', 'Zimbabwe', 'Feminism', 'Classics', 'African Literature']","1,604 review","6,603 (34%)","7,826 (41%)","3,559 (18%)",763 (4%),229 (1%)
Wish You Well,David Baldacci,4.03,"28,347 rating","September 30, 2000","Precocious twelve-year-old Louisa Mae Cardinal lives in the hectic New York City of 1940 with her family. Then tragedy strikes -- and Lou and her younger brother, Oz, must go with their invalid mother to live on their great-grandmother's farm in the Virginia mountains. Suddenly Lou finds herself coming of age in a new landscape, making her first true friend, and experiencing adventures tragic, comic, and audacious. But the forces of greed and justice are about to clash over her new home...and as their struggle is played out in a crowded Virginia courtroom, it will determine the future of two children, an entire town, and the mountains they love.",432,339,118k follower,"['Fiction', 'Historical Fiction', 'Mystery', 'Thriller', 'Historical', 'Drama', 'Family']","3,060 review","10,227 (36%)","10,857 (38%)","5,623 (19%)","1,264 (4%)",376 (1%)
The False House,James Stoddard,4.01,267 rating,"January 1, 2000","The infinite rooms, twisting corridors, magical chambers and secret passageways of Evenmere contain and protect all of Existence. But the mansion's power has been stolen; now all within the High House are threatened by enemies hidden in the Outer Darkness. Evenmere's young master, Carter Anderson, and his brother Duskin must challenge the False House, where a captive girl's tortured dreams are turning reality into nightmare . . .With extensive revisions by the author from its original Warner Books publication, this comfortable 6"" by 9"" edition also includes maps of the Inner Chambers and the journey to the Outer Darkness.",401,22,109 follower,"['Fantasy', 'Fiction', 'High Fantasy', 'Speculative Fiction']",24 review,96 (35%),94 (35%),62 (23%),14 (5%),1 (<1%)
Nightfall One,Isaac Asimov,4.08,553 rating,"December 1, 1969","Nightfall One is the first half of a collection of Isaac Asimov's science fiction, short stories. Each story has been selected by the author himself, and each has an introduction specifically written for this collection by Dr. Asimov. Together the two volumes showcase Isaac Asimov's story-telling talent.Nightfall --Green patches --Hostess --Breeds there a man --C-chase",176,"4,420",24.8k follower,"['Science Fiction', 'Fiction', 'Short Stories', 'Collections', 'Anthologies', 'Science Fiction Fantasy', 'Short Story Collection', 'Science Fiction', 'Fiction', 'Short Stories', 'Collections', 'Anthologies', 'Science Fiction Fantasy', 'Short Story Collection', 'Science Fiction', 'Fiction', 'Short Stories', 'Collections', 'Anthologies', 'Science Fiction Fantasy', 'Short Story Collection']",31 review,196 (35%),228 (41%),110 (19%),17 (3%),2 (<1%)
The Happy Hooker,Xaviera Hollander,3.36,"2,844 rating","January 1, 1972","How did you first learn about sex? If you grew up in the 1970s, it may have been from a gleefully lusty tour guide named Xaviera Hollander.In the late 1960s -- that era of sexual chaos, when Playboy Clubs and love-ins were competing for national attention -- a beautiful, intelligent young Dutch secretary named Xaviera de Vries moved to New York, grew swiftly tired of her desk job . . . and soon became the most visible and glamorous madam the city had ever seen. As Xaviera Hollander, she published a shockingly candid account of her life behind the brothel door. The Happy Hooker shot straight to the top of the bestseller lists, sold more than fifteen million copies, and made this enterprising young woman an international phenomenon. Thirty years later, these delightfully explicit tales of the '60s and '70s swingers' scene -- including countless jaw-dropping stories of lesbianism, bondage, fetishism, and more -- remain as titillating as ever, charged with the mix of shrewd observation and uninhibited appetite that made Hollander an irresistible storyteller. The Happy Hooker is a classic: the world's greatest book on the world's oldest profession.",311,71,60 follower,"['Nonfiction', 'Biography', 'Memoir', 'Erotica', 'Biography Memoir', 'Autobiography', 'Sexuality', 'Nonfiction', 'Biography', 'Memoir', 'Erotica', 'Biography Memoir', 'Autobiography', 'Sexuality', 'Nonfiction', 'Biography', 'Memoir', 'Erotica', 'Biography Memoir', 'Autobiography', 'Sexuality', 'Nonfiction', 'Biography', 'Memoir', 'Erotica', 'Biography Memoir', 'Autobiography', 'Sexuality', 'Nonfiction', 'Biography', 'Memoir', 'Erotica', 'Biography Memoir', 'Autobiography', 'Sexuality']",200 review,560 (19%),744 (26%),920 (32%),403 (14%),217 (7%)
Systematic Theology: An Introduction to Biblical Doctrine,Wayne Grudem,4.22,"16,331 rating","January 1, 1994","The Christian church has a long tradition of systematic theology, that is, of studying biblical teaching on centrally important doctrines such as the Word of God, redemption, and Jesus Christ. Wayne Grudem's bestselling Systematic Theology has several distinctive Bibliographies in each chapter that cross-reference subjects to a wide range of other systematic theologies.",1291,136,290 follower,"['Theology', 'Christian', 'Reference', 'Christianity', 'Religion', 'Nonfiction', 'Faith']",418 review,"8,289 (50%)","4,850 (29%)","2,083 (12%)",683 (4%),426 (2%)
Coup de Grâce,Marguerite Yourcenar,3.68,"1,652 rating","January 1, 1939","Set in the Baltic provinces in the aftermath of World War I, Coup de Grace tells the story of an intimacy that grows between three young people hemmed in by civil war: Erick, a Prussian fighting with the White Russians against the Bolsheviks; Conrad, his best friend from childhood; and Sophie, whose unrequited love for Erik becomes an unbearable burden.",151,170,"1,403 follower","['Fiction', 'France', 'French Literature', 'Classics', 'Historical Fiction', 'War', 'Literature', 'Fiction', 'France', 'French Literature', 'Classics', 'Historical Fiction', 'War', 'Literature', 'Fiction', 'France', 'French Literature', 'Classics', 'Historical Fiction', 'War', 'Literature']",182 review,374 (22%),599 (36%),497 (30%),147 (8%),35 (2%)
My Life and Hard Times,James Thurber,4.11,"3,598 rating","November 1, 1933"," “Thurber is...a landmark in American humor...he is the funniest artist who ever lived.” — New RepublicWidely hailed as one of the finest humorist of the twentieth century, James Thurber looks back at his own life growing up in Columbus, Ohio, with the same humor and sharp wit that defined his famous sketches and writings. In My Life and Hard times, first published in 1933, he recounts the delightful chaos and frustrations of family, boyhood, youth, odd dogs, recalcitrant machinery, and the foibles of human nature.",106,326,564 follower,"['Humor', 'Nonfiction', 'Memoir', 'Classics', 'Biography', 'Short Stories', 'Comedy', 'Humor', 'Nonfiction', 'Memoir', 'Classics', 'Biography', 'Short Stories', 'Comedy', 'Humor', 'Nonfiction', 'Memoir', 'Classics', 'Biography', 'Short Stories', 'Comedy', 'Humor', 'Nonfiction', 'Memoir', 'Classics', 'Biography', 'Short Stories', 'Comedy', 'Humor', 'Nonfiction', 'Memoir', 'Classics', 'Biography', 'Short Stories', 'Comedy']",335 review,"1,500 (41%)","1,221 (33%)",675 (18%),168 (4%),34 (<1%)
The Postman,Antonio Skármeta,3.66,"17,154 rating","January 1, 1985","The Postman (Il Postino) is a bittersweet tale of first love ignited by the power and passion of Pablo Neruda's timeless poetry.Unlike the other men of his village, Mario balks at the prospect of life as a fisherman, choosing instead to become the postman for a beautiful island, just off the mainland. Although the island has a number of inhabitants, Mario has only one postal customer, the only literate resident, who is also Chile's most beloved poet, Pablo Neruda, who is living in exile.The friendship between the postman and the poet blossoms, Mario begs Neruda for advice on how best to woo the voluptuous young barmaid, Beatriz, with whom Mario has fallen in love. As Neruda tutors him in the finer lessons of love, Mario discovers that he too has a gift for poetry. Soon the island air is thick with the exchange of sensuous metaphors.",118,98,396 follower,"['Fiction', 'Novels', 'Romance', 'Classics', 'Spanish Literature', 'Audiobook', 'Literature', 'Fiction', 'Novels', 'Romance', 'Classics', 'Spanish Literature', 'Audiobook', 'Literature', 'Fiction', 'Novels', 'Romance', 'Classics', 'Spanish Literature', 'Audiobook', 'Literature']","2,152 review","3,571 (20%)","6,513 (37%)","5,120 (29%)","1,485 (8%)",465 (2%)
Love's Unfolding Dream,Janette Oke,4.22,"9,499 rating","January 1, 1987","Belinda, Marty and Clark Davis's ""surprise child,"" has always had a tender and compassionate heart toward anything hurt and broken. Her parents watch with both misgivings and genuine pride as Belinda's older brother, Doctor Luke, influences her toward nursing. Will she have the inward strength to face the ""hurt and broken"" people whose bodies, minds, and emotions need mending? Belinda's niece, who is also a teenager, comes to live with the Davis family to finish her schooling. How will Melissa's arrival affect Belinda's lifelong friendship with Amy Jo? And what happens when all three fall for the same nice fellow?",240,296,"3,023 follower","['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Christian Romance']",175 review,"4,611 (48%)","2,924 (30%)","1,572 (16%)",274 (2%),118 (1%)
三國演義,羅貫中,4.37,"5,588 rating","January 1, 1522",中國第一部章回體小說，也是第一部歷史演義小說。 既非歷史，亦非虛構。 書中的「忠」、「孝」、「義」核心價值，數百年來一直吸引著不同年齡、階級、出身的讀者群。 群雄割據 三國鼎立 一段驚心動魄的三國歷史從此展開 【名人推薦】 中國確也還盛行著《三國志演義》和《水滸傳》，但這是為了社會還有三國氣和水滸氣的緣故。——魯迅《且介亭雜文二集》 《三國演義》的社會影響，遠遠超過了它的文學價值。顯然，就文學而論，它的人物塑造功夫也確是第一流的，中國後世的小說家都從其中吸取了營養。——金庸 《三國演義》結構之宏偉與人物活動地域舞台之廣大，世界古典小說均無與倫比。——[日]吉川英治 《三國演義》是中國膾炙人口的長篇章回小說，在中國文學史上扮演著舉足輕重的角色。 這部巨著描寫三國時代魏國、蜀國、吳國之間的侵略爭奪及國家內部的爾虞我詐。透過作者的妙筆，劉備、曹操、諸葛亮、關羽等個性鮮明的政治家、謀士、臣子的形象躍然紙上。對喜愛小說的人而言，該書的人物刻畫活靈活現，情節曲折，引人入勝。儘管該書的有些部分不符合史實，但三國歷史能在中國民間乃至日本、韓國等中國以外的亞洲地區普及，《三國演義》居功甚偉。 本書特色： （1）三國歷史能普及民間，《三國演義》居功甚偉。 （2）對喜愛小說的人而言，它人物刻畫活靈活現，情節曲折，引人入勝。 （3）對喜愛軍事的人而言，它極具軍事參考價值。 （4）鋪滿封面、封底、前後摺口的是名畫家董培新畫的水彩畫《趙雲救主》。 作者簡介： 羅貫中，名本，字貫中，號湖海散人，元末明初人，《三國志通俗演義》（簡稱《三國演義》）的作者。 身處動盪不安的時代，羅貫中浪跡四海，鬱鬱不得志，但卻留下了豐富的文學創作。如今流傳下來的他的作品包括： 雜劇三種：《龍虎風雲會》、《三平章死哭蜚虎子》、《忠正孝子連環諫》。小說五種：《三國演義》、《殘唐五代史演義》、《隋唐兩朝志傳》、《小秦王詞話》、《三遂平妖傳》。這些作品雖作者署名為羅貫中，其實屢經後人增刪潤色，已非原著初貌。《三國演義》是現存作品中原貌保留得最好的。,"PaperbackFirst published January 1, 1522",99,99 book,"['Classics', 'Fiction', 'China', 'Historical Fiction', 'Literature', 'Chinese Literature', 'Historical']",474 review,"3,197 (57%)","1,560 (27%)",617 (11%),141 (2%),73 (1%)
The Message,K.A. Applegate,3.90,"8,284 rating","October 1, 1996","Unable to ignore the strange dreams that she and her friends have experienced since they developed morphing powers, Cassie wonders if a dream that draws her to the sea is a cry for help or a trap. Original.",151,254,361 follower,"['Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens']",383 review,"2,543 (30%)","2,948 (35%)","2,316 (27%)",416 (5%),61 (<1%)
Lost Souls,Poppy Z. Brite,3.90,"18,019 rating","September 1, 1992","Sex, blood and rock'n'roll - from the master of gothic horrorAt a club in Missing Mile, just outside New Orleans, the children of the night gather. They dress in black and they're looking for acceptance. There's Ghost, who sees what others do not; Ann, looking for love; and Jason, whose real name is Nothing, seeking the deathless truth about his father - and himself.But into Missing Mile tonight come three beautiful, hip vagabonds: Molochai, Twig and seductive, green-eyed Zillah. They are on their own lost journey, slaking their ancient thirst for blood, aching for supple young flesh.In Nothing and Ann they find it. Now Ghost must pursue them all. To save Ann from her new friends, to save Nothing from himself.First published in the early 90s, Lost Souls redefined the vampire novel for a new generation and remains unsurpassed in its dark wit, graphic descriptions and its power to send shivers of panic and pleasure down your spine...",359,156,"3,108 follower","['Horror', 'Vampires', 'Fiction', 'Fantasy', 'LGBT', 'Paranormal', 'Gothic']",943 review,"6,614 (36%)","5,625 (31%)","3,849 (21%)","1,264 (7%)",667 (3%)
Mr. Perfect,Linda Howard,4.05,"35,588 rating","August 1, 2000","What would make the perfect man?That's the deliciously racy topic that Jaine Bright and her three girlfriends are pondering one night at their favorite after-hours hot spot: Mr. Perfect. Would he be tall, dark, and handsome? Caring and warmhearted -- or will just muscular do? As their conversation heats up, they concoct a tongue-in-cheek checklist that becomes an overnight sensation, spreading like wildfire at work and sizzling along e-mail lines. But what began as a joke among friends turns deadly serious when one of the four women is murdered....Turning to her neighbor, an unpredictable police detective, for help, Jaine must unmask a killer to save her friends -- and herself. Now, knowing whom to trust and whom to love is a matter of survival -- as the dream of Mr. Perfect becomes a chilling nightmare.",405,279,"6,852 follower","['Romance', 'Romantic Suspense', 'Suspense', 'Contemporary', 'Contemporary Romance', 'Mystery', 'Thriller']","2,078 review","13,891 (39%)","12,550 (35%)","6,904 (19%)","1,596 (4%)",647 (1%)
"Flim-Flam!: Psychics, ESP, Unicorns, and Other Delusions",James Randi,4.01,"3,972 rating","January 1, 1982","James Randi is internationally known as a magician and escape artist. But for the past thirty-five years of his professional life, he has also been active as an investigator of the paranormal, occult, and supernatural claims that have impressed the thinking of the public for a ESP, psychokinesis, psychic detectives, levitation, psychic surgery, UFOs, dowsing, astrology, and many others. Those of us unable to discriminate between geniune scientific research and the pseudoscientific nonsense that has resulted in fantastic theories and fancies have long needed James Randi and Flim-Flam!In this book, Randi explores and exposes what he believes to be the outrageous deception that has been promoted widely in the media. Unafraid to call researchers to account for their failures and impostures, Randi tells us that we have been badly served by scientists who have failed to follow the procedures required by their training and traditions. Here he shows us how what he views as sloppy research has been followed by rationalizations of evident failures, and we see these errors and misrepresentations clearly pointed out. Mr. Randi provides us with a compelling and convincing document that will certainly startle and enlighten all who read it.",342,34,308 follower,"['Nonfiction', 'Science', 'Skepticism', 'Psychology', 'Philosophy', 'Paranormal', 'History', 'Nonfiction', 'Science', 'Skepticism', 'Psychology', 'Philosophy', 'Paranormal', 'History', 'Nonfiction', 'Science', 'Skepticism', 'Psychology', 'Philosophy', 'Paranormal', 'History']",143 review,"1,529 (38%)","1,374 (34%)",753 (18%),231 (5%),85 (2%)
Someone Else's Money,Michael M. Thomas,3.57,28 rating,"January 1, 1982","Money cannot buy happiness, but it can come oh so close.— If you were Texas multi-billionaire Buford Gudge, money could buy you sweet revenge that would blow the entire financial world apart.— If you were trampish, ex-cheerleader wife Caryn, money could make your greediest vulgarian dreams of social prestige and sexual pleasuring come true.— If you were New York art dealer Nicholas Reverey, money could put the world's greatest paintings and the city's most glamorous gossip columnist into your loving hands.--If you were anyone who was anyone in the worlds of high finance, high culture, and high living, money was the key that opened the doors of heaven--and hell...",606,15,13 follower,['Fiction'],3 review,8 (28%),7 (25%),7 (25%),5 (17%),1 (3%)
Shopgirl,Steve Martin,3.42,"38,449 rating","January 1, 2000","One of the most acclaimed and beloved entertainers, Steve Martin is quickly becoming recognized as a gorgeous writer capable of being at once melancholy and tart, achingly innocent and astonishingly ironic ( Elle ). A frequent contributor to both The New Yorker and the New York Times as well as the author of the New York Times bestseller Pure Drivel , Martin is once again poised to capture the attention of readers with his debut novella, a delightful depiction of life and love.The shopgirl is Mirabelle, a beautiful aspiring artist who pays the rent by selling gloves at the Beverly Hills Neiman Marcus. She captures the attention of Ray Porter, a wealthy, lonely businessman. As Ray and Mirabelle tentatively embark on a relationship, they both struggle to decipher the language of love--with consequences that are both comic and heartbreaking. Filled with the kind of witty, discerning observations that have brought Steve Martin incredible critical success, Shopgirl is a work of disarming tenderness.",130,213,"2,912 follower","['Fiction', 'Romance', 'Contemporary', 'Humor', 'Novella', 'Novels', 'Adult Fiction']","3,014 review","5,796 (15%)","12,558 (32%)","13,595 (35%)","5,110 (13%)","1,390 (3%)"
High Tide in Tucson : Essays from Now or Never,Barbara Kingsolver,4.06,"12,158 rating","September 13, 1995","A collection of pieces in which Barbara Kingsolver, author of the novel ""Pigs in Heaven"", explores her trademark themes of family, community and the natural world. The topics include Kentucky, housework, promiscuity, health clubs, the Canary Islands, rock and roll, space rockets, and Thoreau.",273,76,21.5k follower,"['Nonfiction', 'Essays', 'Memoir', 'Nature', 'Short Stories', 'Environment', 'Adult']",745 review,"4,249 (34%)","4,978 (40%)","2,463 (20%)",391 (3%),77 (<1%)
The Lion's Game,Nelson DeMille,4.22,"37,495 rating","January 6, 2000","Detective John Corey, last seen in Plum Island, now faces his toughest assignment yet: the pursuit and capture of the world's most dangerous terrorist -- a young Arab known as ""The Lion"" who has baffled a federal task force and shows no sign of stopping in his quest for revenge against the American pilots who bombed Libya and killed his family. Filled with unrelenting suspense and surprising plot twists at every terrifying turn, THE LION'S GAME is a heartstopping race against time and one of Nelson DeMille's most riveting thrillers.",720,175,"6,789 follower","['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Crime', 'Action']","1,556 review","16,023 (42%)","15,084 (40%)","5,248 (13%)",866 (2%),274 (<1%)
The Summer Tree,Guy Gavriel Kay,3.97,"24,517 rating","October 1, 1984","The first volume in Guy Gavriel Kay’s stunning fantasy masterwork.Five men and women find themselves flung into the magical land of Fionavar, First of all Worlds. They have been called there by the mage Loren Silvercloak, and quickly find themselves drawn into the complex tapestry of events. For Kim, Paul, Kevin, Jennifer and Dave all have their own part to play in the coming battle against the forces of evil led by the fallen god Rakoth Maugrim and his dark hordes.Guy Gavriel Kay’s classic epic fantasy plays out on a truly grand scale, and has already been delighting fans of imaginative fiction for twenty years.",383,40,"8,120 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Canada', 'Magic']","1,669 review","8,871 (36%)","8,672 (35%)","4,880 (19%)","1,469 (5%)",625 (2%)
Lord Jim & Nostromo,Joseph Conrad,4.05,59 rating,"January 1, 1904","With a new introduction by Robert D. Kaplan.Commentary by Virginia Woolf, Harold Bloom, Edward Said, F.R. Leavis, and Robert Penn Warren.Originally published in 1900, Lord Jim is one of Joseph Conrad's most complex literary masterpieces. The story of a young sailor whose moment of cowardice haunts him for the rest of his life, Lord Jim explores Conrad's lifelong obsessions with the nature of guilt and the possibility of redemption.        Nostromo is considered by many to be Conrad's supreme achievement, and Conrad himself referred to Nostromo as his ""widest canvas."" Set in the fictitious South American republic of Costaguana, Nostromo reveals the effects that misguided idealism, unparalleled greed, and imperialist interests can have on a fledging nation. V. S. Pritchett wrote: ""Nostromo is the most strikingly modern of Conrad's novels. It is pervaded by a profound, even morbid sense of insecurity which is the very spirit of our age.""        Robert D. Kaplan's Introduction explains why the two novels together form Conrad's darkest glimpse into the flawed nature of humankind.",819,"3,101","4,179 follower","['Fiction', 'Romance', 'Classics', 'Fiction', 'Romance', 'Classics', 'Fiction', 'Romance', 'Classics']",11 review,25 (42%),19 (32%),10 (16%),3 (5%),2 (3%)
The Accident,Diane Hoh,3.62,"1,167 rating","March 1, 1991","She appears in Megan's mirror one day, nothing more than a wispy, shadowy plume, glowing with an eerie light. Her voice is faint and hollow, like a distant echo. The voice of a young girl. Strangest of all is her request. ""I beg you to trade places with me, Megan. For just one week. Let me live again."" Megan is overcome with fear. Yet she is drawn to the shadow in the mirror, unable to look away. Fascinated by the oddly soothing voice, she listens to a tale of a horrible accident many years before. A tale she would never forget. Gradually, Megan begins to realize that she has no choice. As terrified as she is, she knows she must make the trade....",176,88,241 follower,"['Horror', 'Young Adult', 'Fiction', 'Ghosts', 'Thriller', 'Suspense', 'Paranormal']",97 review,269 (23%),338 (28%),428 (36%),109 (9%),23 (1%)
Twelve Months: A Fairy-Tale,Samuil Marshak,4.32,92 rating,"116 pages, PaperbackPublished December 1, 2000","Samuel Marshak was born in 1887. His start in literary life he owed largely to Maxim Gorky, in the circle of whose family he spent part of his youth. He first appeared in print in 1907, with lyrics of his own and translations of foreign poets. Marshak has been most prolific in the field of juvenile literature. He inculcates respect for the man who knows his job, respect for creative work. Marshak also wrote several plays based on Russian fairy tales and designed for the juvenile stage, including Twelve Months. Written in a light and witty vein, Twelve Months portrays twelve wise and just rulers of nature, and two girls of opposite type, the one good, whom they help, and the other bad, whom they punish. The play was awarded a Stalin Prize in 1946.",116,342,17 follower,"['Fairy Tales', 'Russia', 'Childrens', 'Picture Books', 'Classics']",8 review,47 (51%),28 (30%),16 (17%),1 (1%),0 (0%)
"Nausicaä of the Valley of the Wind, Vol. 2",Hayao Miyazaki,4.51,"3,613 rating","August 25, 1983","Princess Nausicaä has left the Valley of the Wind to join Princess Kushana's forces. However, Nausicaä gets separated from the Torumekian fleet and finds herself face to face with the mysterious Ohmu, who open their hearts to her. But will Nausicaä be able to interpret their urgent warning about the southern forest? And what of the war which rages all around her?",130,359,"2,925 follower","['Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics']",137 review,"2,238 (61%)","1,046 (28%)",279 (7%),45 (1%),5 (<1%)
Animal Liberation,Peter Singer,4.30,"10,362 rating","January 1, 1975","Immensely influential and powerful, animal liberation is also highly unusual a comprehensive analysis of conditions in factory farms and animal laboratories, it compellingly argues that we should stop eating meat a work of philosophy, it includes recipes for vegetarian food in this revised edition, peter singer discusses the evolution of the animal rights movement and the extent to which his own views have changed since first publication in 1975 he also graphically updates his account of what is being done to animals in the name of scientific, military and commercial research",340,152,"8,610 follower","['Philosophy', 'Nonfiction', 'Animals', 'Vegan', 'Politics', 'Food', 'Science']",889 review,"5,314 (51%)","3,381 (32%)","1,268 (12%)",263 (2%),136 (1%)
Evergreen,Belva Plain,4.02,"27,562 rating","January 1, 1978","Born into poverty and fear, Anna is desperate to leave her native Poland. Determined to make something of herself, Anna moves into a cramped New York slum and finds a job in a sweatshop. When two very different men fall in love with her, Anna is destined to be forever torn in love and loyalty.",698,117,294 follower,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Adult Fiction', 'Chick Lit', 'Historical Romance']",368 review,"9,996 (36%)","9,732 (35%)","6,398 (23%)","1,147 (4%)",289 (1%)
Von Mädchen und Drachen: ein Märchenroman,Susanne Kaiser,3.80,15 rating,"January 1, 1994",German,188,23,9 follower,['Fantasy'],3 review,7 (46%),3 (20%),2 (13%),1 (6%),2 (13%)
Kerfol,Edith Wharton,3.60,372 rating,"January 1, 1916","""Kerfol"" by Edith Wharton. Published by Good Press. Good Press publishes a wide range of titles that encompasses every genre. From well-known classics & literary fiction and non-fiction to forgotten−or yet undiscovered gems−of world literature, we issue the books that need to be read. Each Good Press edition has been meticulously edited and formatted to boost readability for all e-readers and devices. Our goal is to produce eBooks that are user-friendly and accessible to everyone in a high-quality digital format.",29,"1,435","4,335 follower","['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic', '20th Century', 'The United States Of America']",48 review,60 (16%),145 (38%),131 (35%),31 (8%),5 (1%)
