title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Thais of Athens,Ivan Efremov,4.32,"1,642 rating","January 1, 1972","Thais of Athens was first published in Russia in 1972. Since that time, it has sold over a million copies and has become one of the most popular historical novels in the former Soviet Union. In difference to other famous novels of Ivan Efremov, like The Land of Foam and The Heart of the Serprent, his last work Thais of Athens was never translated into English and we are truly excited about its “rebirth” 37 years after it was written. Set in the era of Alexander the Great, the book tells a story of an Athenian hetaera Thais, whose fascinating image captured our hearts and minds. Her adventures, masterfully described by the author, hold your attention from the very first page and make you fall in love with the heroine.",472,"['Fiction', 'Historical Fiction', 'Russia', 'Russian Literature', 'Historical', 'Greece', 'Classics']",75 follower,68 review,93,18 (1%),62 (3%),210 (12%),445 (27%),907 (55%)
All the Little Live Things,Wallace Stegner,4.13,"3,887 rating","August 7, 1967","Scarred by the senseless death of their son and baffled by the engulfing chaos of the 1960s, Allston and his wife, Ruth, have left the coast for a California retreat.",345,"['Fiction', 'Classics', 'Literary Fiction', 'Novels', 'Historical Fiction', 'Literature', 'Book Club']","1,717 follower",549 review,204,40 (1%),142 (3%),599 (15%),"1,612 (41%)","1,494 (38%)"
Web,John Wyndham,3.51,"1,634 rating","January 1, 1979",A millionaire English lord dreams of founding a utopian community on a remote Pacific island....Among the forty-odd men and women selected for the project are a pestologist named Camilla and the narrator. Within hours of the group's arrival on the sunny isle their radio has been destroyed. Within days several members of the group are dead. Dreams turn to nightmare....,141,"['Science Fiction', 'Fiction', 'Horror', 'Science Fiction Fantasy', 'Classics', 'Speculative Fiction', 'Novels']","1,810 follower",155 review,325,36 (2%),139 (8%),643 (39%),586 (35%),230 (14%)
Fuchsalarm,Cornelia Funke,4.19,"2,444 rating","January 1, 1998","Die Wilden Hühner sind in heller Aufregung: Sprotte hat ""Fuchsalarm"" gegeben! In der Geheimsprache der Mädchenbande heißt das größte Gefahr, Lebensgefahr. Und es geht auch wirklich um Leben und Tod: Sprottes Oma will nämlich ihre Hennenn schlachten! Das können die Mädchen natürlich nicht zulassen und beschließen, ihre heiß geliebten Maskottchen zu entführen. Doch wie sollen sie zu fünft fünfzehn laut gackernde Hühner abtransportieren, ohne dass Oma Slättberg es merkt? Und vor allem - wohin mit den Tieren? Schließlich haben die Wilden Hühner immer noch kein eigenes Bandenquartier. Ob sie vielleicht ausnahmsweise ihre alten Feinde, die Jungs von den Pygmäen, fragen sollen?",256,"['Childrens', 'German Literature', 'Fiction', 'Young Adult', 'Contemporary', 'Audiobook', 'Middle Grade']",13k follower,59 review,360,7 (<1%),67 (2%),431 (17%),877 (35%),"1,062 (43%)"
The Winthrop Woman,Anya Seton,4.11,"6,399 rating","January 1, 1958","First published in 1958 and set in the early 17th century, this bestselling novel—and follow-up to Katherine —follows Elizabeth Winthrop, a courageous Puritan woman who finds herself at odds with her heritage and surroundings. A real historical figure, Elizabeth married into the family of Governor John Winthrop of the Massachusetts Bay Colony. In those times of hardship, famine, and Indian attacks, many believed that the only way to prosper was through the strong, bigoted, and theocratic government that John Winthrop favored. Defying the government and her family, Elizabeth befriends famous heretic Anne Hutchinson, challenges an army captain, and dares to love as her heart commanded. Through Elizabeth’s three marriages, struggles with her passionate beliefs, and countless rebellions, a powerful tale of fortitude, humiliation, and ultimate triumph shines through.",588,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', '17th Century', 'Classics', 'Historical Romance', 'Historical Fiction', 'Fiction', 'Historical', 'Romance', '17th Century', 'Classics', 'Historical Romance', 'Historical Fiction', 'Fiction', 'Historical', 'Romance', '17th Century', 'Classics', 'Historical Romance']",838 follower,477 review,49,88 (1%),203 (3%),"1,144 (17%)","2,445 (38%)","2,519 (39%)"
Selections from the Prison Notebooks,Antonio Gramsci,4.20,"5,051 rating","January 1, 1947","Antonio Gramsci (1891-1937) is widely celebrated as the most original political thinker in Western Marxism and an all-around outstanding intellectual figure. Arrested and imprisoned by the Italian Fascist regime in 1926, Gramsci died before fully regaining his freedom. Nevertheless, in his prison notebooks, he recorded thousands of brilliant reflections on an extraordinary range of subjects, establishing an enduring intellectual legacy.Columbia University Press's multivolume Prison Notebooks is the only complete critical edition of Antonio Gramsci's seminal writings in English. The notebooks' integral text gives readers direct access not only to Gramsci's influential ideas but also to the intellectual workshop where those ideas were forged. Extensive notes guide readers through Gramsci's extraordinary series of reflections on an encyclopedic range of topics. Volume 3 contains notebooks 6, 7, and 8, in which Gramsci develops his concepts of hegemony, civil society, and the state; reflects extensively on the Renaissance, the Reformation, and Machiavelli's political philosophy; and offers a trenchant critique of the cultural and political practices of fascism. A detailed analysis of positivism and idealism brings Gramsci's philosophy of praxis and conception of historical materialism into sharp relief. Also included are the author's extensive observations on articles and books read during his imprisonment.",572,"['Philosophy', 'Politics', 'Nonfiction', 'Theory', 'History', 'Sociology', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'History', 'Sociology', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'History', 'Sociology', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'History', 'Sociology', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'History', 'Sociology', 'Economics']",779 follower,106 review,503,85 (1%),170 (3%),793 (15%),"1,619 (32%)","2,384 (47%)"
Towards the End of the Morning,Michael Frayn,3.64,"1,258 rating","January 1, 1967",This tale is set in the crossword and nature-notes department of an obscure national newspaper during the declining years of Fleet Street.,221,"['Fiction', 'Humor', 'Comedy', 'Journalism', 'British Literature', 'Literature', 'Novels']",226 follower,130 review,110,32 (2%),97 (7%),414 (32%),467 (37%),248 (19%)
Out,Ronald Sukenick,3.62,34 rating,"January 1, 1973","Out is a novel of immense energy. Sukenick's characters flash into and out of presence; episodes impel themselves so strongly that they are self-obliterating. This is an experiment in narrative and language; at the same time it is an extremely accurate, persistently funny portrayal of the psychic overload we all reached at the end of the sixties. Sukenick engages the full range of contemporary fantasy -- revolution, conspiracy, pastoral nostalgia, Indian wisdom, demonic secret societies, and sexual extravaganza. These do not merely occur in the narrative but occupy it. Singly and in various rapid combinations, they add their manic energies to the book's acceleration. Out begins in New York City, in full urban congestion. Its first characters are moving across a ledge with sticks of dynamite in their mouths -- members of the total conspiracy. (""You're either a part of the plot or the counterplot. Everybody's got to be one or the other."") They move toward meets -- occasions when they'll bundle their individual dynamites together and blow something up. The central character begins the novel as an arranger of these meets, conspirator and novelist. The novel moves out of New York and across the country toward the Pacific. The first moves occur with narrative furniture and transitional cardboard boxes, but as the book gathers speed and distance, these fall away. Out moves across the white space of its own pages, as well as across the country. The blank space expands until, at the edge of the ocean, the language disappears into blank space.",292,[],31 follower,6 review,47,1 (2%),5 (14%),11 (32%),6 (17%),11 (32%)
Sentimento do Mundo,Carlos Drummond de Andrade,4.33,"2,774 rating","January 1, 1940", Portugese,128,"['Poetry', 'Classics', 'Brazil', 'Fiction', 'Portuguese Literature', 'Literature', 'Read For School']",421 follower,135 review,226,12 (<1%),61 (2%),344 (12%),938 (33%),"1,419 (51%)"
The Way to Rainy Mountain,N. Scott Momaday,3.80,"3,823 rating","January 1, 1969","First published in paperback by UNM Press in 1976, The Way to Rainy Mountain has sold over 200,000 copies.""The paperback edition of The Way to Rainy Mountain was first published twenty-five years ago. One should not be surprised, I suppose, that it has remained vital, and immediate, for that is the nature of story. And this is particularly true of the oral tradition, which exists in a dimension of timelessness. I was first told these stories by my father when I was a child. I do not know how long they had existed before I heard them. They seem to proceed from a place of origin as old as the earth.""The stories in The Way to Rainy Mountain are told in three voices. The first voice is the voice of my father, the ancestral voice, and the voice of the Kiowa oral tradition. The second is the voice of historical commentary. And the third is that of personal reminiscence, my own voice. There is a turning and returning of myth, history, and memoir throughout, a narrative wheel that is as sacred as language itself."" —From the new Preface",88,"['Poetry', 'Fiction', 'School', 'Classics', 'Short Stories', 'Read For School', 'Folklore', 'Poetry', 'Fiction', 'School', 'Classics', 'Short Stories', 'Read For School', 'Folklore', 'Poetry', 'Fiction', 'School', 'Classics', 'Short Stories', 'Read For School', 'Folklore']",514 follower,260 review,67,93 (2%),274 (7%),"1,015 (26%)","1,363 (35%)","1,078 (28%)"
Apocalypse and Other Poems,Ernesto Cardenal,4.41,51 rating,"January 1, 1977","Apocalypse and Other Poems  by Nicaragua’s revolutionist poet-priest, Ernesto Cardenal, is the author’s second book, the first of poetry, to be published by New Directions. The editors of this volume, Robert Pring-Mill and Donald D. Walsh, have chosen a representative selection of Cardenal’s shorter protest poems, epigrams, religious, and Amerindian verse. Also included are two of Cardenal’s most impressive longer the haunting and melodic elegy, “Coplas on the Death of Merton,” and the title poem, “Apocalypse,” in which the theme of an ever-threatening nuclear holocaust is the core of a modern rendering of the Book of Revelations. At Our Lady of Solentiname, his religious community on an island in Lake Nicaragua, living and working in the manner of the early Christians, Father Cardenal embodies what he “Now in Latin America, to practice religion is to make revolution.” An informative introduction has been contributed by Robert Pring-Mill of Oxford University. The translations are by Thomas Merton, Robert Pring-Mill, Kenneth Rexroth and Mireya Jaimes-Freyre, and Donald D. Walsh, who also translated In Cuba, Cardenal’s assessment of Fidel Castro’s revolutionary society, published by New Directions in 1974.",100,"['Poetry', 'Poetry', 'Poetry', 'Poetry', 'Poetry']",60 follower,3 review,212,0 (0%),1 (1%),4 (7%),19 (37%),27 (52%)
Tatja Grimm's World,Vernor Vinge,3.32,909 rating,"January 1, 1969","Multiple Hugo Award winner Vernor Vinge's first full-length novelAs a mud-spattered youngster, Tatja quickly realized she was different from the stone-age primitives with whom she grew up. Her insatiable curiosity and thirst for knowledge could not be quenched among them; she had to explore and learn more about the strange world she lived on.She finds the bastion of all culture, arts, entertainment and history for the entire planet, the seven-hundred-year-old science fiction magazine Fantasie, which is produced entirely aboard a gargantuan floating vessel the size of a small city. But despite the printing presses, sail-powered vessels, and mind-expanding technology, Tatja is still dissatisfied. Rising through the ranks, she finds that the people on the enormous barge are just as unintelligent as the primitives she grew up with. But others have come to the planet who not only challenge her intelligence, but offer her a tantalizing opportunity to uncover answers to mysteries that have long plagued her.But with opportunity comes risk. And if she acts unwisely, she could bring doom to the only world she knows.",288,"['Science Fiction', 'Fiction', 'Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy', 'Collections', 'Novels']","2,416 follower",54 review,113,19 (2%),121 (13%),416 (45%),254 (27%),99 (10%)
Song of the Gargoyle,Zilpha Keatley Snyder,3.98,243 rating,"March 1, 1991","A strange sound awakens thirteen-year-old Tymmon in the dead of night. In a blink of an eye his father, the court jester of Austerneve, is mysteriously kidnapped and the terrified boy must slip away secretly to avoid capture himself.Hiding in the dreaded forest nearby, Tymmon is adopted by a huge, furry, dog-like creature--a gargoyle--who has the loyalty of a dog and the fearsome powers of an enchanted being.Together, hungry, the two make their way to town, where Tymmon earns a living by playing his flute and learns to be happy. At least as happy as he can be without his father. Will he ever find a way to rescue him and be with him again?",240,"['Fantasy', 'Fiction', 'Middle Grade', 'Young Adult', 'Historical', 'Adventure', 'Childrens']",429 follower,22 review,68,3 (1%),7 (2%),52 (21%),110 (45%),71 (29%)
The Headless Cupid,Zilpha Keatley Snyder,3.87,"3,924 rating","July 1, 1971",David and his three younger siblings are introduced to the world of the occult when they meet their new stepsister,224,"['Mystery', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Horror', 'Mystery', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Horror', 'Mystery', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Horror']",429 follower,245 review,68,84 (2%),237 (6%),991 (25%),"1,398 (35%)","1,214 (30%)"
Human to Human,Rebecca Ore,3.69,85 rating,"October 1, 1990","After being abducted from rural Virginia by aliens, Tom Red-Clay is returned to Earth and given the task of convincing his fellow humans to join the galaxy-spanning Federation of Sapients",282,"['Science Fiction', 'Fiction']",17 follower,5 review,33,2 (2%),9 (10%),22 (25%),32 (37%),20 (23%)
The Very Quiet Cricket,Eric Carle,4.06,"20,851 rating","November 9, 1990","A VERY classic from Eric Carle, creator of 'The Very Hungry Caterpillar' (1969)!One day a tiny cricket is born and meets a big cricket who chirps his welcome. The tiny cricket tries to respond, but there is no sound. The quiet cricket then makes his way into the world, meeting one insect after another, each of whom greets the little cricket with a cheery hello—the hum of a bee, the whirr of a dragonfly, the whisper of a praying mantis. The cricket rubs his wings together each time, but nothing happens, not a sound. Until the day he meets another cricket, a female, and something different happens...As children turn the page on this wonderful moment, they are greeted with a surprise—an actual chirp!Full of 
Eric Carle's
 (1929–2021) gorgeous and lush collage art, a gentle rhythmic text for read-alouds, and a wonder-inducing surprise at the end, The Very Quiet Cricket remains an all-time favorite from one of the true masters of picture-book making.Includes Audible Electronics with a Replaceable BatteryEdition MSRP: $23⁹⁹ US / $25⁰⁰ CAN (ISBN 978-0-399-21885-9)Manufactured in China",32,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Storytime', 'Kids', 'Classics']","2,070 follower",419 review,816,550 (2%),988 (4%),"4,190 (20%)","5,968 (28%)","9,155 (43%)"
Mutant Message Down Under,Marlo Morgan,3.78,"21,190 rating","January 1, 1990","Mutant Message Down Under is the fictional account of an American woman's spiritual odyssey through outback Australia. An underground bestseller in its original self-published edition, Marlo Morgan's powerful tale of challenge and endurance has a message for us all.Summoned by a remote tribe of nomadic Aborigines to accompany them on walkabout, the woman makes a four-month-long journey and learns how they thrive in natural harmony with the plants and animals that exist in the rugged lands of Australia's bush. From the first day of her adventure, Morgan is challenged by the physical requirements of the journey—she faces daily tests of her endurance, challenges that ultimately contribute to her personal transformation.By traveling with this extraordinary community, Morgan becomes a witness to their essential way of being in a world based on the ancient wisdom and philosophy of a culture that is more than 50,000 years old.",187,"['Fiction', 'Spirituality', 'Travel', 'Australia', 'Philosophy', 'Adventure', 'Book Club']",110 follower,"2,055 review",12,"1,296 (6%)","1,859 (8%)","4,307 (20%)","6,557 (30%)","7,171 (33%)"
The Franchise Affair,Josephine Tey,3.96,"8,913 rating","January 1, 1948","Robert Blair, a sober and respectable solicitor in an English market town, had an orderly life and an orderly law practice -- until his phone rang toward the end of one typically dull afternoon.The call came from an equally sedate local resident named Marion Sharpe, who was in trouble with the police - of all things. Blair, who only knew her by sight, suggested she try the town's more flamboyant low firm, but Marion persisted: she needed help immediately and she wanted him. Blair finally agreed to come, and thereby found himself involved in a struggle to clear the name of the most fascinating woman he had ever met.",255,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Classics', 'Detective', 'Mystery Thriller']",739 follower,984 review,96,122 (1%),372 (4%),"2,003 (22%)","3,680 (41%)","2,736 (30%)"
فلسفة العلو: الترانسندنس,Wolfgang Struve,3.48,29 rating,"January 1, 1969",,344,"['Philosophy', 'Philosophy', 'Philosophy']",2 follower,3 review,4,5 (17%),1 (3%),6 (20%),9 (31%),8 (27%)
Shiloh,Phyllis Reynolds Naylor,3.96,"85,382 rating","September 30, 1991","When Marty Preston comes across a young beagle in the hills behind his home, it's love at first sight—and also big trouble. It turns out the dog, which Marty names Shiloh, belongs to Judd Travers who drinks too much and has a gun—and abuses his dogs. So when Shiloh runs away from Judd to Marty, Marty just has to hide him and protect him from Judd. But Marty's secret becomes too big for him to keep to himself, and it exposes his entire family to Judd's anger. How far will Marty have to go to make Shiloh his?",145,"['Fiction', 'Childrens', 'Classics', 'Animals', 'Young Adult', 'Middle Grade', 'Realistic Fiction']",988 follower,"2,850 review",224,"1,492 (1%)","4,819 (5%)","20,282 (23%)","28,155 (32%)","30,634 (35%)"
Τα γενέθλια,Ζωρζ Σαρή,4.17,"1,352 rating","January 1, 1977","H ANNA, OKTΩ XPONΩN, ONEIPEYETAI ΠOΛYXPΩMA MΠAΛONIA. OMΩΣ, TA MΠAΛONIA ΣΠANE M' ENAN ΞEPO HXO. EXEI ΞHMEPΩΣEI H 21H AΠPIΛIOY. TA TANKΣ BΓHKANE ΣTOYΣ ΔPOMOYΣ THΣ AΘHNAΣ. H ZΩH THΣ ANNAΣ ANAΠOΔOΓYPIZETAI. ΔE ΘA ΓIOPTAΣEI TA ΓENEΘΛIA THΣ. ΘA MEΓAΛΩΣEI ME IΔANIKO TO NONO THΣ, TON KAΘHΓHTH, ΠOY THΣ MAΘAINEI ME TIΣ ΠPAΞEIΣ TOY TI ΠAEI NA ΠEI EΛEYΘEPIA.",248,"['Childrens', 'Fiction', 'Literature', 'Historical Fiction', 'Historical', 'Young Adult', 'Politics', 'Childrens', 'Fiction', 'Literature', 'Historical Fiction', 'Historical', 'Young Adult', 'Politics', 'Childrens', 'Fiction', 'Literature', 'Historical Fiction', 'Historical', 'Young Adult', 'Politics', 'Childrens', 'Fiction', 'Literature', 'Historical Fiction', 'Historical', 'Young Adult', 'Politics', 'Childrens', 'Fiction', 'Literature', 'Historical Fiction', 'Historical', 'Young Adult', 'Politics']",208 follower,20 review,53,1 (<1%),22 (1%),247 (18%),560 (41%),522 (38%)
Monday or Tuesday,Virginia Woolf,3.63,"3,300 rating","January 1, 1921","One of the most distinguished critics and innovative authors of the twentieth century, Virginia Woolf published two novels before this collection appeared in 1921. However, it was these early stories that first earned her a reputation as a writer with ""the liveliest imagination and most delicate style of her time."" Influenced by Joyce, Proust, and the theories of William James, Bergson, and Freud, she strove to write a new fiction that emphasized the continuous flow of consciousness, time's passage as both a series of sequential moments and a longer flow of years and centuries, and the essential indefinability of character.Readers can discover these and other aspects of her influential style in the eight stories collected here, among them a delightful, feminist put-down of the male intellect in ""A Society"" and a brilliant and sensitive portrayal of nature in ""Kew Gardens."" Also included are ""An Unwritten Novel,"" ""The String Quartet,"" ""A Haunted House,"" ""Blue & Green,"" ""The Mark on the Wall,"" and the title story.In recent years, Woolf's fiction, feminism, and high-minded sensibilities have earned her an ever-growing audience of readers. This splendid collection offers those readers not only the inestimable pleasures of the stories themselves, but an excellent entrée into the larger body of Woolf's work.",155,"['Short Stories', 'Classics', 'Fiction', 'Feminism', 'Literature', 'British Literature', '20th Century']",24.1k follower,432 review,"1,373",90 (2%),320 (9%),"1,001 (30%)","1,194 (36%)",695 (21%)
Collected Stories,William Faulkner,4.24,"7,668 rating","January 1, 1950","“A Bear Hunt,” “A Rose for Emily,” “Two Soldiers,” “Victory,” “The Brooch,” “Beyond”—these are among the forty-two stories that make up this magisterial collection by the writer who stands at the pinnacle of modern American fiction. Compressing an epic expanse of vision into narratives as hard and wounding as bullets, William Faulkner’s stories evoke the intimate textures of place, the deep strata of history and legend, and all the fear, brutality, and tenderness of which human beings are capable. These tales are set not only in Yoknapatawpha County but in Beverly Hills and in France during World War I; they are populated by such characters as the Faulknerian archetypes Flem Snopes and Quentin Compson (“A Justice”) as well as ordinary men and women who emerge in these pages so sharply and indelibly that they dwarf the protagonists of most novels.--back coverContains:Barn burning --Shingles for the Lord --The tall men --A bear hunt --Two soldiers --Shall not perish --A rose for Emily --Hair --Centaur in brass --Dry September --Death drag --Elly --Uncle Willy --Mule in the yard --That will be fine --That evening sun --Red leaves --A justice --A courtship --Lo! --Ad Astra --Victory --Crevasse --Turnabout --All the dead pilots --Wash --Honor --Dr. Martino --Fox hunt --Pennsylvania Station --Artist at home --The brooch --My Grandmother Millard --Golden land --There was a queen --Mountain victory --Beyond --Black music --The leg --Mistral --Divorce in Naples --Carcassonne.",900,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Southern Gothic', 'Southern']","9,238 follower",243 review,928,105 (1%),227 (2%),"1,006 (13%)","2,703 (35%)","3,627 (47%)"
Only His,Elizabeth Lowell,4.00,"3,518 rating","January 1, 1991","Escaping the ravages of the Civil War, a gently reared lady must leave behind everything she knows -- and trust her life and her future to a dangerous gunfighter with a passion for vengeance.A team of prize Arabian horses is all that Willow Moran has left -- and Caleb Black is the only man who can help her reach her brother in the Colorado Rockies. But she fears this stranger who burns to avenge the wrongs of treacherous men. For Caleb is as wild and unpredictable as the uncivilized land he loves. Yet, though she challenges him at every turn, the spirited southern lady knows this proud, enigmatic loner is her destiny. And no matter what peril awaits, they must face it together -- for Willow has become a fever in Caleb′s blood ... awakening a need so fierce that he would defeat the devil himself to possess her.",400,"['Romance', 'Historical Romance', 'Westerns', 'Historical', 'Western Romance', 'Historical Fiction', 'Fiction']","1,823 follower",156 review,203,34 (<1%),147 (4%),851 (24%),"1,253 (35%)","1,233 (35%)"
Herr Arnes penningar,Selma Lagerlöf,3.43,"1,693 rating","January 1, 1904","En närmast gotisk roman baserad på verkliga händelser i Bohuslän på 1570-talet. Prästen Herr Arne blir mördad med hela sin familj, utom en ung flicka som överlever. Hennes öde vävs sedan samman med mördarnas. Berättelsen har både kosmiska dimensioner och psykologiskt djup. Den isländska sagans korthuggna och kärva stil betydde nu en hel del för Lagerlöfs berättande och står här i samklang med stoffet.",126,"['Classics', 'Fiction', 'Swedish Literature', 'Horror', 'Nobel Prize', 'Sweden', 'Fantasy']",601 follower,129 review,"1,134",35 (2%),192 (11%),677 (39%),596 (35%),193 (11%)
The Onion Field,Joseph Wambaugh,4.11,"20,949 rating","January 1, 1973",This is the frighteningly true story of two young cops and two young robbers whose separate destinies fatally cross one March night in a bizarre execution in a deserted Los Angeles field.,512,"['True Crime', 'Nonfiction', 'Crime', 'Mystery', 'History', 'Thriller', 'Mystery Thriller']",694 follower,448 review,93,260 (1%),707 (3%),"3,730 (17%)","8,107 (38%)","8,145 (38%)"
Roman Blood,Steven Saylor,3.94,"8,919 rating","January 1, 1991","Elena asks that you come to the House of Swans at once... Compelled by this message, the wealthy, sybaritic Sextus Roscius goes not to his harlot, but to his doom—savagely murdered by unknown assassins. In the unseasonable heat of a spring morning in 80 B.C., Gordianus the Finder is summoned to the house of Cicero, a young advocate staking his reputation on this case. The charge is patricide; the motive, a son's greed. The punishment, rooted deep in Roman tradition, is horrific beyond imagining.Gordianus's investigation takes him through the city's raucous, pungent streets and deep into urban Umbria, unraveling layers of deceit, twisted passions, and murderous desperation. From pompous, rouged nobles to wily slaves to citizens of seemingly simple virtue, the case becomes a political nightmare. As the defense proceeds toward a devastating confrontation in the Forum, one man's fate may be threaten the very leaders of Rome itself.",401,"['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Roman']","1,012 follower",551 review,134,176 (1%),414 (4%),"1,830 (20%)","3,827 (42%)","2,672 (29%)"
La Cantatrice chauve / La Leçon,Eugène Ionesco,3.86,"8,881 rating","January 1, 1961","Mme Smith : Tiens, il est neuf heures. Nous avons mangé de la soupe, du poisson, des pommes de terre au lard, de la salade anglaise. Les enfants ont bu de l'eau anglaise. Nous avons bien mangé ce soir. C'est parce que nous habitons dans les environs de Londres et que notre nom est Smith...",150,"['Plays', 'France', 'Theatre', 'Classics', 'Fiction', 'Drama', 'French Literature']",871 follower,239 review,469,328 (3%),689 (7%),"1,896 (21%)","2,922 (32%)","3,046 (34%)"
Mr. Britling Sees it Through,H.G. Wells,3.70,250 rating,"September 1, 1916","H.G. Wells' attempt to make sense of World War I. It begins with a lighthearted account of an American visiting England for the first time, but the outbreak of war changes everything. Day by day and month by month, Wells chronicles the unfolding events and public reaction as witnessed by the inhabitants of one house in rural Essex. Each of the characters tries in a different way to keep their bearings in a world suddenly changed beyond recognition. This book was published in 1916 while the war was still in progress, so no clear resolution was possible. Wells did not know how long the war would last or which side would ultimately win, but he hoped that somehow, something good might eventually come of it.",380,"['Fiction', 'Classics', 'War', 'Historical Fiction', '20th Century', 'British Literature', 'Literature']","9,939 follower",54 review,"5,958",6 (2%),21 (8%),71 (28%),97 (38%),55 (22%)
Die Wilden Hühner und das Glück der Erde,Cornelia Funke,4.29,"2,392 rating","January 1, 2000","Sprotte kann es nicht fassen: Sie soll ihre Ferien auf einem Reiterhof verbringen, obwohl sie von Pferden nichts hält. Zum Glück kommen auch alle anderen ""Wilden Hühner"" mit. Nach ein paar Tagen merken sie, dass an dem Spruch vom ""höchsten Glück der Erde"" etwas dran ist. Wer hätte gedacht, dass einem Pferde so ans Herz wachsen können. Mit den Streichen der ""Wilden Küken"" kommt die Mädchenbande nach einiger Zeit klar - das erste Verliebtsein dagegen bringt einige Verwirrungen, denn nicht nur die Jungs von der ""Pygmäen""-Bande sind mit von der Partie...",283,"['Childrens', 'German Literature', 'Fiction', 'Young Adult', 'Audiobook', 'Contemporary', 'Romance']",13k follower,88 review,360,7 (<1%),66 (2%),355 (14%),762 (31%),"1,202 (50%)"
Alice James,Jean Strouse,3.85,165 rating,"January 1, 1980","Alice James was the sister of William and Henry, the only daughter in a family of brilliant and not a little eccentric men, and representative of the intellectually repressed nineteenth-century woman whose grief finds an outlet in neurotic illness. She kept a withering journal of her life, wrote letters, and left behind a trail needing only modern signposts. She was an integral part of a family firm of scholars and writers. But she could never seize the opportunities that a few other women of her age did. There was no air to breathe in the intoxicating atmosphere where Henry was already writing spellbinding novels and William was professing at Harvard and reinventing psychology and philosophy. Her life, then, is a singular portrait embedded in a family history that dazzled her age and still interests ours.",367,"['Biography', 'Nonfiction', 'History', 'Memoir', 'Biography Memoir', '20th Century', 'Womens']",13 follower,27 review,17,4 (2%),11 (6%),36 (21%),68 (41%),46 (27%)
False Dawn,Edith Wharton,3.63,319 rating,"June 1, 1924","The first of four novellas, together called Old New York, set in the mid-1800s.Lewis Raycie is sent on a Grand Tour of Europe with instructions from his father to acquire a collection of accepted Art Works. His father's dream is to own a Raphael; instead, Lewis returns with a priceless collection of Renaissance masterpieces by Piero della Francesca and others of equal stature. They are, however, unknown in America.His father is appalled and disinherits him. His family ridicules him. But it is only after Lewis dies that the magnificent collection gets the recognition it really deserves.(P)2014 Audible, Inc.","AudiobookFirst published June 1, 1924","['Classics', 'Fiction', 'Audiobook', 'Classic Literature', 'American', 'Novels', 'Literary Fiction']","4,335 follower",57 review,"1,435",9 (2%),20 (6%),98 (30%),145 (45%),47 (14%)
