title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Gloriana,Michael Moorcock,3.64,"2,252 rating","April 1, 1978","A fable satirizing Spenser's ""The Fairie Queen"" and reflecting the real life of Elizabeth I, tells of a woman who ascends to the throne upon the death of her debauched and corrupted father, King Hern. Gloriana's reign brings the Empire of Albion into a Golden Age, but her oppressive responsibilities choke her, prohibiting any form of sexual satisfaction, no matter what fetish she tries. Her problem is in fact symbolic of the hypocrisy of her entire court. While her life is meant to mirror that of her nation - an image of purity, virtue, enlightenment and prosperity - the truth is that her peaceful empire is kept secure by her wicked chancellor Monfallcon and his corrupt network of spies and murderers, the most sinister of whom is Captain Quire, who is commissioned to seduce Gloriana and thus bring down Albion and the entire empire.",496,"['Fantasy', 'Fiction', 'Historical Fiction', 'Alternate History', 'Science Fiction', 'Historical', 'Science Fiction Fantasy']","3,332 follower",136 review,"1,020",105 (4%),236 (10%),598 (26%),743 (32%),570 (25%)
High Risk: An Anthology of Forbidden Writings,Amy Scholder,3.70,168 rating,"March 1, 1991","A literary collection of explicit writings--fiction, poetry, and essays--addresses ""high risk"" subject matter, such as illicit sex, incest, bondage, drug use, and transsexuality, and features contributions by progressive writers including Dorothy Allison, William Burroughs, and Kathy Acker. Reissue.",320,"['Short Stories', 'Fiction', 'Anthologies', 'Queer', 'Poetry', 'Dark', 'Essays', 'Short Stories', 'Fiction', 'Anthologies', 'Queer', 'Poetry', 'Dark', 'Essays', 'Short Stories', 'Fiction', 'Anthologies', 'Queer', 'Poetry', 'Dark', 'Essays', 'Short Stories', 'Fiction', 'Anthologies', 'Queer', 'Poetry', 'Dark', 'Essays', 'Short Stories', 'Fiction', 'Anthologies', 'Queer', 'Poetry', 'Dark', 'Essays']",7 follower,15 review,19,8 (4%),13 (7%),47 (27%),54 (32%),46 (27%)
A Pillar of Iron,Taylor Caldwell,4.28,"2,703 rating","January 1, 1965","The spirit of ancient Rome in its last days of glory. The hero of the story, the man called ""a pillar of iron"" is Marcus Tullius Cicero, the lawyer-statesman who tried vainly to save the republic he loved from the forces of tyranny. Unfolding here are the private dramas behind the great Roman hero's triumphs and defeats - and the intimate, deeply moving story of his desperate love affair with the beautiful Livia.",767,"['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'Novels', 'Ancient History', 'Literature']",467 follower,205 review,243,41 (1%),76 (2%),356 (13%),851 (31%),"1,379 (51%)"
Barbarians at the Gate: The Fall of RJR Nabisco,Bryan Burrough,4.27,"38,340 rating","January 1, 1989","A #1 New York Times bestseller and arguably the best business narrative ever written, Barbarians at the Gate is the classic account of the fall of RJR Nabisco. An enduring masterpiece of investigative journalism by Bryan Burrough and John Helyar, it includes a new afterword by the authors that brings this remarkable story of greed and double-dealings up to date twenty years after the famed deal. The Los Angeles Times calls Barbarians at the Gate, “Superlative.” The Chicago Tribune raves, “It’s hard to imagine a better story...and it’s hard to imagine a better account.” And in an era of spectacular business crashes and federal bailouts, it still stands as a valuable cautionary tale that must be heeded.",592,"['Business', 'Nonfiction', 'Finance', 'History', 'Economics', 'Buisness', 'Biography', 'Business', 'Nonfiction', 'Finance', 'History', 'Economics', 'Buisness', 'Biography', 'Business', 'Nonfiction', 'Finance', 'History', 'Economics', 'Buisness', 'Biography']",322 follower,"1,206 review",13,452 (1%),997 (2%),"4,830 (12%)","13,521 (35%)","18,540 (48%)"
Місто,Valerian Pidmohylny,4.31,"3,428 rating","January 1, 1927","Головний герой твору Степан Радченко приїздить до Києва разом із друзями приїздить на навчання. Хлопець марить «завоюванням» столиці, як і інші юнаки та дівчата, котрі тисячами потягнулися з села до міста у 20-х роках минулого століття. Степан підлаштовується до життя в столиці: терпить сусідських корів, яких, думав, уже не побачить, знайомиться з жінками та вчиться бути письменником.Створене у 1927 році, «Місто» є першим урбаністичним романом в український літературі. Новаторство Валер’яна Підмогильного — в тому, що Київ також постає у творі одним із його героїв: саме вплив міста визначає долю Степана. Цю думку поділяє й ілюстратор книжки Максим Павлюк.",288,"['Fiction', 'Ukraine', 'Classics', 'Ukrainian Literature', 'School', 'Book Club', 'Audiobook', 'Fiction', 'Ukraine', 'Classics', 'Ukrainian Literature', 'School', 'Book Club', 'Audiobook', 'Fiction', 'Ukraine', 'Classics', 'Ukrainian Literature', 'School', 'Book Club', 'Audiobook']",51 follower,259 review,31,26 (<1%),90 (2%),399 (11%),"1,207 (35%)","1,706 (49%)"
Practical Demonkeeping,Christopher Moore,3.83,"45,861 rating","May 25, 1992","In Christopher Moore's ingenious debut novel, we meet one of the most memorably mismatched pairs in the annals of literature. The good-looking one is one-hundred-year-old ex-seminarian and ""roads"" scholar Travis O'Hearn. The green one is Catch, a demon with a nasty habit of eating most of the people he meets. Behind the fake Tudor facade of Pine Cove, California, Catch sees a four-star buffet. Travis, on the other hand, thinks he sees a way of ridding himself of his toothy traveling companion. The winos, neo-pagans, and deadbeat Lotharios of Pine Cove, meanwhile, have other ideas. And none of them is quite prepared when all hell breaks loose.",243,"['Humor', 'Fantasy', 'Fiction', 'Comedy', 'Horror', 'Urban Fantasy', 'Paranormal']",90.4k follower,"1,913 review",94,632 (1%),"2,423 (5%)","13,008 (28%)","17,793 (38%)","12,005 (26%)"
The Rats,James Herbert,3.93,"21,787 rating","January 1, 1974","For millions of years man and rats had been natural enemies. But now for the first time - suddenly, shockingly, horribly - the balance of power had shifted and the rats began to prey on the human population.",208,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Fantasy', 'Animals', 'Audiobook']","2,161 follower","1,474 review",93,377 (1%),"1,234 (5%)","5,156 (23%)","7,839 (35%)","7,181 (32%)"
A Rose for Emily and Other Stories,William Faulkner,4.06,"25,885 rating","November 1, 1930","Emily is a member of a family in the antebellum Southern aristocracy; after the Civil War, the family has fallen on hard times.",140,"['Classics', 'Short Stories', 'Fiction', 'Horror', 'Gothic', 'Literature', 'School']","9,238 follower",602 review,928,327 (1%),"1,178 (4%)","5,149 (19%)","9,175 (35%)","10,056 (38%)"
Rainbow Six,Tom Clancy,4.12,"54,151 rating","August 3, 1998","Over the course of nine novels, Tom Clancy’s “genius for big, compelling plots” and his “natural narrative gift” (The New York Times Magazine) have mesmerized hundreds of millions of readers and established him as one of the preeminent storytellers of our time. Rainbow Six, however, goes beyond anything he has done before.At its heart is John Clark, the ex-Navy SEAL of Without Remorse, well known from several of Clancy's novels as a master of secret operational missions. Whether hunting warlords in Japan, druglords in Colombia, or nuclear terrorists in the United States, Clark is efficient and deadly, but even he has ghosts in his past, demons that must be exorcised. And nothing is more demonic than the peril he must face in Rainbow Six.Newly named the head of an international task force dedicated to combating terrorism, Clark is looking forward to getting his teeth into a new mission, but the opportunities start coming thicker and faster than anyone could have expected: an incident at a Swiss bank, the kidnapping of an international trader in Germany, a terrible raid on an amusement park in Spain.Each episode seems separate, discrete, yet the timing disturbs Clark. Is there a connection? Is he being tested? With the help of his close associates, executive officer Alistair Stanley and strike team leaders Domingo Chavez and Peter Covington, Clark tries to figure out where all this activity is heading, but there is no way to predict the real threat: a group of terrorists like none the world has ever encountered, a band of men and women so extreme that their success could literally mean the end of life on Earth as we know it.",912,"['Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Adventure', 'Suspense', 'Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Adventure', 'Suspense', 'Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Adventure', 'Suspense']","8,014 follower","1,396 review",660,651 (1%),"2,143 (3%)","9,536 (17%)","19,355 (35%)","22,466 (41%)"
The Disorderly Knights,Dorothy Dunnett,4.59,"3,982 rating","January 1, 1966","This third volume in The Lymond Chronicles , the highly renowned series of historical novels takes place in 1551, when Francis Crawford of Lymond is dispatched to embattled Malta, to assist the Knights of Hospitallers in defending the island against the Turks. But shortly the swordsman and scholar discovers that the greatest threat to the Knights lies within their own ranks, where various factions vie secretly for master.",503,"['Historical Fiction', 'Historical', 'Fiction', 'Scotland', 'Adventure', '16th Century', 'Romance']",788 follower,281 review,48,20 (<1%),44 (1%),246 (6%),944 (23%),"2,728 (68%)"
The Foundation Pit,Andrei Platonov,3.78,"5,646 rating","January 1, 1930","In Andrey Platonov’s The Foundation Pit, a team of workers has been given the job of digging the foundation of an immense edifice, a palatial home for the perfect future that, they are convinced, is at hand. But the harder the team works, the deeper they dig, the more things go wrong, and it becomes clear that what is being dug is not a foundation, but an immense grave.The Foundation Pit is Platonov’s most overtly political book, written in direct response to the staggering brutalities of Stalin’s collectivization of Russian agriculture. It is also a literary masterpiece. Seeking to evoke unspeakable realities, Platonov deforms and transforms language in pages that echo both with the alienating doublespeak of power and the stark simplicity of prayer. This English translation is the first and only one to be based on the definitive edition published by Pushkin House in Moscow. It includes extensive notes and, in an appendix, several striking passages deleted by Platonov. Robert Chandler and Olga Meerson’s afterword discusses the historical context and style of Platonov’s most haunted and troubling work.",224,"['Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', 'Dystopia', 'Novels', 'Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', 'Dystopia', 'Novels', 'Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', 'Dystopia', 'Novels', 'Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', 'Dystopia', 'Novels', 'Fiction', 'Russia', 'Russian Literature', 'Classics', 'Literature', 'Dystopia', 'Novels']",387 follower,436 review,259,231 (4%),484 (8%),"1,367 (24%)","1,787 (31%)","1,777 (31%)"
Small World,David Lodge,3.89,"6,011 rating","January 1, 1984","Philip Swallow, Morris Zapp, Persse McGarrigle and the lovely Angelica - the jet-propelled academics are on the move, in the air, in ""Small World. It is a world of glamorous travel and high excitement, where stuffy lecture rooms are swapped for lush corners of the globe, and romance is in the air.",339,"['Fiction', 'Humor', 'Novels', 'Contemporary', 'British Literature', 'Literature', 'Comedy']",848 follower,327 review,150,83 (1%),325 (5%),"1,422 (23%)","2,527 (42%)","1,654 (27%)"
The Pilgrimage,Paulo Coelho,3.65,"60,963 rating","January 1, 1987","The Pilgrimage recounts the spectacular trials of Paulo Coelho and his mysterious mentor, Petrus, as they journey across Spain in search of a miraculous sword.The Pilgrimage paved the way to Paulo Coelho's international bestselling novel The Alchemist. In many ways, these two volumes are companions—to truly comprehend one, you must read the other.Step inside this captivating account of Paulo Coelho's pilgrimage along the road to Santiago. This fascinating parable explores the need to find one's own path. In the end, we discover that the extraordinary is always found in the ordinary and simple ways of everyday people. Part adventure story, part guide to self-discovery, this compelling tale delivers the perfect combination of enchantment and insight.",226,"['Fiction', 'Philosophy', 'Spirituality', 'Travel', 'Novels', 'Inspirational', 'Religion', 'Fiction', 'Philosophy', 'Spirituality', 'Travel', 'Novels', 'Inspirational', 'Religion', 'Fiction', 'Philosophy', 'Spirituality', 'Travel', 'Novels', 'Inspirational', 'Religion']",133k follower,"2,837 review",303,"2,602 (4%)","6,451 (10%)","16,883 (27%)","19,007 (31%)","16,020 (26%)"
The Keepers of the House,Shirley Ann Grau,4.00,"12,622 rating","February 12, 1964","Winner of the Pulitzer Prize in 1965, The Keepers of the House is Shirley Ann Grau’s masterwork, a many-layered indictment of racism and rage that is as terrifying as it is wise.Entrenched on the same land since the early 1800s, the Howlands have, for seven generations, been pillars of their Southern community. Extraordinary family lore has been passed down to Abigail Howland, but not all of it. When shocking facts come to light about her late grandfather William’s relationship with Margaret Carmichael, a black housekeeper, the community is outraged, and quickly gathers to vent its fury on Abigail. Alone in the house the Howlands built, she is at once shaken by those who have betrayed her, and determined to punish the town that has persecuted her and her kin. Morally intricate, graceful and suspenseful, The Keepers of the House has become a modern classic.",320,"['Fiction', 'Historical Fiction', 'Classics', 'Southern', 'Historical', 'Race', 'Literary Fiction']",94 follower,"1,173 review",49,240 (1%),636 (5%),"2,494 (19%)","4,735 (37%)","4,517 (35%)"
The Far Cry,Fredric Brown,3.79,377 rating,"January 1, 1951","Once upon a time, a girl named Jenny Ames was murdered in a lonely house. No one knew where she had come from, or why she had died, or who killed her. Years later a man moved into the same house and discovered that nothing is more seductive than an unsolved murder.",178,"['Mystery', 'Noir', 'Crime', 'Fiction', 'Classics', 'Novels', 'Thriller']",329 follower,46 review,686,6 (1%),23 (6%),109 (28%),147 (38%),92 (24%)
The Final Diagnosis,Arthur Hailey,4.08,"5,496 rating","January 1, 1959",A look at the workings of a modern day hospital through the lens of the pathologists department.,310,"['Fiction', 'Thriller', 'Medical', 'Medicine', 'Suspense', 'Classics', 'Drama']",687 follower,249 review,142,54 (<1%),149 (2%),"1,110 (20%)","2,162 (39%)","2,021 (36%)"
Mythologies,Roland Barthes,4.09,"15,786 rating","January 1, 1957","""No denunciation without its proper instrument of close analysis,"" Roland Barthes wrote in his preface to Mythologies. There is no more proper instrument of analysis of our contemporary myths than this book—one of the most significant works in French theory, and one that has transformed the way readers and philosophers view the world around them.Our age is a triumph of codification. We own devices that bring the world to the command of our fingertips. We have access to boundless information and prodigious quantities of stuff. We decide to like or not, to believe or not, to buy or not. We pick and choose. We think we are free. Yet all around us, in pop culture, politics, mainstream media, and advertising, there are codes and symbols that govern our choices. They are the fabrications of consumer society. They express myths of success, well-being, and happiness. As Barthes sees it, these myths must be carefully deciphered, and debunked.What Barthes discerned in mass media, the fashion of plastic, and the politics of postcolonial France applies with equal force to today's social networks, the iPhone, and the images of 9/11. This new edition of Mythologies, complete and beautifully rendered by the Pulitzer Prize–winning poet, critic, and translator Richard Howard, is a consecration of Barthes's classic—a lesson in clairvoyance that is more relevant now than ever.",160,"['Philosophy', 'Nonfiction', 'Essays', 'Theory', 'France', 'Mythology', 'Sociology', 'Philosophy', 'Nonfiction', 'Essays', 'Theory', 'France', 'Mythology', 'Sociology', 'Philosophy', 'Nonfiction', 'Essays', 'Theory', 'France', 'Mythology', 'Sociology']","2,212 follower",770 review,348,195 (1%),602 (3%),"2,839 (17%)","6,125 (38%)","6,025 (38%)"
Mirror,Graham Masterton,3.88,"2,012 rating","January 1, 1988","It is said that a mirror can trap a person's soul...Martin Williams is a broke, two-bit screenwriter living in Hollywood, but when he finds the very mirror that once hung in the house of a murdered 1930s child star, he happily spends all he has on it. He has long obsessed over the tragic story of Boofuls, a beautiful and successful actor who was slaughtered and dismembered by his grandmother. However, he soon discovers that this dream buy is in fact a living nightmare; the mirror was not only in Boofuls house, but witness to the death of this blond-haired and angelic child, which in turn has created a horrific and devastating portal to a hellish parallel universe. So when Martin’s landlord loses his grandson it is soon apparent that the mirror is responsible. But if a little boy has gone into the mirror, what on earth is going to come out?",440,"['Horror', 'Fiction', 'Paranormal', 'Thriller', 'Supernatural', 'Fantasy', 'Audiobook']","1,756 follower",154 review,355,28 (1%),123 (6%),503 (25%),772 (38%),586 (29%)
Monsignor Quixote,Graham Greene,3.93,"4,266 rating","January 1, 1982","A religious novel, it tells the story of a humble priest who is elevated to Monsignor by the Pope himself because of a clerical error. It's modern picaresque, with frequent nods to Cervantes... Quixote and Sancho drink and talk - about Judas and Stalin, the prodigal son, Marx, and belief that wears off like vodka. A book of moral complexity that explores deep theological themes in a light-hearted, accessible way.",221,"['Fiction', 'Classics', 'Religion', 'Spain', 'Literature', 'Novels', 'Literary Fiction']","5,272 follower",410 review,456,53 (1%),166 (3%),"1,027 (24%)","1,793 (42%)","1,227 (28%)"
Timequake,Kurt Vonnegut Jr.,3.73,"38,083 rating","September 22, 1997","According to science-fiction writer Kilgore Trout, a global timequake will occur in New York City on 13th February 2001. It is the moment when the universe suffers a crisis of conscience. Should it expand or make a great big bang? It decides to wind the clock back a decade to 1991, making everyone in the world endure ten years of deja-vu and a total loss of free will – not to mention the torture of reliving every nanosecond of one of the tawdiest and most hollow decades.With his trademark wicked wit, Vonnegut addresses memory, suicide, the Great Depression, the loss of American eloquence, and the obsolescent thrill of reading books.",219,"['Fiction', 'Science Fiction', 'Classics', 'Humor', 'Literature', 'Time Travel', 'Novels']",33.4k follower,"2,093 review",530,655 (1%),"3,033 (7%)","11,221 (29%)","14,392 (37%)","8,782 (23%)"
Crown Duel,Sherwood Smith,3.98,"8,502 rating","April 1, 1997","A deathbed promise to their father sends a daring girl and her brother off to war. Filled with intrigue, romance, and magic, this spellbinding novel is a dramatic coming-of-age story about a girl who rises from impoverished beginnings to take command of her own fate.“Smith tells a fast-moving tale of adventure, intrigue, and honor, with Mel a likable heroine and a lively narrator.”--Booklist",214,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Adventure', 'Young Adult Fantasy', 'Magic']",37.5k follower,368 review,147,240 (2%),491 (5%),"1,760 (20%)","2,695 (31%)","3,316 (39%)"
Death and the Penguin,Andrey Kurkov,3.80,"16,845 rating","June 1, 1996","Viktor is an aspiring writer with only Misha, his pet penguin, for company. Although he would prefer to write short stories, he earns a living composing obituaries for a newspaper. He longs to see his work published, yet the subjects of his obituaries continue to cling to life. But when he opens the newspaper to see his work in print for the first time, his pride swiftly turns to terror. He and Misha have been drawn into a trap from which there appears to be no escape.",228,"['Fiction', 'Ukraine', 'Mystery', 'Russia', 'Crime', 'Contemporary', 'Novels']",655 follower,"1,817 review",55,148 (<1%),892 (5%),"4,639 (27%)","7,648 (45%)","3,518 (20%)"
When Comes the Spring,Janette Oke,4.05,"9,891 rating","January 1, 1985","After a year of teaching in a one-room schoolhouse on the western frontier, Elizabeth plans her wedding to Wynn Delaney, a member of the Royal Canadian Mounted Police. As they begin their new life together at his isolated outpost in the far north, Elizabeth is unprepared for the loneliness she feels and the rigors of life without any of the conveniences she's accustomed to. Her deep love for Wynn and her faith in God seem like all she has. But will that be enough?",252,"['Historical Fiction', 'Christian Fiction', 'Romance', 'Fiction', 'Christian', 'Historical', 'Christian Romance']","3,023 follower",454 review,296,153 (1%),473 (4%),"2,036 (20%)","3,296 (33%)","3,933 (39%)"
"Confessions of Felix Krull, Confidence Man: The Early Years",Thomas Mann,3.83,"4,877 rating","January 1, 1954","Thomas Mann's final novel recounts the strange and entranced career of the gifted swindler, Felix Krull, through his childhood and early manhood. Krull is a man unhampered by moral precepts that govern the conduct of ordinary mortals, and this natural lack of scruple, coupled with his formidable mental and physical endowments, enables him to develop the arts of subterfuge and deception with astonishing success and to rise swiftly from poverty to affluence. Following Krull along the shady paths his nature has destined him to take, the reader moves through a world peopled by bizarre characters from the lowest to the highest reaches of European society. Chameleon-like, Krull readily adapts himself to the situation of the moment, and so adept in the practices of chicanery does he become that his victims almost seem to count themselves privileged. And so it is too with the women who encounter the irresistible Krull, for where Krull is, the normal laws of human behavior are in suspense.Originally the character of Felix Krull appeared in a short story Mann wrote in 1911. The story wasn't published until 1936, in the book Stories of Three Decades along with 23 other stories written from 1896 to 1929, the year in which he was awarded the Nobel Prize for Literature. Much later, he expanded the original story into a novel, managing to finish and publish Part 1, ""The Early Years,"" of the Confessions of Felix Krull to great public success. Due to Mann's death in 1955 the saga of the morally flexible and irresistible con-man remains unfinished.",400,"['Fiction', 'Classics', 'German Literature', 'Germany', 'Literature', '20th Century', 'Novels']","4,370 follower",297 review,"1,449",110 (2%),336 (6%),"1,200 (24%)","1,849 (37%)","1,382 (28%)"
More Than a Mistress,Mary Balogh,3.96,"9,037 rating","September 12, 2000","An arrogant duke does the unthinkable-he falls in love with his mistress.She raced onto the green, desperate to stop a duel. In the melee, Jocelyn Dudley, Duke of Tresham, was shot. To his astonishment, Tresham found himself hiring the servant as his nurse. Jane Ingleby was far too bold for her own good. Her blue eyes were the sort a man could drown in-were it not for her impudence. She questioned his every move, breached his secrets, touched his soul. When he offered to set her up in his London town house, love was the last thing on his mind.... Jane tried to pretend it was strictly business, an arrangement she was forced to accept in order to conceal a dangerous secret. Surely there was nothing more perilous than being the lover of such a man. Yet as she got past his devilish facade and saw the noble heart within, she knew the greatest jeopardy of all, a passion that drove her to risk everything on one perfect month with the improper gentleman who thought love was for fools.",384,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Regency Romance']","5,839 follower",615 review,241,118 (1%),416 (4%),"2,099 (23%)","3,500 (38%)","2,904 (32%)"
Cassandra,Christa Wolf,3.87,"5,653 rating","January 1, 1983","In this volume, the distinguished East German writer Christa Wolf retells the story of the fall of Troy, but from the point of view of the woman whose visionary powers earned her contempt and scorn. Written as a result of the author's Greek travels and studies, Cassandra speaks to us in a pressing monologue whose inner focal points are patriarchy and war. In the four accompanying pieces, which take the form of travel reports, journal entries, and a letter, Wolf describes the novel's genesis. Incisive and intelligent, the entire volume represents an urgent call to examine the past in order to insure a future.",305,"['Mythology', 'Fiction', 'Historical Fiction', 'Classics', 'Greek Mythology', 'German Literature', 'Retellings', 'Mythology', 'Fiction', 'Historical Fiction', 'Classics', 'Greek Mythology', 'German Literature', 'Retellings', 'Mythology', 'Fiction', 'Historical Fiction', 'Classics', 'Greek Mythology', 'German Literature', 'Retellings']",405 follower,603 review,142,190 (3%),408 (7%),"1,227 (21%)","1,971 (34%)","1,857 (32%)"
The Napoleon of Notting Hill,G.K. Chesterton,3.84,"3,513 rating","November 12, 1904","In a London of the future, the drudgery of capitalism and bureaucracy have worn the human spirit down to the point where it can barely stand. When a pint-sized clerk named Auberon Quinn is randomly selected as head of state, he decides to turn London into a medieval carnival for his own amusement. One man, Adam Wayne, takes the new order of things seriously, organizing a Notting Hill army to fight invaders from other neighborhoods. At first his project baffles everyone, but eventually his dedication proves infectious, with delightful results. First published in 1904, The Napoleon of Notting Hill was Chesterton's first novel. It has been called the best first novel by any author in the twentieth century. Newly designed and typeset by Waking Lion Press.",184,"['Fiction', 'Classics', 'Fantasy', 'Humor', 'Science Fiction', 'Literature', 'Novels']","5,082 follower",382 review,"3,407",64 (1%),254 (7%),897 (25%),"1,268 (36%)","1,030 (29%)"
A Fine and Private Place,Peter S. Beagle,4.00,"3,881 rating","May 23, 1960","This classic tale from the author of The Last Unicorn is a journey between the realms of the living and the dead, and a testament to the eternal power of love.Michael Morgan was not ready to die, but his funeral was carried out just the same. Trapped in the dark limbo between life and death as a ghost, he searches for an escape. Instead, he discovers the beautiful Laura...and a love stronger than the boundaries of the grave and the spirit world.",291,"['Fantasy', 'Fiction', 'Ghosts', 'Romance', 'Classics', 'Paranormal', 'Urban Fantasy', 'Fantasy', 'Fiction', 'Ghosts', 'Romance', 'Classics', 'Paranormal', 'Urban Fantasy', 'Fantasy', 'Fiction', 'Ghosts', 'Romance', 'Classics', 'Paranormal', 'Urban Fantasy']","3,036 follower",424 review,223,45 (1%),169 (4%),837 (21%),"1,502 (38%)","1,328 (34%)"
A House Divided,Pearl S. Buck,3.94,"4,752 rating","January 1, 1935","""A House Divided,"" the third volume of the trilogy that began with ""The Good Earth"" and ""Sons,"" is a powerful portrayal of China in the midst of revolution. Wang Yuan is caught between the opposing ideas of different generations. After 6 years abroad, Yuan returns to China in the middle of a peasant uprising. His cousin is a captain in the revolutionary army, his sister has scandalized the family by her premarital pregnancy, and his warlord father continues to cling to his traditional ideals. It is through Yuan's efforts that a kind of peace is restored to the family.",348,"['Fiction', 'Historical Fiction', 'China', 'Classics', 'Asia', 'Historical', 'Literature']","2,576 follower",311 review,632,45 (<1%),241 (5%),"1,157 (24%)","1,832 (38%)","1,477 (31%)"
Savannah,Eugenia Price,4.17,"2,341 rating","January 1, 1983","Few writers have earned a place in readers' hearts as dear as Eugenia Price. Her novels entice us into a vanished world, peopled by characters who immediacy makes their joy, sorrow, heartbreak, and soaring love something we can share and savor. Eugenia Price chose Savannah, Georgia as one of the most fascinating cities of the South, as the setting of a quartet of novels that follow the fortunes of the city and families that gave it life.Orphaned Mark Browning was only twenty when he renounced his father's fortune and sailed to Savannah, his mother's birthplace...and the home of two remarkable women. The first is Eliza McQueen Mackay, his mentor's beautiful wife, whom Mark loves with a deep, pure love that can never be spoken. The other is lovely young Caroline Cameron, whose life is blighted by a secret that has tormented her grandparents for half a century--a secret that affects Mark more closely than he imagines. Desiring one woman, loved by another Mark must confront the ghosts of a previous generation, and face the evil smoldering hate, before he can truly call Savannah his home.",608,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Historical Romance', 'Southern', 'Christian Fiction']",198 follower,150 review,151,41 (1%),88 (3%),382 (16%),747 (31%),"1,083 (46%)"
Time Out of Joint,Philip K. Dick,3.87,"14,500 rating","April 22, 1959","Ragle Gumm is an ordinary man leading an ordinary life, except that he makes his living by entering a newspaper contest every day - and winning, every day.But he gradually begins to suspect that his life - indeed his whole world - is an illusion, constructed around him for the express purpose of keeping him docile and happy. But if that is the case, what is his real world like, and what is he actually doing every day when he thinks he is guessing 'Where Will The Little Green Man Be Next?'",255,"['Science Fiction', 'Fiction', 'Novels', 'Dystopia', 'Science Fiction Fantasy', 'Speculative Fiction', 'Classics']",20.1k follower,965 review,"1,583",81 (<1%),573 (3%),"3,920 (27%)","6,569 (45%)","3,357 (23%)"
Manufacturing Consent: Noam Chomsky and the Media,Mark Achbar,4.37,571 rating,"January 1, 1994","Manufacturing Consent Noam Chomsky and the Media, the companion book to the award-winning film, charts the life of America's most famous dissident, from his boyhood days running his uncle's newsstand in Manhattan to his current role as outspoken social critic.A complete transcript of the film is complemented by key excerpts from the writings, interviews and correspondence. Also included are exchanges between Chomsky and his critics, historical and biographical material, filmmakers' notes, a resource guide, more than 270 stills from the film and 18 ""Philosopher All-Stars"" Trading Cards!Mark Achbar has applied a wide range of creative abilities and technical skills to over 50 films, videos, and books. He has worked as editor, researcher and production coordinator.""A juicily subversive biographical/philosophical documentary bristling and buzzing with ideas.""— Washington Post""You will see the whole sweep of the most challenging critic in modern political thought.""— Boston Globe""One of our real geniuses, an excellent introduction.""— Village Voice""An intellectually challenging crash course in the man's cooly contentious analysis, laying out his thoughts in a package that is clever and accessible.""— Los Angeles TimesThe Man. Early Influences. Vietnam A Turning Point. On His Role. The Media. Thought Control in Democratic Societies. A Propaganda Model. The Gulf ""War"". A Case Study Cambodia & East Timor. Concision A Structural Constraint. ""Sports Rap with Noam Chomsky."" A Cabal of Anti-Conspiricists. Media in Media, Pennsylvania. Alternative Media. The Linguist. Basic Premises. Nim Chimpanzee. And the Elusive Connection to his Politics. The Social Order. On Education. Anarchism/Libertarian Socialism. Resistance & Critical Analysis. The Critics (Media-Based). William F. Buckley, Jr. ""Firing Line"". David Frum Journalist, Washington Post. Jeff Greenfield Producer, ""Nightline"". Karl E. Meyer Editorial Writer, The New York Times. Peter Worthington Editor, The Ottawa Sun. The Critics (Other Elites). Fritz Bolkestein Former Dutch Minister of Defense. Michel Foucault Philosopher. Yossi Olmert Tel Aviv University. John Silber",264,"['Politics', 'Nonfiction', 'Philosophy', 'History', 'Biography', 'Linguistics', 'Psychology']",8 follower,25 review,2,5 (<1%),12 (2%),60 (10%),183 (32%),311 (54%)
The Fire-Dwellers,Margaret Laurence,3.91,"1,548 rating","January 1, 1969","Book by Laurence, Margaret",286,"['Fiction', 'Canada', 'Classics', 'Literary Fiction', 'Canadian Literature', 'Literature', 'Romance', 'Fiction', 'Canada', 'Classics', 'Literary Fiction', 'Canadian Literature', 'Literature', 'Romance', 'Fiction', 'Canada', 'Classics', 'Literary Fiction', 'Canadian Literature', 'Literature', 'Romance']",360 follower,85 review,52,18 (1%),44 (2%),398 (25%),682 (44%),406 (26%)
