title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,"22,729 rating","January 1, 1993","Il est la terreur de l'école municipale de Barrytown, un quartier sordide à la périphérie de Dublin dans les années 1960. Son nom Paddy Clarke. Fan de Geronimo, ce gamin occupe son temps à imaginer les pires tours. Mais le garnement a un secret. Chez les Clarke, l'heure n'est pas à la concorde. Entre Sindbad, son cadet au mutisme inquiétant, et les disputes incessantes de ses parents, Paddy craque. Jusqu'à cette nuit où, à l'issue d'une ultime scènede ménage, des coups pleuvent et la porte claque. Son père vient de les abandonner. A l'école, les rumeurs ne tardent pas à courir. Et l'enfant abandonné devient vite le souffre-douleur de toute la cour : "" Paddy Clarke n'a plus de papa Ha Ha Ha "".",307,"['Fiction', 'Ireland', 'Irish Literature', 'Novels', 'Literary Fiction', 'Contemporary', 'Coming Of Age', 'Fiction', 'Ireland', 'Irish Literature', 'Novels', 'Literary Fiction', 'Contemporary', 'Coming Of Age', 'Fiction', 'Ireland', 'Irish Literature', 'Novels', 'Literary Fiction', 'Contemporary', 'Coming Of Age']","1,476 follower","1,102 review",133,463 (2%),"1,582 (6%)","6,213 (27%)","9,207 (40%)","5,264 (23%)"
"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,4.38,"27,558 rating","November 1, 1987","By the time Rock Hudson's death in 1985 alerted all America to the danger of the AIDS epidemic, the disease had spread across the nation, killing thousands of people and emerging as the greatest health crisis of the 20th century. America faced a troubling question: What happened? How was this epidemic allowed to spread so far before it was taken seriously? In answering these questions, Shilts weaves the disparate threads into a coherent story, pinning down every evasion and contradiction at the highest levels of the medical, political, and media establishments. Shilts shows that the epidemic spread wildly because the federal government put budget ahead of the nation's welfare; health authorities placed political expediency before the public health; and scientists were often more concerned with international prestige than saving lives. Against this backdrop, Shilts tells the heroic stories of individuals in science and politics, public health and the gay community, who struggled to alert the nation to the enormity of the danger it faced. And the Band Played On is both a tribute to these heroic people and a stinging indictment of the institutions that failed the nation so badly.",660,"['Nonfiction', 'History', 'Politics', 'Science', 'LGBT', 'Medicine', 'Queer', 'Nonfiction', 'History', 'Politics', 'Science', 'LGBT', 'Medicine', 'Queer', 'Nonfiction', 'History', 'Politics', 'Science', 'LGBT', 'Medicine', 'Queer']",165 follower,"1,700 review",12,349 (1%),576 (2%),"2,731 (9%)","8,529 (30%)","15,373 (55%)"
Dancing at the Rascal Fair,Ivan Doig,4.23,"6,823 rating","January 1, 1987","The central volume in Ivan Doig's acclaimed Montana trilogy, Dancing at the Rascal Fair is an authentic saga of the American experience at the turn of this century and a passionate, portrayal of the immigrants who dared to try new lives in the imposing Rocky Mountains.Ivan Doig's supple tale of landseekers unfolds into a fateful contest of the heart between Anna Ramsay and Angus McCaskill, walled apart by their obligations as they and their stormy kith and kin vie to tame the brutal, beautiful Two Medicine country.",405,"['Fiction', 'Historical Fiction', 'Westerns', 'Literature', 'Historical', 'Literary Fiction', 'Audiobook']",693 follower,668 review,44,55 (<1%),180 (2%),939 (13%),"2,588 (37%)","3,061 (44%)"
Anil's Ghost,Michael Ondaatje,3.58,"17,845 rating","March 30, 2000","An alternate cover edition of this ISBN can be found here.With his first novel since the internationally acclaimed The English Patient, Booker Prize-winning author Michael Ondaatje gives us a work displaying all the richness of imagery and language and the piercing emotional truth that we have come to know as the hallmarks of his writing.Anil’s Ghost transports us to Sri Lanka, a country steeped in centuries of tradition, now forced into the late twentieth century by the ravages of civil war. Into this maelstrom steps Anil Tissera, a young woman born in Sri Lanka, educated in England and America, who returns to her homeland as a forensic anthropologist sent by an international human rights group to discover the source of the organized campaigns of murder engulfing the island. What follows is a story about love, about family, about identity, about the unknown enemy, about the quest to unlock the hidden past–a story propelled by a riveting mystery. Unfolding against the deeply evocative background of Sri Lanka’s landscape and ancient civilization, Anil’s Ghost is a literary spellbinder–Michael Ondaatje’s most powerful novel yet.",311,"['Fiction', 'Historical Fiction', 'Canada', 'Literary Fiction', 'Asia', 'Literature', 'Contemporary']","3,738 follower","1,465 review",137,441 (2%),"1,826 (10%)","5,755 (32%)","6,543 (36%)","3,280 (18%)"
Object Lessons,Anna Quindlen,3.83,"8,529 rating","April 9, 1991","It is the 1960s, in suburban New York City, and twelve-year-old Maggie Scanlan begins to sense that despite the calm surface of her peaceful life, everything is going strangely wrong.When her all-powerful grandfather is struck down by a stroke, the reverberations affect Maggie's entire family. Her normally dispassionate father breaks down, her mother becomes distant and unavailable, and matters only get worse when her cousin and her best friend start doing things to each other that leave Maggie confused about sex and terrified of sin.With all of this upheaval, how can she be sure that what she wants is even worth having?",323,"['Fiction', 'Contemporary', 'Chick Lit', 'Coming Of Age', 'Novels', 'Adult Fiction', 'Family']","3,970 follower",330 review,97,90 (1%),387 (4%),"2,486 (29%)","3,515 (41%)","2,051 (24%)"
My Sweet Audrina,V.C. Andrews,3.87,"27,900 rating","January 1, 1982","V.C. Andrews, author of the phenomenally successful Dollanganger series, has created a fascinating new cast of characters in this haunting story of love and deceit, innocence and betrayal, and the suffocating power of parental love.Audrina Adare wanted so to be as good as her sister. She knew her father could not love her as he loved her sister. Her sister was so special, so perfect -- and dead.Now she will come face to face with the dangerous, terrifying secret that everyone knows. Everyone except...My Sweet Audrina--back cover",403,"['Fiction', 'Horror', 'Young Adult', 'Gothic', 'Mystery', 'Romance', 'Thriller']","8,070 follower","1,559 review",325,734 (2%),"2,180 (7%)","6,832 (24%)","8,436 (30%)","9,718 (34%)"
The First Man in Rome,Colleen McCullough,4.12,"22,833 rating","September 28, 1990","From the bestselling author of The Thorn Birds comes a masterpiece of historical fiction that is fascinating, moving, and gloriously heroic. The reader is swept into the whirlpool of pageantry, passion, splendor, chaos and earth-shattering upheaval that was ancient Rome. Here is the story of Marius, wealthy but lowborn, and Sulla, aristocratic but penniless and debauched -- extraordinary men of vision whose ruthless ambition will lay the foundations of the most awesome and enduring empire known to humankind.A towering saga of great events and mortal frailties, it is peopled with a vast, and vivid cast of unforgettable men and women -- soldiers and senators, mistresses and wives, kings and commoners -- combined in a richly embroidered human tapestry to bring a remarkable era to bold and breathtaking life.",1076,"['Historical Fiction', 'Fiction', 'Historical', 'Italy', 'Roman', 'Ancient History', 'Novels']","2,667 follower","1,160 review",163,549 (2%),"1,066 (4%)","3,498 (15%)","7,603 (33%)","10,117 (44%)"
Lilith's Brood,Octavia E. Butler,4.37,"19,928 rating","January 1, 1987","Lilith Iyapo is in the Andes, mourning the death of her family, when war destroys Earth. Centuries later, she is resurrected -- by miraculously powerful unearthly beings, the Oankali. Driven by an irresistible need to heal others, the Oankali are rescuing our dying planet by merging genetically with mankind. But Lilith and all humanity must now share the world with uncanny, unimaginably alien creatures: their own children. This is their story...",746,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Post Apocalyptic', 'Speculative Fiction', 'Aliens']",17.4k follower,"1,598 review",95,134 (<1%),459 (2%),"2,106 (10%)","6,375 (31%)","10,854 (54%)"
"The Sandman, Vol. 7: Brief Lives",Neil Gaiman,4.55,"58,755 rating","January 1, 1993","Dream's youngest sister, the loopy Delirium, convinces him to go on a quest for their missing brother, Destruction. But Dream may learn that the cost of finding his prodigal sibling is more than he can bear. collecting The Sandman #41–49",256,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book']",313k follower,"1,965 review","2,138",263 (<1%),527 (<1%),"3,893 (6%)","16,049 (27%)","38,023 (64%)"
The Amityville Horror,Jay Anson,3.84,"129,604 rating","September 13, 1977","28 Days of Terror in a House Possessed by Evil SpiritsIn December 1975, the Lutz family moved into their dream home, the same home where Ronald DeFeo had murdered his parents, brothers and sisters just one year earlier.The psychic phenomena that followed created the most terrifying experience the Lutz family had ever encountered, forcing them to flee the house in 28 days, convinced that it was possessed by evil spirits.Their fantastic story, never before disclosed in full detail, makes for an unforgettable book with all the shocks and gripping suspense of The Exorcist, The Omen or Rosemary's Baby, but with one vital difference...the story is true.",315,"['Horror', 'Fiction', 'Paranormal', 'Audiobook', 'Thriller', 'Classics', 'Supernatural']",230 follower,"4,347 review",5,"3,199 (2%)","10,192 (7%)","34,092 (26%)","39,413 (30%)","42,708 (32%)"
Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.22,"62,102 rating","February 15, 1996","'This was much more than a bunch of guys out on an exploring and collecting expedition. This was a military expedition into hostile territory'. In 1803 President Thomas Jefferson selected his personal secretary, Captain Meriwether Lewis, to lead a pioneering voyage across the Great Plains and into the Rockies. It was completely uncharted territory; a wild, vast land ruled by the Indians. Charismatic and brave, Lewis was the perfect choice and he experienced the savage North American continent before any other white man. UNDAUNTED COURAGE is the tale of a hero, but it is also a tragedy. Lewis may have received a hero's welcome on his return to Washington in 1806, but his discoveries did not match the president's fantasies of sweeping, fertile plains ripe for the taking. Feeling the expedition had been a failure, Lewis took to drink and piled up debts. Full of colourful characters - Jefferson, the president obsessed with conquering the west; William Clark, the rugged frontiersman; Sacagawea, the Indian girl who accompanied the expedition; Drouillard, the French-Indian hunter - this is one of the great adventure stories of all time and it shot to the top of the US bestseller charts. Drama, suspense, danger and diplomacy combine with romance and personal tragedy making UNDAUNTED COURAGE an outstanding work of scholarship and a thrilling adventure.",592,"['History', 'Nonfiction', 'Biography', 'American History', 'Adventure', 'Historical', 'Travel']","2,093 follower","3,099 review",146,"1,268 (2%)","1,942 (3%)","8,091 (13%)","21,639 (34%)","29,162 (46%)"
The Sailor Who Fell from Grace with the Sea,Yukio Mishima,3.85,"40,218 rating","September 1, 1963","This is an alternate cover edition of ISBN 9780679750154The Sailor Who Fell from Grace with the Sea tells the tale of a band of savage thirteen-year-old boys who reject the adult world as illusory, hypocritical and sentimental, and train themselves in a brutal callousness they call ""objectivity."" When the mother of one of them begins an affair with a ship's officer, he and his friends idealize the man at first; but it is not long before they conclude that he is in fact soft and romantic. They regard their disappointment in him as an act of betrayal on his part, and react violently.",181,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction']","7,423 follower","3,984 review",433,552 (1%),"2,266 (5%)","9,776 (24%)","17,511 (43%)","10,113 (25%)"
A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Marta Hillers,4.27,"15,339 rating","January 1, 1953","A New York Times Book Review Editors' ChoiceFor eight weeks in 1945, as Berlin fell to the Russian army, a young woman kept a daily record of life in her apartment building and among its residents. The anonymous author depicts her fellow Berliners in all their humanity, as well as their cravenness, corrupted first by hunger and then by the Russians. A Woman in Berlin tells of the complex relationship between civilians and an occupying army and the shameful indignities to which women in a conquered city are always subject--the mass rape suffered by all, regardless of age or infirmity.",261,"['History', 'Nonfiction', 'Memoir', 'Biography', 'War', 'World War II', 'Germany', 'History', 'Nonfiction', 'Memoir', 'Biography', 'War', 'World War II', 'Germany', 'History', 'Nonfiction', 'Memoir', 'Biography', 'War', 'World War II', 'Germany', 'History', 'Nonfiction', 'Memoir', 'Biography', 'War', 'World War II', 'Germany', 'History', 'Nonfiction', 'Memoir', 'Biography', 'War', 'World War II', 'Germany']",1 book59 follower,"1,712 review",1,277 (1%),435 (2%),"1,780 (11%)","5,180 (33%)","7,667 (49%)"
"The Sandman, Vol. 6: Fables & Reflections",Neil Gaiman,4.42,"58,754 rating","June 1, 1993","NEW YORK TIMES bestselling author Neil Gaiman's transcendent series SANDMAN is often hailed as the definitive Vertigo title and one of the finest achievements in graphic storytelling. Gaiman created an unforgettable tale of the forces that exist beyond life and death by weaving ancient mythology, folklore and fairy tales with his own distinct narrative vision.The critically acclaimed THE SANDMAN: FABLES AND REFLECTIONS continues the fantastical epic of Morpheus, the King of Dreams, as he observes and interacts with an odd assortment of historical and fictional characters throughout time. Featuring tales of kings, explorers, spies, and werewolves, this book of myth and imagination delves into the dark dreams of Augustus Caesar, Marco Polo, Cain and Abel, Norton I, and Orpheus to illustrate the effects that these subconscious musings have had on the course of history and mankind.A new edition of this title collecting issues #29-31, 38-40, 50 and SANDMAN SPECIAL #1 with recolored pages.",264,"['Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comics', 'Comic Book']",313k follower,"1,981 review","2,138",173 (<1%),713 (1%),"6,051 (10%)","19,097 (32%)","32,720 (55%)"
The Death of Artemio Cruz,Carlos Fuentes,3.86,"10,649 rating","January 1, 1962","Hailed as a masterpiece since its publication in 1962, The Death of Artemio Cruz is Carlos Fuentes's haunting voyage into the soul of modern Mexico. Its acknowledged place in Latin American fiction and its appeal to a fresh generation of readers have warranted this new translation by Alfred Mac Adam, translator (with the author) of Fuentes's Christopher Unborn.As in all his fiction, but perhaps most powerfully in this book, Fuentes is a passionate guide to the ironies of Mexican history, the burden of its past, and the anguish of its present.",307,"['Fiction', 'Spanish Literature', 'Classics', 'Latin American', 'Novels', 'Literature', 'Latin American Literature', 'Fiction', 'Spanish Literature', 'Classics', 'Latin American', 'Novels', 'Literature', 'Latin American Literature', 'Fiction', 'Spanish Literature', 'Classics', 'Latin American', 'Novels', 'Literature', 'Latin American Literature']","1,533 follower",779 review,350,243 (2%),734 (6%),"2,570 (24%)","3,837 (36%)","3,265 (30%)"
The Wild Boys: A Book of the Dead,William S. Burroughs,3.55,"3,938 rating","January 1, 1971","The Wild Boys is a futuristic tale of global warfare in which a guerrilla gang of boys dedicated to freedom battles the organized armies of repressive police states. Making full use of his inimitable humor, wild imagination, and style, Burroughs creates a world that is as terrifying as it is fascinating.",193,"['Fiction', 'Queer', 'Classics', 'Literature', 'LGBT', 'Science Fiction', 'Novels']","6,028 follower",266 review,360,205 (5%),437 (11%),"1,155 (29%)","1,284 (32%)",857 (21%)
De donkere kamer van Damokles,Willem Frederik Hermans,3.81,"12,493 rating","November 1, 1958","De donkere kamer van Damokles vertelt het verhaal van Henri Osewoudt, sigarenhandelaar te Voorschoten. Tijdens de Tweede Wereldoorlog ontmoet hij de verzetsman Dorbeck, die sprekend op hem lijkt op één ding na, dat hij zwart haar heeft terwijl Osewoudt blond is, en die hem opdrachten geeft die hij gewillig uitvoert.Na de bezetting lijkt alles zich tegen hem te keren en wordt hij gekwalificeerd als fantast en landverrader. Hij tracht wanhopig het tegendeel te bewijzen.",335,"['Fiction', 'Dutch Literature', 'Literature', 'Classics', 'School', 'Historical Fiction', 'War']",302 follower,550 review,132,280 (2%),903 (7%),"2,893 (23%)","5,287 (42%)","3,130 (25%)"
Tales of the South Pacific,James A. Michener,4.05,"15,951 rating","January 1, 1947","Winner of the 1948 Pulitzer Prize for FictionEnter the exotic world of the South Pacific, meet the men and women caught up in the drama of a big war. The young Marine who falls madly in love with a beautiful Tonkinese girl. Nurse Nellie and her French planter, Emile De Becque. The soldiers, sailors, and nurses playing at war and waiting for love in a tropic paradise.",384,"['Fiction', 'Historical Fiction', 'Short Stories', 'Classics', 'War', 'World War II', 'Historical']","2,995 follower",589 review,439,147 (<1%),655 (4%),"3,370 (21%)","5,931 (37%)","5,848 (36%)"
Without Remorse,Tom Clancy,4.21,"71,118 rating","August 11, 1993","John Kelly, former Navy SEAL and Vietnam veteran, is still getting over the accidental death of his wife six months before, when he befriends a young woman with a decidedly checkered past. When that past reaches out for her in a particularly horrifying fashion, he vows revenge and, assembling all of his old skills, sets out to track down the men responsible, before it can happen again.At the same time, the Pentagon is readying an operation to rescue a key group of prisoners in a North Vietnamese prisoner-of-war camp. One man, they find, knows the terrain around the camp better than anyone else they have: a certain former Navy SEAL named John Kelly.Kelly has his own mission. The Pentagon wants him for theirs. Attempting to juggle the two, Kelly (now code-named Mr. Clark) finds himself confronted by a vast array of enemies, both at home and abroad - men so skillful that the slightest misstep means death. And the fate of dozens of people, including Kelly himself, rests on his making sure that misstep never happens.Men aren't born dangerous. They grow dangerous. And the most dangerous of all, Kelly learns, are the ones you least expect...As Clancy takes us through the twists and turns of Without Remorse, he blends the exceptional realism and authenticity that are his hallmarks with intricate plotting, knife-edge suspense and a remarkable cast of characters.",750,"['Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Mystery', 'Suspense']","8,012 follower","1,789 review",806,828 (1%),"2,166 (3%)","11,029 (15%)","24,472 (34%)","32,623 (45%)"
Scary Stories to Tell in the Dark,Alvin Schwartz,4.05,"67,331 rating","October 14, 1981",This spooky addition to Alvin Schwartz's popular books on American folklore is filled with tales of eerie horror and dark revenge that will make you jump with fright.There is a story here for everyone—skeletons with torn and tangled flesh who roam the earth; a ghost who takes revenge on her murderer; and a haunted house where every night a bloody head falls down the chimney.Stephen Gammell's splendidly creepy drawings perfectly capture the mood of more than two dozen scary stories—and even scary songs—all just right for reading alone or for telling aloud in the dark.If You Dare!,111,"['Horror', 'Short Stories', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Paranormal', 'Horror', 'Short Stories', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Paranormal', 'Horror', 'Short Stories', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Paranormal']",642 follower,"3,722 review",85,"1,337 (1%)","3,825 (5%)","13,864 (20%)","19,163 (28%)","29,142 (43%)"
"A History of the English Speaking Peoples, 4 Vols",Winston S. Churchill,4.31,"1,389 rating","January 1, 1956","""Here is one of the great books of our age, Winston Churchill's most ambitious work and the crowning achievement of his career. His theme is a noble one, worthy of the great purpose and imaginative scope of its author: 'Back in the mists of time on that little Anglo-Saxon island there was kindled the flame of freedom and equality for the individual. This idea grew and was spread over the earth by the English-speaking peoples, and has now brought democracy to the whole free world, and become the shining hope of the future of mankind.'He tells of the struggles and setbacks of the great men and the little men who carried the banner forward and the selfish men who dragged it back. But there is no mistaking the drive of the swelling tide.This is naturally a British history, but it is also very much an American, Canadian, New Zealand, Australian, Indian, South African history, the greatest story of our centuries told by the master storyteller of our time.""(inside front flap)""This book does not seek to rival the works of professional historians. It aims rather to present a personal view on the processes whereby English-speaking peoples throughout the world have achieved their distinctive position and character. I write about the things in our past that appear significant to me and I do so as one not without some experience of historical and violent events in our own time. I use the term 'English-speaking peoples' because there is no other that applies both to the inhabitants of the British Isles and to those independent nations who derive their beginnings, their speech, and many of their institutions from England, and who now preserve, nourish, and develop them in their own ways.""(Winston S. Churchill, from preface to v. 1)",1785,"['History', 'Nonfiction', 'Classics', 'World History', 'European History', 'Historical', 'British Literature']","2,307 follower",130 review,"1,216",9 (<1%),28 (2%),167 (12%),498 (35%),687 (49%)
High-Rise,J.G. Ballard,3.61,"32,855 rating","November 1, 1975","When a class war erupts inside a luxurious apartment block, modern elevators become violent battlegrounds and cocktail parties degenerate into marauding attacks on ""enemy"" floors. In this visionary tale, human society slips into violent reverse as once-peaceful residents, driven by primal urges, re-create a world ruled by the laws of the jungle.",208,"['Fiction', 'Science Fiction', 'Dystopia', 'Horror', 'Classics', 'Audiobook', 'Thriller']","3,694 follower","3,280 review",444,"1,091 (3%)","3,316 (10%)","9,479 (28%)","12,304 (37%)","6,665 (20%)"
The Stepford Wives,Ira Levin,3.84,"41,177 rating","September 1, 1972","For Joanna, her husband, Walter, and their children, the move to beautiful Stepford seems almost too good to be true. It is. For behind the town's idyllic facade lies a terrible secret—a secret so shattering that no one who encounters it will ever be the same.At once a masterpiece of psychological suspense and a savage commentary on a media-driven society that values the pursuit of youth and beauty at all costs, The Stepford Wives is a novel so frightening in its final implications that the title itself has earned a place in the American lexicon.",144,"['Horror', 'Fiction', 'Classics', 'Science Fiction', 'Thriller', 'Mystery', 'Feminism', 'Horror', 'Fiction', 'Classics', 'Science Fiction', 'Thriller', 'Mystery', 'Feminism', 'Horror', 'Fiction', 'Classics', 'Science Fiction', 'Thriller', 'Mystery', 'Feminism']","1,484 follower","3,766 review",70,397 (<1%),"2,331 (5%)","11,081 (26%)","17,067 (41%)","10,301 (25%)"
The Cruel Sea,Nicholas Monsarrat,4.21,"7,644 rating","June 15, 1951","A powerful novel of the North Atlantic in World War II, this is the story of the British ships Compass Rose and Saltash and of their desparate cat-and-mouse game with Nazi U-boats. First published to great acclaim in 1951, The Cruel Sea remains a classic novel of endurance and daring.",520,"['Fiction', 'Historical Fiction', 'War', 'World War II', 'Military Fiction', 'Classics', 'Adventure']",76 follower,422 review,106,134 (1%),253 (3%),"1,044 (13%)","2,674 (34%)","3,539 (46%)"
The Summer Book,Tove Jansson,4.03,"38,705 rating","January 1, 1972","An elderly artist and her six-year-old granddaughter while away a summer together on a tiny island in the gulf of Finland. Gradually, the two learn to adjust to each other's fears, whims and yearnings for independence, and a fierce yet understated love emerges - one that encompasses not only the summer inhabitants but the island itself, with its mossy rocks, windswept firs and unpredictable seas.Full of brusque humour and wisdom, The Summer Book is a profoundly life-affirming story. Tove Jansson captured much of her own experience and spirit in the book, which was her favourite of the novels she wrote for adults. This new edition sees the return of a European literary gem - fresh, authentic and deeply humane.",192,"['Fiction', 'Classics', 'Short Stories', 'Finnish Literature', 'Literary Fiction', 'Scandinavian Literature', 'Novels', 'Fiction', 'Classics', 'Short Stories', 'Finnish Literature', 'Literary Fiction', 'Scandinavian Literature', 'Novels', 'Fiction', 'Classics', 'Short Stories', 'Finnish Literature', 'Literary Fiction', 'Scandinavian Literature', 'Novels', 'Fiction', 'Classics', 'Short Stories', 'Finnish Literature', 'Literary Fiction', 'Scandinavian Literature', 'Novels', 'Fiction', 'Classics', 'Short Stories', 'Finnish Literature', 'Literary Fiction', 'Scandinavian Literature', 'Novels']","3,320 follower","4,991 review",763,418 (1%),"1,850 (4%)","7,737 (19%)","14,685 (37%)","14,015 (36%)"
Relativity: The Special and the General Theory,Albert Einstein,4.21,"21,368 rating","January 1, 1916","An accesible version of Einstein's masterpiece of theory, written by the genius himselfAccording to Einstein himself, this book is intended ""to give an exact insight into the theory of Relativity to those readers who, from a general scientific and philosophical point of view, are interested in the theory, but who are not conversant with the mathematical apparatus of theoretical physics."" When he wrote the book in 1916, Einstein's name was scarcely known outside the physics institutes. Having just completed his masterpiece, The General Theory of Relativity—which provided a brand-new theory of gravity and promised a new perspective on the cosmos as a whole—he set out at once to share his excitement with as wide a public as possible in this popular and accessible book.Here published for the first time as a Penguin Classic, this edition of Relativity features a new introduction by bestselling science author Nigel Calder.",130,"['Science', 'Physics', 'Nonfiction', 'Classics', 'Philosophy', 'Mathematics', 'Popular Science', 'Science', 'Physics', 'Nonfiction', 'Classics', 'Philosophy', 'Mathematics', 'Popular Science', 'Science', 'Physics', 'Nonfiction', 'Classics', 'Philosophy', 'Mathematics', 'Popular Science']","9,312 follower",886 review,866,330 (1%),793 (3%),"3,328 (15%)","6,629 (31%)","10,288 (48%)"
Story of the Eye,Georges Bataille,3.66,"21,308 rating","January 1, 1928","Only Georges Bataille could write, of an eyeball removed from a corpse, that ""the caress of the eye over the skin is so utterly, so extraordinarily gentle, and the sensation is so bizarre that it has something of a rooster's horrible crowing."" Bataille has been called a ""metaphysician of evil,"" specializing in blasphemy, profanation, and horror.Story of the Eye, written in 1928, is his best-known work; it is unashamedly surrealistic, both disgusting and fascinating, and packed with seemingly endless violations. It's something of an underground classic, rediscovered by each new generation. Most recently, the Icelandic pop singer Björk Guðdmundsdóttir cites Story of the Eye as a major inspiration: she made a music video that alludes to Bataille's erotic uses of eggs, and she plans to read an excerpt for an album.Warning: Story of the Eye is graphically sexual, and is only suited for adults who are not easily offended.",103,"['Fiction', 'Horror', 'France', 'Classics', 'Erotica', 'Philosophy', 'Literature', 'Fiction', 'Horror', 'France', 'Classics', 'Erotica', 'Philosophy', 'Literature', 'Fiction', 'Horror', 'France', 'Classics', 'Erotica', 'Philosophy', 'Literature']","2,104 follower","2,310 review",219,"1,125 (5%)","2,052 (9%)","5,449 (25%)","6,986 (32%)","5,696 (26%)"
Suddenly Last Summer,Tennessee Williams,3.95,"7,198 rating","January 7, 1958","Kerr, in the NY Herald-Tribune, describes: ""This, says Mr. Williams through the most sympathetic voice among his characters, 'is a true story about the time and the world we live in.' He has made it seem true-or at least curiously and suspensefully possible-by the extraordinary skill with which he has wrung detail after detail out of a young woman who has lived with horror. Anne Meacham, as a girl who has been the sole witness to her cousin's unbelievably shocking death, is brought into a 'planned jungle' of a New Orleans garden to confront a family that is intensely interested in having her deny the lurid tale she has told. The post-dilettante's mother is, indeed, so ruthlessly eager to suppress the facts that she had the girl incarcerated in a mental institution and she is perfectly willing, once she finishes her ritualistic five o'clock frozen daiquiri, to order the performance of a frontal lobotomy. A nun stands in rigid attendance; a doctor prepares a hypodermic to force the truth; greedy relatives beg her to recant in return for solid cash. Under the assorted, and thoroughly fascinating, pressures that are brought to bear, and under the intolerable, stammering strain of reliving her own memories, Miss Meacham slowly, painfully, hypnotically paints a concrete and blistering portrait of loneliness.of the sudden snapping of that spider's web that is one man's life, of ultimate panic and futile flight. The very reluctance with which the grim, hopeless narrative is unfolded binds us to it; Mr. Williams threads it out with a spare, sure, sharply vivid control of language.and the spell is cast.""",72,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Southern Gothic', 'American']","3,228 follower",226 review,548,76 (1%),367 (5%),"1,716 (23%)","2,722 (37%)","2,317 (32%)"
Left Behind,Tim LaHaye,3.85,"232,337 rating","September 29, 1995","An airborne Boeing 747 is headed to London when, without any warning, passengers mysteriously disappear from their seats. Terror and chaos slowly spread not only through the plane but also worldwide as unusual events continue to unfold. For those who have been left behind, the apocalypse has just begun...",470,"['Fiction', 'Christian', 'Christian Fiction', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian', 'Christian Fiction', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian', 'Christian Fiction', 'Religion', 'Fantasy', 'Thriller', 'Christianity']","1,925 follower","4,425 review",746,"17,571 (7%)","17,606 (7%)","41,637 (17%)","59,916 (25%)","95,607 (41%)"
Tripwire,Lee Child,4.12,"123,591 rating","June 28, 1999","Jack Reacher, ex-military policeman relaxed in Key West until Costello turned up dead. The amiable PI was hired in New York by the daughter of Reacher's mentor and former commanding officer, General Garber. Garber's investigation into a Vietnam MIA sets Reacher on collision with hand-less ""Hook"" Hobie, hours away from his biggest score.",432,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Suspense', 'Mystery Thriller']",30.6k follower,"4,851 review",307,839 (<1%),"3,396 (2%)","22,142 (17%)","51,550 (41%)","45,664 (36%)"
Olivia,Ian Falconer,4.15,"64,573 rating","January 1, 2000","Have fun with Olivia... dressing up, singing songs, building sand castles, napping (maybe), dancing, painting on walls and - whew! - going to sleep at last.",40,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Humor', 'Family', 'Fantasy']",289 follower,"1,898 review",86,"1,642 (2%)","2,983 (4%)","11,099 (17%)","17,295 (26%)","31,554 (48%)"
