title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Name of the Rose,Umberto Eco,4.14,"362,629 rating","January 1, 1980","The year is 1327. Benedictines in a wealthy Italian abbey are suspected of heresy, and Brother William of Baskerville arrives to investigate. When his delicate mission is suddenly overshadowed by seven bizarre deaths, Brother William turns detective. His tools are the logic of Aristotle, the theology of Aquinas, the empirical insights of Roger Bacon—all sharpened to a glistening edge by wry humor and a ferocious curiosity. He collects evidence, deciphers secret symbols and coded manuscripts, and digs into the eerie labyrinth of the abbey, where “the most interesting things happen at night.”",536,862,10.8k follower,"['Fiction', 'Historical Fiction', 'Mystery', 'Classics', 'Historical', 'Literature', 'Italy', 'Fiction', 'Historical Fiction', 'Mystery', 'Classics', 'Historical', 'Literature', 'Italy', 'Fiction', 'Historical Fiction', 'Mystery', 'Classics', 'Historical', 'Literature', 'Italy']","12,769 review","159,836 (44%)","123,329 (34%)","55,936 (15%)","16,086 (4%)","7,442 (2%)"
A Prayer for Owen Meany,John Irving,4.24,"319,695 rating","March 28, 1989","Eleven-year-old Owen Meany, playing in a Little League baseball game in Gravesend, New Hampshire, hits a foul ball and kills his best friend's mother. Owen doesn't believe in accidents; he believes he is God's instrument. What happens to Owen after that 1953 foul is both extraordinary and terrifying. At moments a comic, self-deluded victim, but in the end the principal, tragic actor in a divine plan, Owen Meany is the most heartbreaking hero John Irving has yet created.",637,133,14.8k follower,"['Fiction', 'Classics', 'Contemporary', 'Literature', 'Literary Fiction', 'Novels', 'Historical Fiction']","16,284 review","161,150 (50%)","97,789 (30%)","42,591 (13%)","12,259 (3%)","5,906 (1%)"
Dune,Frank Herbert,4.27,"1,321,182 rating","June 1, 1965","Set on the desert planet Arrakis, Dune is the story of the boy Paul Atreides, heir to a noble family tasked with ruling an inhospitable world where the only thing of value is the “spice” melange, a drug capable of extending life and enhancing consciousness. Coveted across the known universe, melange is a prize worth killing for...When House Atreides is betrayed, the destruction of Paul’s family will set the boy on a journey toward a destiny greater than he could ever have imagined. And as he evolves into the mysterious man known as Muad’Dib, he will bring to fruition humankind’s most ancient and unattainable dream.***Original, first edition from 1965 can be found here.",658,344,13.4k follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Audiobook', 'Space Opera']","60,062 review","683,027 (51%)","400,074 (30%)","167,789 (12%)","47,125 (3%)","23,167 (1%)"
Where the Wild Things Are,Maurice Sendak,4.24,"999,052 rating","April 9, 1963","Max, a wild and naughty boy, is sent to bed without his supper by his exhausted mother. In his room, he imagines sailing far away to a land of Wild Things. Instead of eating him, the Wild Things make Max their king.",38,332,"2,005 follower","['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Adventure', 'Young Adult']","13,837 review","548,168 (54%)","244,056 (24%)","136,467 (13%)","42,621 (4%)","27,740 (2%)"
The Lorax,Dr. Seuss,4.35,"341,677 rating","January 1, 1971","""Unless someone like you... cares a whole awful lot... nothing is going to get better... It's not.""Long before saving the earth became a global concern, Dr. Seuss, speaking through his character the Lorax, warned against mindless progress and the danger it posed to the earth's natural beauty.His classic cautionary tale is now available in an irresistible mini-edition, perfect for backpack or briefcase, for Arbor Day, Earth Day, and every day.",72,848,17.6k follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Environment']","5,015 review","201,476 (58%)","80,624 (23%)","42,080 (12%)","11,160 (3%)","6,337 (1%)"
Charlie and the Chocolate Factory,Roald Dahl,4.16,"846,053 rating","January 17, 1964",Charlie Bucket's wonderful adventure begins when he finds one of Mr. Willy Wonka's precious Golden Tickets and wins a whole day inside the mysterious chocolate factory. Little does he know the surprises that are in store for him!(back cover),176,"1,432",24.6k follower,"['Fiction', 'Fantasy', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Humor', 'Fiction', 'Fantasy', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Humor', 'Fiction', 'Fantasy', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Humor']","16,336 review","374,168 (44%)","287,077 (33%)","143,959 (17%)","28,188 (3%)","12,661 (1%)"
The Pillars of the Earth,Ken Follett,4.34,"759,299 rating","October 1, 1989","Ken Follett is known worldwide as the master of split-second suspense, but his most beloved and bestselling book tells the magnificent tale of a twelfth-century monk driven to do the seemingly impossible: build the greatest Gothic cathedral the world has ever known.Everything readers expect from Follett is here: intrigue, fast-paced action, and passionate romance. But what makes The Pillars of the Earth extraordinary is the time the twelfth century; the place feudal England; and the subject the building of a glorious cathedral. Follett has re-created the crude, flamboyant England of the Middle Ages in every detail. The vast forests, the walled towns, the castles, and the monasteries become a familiar landscape. Against this richly imagined and intricately interwoven backdrop, filled with the ravages of war and the rhythms of daily life, the master storyteller draws the reader irresistibly into the intertwined lives of his characters into their dreams, their labors, and their loves: Tom, the master builder; Aliena, the ravishingly beautiful noblewoman; Philip, the prior of Kingsbridge; Jack, the artist in stone; and Ellen, the woman of the forest who casts a terrifying curse. From humble stonemason to imperious monarch, each character is brought vividly to life.The building of the cathedral, with the almost eerie artistry of the unschooled stonemasons, is the center of the drama. Around the site of the construction, Follett weaves a story of betrayal, revenge, and love, which begins with the public hanging of an innocent man and ends with the humiliation of a king.For the TV tie-in edition with the same ISBN go to this Alternate Cover Edition",976,439,53.7k follower,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Classics', 'Medieval', 'Audiobook']","37,256 review","423,099 (55%)","219,099 (28%)","80,546 (10%)","23,354 (3%)","13,201 (1%)"
The Master and Margarita,Mikhail Bulgakov,4.29,"348,851 rating","January 1, 1967","The first complete, annotated English Translation of Mikhail Bulgakov's comic masterpiece.An audacious revision of the stories of Faust and Pontius Pilate, The Master and Margarita is recognized as one of the essential classics of modern Russian literature. The novel's vision of Soviet life in the 1930s is so ferociously accurate that it could not be published during its author's lifetime and appeared only in a censored edition in the 1960s. Its truths are so enduring that its language has become part of the common Russian speech.One hot spring, the devil arrives in Moscow, accompanied by a retinue that includes a beautiful naked witch and an immense talking black cat with a fondness for chess and vodka. The visitors quickly wreak havoc in a city that refuses to believe in either God or Satan. But they also bring peace to two unhappy Muscovites: one is the Master, a writer pilloried for daring to write a novel about Christ and Pontius Pilate; the other is Margarita, who loves the Master so deeply that she is willing literally to go to hell for him. What ensues is a novel of inexhaustible energy, humor, and philosophical depth, a work whose nuances emerge for the first time in Diana Burgin's and Katherine Tiernan O'Connor's splendid English version.",372,567,"6,729 follower","['Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Magical Realism', 'Literature', 'Novels']","20,339 review","188,377 (53%)","97,579 (27%)","44,192 (12%)","13,334 (3%)","5,369 (1%)"
The Outsiders,S.E. Hinton,4.12,"1,320,759 rating","April 24, 1967","The Outsiders is about two weeks in the life of a 14-year-old boy. The novel tells the story of Ponyboy Curtis and his struggles with right and wrong in a society in which he believes that he is an outsider. According to Ponyboy, there are two kinds of people in the world: greasers and socs. A soc (short for ""social"") has money, can get away with just about anything, and has an attitude longer than a limousine. A greaser, on the other hand, always lives on the outside and needs to watch his back. Ponyboy is a greaser, and he's always been proud of it, even willing to rumble against a gang of socs for the sake of his fellow greasers--until one terrible night when his friend Johnny kills a soc. The murder gets under Ponyboy's skin, causing his bifurcated world to crumble and teaching him that pain feels the same whether a soc or a greaser.Librarian note: This record is for one of the three editions published with different covers and with ISBN 0-140-38572-X / 978-0-14-038572-4. The records are for the 1988 cover (this record), the 1995 cover, and the 2008 cover which is also the current in-print cover.",208,40,"6,784 follower","['Classics', 'Young Adult', 'Fiction', 'School', 'Read For School', 'Coming Of Age', 'Realistic Fiction']","46,414 review","571,888 (43%)","435,497 (32%)","236,856 (17%)","58,148 (4%)","18,370 (1%)"
The Hitchhiker’s Guide to the Galaxy,Douglas Adams,4.23,"1,828,122 rating","October 12, 1979","Seconds before the Earth is demolished to make way for a galactic freeway, Arthur Dent is plucked off the planet by his friend Ford Prefect, a researcher for the revised edition of The Hitchhiker's Guide to the Galaxy who, for the last fifteen years, has been posing as an out-of-work actor.Together this dynamic pair begin a journey through space aided by quotes from The Hitchhiker's Guide (""A towel is about the most massively useful thing an interstellar hitchhiker can have"") and a galaxy-full of fellow travelers: Zaphod Beeblebrox--the two-headed, three-armed ex-hippie and totally out-to-lunch president of the galaxy; Trillian, Zaphod's girlfriend (formally Tricia McMillan), whom Arthur tried to pick up at a cocktail party once upon a time zone; Marvin, a paranoid, brilliant, and chronically depressed robot; Veet Voojagig, a former graduate student who is obsessed with the disappearance of all the ballpoint pens he bought over the years.Where are these pens? Why are we born? Why do we die? Why do we spend so much time between wearing digital watches? For all the answers stick your thumb to the stars. And don't forget to bring a towel!",193,148,22.3k follower,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Audiobook', 'Science Fiction Fantasy']","44,919 review","926,384 (50%)","537,856 (29%)","253,115 (13%)","72,732 (3%)","38,035 (2%)"
On the Road,Jack Kerouac,3.61,"408,953 rating","September 5, 1957","A quintessential novel of America & the Beat Generation On the Road chronicles Jack Kerouac's years traveling the N. American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" & ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge & experience. Kerouac's love of America, compassion for humanity & sense of language as jazz combine to make On the Road an inspirational work of lasting importance. This classic novel of freedom & longing defined what it meant to be ""Beat"" & has inspired every generation since its initial publication.",307,278,10.4k follower,"['Fiction', 'Travel', 'Literature', 'Classics', 'Novels', 'American', 'Adventure']","19,549 review","106,503 (26%)","127,990 (31%)","105,519 (25%)","47,672 (11%)","21,269 (5%)"
The Sun Also Rises,Ernest Hemingway,3.80,"441,620 rating","October 22, 1926","The quintessential novel of the Lost Generation, The Sun Also Rises (Fiesta) is one of Ernest Hemingway's masterpieces and a classic example of his spare but powerful writing style. A poignant look at the disillusionment and angst of the post-World War I generation, the novel introduces two of Hemingway's most unforgettable characters: Jake Barnes and Lady Brett Ashley. The story follows the flamboyant Brett and the hapless Jake as they journey from the wild nightlife of 1920s Paris to the brutal bullfighting rings of Spain with a motley group of expatriates. It is an age of moral bankruptcy, spiritual dissolution, unrealized love, and vanishing illusions. First published in 1926, The Sun Also Rises helped to establish Hemingway as one of the greatest writers of the twentieth century.",189,"1,700",28.9k follower,"['Classics', 'Fiction', 'Literature', 'Novels', 'Historical Fiction', 'American', 'Spain']","18,717 review","131,876 (29%)","152,569 (34%)","106,255 (24%)","36,729 (8%)","14,191 (3%)"
Ulysses,James Joyce,3.75,"127,353 rating","February 2, 1922","Ulysses is a modernist novel by Irish writer James Joyce. It was first serialized in parts in the American journal The Little Review from March 1918 to December 1920 and then published in its entirety in Paris by Sylvia Beach on 2 February 1922, Joyce's 40th birthday. It is considered one of the most important works of modernist literature and has been called ""a demonstration and summation of the entire movement."" According to Declan Kiberd, ""Before Joyce, no writer of fiction had so foregrounded the process of thinking"". Ulysses chronicles the peripatetic appointments and encounters of Leopold Bloom in Dublin in the course of an ordinary day, 16 June 1904. Ulysses is the Latinised name of Odysseus, the hero of Homer's epic poem the Odyssey, and the novel establishes a series of parallels between the poem and the novel, with structural correspondences between the characters and experiences of Bloom and Odysseus, Molly Bloom and Penelope, and Stephen Dedalus and Telemachus, in addition to events and themes of the early 20th-century context of modernism, Dublin, and Ireland's relationship to Britain. The novel is highly allusive and also imitates the styles of different periods of English literature. Since its publication, the book has attracted controversy and scrutiny, ranging from an obscenity trial in the United States in 1921 to protracted textual ""Joyce Wars."" The novel's stream-of-consciousness technique, careful structuring, and experimental prose—replete with puns, parodies, and allusions—as well as its rich characterisation and broad humour have led it to be regarded as one of the greatest literary works in history; Joyce fans worldwide now celebrate 16 June as Bloomsday.'",783,"2,218","8,239 follower","['Fiction', 'Literature', 'Classics', 'Novels', 'Ireland', 'Irish Literature', '20th Century', 'Fiction', 'Literature', 'Classics', 'Novels', 'Ireland', 'Irish Literature', '20th Century', 'Fiction', 'Literature', 'Classics', 'Novels', 'Ireland', 'Irish Literature', '20th Century', 'Fiction', 'Literature', 'Classics', 'Novels', 'Ireland', 'Irish Literature', '20th Century', 'Fiction', 'Literature', 'Classics', 'Novels', 'Ireland', 'Irish Literature', '20th Century']","9,345 review","47,806 (37%)","32,388 (25%)","25,100 (19%)","11,984 (9%)","10,075 (7%)"
Beloved,Toni Morrison,3.95,"430,969 rating","September 16, 1987","Winner of the Pulitzer Prize, Toni Morrison’s Beloved is a spellbinding and dazzlingly innovative portrait of a woman haunted by the past.Sethe was born a slave and escaped to Ohio, but eighteen years later she is still not free. She has borne the unthinkable and not gone mad, yet she is still held captive by memories of Sweet Home, the beautiful farm where so many hideous things happened. Meanwhile Sethe’s house has long been troubled by the angry, destructive ghost of her baby, who died nameless and whose tombstone is engraved with a single word: Beloved.Sethe works at beating back the past, but it makes itself heard and felt incessantly in her memory and in the lives of those around her. When a mysterious teenage girl arrives, calling herself Beloved, Sethe’s terrible secret explodes into the present.Combining the visionary power of legend with the unassailable truth of history, Morrison’s unforgettable novel is one of the great and enduring works of American literature.",324,208,19.3k follower,"['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'Literature', 'Historical', 'School']","20,961 review","164,751 (38%)","140,016 (32%)","81,384 (18%)","29,180 (6%)","15,638 (3%)"
All Quiet on the Western Front,Erich Maria Remarque,4.07,"455,929 rating","January 1, 1928","One by one the boys begin to fall…In 1914 a room full of German schoolboys, fresh-faced and idealistic, are goaded by their schoolmaster to troop off to the ‘glorious war’. With the fire and patriotism of youth they sign up. What follows is the moving story of a young ‘unknown soldier’ experiencing the horror and disillusionment of life in the trenches.",296,147,"5,247 follower","['Classics', 'Fiction', 'Historical Fiction', 'War', 'Historical', 'Literature', 'School', 'Classics', 'Fiction', 'Historical Fiction', 'War', 'Historical', 'Literature', 'School', 'Classics', 'Fiction', 'Historical Fiction', 'War', 'Historical', 'Literature', 'School']","17,786 review","190,246 (41%)","152,576 (33%)","79,144 (17%)","23,399 (5%)","10,564 (2%)"
The Good Earth,Pearl S. Buck,4.00,"248,784 rating","March 2, 1931","This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls.",418,564,"2,573 follower","['Classics', 'Fiction', 'Historical Fiction', 'China', 'Literature', 'Historical', 'Asia', 'Classics', 'Fiction', 'Historical Fiction', 'China', 'Literature', 'Historical', 'Asia', 'Classics', 'Fiction', 'Historical Fiction', 'China', 'Literature', 'Historical', 'Asia', 'Classics', 'Fiction', 'Historical Fiction', 'China', 'Literature', 'Historical', 'Asia', 'Classics', 'Fiction', 'Historical Fiction', 'China', 'Literature', 'Historical', 'Asia']","11,599 review","94,452 (37%)","86,803 (34%)","47,434 (19%)","13,849 (5%)","6,246 (2%)"
A Confederacy of Dunces,John Kennedy Toole,3.89,"273,856 rating","May 1, 1980","Here is Ignatius Reilly: slob extraordinary, a mad Oliver Hardy, a fat Don Quixote, a perverse Thomas Aquinas rolled into one, who is in violent revolt against the entire modern age, lying in his flannel nightshirt in a back bedroom on Constantinople Street in New Orleans, who between gigantic seizures of flatulence and eructations is filling dozens of Big Chief tablets with invective.His mother thinks he needs to go to work. He does, in a succession of jobs. Each job rapidly escalates into a lunatic adventure, a full-blown disaster; yet each has, like Don Quixote's, its own eerie logic.His girlfriend, Myrna Minkoff of the Bronx, thinks he needs sex. Ignatius is an intellectual, ideologue, deadbeat, goof-off, glutton, who should repel the reader with his gargantuan bloats, his thunderous contempt, and one-man war against everybody: Freud, homosexuals, heterosexuals, Protestants, and the assorted excesses of modern times. A tragicomedy, set in New Orleans.",394,2,"1,239 follower","['Fiction', 'Humor', 'Literature', 'Comedy', 'Novels', 'Classics', 'American', 'Fiction', 'Humor', 'Literature', 'Comedy', 'Novels', 'Classics', 'American', 'Fiction', 'Humor', 'Literature', 'Comedy', 'Novels', 'Classics', 'American']","18,554 review","107,838 (39%)","80,405 (29%)","47,748 (17%)","22,455 (8%)","15,410 (5%)"
Angela's Ashes,Frank McCourt,4.14,"626,813 rating","September 5, 1996","Imbued on every page with Frank McCourt's astounding humor and compassion. This is a glorious book that bears all the marks of a classic.""When I look back on my childhood I wonder how I managed to survive at all. It was, of course, a miserable childhood: the happy childhood is hardly worth your while. Worse than the ordinary miserable childhood is the miserable Irish childhood, and worse yet is the miserable Irish Catholic childhood."" So begins the Pulitzer Prize winning memoir of Frank McCourt, born in Depression-era Brooklyn to recent Irish immigrants and raised in the slums of Limerick, Ireland. Frank's mother, Angela, has no money to feed the children since Frank's father, Malachy, rarely works, and when he does he drinks his wages. Yet Malachy—exasperating, irresponsible and beguiling—does nurture in Frank an appetite for the one thing he can provide: a story. Frank lives for his father's tales of Cuchulain, who saved Ireland, and of the Angel on the Seventh Step, who brings his mother babies. Perhaps it is story that accounts for Frank's survival. Wearing rags for diapers, begging a pig's head for Christmas dinner and gathering coal from the roadside to light a fire, Frank endures poverty, near-starvation and the casual cruelty of relatives and neighbors—yet lives to tell his tale with eloquence, exuberance and remarkable forgiveness. Angela's Ashes, imbued on every page with Frank McCourt's astounding humor and compassion, is a glorious book that bears all the marks of a classic.",452,53,"2,208 follower","['Nonfiction', 'Memoir', 'Biography', 'Classics', 'Ireland', 'Autobiography', 'Biography Memoir']","14,187 review","271,680 (43%)","221,248 (35%)","97,679 (15%)","24,801 (3%)","11,405 (1%)"
The Joy Luck Club,Amy Tan,3.97,"681,058 rating","January 1, 1989","Alternate cover editions of ISBN 9780143038092 can be found here.Four mothers, four daughters, four families, whose histories shift with the four winds depending on who's telling the stories. In 1949, four Chinese women, recent immigrants to San Francisco, meet weekly to play mahjong and tell stories of what they left behind in China. United in loss and new hope for their daughters' futures, they call themselves the Joy Luck Club. Their daughters, who have never heard these stories, think their mothers' advice is irrelevant to their modern American lives – until their own inner crises reveal how much they've unknowingly inherited of their mothers' pasts. With wit and sensitivity, Amy Tan examines the sometimes painful, often tender, and always deep connection between mothers and daughters. As each woman reveals her secrets, trying to unravel the truth about her life, the strings become more tangled, more entwined. Mothers boast or despair over daughters, and daughters roll their eyes even as they feel the inextricable tightening of their matriarchal ties. Tan is an astute storyteller, enticing readers to immerse themselves into these lives of complexity and mystery.",352,126,10.1k follower,"['Fiction', 'Historical Fiction', 'Classics', 'China', 'Contemporary', 'Historical', 'Adult Fiction']","13,047 review","234,775 (34%)","255,503 (37%)","140,763 (20%)","34,100 (5%)","15,917 (2%)"
For Whom the Bell Tolls,Ernest Hemingway,3.98,"291,919 rating","October 1, 1940","In 1937 Ernest Hemingway traveled to Spain to cover the civil war there for the North American Newspaper Alliance. Three years later he completed the greatest novel to emerge from ""the good fight,"" For Whom the Bell Tolls. The story of Robert Jordan, a young American in the International Brigades attached to an antifascist guerilla unit in the mountains of Spain, it tells of loyalty and courage, love and defeat, and the tragic death of an ideal. In his portrayal of Jordan's love for the beautiful Maria and his superb account of El Sordo's last stand, in his brilliant travesty of La Pasionaria and his unwillingness to believe in blind faith, Hemingway surpasses his achievement in The Sun Also Rises and A Farewell to Arms to create a work at once rare and beautiful, strong and brutal, compassionate, moving and wise. ""If the function of a writer is to reveal reality,"" Maxwell Perkins wrote to Hemingway after reading the manuscript, ""no one ever so completely performed it."" Greater in power, broader in scope, and more intensely emotional than any of the author's previous works, it stands as one of the best war novels of all time.",471,"1,700",28.9k follower,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'War', 'Novels', 'American']","8,871 review","103,753 (35%)","106,833 (36%)","59,060 (20%)","16,168 (5%)","6,105 (2%)"
The Fountainhead,Ayn Rand,3.88,"322,410 rating","April 15, 1943","The revolutionary literary vision that sowed the seeds of Objectivism, Ayn Rand's groundbreaking philosophy, and brought her immediate worldwide acclaim.This modern classic is the story of intransigent young architect Howard Roark, whose integrity was as unyielding as granite...of Dominique Francon, the exquisitely beautiful woman who loved Roark passionately, but married his worst enemy...and of the fanatic denunciation unleashed by an enraged society against a great creator. As fresh today as it was then, Rand’s provocative novel presents one of the most challenging ideas in all of fiction—that man’s ego is the fountainhead of human progress...“A writer of great power. She has a subtle and ingenious mind and the capacity of writing brilliantly, beautifully, bitterly...This is the only novel of ideas written by an American woman that I can recall.”—The New York Times",704,406,"9,365 follower","['Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture']","14,189 review","127,678 (39%)","95,614 (29%)","54,538 (16%)","22,930 (7%)","21,650 (6%)"
The Sound and the Fury,William Faulkner,3.86,"181,122 rating","October 7, 1929","The tragedy of the Compson family features some of the most memorable characters in literature: beautiful, rebellious Caddy; the manchild Benjy; haunted, neurotic Quentin; Jason, the brutal cynic; and Dilsey, their black servant. Their lives fragmented and harrowed by history and legacy, the character’s voices and actions mesh to create what is arguably Faulkner’s masterpiece and one of the greatest novels of the twentieth century.",366,927,"9,237 follower","['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'Southern Gothic', '20th Century']","9,229 review","65,977 (36%)","55,563 (30%)","35,829 (19%)","14,903 (8%)","8,850 (4%)"
A Clockwork Orange,Anthony Burgess,4.00,"708,122 rating","January 1, 1962","A vicious fifteen-year-old droog is the central character of this 1963 classic. In Anthony Burgess's nightmare vision of the future, where criminals take over after dark, the story is told by the central character, Alex, who talks in a brutal invented slang that brilliantly renders his and his friends' social pathology. A Clockwork Orange is a frightening fable about good and evil, and the meaning of human freedom. And when the state undertakes to reform Alex to ""redeem"" him, the novel asks, ""At what cost?""This edition includes the controversial last chapter not published in the first edition and Burgess's introduction ""A Clockwork Orange Resucked.""",192,290,"3,797 follower","['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Horror', 'Literature', 'Novels']","20,436 review","264,709 (37%)","257,316 (36%)","128,899 (18%)","36,255 (5%)","20,943 (2%)"
The World According to Garp,John Irving,4.10,"227,735 rating","April 24, 1978","This is the life and times of T. S. Garp, the bastard son of Jenny Fields—a feminist leader ahead of her times. This is the life and death of a famous mother and her almost-famous son; theirs is a world of sexual extremes—even of sexual assassinations. It is a novel rich with ""lunacy and sorrow""; yet the dark, violent events of the story do not undermine a comedy both ribald and robust. In more than thirty languages, in more than forty countries—with more than ten million copies in print—this novel provides almost cheerful, even hilarious evidence of its famous last line: ""In the world according to Garp, we are all terminal cases.""",610,133,14.8k follower,"['Fiction', 'Classics', 'Literature', 'Contemporary', 'Novels', 'Literary Fiction', 'Humor']","6,731 review","91,099 (40%)","85,375 (37%)","38,247 (16%)","9,363 (4%)","3,651 (1%)"
Little House on the Prairie,Laura Ingalls Wilder,4.21,"289,708 rating","January 1, 1935","Meet Laura Ingalls, the little girl who would grow up to write the Little House books.Pa Ingalls decides to sell the little log house, and the family sets out for Indian country! They travel from Wisconsin to Kansas, and there, finally, Pa builds their little house on the prairie. Sometimes farm life is difficult, even dangerous, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.LITTLE HOUSE ON THE PRAIRIE is the second book in the Laura Years series.--back cover",335,346,"4,767 follower","['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","5,554 review","142,666 (49%)","86,117 (29%)","45,341 (15%)","10,278 (3%)","5,306 (1%)"
Their Eyes Were Watching God,Zora Neale Hurston,3.98,"343,846 rating","January 1, 1937","Fair and long-legged, independent and articulate, Janie Crawford sets out to be her own person—no mean feat for a black woman in the '30s. Janie's quest for identity takes her through three marriages and into a journey back to her roots.",238,186,"4,565 follower","['Classics', 'Fiction', 'Historical Fiction', 'School', 'African American', 'Literature', 'Feminism']","20,320 review","122,874 (35%)","124,830 (36%)","69,787 (20%)","19,198 (5%)","7,157 (2%)"
A Farewell to Arms,Ernest Hemingway,3.82,"319,634 rating","September 1, 1929","A Farewell to Arms is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield - the weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertion—this gripping, semiautobiographical work captures the harsh realities of war and the pain of lovers caught in its inexorable sweep. Ernest Hemingway famously said that he rewrote his ending to A Farewell to Arms thirty-nine times to get the words right.",293,"1,700",28.9k follower,"['Fiction', 'Historical Fiction', 'Classics', 'War', 'Literature', 'Novels', 'American']","13,833 review","92,183 (28%)","118,256 (36%)","76,438 (23%)","23,931 (7%)","8,826 (2%)"
Invisible Man,Ralph Ellison,3.91,"186,679 rating","April 14, 1952","First published in 1952 and immediately hailed as a masterpiece, Invisible Man is one of those rare novels that have changed the shape of American literature. For not only does Ralph Ellison's nightmare journey across the racial divide tell unparalleled truths about the nature of bigotry and its effects on the minds of both victims and perpetrators, it gives us an entirely new model of what a novel can be.As he journeys from the Deep South to the streets and basements of Harlem, from a horrifying ""battle royal"" where black men are reduced to fighting animals, to a Communist rally where they are elevated to the status of trophies, Ralph Ellison's nameless protagonist ushers readers into a parallel universe that throws our own into harsh and even hilarious relief. Suspenseful and sardonic, narrated in a voice that takes in the symphonic range of the American language, black and white, Invisible Man is one of the most audacious and dazzling novels of our century.",581,96,"1,649 follower","['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'Race', 'African American', 'Novels']","8,189 review","64,566 (34%)","64,211 (34%)","39,811 (21%)","12,832 (6%)","5,259 (2%)"
Flowers for Algernon,Daniel Keyes,4.21,"664,595 rating","April 1, 1966","Winner of both the Hugo and Nebula Awards, the powerful, classic story about a man who receives an operation that turns him into a genius...and introduces him to heartache.   Charlie Gordon is about to embark upon an unprecedented journey. Born with an unusually low IQ, he has been chosen as the perfect subject for an experimental surgery that researchers hope will increase his intelligence-a procedure that has already been highly successful when tested on a lab mouse named Algernon. As the treatment takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment appears to be a scientific breakthrough of paramount importance, until Algernon suddenly deteriorates. Will the same happen to Charlie?",311,37,"1,942 follower","['Fiction', 'Classics', 'Science Fiction', 'Young Adult', 'Psychology', 'Literature', 'School']","32,652 review","304,570 (45%)","228,147 (34%)","102,457 (15%)","22,525 (3%)","6,896 (1%)"
